# bkg-pred	mN=2000GeV-pred	mN=2200GeV-pred	mN=2300GeV-pred	mN=2700GeV-pred	mN=3000GeV-pred
1.073826998472213745e-01 9.928763508796691895e-01 9.143081307411193848e-01 3.519077003002166748e-01 2.322894483804702759e-01 2.801253199577331543e-01
4.985515177249908447e-01 2.805464863777160645e-01 8.978477120399475098e-01 4.560787081718444824e-01 9.182772040367126465e-01 8.573868870735168457e-02
1.410491615533828735e-01 9.471191763877868652e-01 9.871823787689208984e-01 6.074093580245971680e-01 3.885834217071533203e-01 2.764572799205780029e-01
5.033601522445678711e-01 9.710325002670288086e-01 6.870588660240173340e-01 9.905818700790405273e-01 6.755948066711425781e-01 1.458947360515594482e-01
1.634545624256134033e-01 4.417159259319305420e-01 2.426206171512603760e-01 9.970619082450866699e-01 4.522995352745056152e-01 6.363887786865234375e-01
3.831702768802642822e-01 4.883313179016113281e-01 5.040596127510070801e-01 5.698310136795043945e-01 3.931640386581420898e-01 2.970695495605468750e-01
5.405849218368530273e-01 5.420438051223754883e-01 2.851941585540771484e-01 2.895559668540954590e-01 1.557307988405227661e-01 2.586668133735656738e-01
3.900470733642578125e-01 1.896061897277832031e-01 4.424680471420288086e-01 3.012474179267883301e-01 4.719927310943603516e-01 6.821523308753967285e-01
1.871034801006317139e-01 7.605985403060913086e-01 9.883624911308288574e-01 9.892742037773132324e-01 8.915063738822937012e-01 4.404361844062805176e-01
5.533100962638854980e-01 4.764984548091888428e-01 8.096449971199035645e-01 6.819413900375366211e-01 9.990034699440002441e-01 5.788295269012451172e-01
4.713371992111206055e-01 2.265691757202148438e-01 9.881943464279174805e-01 7.503697276115417480e-01 3.399008512496948242e-01 8.739739060401916504e-01
2.955169379711151123e-01 9.853535890579223633e-01 4.193616807460784912e-01 9.978991746902465820e-01 1.994842737913131714e-01 7.101803421974182129e-01
5.551717877388000488e-01 9.872553348541259766e-01 9.995965361595153809e-01 9.575674533843994141e-01 3.136596679687500000e-01 3.972855210304260254e-01
9.663433581590652466e-02 3.976159989833831787e-01 5.746012330055236816e-01 9.402850270271301270e-01 7.755526900291442871e-01 4.428029656410217285e-01
3.760412633419036865e-01 4.707514345645904541e-01 9.401745796203613281e-01 9.944508671760559082e-01 9.353305101394653320e-01 2.289813607931137085e-01
4.357181489467620850e-01 8.284452557563781738e-01 3.430317938327789307e-01 5.643881559371948242e-01 9.880988001823425293e-01 9.918202161788940430e-01
8.486494421958923340e-02 8.860338926315307617e-01 9.773579835891723633e-01 9.700816869735717773e-01 9.734109044075012207e-01 4.619522690773010254e-01
2.201429195702075958e-02 1.933845579624176025e-01 7.998457551002502441e-02 1.764690130949020386e-01 9.603208303451538086e-01 9.659080505371093750e-01
5.157498121261596680e-01 5.914931297302246094e-01 2.312986105680465698e-01 1.018331125378608704e-01 6.695632636547088623e-02 6.857705712318420410e-01
1.049270480871200562e-01 2.747576236724853516e-01 8.587318658828735352e-01 7.744965553283691406e-01 3.521342277526855469e-01 4.075448513031005859e-01
6.958248466253280640e-02 9.884491562843322754e-01 2.788239717483520508e-01 8.829818367958068848e-01 1.614251136779785156e-01 3.840738534927368164e-01
3.646191656589508057e-01 9.839774966239929199e-01 6.006365418434143066e-01 2.323285490274429321e-01 3.585065007209777832e-01 4.564703404903411865e-01
9.718583226203918457e-01 7.866995334625244141e-01 8.995450735092163086e-01 9.187579154968261719e-02 3.219806775450706482e-02 5.170741677284240723e-02
5.177680253982543945e-01 1.383493989706039429e-01 8.138619065284729004e-01 1.028305739164352417e-01 9.999231100082397461e-01 6.485639214515686035e-01
5.879107713699340820e-01 3.010889589786529541e-01 9.996602535247802734e-01 6.504930853843688965e-01 2.384478151798248291e-01 2.975154221057891846e-01
8.538618087768554688e-01 9.994720816612243652e-01 9.943284392356872559e-01 3.973259031772613525e-01 2.454282343387603760e-01 1.360976845026016235e-01
8.646308779716491699e-01 9.914575219154357910e-01 9.932418465614318848e-01 3.510811626911163330e-01 2.514289319515228271e-01 1.419874429702758789e-01
1.951201558113098145e-01 8.700805902481079102e-01 3.992873728275299072e-01 5.426183342933654785e-01 4.687481820583343506e-01 1.634049713611602783e-01
1.385317146778106689e-01 3.748756349086761475e-01 8.739870190620422363e-01 9.992877840995788574e-01 3.529931008815765381e-01 5.037305951118469238e-01
7.136002182960510254e-01 4.072124660015106201e-01 6.483735442161560059e-01 6.107764840126037598e-01 4.722609519958496094e-01 1.483925431966781616e-01
3.508352339267730713e-01 8.705860972404479980e-01 9.734380245208740234e-01 8.086978793144226074e-01 9.993171691894531250e-01 9.971132278442382812e-01
6.279779076576232910e-01 9.760814309120178223e-01 9.975501894950866699e-01 6.810604333877563477e-01 2.870527207851409912e-01 5.519783869385719299e-02
6.106311082839965820e-01 9.827536344528198242e-01 4.931773245334625244e-01 9.993419051170349121e-01 2.242472618818283081e-01 3.956014811992645264e-01
7.635468244552612305e-02 9.992017149925231934e-01 6.692267656326293945e-01 1.957698613405227661e-01 4.246931076049804688e-01 3.453895747661590576e-01
4.446846246719360352e-01 4.824895262718200684e-01 9.736806154251098633e-01 4.250331819057464600e-01 3.075149059295654297e-01 7.806268334388732910e-01
1.148977279663085938e-01 2.389222234487533569e-01 2.124501913785934448e-01 3.743351697921752930e-01 3.504003584384918213e-01 2.581610381603240967e-01
1.926644295454025269e-01 9.997625946998596191e-01 4.481905698776245117e-01 9.717991352081298828e-01 2.487957328557968140e-01 9.456440806388854980e-01
2.052468359470367432e-01 9.825940728187561035e-01 9.465052485466003418e-01 9.957772493362426758e-01 4.581107795238494873e-01 8.218802809715270996e-01
4.387291371822357178e-01 6.989918351173400879e-01 3.520151078701019287e-01 1.653226613998413086e-01 5.969902873039245605e-01 3.579168617725372314e-01
3.998838067054748535e-01 9.858054518699645996e-01 2.359983474016189575e-01 7.478364706039428711e-01 2.212198823690414429e-01 5.869522690773010254e-01
4.438402354717254639e-01 6.002248525619506836e-01 5.689763426780700684e-01 4.286990463733673096e-01 6.023241281509399414e-01 4.908216893672943115e-01
2.867693305015563965e-01 7.539185285568237305e-01 9.860903024673461914e-01 2.074115574359893799e-01 9.318010807037353516e-01 9.751704335212707520e-02
2.327797263860702515e-01 9.875088334083557129e-01 3.414020240306854248e-01 5.101135969161987305e-01 6.560325622558593750e-01 1.178437098860740662e-01
2.899676859378814697e-01 9.678559899330139160e-01 8.243961930274963379e-01 9.993227720260620117e-01 1.280174702405929565e-01 2.597588896751403809e-01
2.658229470252990723e-01 9.703205227851867676e-01 2.508711218833923340e-01 9.999278783798217773e-01 3.369714021682739258e-01 1.059175953269004822e-01
3.076133430004119873e-01 4.554202556610107422e-01 9.696438312530517578e-01 8.613389730453491211e-01 2.086067348718643188e-01 3.052207529544830322e-01
3.376497626304626465e-01 4.957159459590911865e-01 9.908407926559448242e-01 4.887981712818145752e-01 4.729249775409698486e-01 6.481895446777343750e-01
6.550082564353942871e-02 8.652864694595336914e-01 1.955918073654174805e-01 9.995377063751220703e-01 6.261219978332519531e-01 1.890437602996826172e-01
3.161732256412506104e-01 9.833720326423645020e-01 2.313085347414016724e-01 9.994342923164367676e-01 5.826339498162269592e-02 3.934311270713806152e-01
3.740516901016235352e-01 9.987292885780334473e-01 1.683351546525955200e-01 2.011891603469848633e-01 9.602900743484497070e-01 2.969353199005126953e-01
7.818549871444702148e-01 9.986252784729003906e-01 9.795919060707092285e-01 9.953716397285461426e-01 2.799413800239562988e-01 8.161342144012451172e-01
1.711816042661666870e-01 9.624622464179992676e-01 9.530245661735534668e-01 4.833669066429138184e-01 9.992622733116149902e-01 4.397198557853698730e-01
6.656737327575683594e-01 6.297119259834289551e-01 9.699306488037109375e-01 9.019191861152648926e-01 5.621286034584045410e-01 4.272316098213195801e-01
8.014615625143051147e-02 9.808549284934997559e-01 9.986514449119567871e-01 3.870640099048614502e-01 2.485148161649703979e-01 3.486299812793731689e-01
5.774648785591125488e-01 1.617518961429595947e-01 9.996423721313476562e-01 8.334410935640335083e-02 7.350682616233825684e-01 1.639577001333236694e-01
6.008296608924865723e-01 7.354879379272460938e-01 3.001220822334289551e-01 4.465685188770294189e-01 4.232308864593505859e-01 4.447514712810516357e-01
2.298771589994430542e-01 9.659537672996520996e-01 2.335739284753799438e-01 1.239414215087890625e-01 9.274848550558090210e-02 4.718410074710845947e-01
4.043183028697967529e-01 6.521927714347839355e-01 3.707136511802673340e-01 2.834164500236511230e-01 5.028068423271179199e-01 2.812757790088653564e-01
2.715103626251220703e-01 8.387199640274047852e-01 7.713847160339355469e-01 9.817237854003906250e-01 2.938774786889553070e-02 2.689980566501617432e-01
8.210452646017074585e-02 2.665175199508666992e-01 6.714705824851989746e-01 3.210607469081878662e-01 5.578274726867675781e-01 4.155773520469665527e-01
1.081359609961509705e-01 3.280416429042816162e-01 9.381200075149536133e-01 6.314598321914672852e-01 3.621833026409149170e-01 7.597282528877258301e-01
7.279564142227172852e-01 3.066703677177429199e-01 9.674753546714782715e-01 1.534421592950820923e-01 8.030288219451904297e-01 4.618052542209625244e-01
6.001688539981842041e-02 2.282375246286392212e-01 8.354977369308471680e-01 4.652014672756195068e-01 1.011364236474037170e-01 6.901971101760864258e-01
4.630944132804870605e-02 5.414183139801025391e-01 8.968013525009155273e-01 8.761397600173950195e-01 7.887148857116699219e-01 4.050995707511901855e-01
1.973170936107635498e-01 9.973765611648559570e-01 1.411630660295486450e-01 8.564385175704956055e-01 5.466940402984619141e-01 4.352730512619018555e-01
4.606520831584930420e-01 2.389605790376663208e-01 3.414073586463928223e-01 5.804367065429687500e-01 9.944018721580505371e-01 3.641323745250701904e-01
1.137659549713134766e-01 7.389624118804931641e-01 8.772317767143249512e-01 7.631157040596008301e-01 1.784639805555343628e-01 7.503175139427185059e-01
4.389617145061492920e-01 8.607404828071594238e-01 9.985079169273376465e-01 8.939750790596008301e-01 3.625530898571014404e-01 1.361374408006668091e-01
6.051716804504394531e-01 4.298470914363861084e-01 9.997507929801940918e-01 9.939346909523010254e-01 5.068089365959167480e-01 6.014989018440246582e-01
3.253267109394073486e-01 3.843812048435211182e-01 7.447825670242309570e-01 9.988610744476318359e-01 1.328074485063552856e-01 3.846964836120605469e-01
4.487324357032775879e-01 9.468071460723876953e-01 9.864940643310546875e-01 9.978979825973510742e-01 6.490505337715148926e-01 3.236253559589385986e-01
1.100464984774589539e-01 9.498112797737121582e-01 7.926933765411376953e-01 7.755808234214782715e-01 4.288277924060821533e-01 3.692449033260345459e-01
2.804477512836456299e-01 2.593367993831634521e-01 2.743188440799713135e-01 8.177840709686279297e-01 3.784732222557067871e-01 4.198940694332122803e-01
1.041839942336082458e-01 6.930943131446838379e-01 3.129170835018157959e-01 8.560218214988708496e-01 9.492575526237487793e-01 4.662323892116546631e-01
1.702719628810882568e-01 5.657908916473388672e-01 9.083693027496337891e-01 5.795038938522338867e-01 5.971011519432067871e-01 3.569873571395874023e-01
4.543129205703735352e-01 9.722746908664703369e-02 9.980024695396423340e-01 9.652035236358642578e-01 4.162803590297698975e-01 4.693999588489532471e-01
3.053021244704723358e-02 9.918248057365417480e-01 6.578360199928283691e-01 8.822492957115173340e-01 6.283835172653198242e-01 4.474537670612335205e-01
2.128226459026336670e-01 1.473537534475326538e-01 7.534693479537963867e-01 3.779988884925842285e-01 1.171897724270820618e-01 1.419238746166229248e-01
2.292221486568450928e-01 1.312753111124038696e-01 3.935732841491699219e-01 6.188802123069763184e-01 9.880806207656860352e-01 7.300862669944763184e-01
3.461176753044128418e-01 5.268968343734741211e-01 5.073875784873962402e-01 3.816913068294525146e-01 2.352597415447235107e-01 2.300979942083358765e-01
1.221839785575866699e-01 2.435790002346038818e-01 4.448533952236175537e-01 2.373707592487335205e-01 1.875863671302795410e-01 9.125419855117797852e-01
5.277599766850471497e-02 9.585801959037780762e-01 8.463451266288757324e-01 8.950250744819641113e-01 9.953653812408447266e-01 7.344114780426025391e-01
7.747837305068969727e-01 9.344059228897094727e-02 4.911493360996246338e-01 6.971846818923950195e-01 7.093437314033508301e-01 7.292113304138183594e-01
2.086333334445953369e-01 4.957461953163146973e-01 9.690663814544677734e-01 4.712259471416473389e-01 2.632926702499389648e-01 2.719374299049377441e-01
2.370031177997589111e-01 4.034598171710968018e-01 8.056816458702087402e-01 6.965335011482238770e-01 5.879287123680114746e-01 7.557174563407897949e-01
2.699936926364898682e-01 6.088765859603881836e-01 9.868660569190979004e-01 9.562481045722961426e-01 8.763102889060974121e-01 6.149675846099853516e-01
2.348236292600631714e-01 5.299800634384155273e-01 3.274036943912506104e-02 9.414682388305664062e-01 2.137299925088882446e-01 5.439818501472473145e-01
3.834912180900573730e-01 4.956505075097084045e-02 3.736807405948638916e-01 6.564717888832092285e-01 9.965472817420959473e-01 5.464519262313842773e-01
3.089713156223297119e-01 5.394734442234039307e-02 6.418572068214416504e-01 1.683790534734725952e-01 5.856359004974365234e-01 1.742749512195587158e-01
9.282990694046020508e-01 4.124577641487121582e-01 3.624112308025360107e-01 1.077316254377365112e-01 1.184508353471755981e-01 1.024500206112861633e-01
3.468950092792510986e-01 9.928586333990097046e-02 5.198506116867065430e-01 6.887594461441040039e-01 9.473025202751159668e-01 5.288843512535095215e-01
2.953304946422576904e-01 9.915097951889038086e-01 2.400481253862380981e-01 4.118797183036804199e-01 3.000599741935729980e-01 9.987799525260925293e-01
7.488896250724792480e-01 9.979951381683349609e-01 1.264198124408721924e-01 6.657171845436096191e-01 2.797912359237670898e-01 9.518260955810546875e-01
4.774215221405029297e-01 7.879642844200134277e-01 1.307164877653121948e-01 4.647558629512786865e-01 6.922388672828674316e-01 3.732870146632194519e-02
7.738599777221679688e-01 7.629263997077941895e-01 7.090919613838195801e-01 1.947373449802398682e-01 7.440045475959777832e-01 3.122562766075134277e-01
1.993373185396194458e-01 2.359886616468429565e-01 9.994288086891174316e-01 4.273810088634490967e-01 7.331266403198242188e-01 5.826909542083740234e-01
2.698925137519836426e-01 7.403255701065063477e-01 9.769356250762939453e-01 3.381680548191070557e-01 9.166458845138549805e-01 9.902725815773010254e-01
5.082324147224426270e-01 9.989757537841796875e-01 2.357254177331924438e-01 8.954957127571105957e-01 9.998033642768859863e-01 7.802096605300903320e-01
4.977493882179260254e-01 2.555743455886840820e-01 1.635064482688903809e-01 9.074209928512573242e-01 4.687764346599578857e-01 1.660764813423156738e-01
2.344975322484970093e-01 4.505878388881683350e-01 9.665456414222717285e-01 4.856300652027130127e-01 7.669354677200317383e-01 9.465121626853942871e-01
2.034717649221420288e-01 8.790850043296813965e-01 9.967507123947143555e-01 2.181742340326309204e-01 6.373519897460937500e-01 3.397537469863891602e-01
1.017147228121757507e-01 9.586394429206848145e-01 4.765624701976776123e-01 9.208021759986877441e-01 2.874995172023773193e-01 9.955561757087707520e-01
2.165630310773849487e-01 3.392345607280731201e-01 2.553580701351165771e-01 6.806896924972534180e-01 4.654905200004577637e-01 5.802461877465248108e-02
1.792953163385391235e-02 3.454079851508140564e-02 1.533378362655639648e-01 2.093698084354400635e-01 8.962664604187011719e-01 9.308135509490966797e-01
2.567873001098632812e-01 7.215580344200134277e-01 8.958836197853088379e-01 4.557610452175140381e-01 2.664560079574584961e-01 7.972885966300964355e-01
1.143052726984024048e-01 8.512419462203979492e-01 9.992550015449523926e-01 3.806706070899963379e-01 3.858805596828460693e-01 5.299531817436218262e-01
1.208131760358810425e-01 7.647224664688110352e-01 2.397053837776184082e-01 1.725969463586807251e-01 6.992012858390808105e-01 5.204316228628158569e-02
3.856944441795349121e-01 4.241141080856323242e-01 9.121770262718200684e-01 4.072248637676239014e-01 2.392455190420150757e-01 9.498452544212341309e-01
4.997059106826782227e-01 9.613127112388610840e-01 6.900076270103454590e-01 9.878463149070739746e-01 8.690521121025085449e-01 6.666092872619628906e-01
3.487749695777893066e-01 9.899147748947143555e-01 9.925258159637451172e-01 7.127701640129089355e-01 1.111437231302261353e-01 7.890391349792480469e-01
2.361507713794708252e-01 9.992945194244384766e-01 7.605891823768615723e-01 5.223309397697448730e-01 9.994083642959594727e-01 3.390707373619079590e-01
2.472551465034484863e-01 1.444497704505920410e-01 4.139507114887237549e-01 1.723211705684661865e-01 1.717128157615661621e-01 1.476353555917739868e-01
2.341078519821166992e-01 9.998654127120971680e-01 9.976949095726013184e-01 5.313814282417297363e-01 4.705239534378051758e-01 4.540908336639404297e-01
2.881494164466857910e-02 5.164998769760131836e-01 7.388111352920532227e-01 8.690288662910461426e-01 1.989565491676330566e-01 7.384254336357116699e-01
4.999713003635406494e-01 7.072784900665283203e-01 9.769832491874694824e-01 2.946332693099975586e-01 3.949011862277984619e-01 9.101592302322387695e-01
7.297655940055847168e-02 8.263204097747802734e-01 4.192723631858825684e-01 3.859076201915740967e-01 3.393581211566925049e-01 5.692752003669738770e-01
1.939542293548583984e-01 9.946088790893554688e-01 1.949167251586914062e-01 3.468009829521179199e-01 8.095936775207519531e-01 7.151824235916137695e-02
2.352523505687713623e-01 9.712322950363159180e-01 4.811195433139801025e-01 5.650077462196350098e-01 1.647760719060897827e-01 3.110547363758087158e-01
3.668512403964996338e-01 8.203712105751037598e-01 2.238782644271850586e-01 7.144479751586914062e-01 6.402187347412109375e-01 2.064862251281738281e-01
1.215047463774681091e-01 9.316338300704956055e-01 9.950098991394042969e-01 4.166260957717895508e-01 6.824381947517395020e-01 4.527750909328460693e-01
2.130328416824340820e-01 3.823822736740112305e-01 4.053876996040344238e-01 7.114444971084594727e-01 2.647736668586730957e-01 7.480335831642150879e-01
7.303871214389801025e-02 1.140266358852386475e-01 8.108813166618347168e-01 5.356642603874206543e-01 2.589097321033477783e-01 5.728936791419982910e-01
1.746411025524139404e-01 6.690725088119506836e-01 5.739794969558715820e-01 7.560111582279205322e-02 5.552861094474792480e-01 8.737143129110336304e-02
2.302915602922439575e-01 3.578577935695648193e-01 3.628592789173126221e-01 9.992964267730712891e-01 9.976898431777954102e-01 2.717870175838470459e-01
2.824642658233642578e-01 9.993999004364013672e-01 4.797682166099548340e-01 9.566335678100585938e-01 4.108164012432098389e-01 5.008901357650756836e-01
9.700110554695129395e-02 6.066464185714721680e-01 5.581591129302978516e-01 9.758225679397583008e-01 5.450494289398193359e-01 6.100230216979980469e-01
9.684763103723526001e-02 9.925508499145507812e-01 5.878048539161682129e-01 6.349463462829589844e-01 4.917677640914916992e-01 5.406330227851867676e-01
6.448706984519958496e-01 7.617084980010986328e-01 9.807963371276855469e-01 8.887277841567993164e-01 3.631278574466705322e-01 1.607297658920288086e-01
2.370430082082748413e-01 9.989815354347229004e-01 7.903576493263244629e-01 9.342979192733764648e-01 3.030672669410705566e-01 6.273538470268249512e-01
5.173070430755615234e-01 7.967649400234222412e-02 3.699731528759002686e-01 5.535158514976501465e-01 6.963009834289550781e-01 1.137516945600509644e-01
6.223623827099800110e-02 5.391966104507446289e-01 8.621156811714172363e-01 3.280369043350219727e-01 2.068379968404769897e-01 2.743528783321380615e-01
9.860296845436096191e-01 3.157718479633331299e-01 7.935356497764587402e-01 2.586009502410888672e-01 8.117157816886901855e-01 2.613973319530487061e-01
7.034883648157119751e-02 9.764858484268188477e-01 7.011945247650146484e-01 6.149971485137939453e-01 2.789402306079864502e-01 1.009224951267242432e-01
3.317834436893463135e-01 2.867817878723144531e-01 9.780657887458801270e-01 1.476645022630691528e-01 6.789267063140869141e-02 1.645047813653945923e-01
9.824379086494445801e-01 9.895980358123779297e-01 5.428534746170043945e-01 2.517140209674835205e-01 1.545700728893280029e-01 3.719446957111358643e-01
4.667600393295288086e-01 4.942373633384704590e-01 4.575007855892181396e-01 9.840503334999084473e-01 7.865563631057739258e-01 6.956096291542053223e-01
1.959180980920791626e-01 7.200298905372619629e-01 1.919626444578170776e-01 9.966952800750732422e-01 3.182133138179779053e-01 1.523558348417282104e-01
3.251157402992248535e-01 6.486499905586242676e-01 6.377948522567749023e-01 5.629662275314331055e-01 3.925322294235229492e-01 4.433306753635406494e-01
8.587127923965454102e-01 5.348469614982604980e-01 3.275790214538574219e-01 2.146956473588943481e-01 9.988815188407897949e-01 9.812296628952026367e-01
2.023237496614456177e-01 9.992389678955078125e-01 5.066404342651367188e-01 9.745044112205505371e-01 5.660909414291381836e-01 7.173147797584533691e-01
4.236964881420135498e-01 1.282306313514709473e-01 9.850851893424987793e-01 3.050214648246765137e-01 3.793583214282989502e-01 8.464071154594421387e-01
6.598455905914306641e-01 8.416337370872497559e-01 1.790371090173721313e-01 8.591532111167907715e-01 5.015774965286254883e-01 4.320669472217559814e-01
2.198448777198791504e-01 5.688482522964477539e-01 2.143924087285995483e-01 9.949344992637634277e-01 3.649276196956634521e-01 1.668480932712554932e-01
3.511181473731994629e-01 9.413284659385681152e-01 7.973891496658325195e-01 3.428135216236114502e-01 2.901339530944824219e-01 9.892165660858154297e-01
1.244853734970092773e-01 2.456142753362655640e-01 5.543977618217468262e-01 2.809683680534362793e-01 7.901796698570251465e-01 4.175322055816650391e-01
4.372395575046539307e-01 9.406617283821105957e-01 1.170854791998863220e-01 7.529979944229125977e-01 3.301323056221008301e-01 8.406039476394653320e-01
1.755212545394897461e-01 1.762529313564300537e-01 2.551240026950836182e-01 3.997525572776794434e-01 9.906495213508605957e-01 1.656768023967742920e-01
4.902139306068420410e-01 4.052465260028839111e-01 5.151132941246032715e-01 9.348171353340148926e-01 9.977980852127075195e-01 1.704776138067245483e-01
3.378801643848419189e-01 9.532676935195922852e-01 9.904046058654785156e-01 3.021495938301086426e-01 6.534391045570373535e-01 2.858603000640869141e-01
7.358346134424209595e-02 9.964080452919006348e-01 3.047648966312408447e-01 3.847497999668121338e-01 3.081879317760467529e-01 4.063172638416290283e-01
6.537643074989318848e-01 3.001405596733093262e-01 7.154411077499389648e-01 9.972738623619079590e-01 4.097758829593658447e-01 4.997079074382781982e-01
2.145531773567199707e-01 4.724717736244201660e-01 8.734161853790283203e-01 9.538944363594055176e-01 2.764336168766021729e-01 3.047304451465606689e-01
3.193588927388191223e-02 9.988055229187011719e-01 9.996576309204101562e-01 1.025297418236732483e-01 8.162140846252441406e-02 5.863766074180603027e-01
1.207133829593658447e-01 5.267948508262634277e-01 6.880931556224822998e-02 9.965249896049499512e-01 4.468427896499633789e-01 4.147973060607910156e-01
1.104842722415924072e-01 5.468646287918090820e-01 6.636891961097717285e-01 3.454670608043670654e-01 6.570813059806823730e-01 5.001035332679748535e-01
4.218368232250213623e-02 9.675512909889221191e-01 7.524776458740234375e-01 3.305530846118927002e-01 3.695817589759826660e-01 4.890153929591178894e-02
2.373351603746414185e-01 4.354965686798095703e-01 8.437462449073791504e-01 9.930290579795837402e-01 1.292859762907028198e-01 4.531397223472595215e-01
4.715924561023712158e-01 5.942211151123046875e-01 9.566419720649719238e-01 2.260960638523101807e-01 3.835023641586303711e-01 9.688168168067932129e-01
8.240433037281036377e-02 9.354743361473083496e-01 4.708863496780395508e-01 5.966966152191162109e-01 7.372166216373443604e-02 1.708179861307144165e-01
3.146280050277709961e-01 6.503462195396423340e-01 9.927508831024169922e-01 7.830138206481933594e-01 5.085936784744262695e-01 1.736484467983245850e-01
8.004261851310729980e-01 9.970980882644653320e-01 9.439030289649963379e-01 9.981790781021118164e-01 1.848772615194320679e-01 4.649304449558258057e-01
1.191018447279930115e-01 5.656178593635559082e-01 9.740455746650695801e-01 2.630993127822875977e-01 6.385890841484069824e-01 6.363070756196975708e-02
2.463998943567276001e-01 9.988034963607788086e-01 6.896715760231018066e-01 9.961961507797241211e-01 9.994162321090698242e-01 2.806793749332427979e-01
2.379832118749618530e-01 9.330508112907409668e-01 3.215062022209167480e-01 3.201448619365692139e-01 3.427917659282684326e-01 5.536458492279052734e-01
7.635152339935302734e-02 5.642260313034057617e-01 9.424425959587097168e-01 9.254208803176879883e-01 7.790147066116333008e-01 3.147850632667541504e-01
1.971502453088760376e-01 8.217918276786804199e-01 8.963145613670349121e-01 9.858162403106689453e-01 7.641951441764831543e-01 2.553440332412719727e-01
4.292772710323333740e-01 9.993588328361511230e-01 3.894953131675720215e-01 5.133520364761352539e-01 4.218946099281311035e-01 2.760934233665466309e-01
4.032937884330749512e-01 9.132170081138610840e-01 2.884948253631591797e-01 5.520112514495849609e-01 6.303392052650451660e-01 2.930076420307159424e-01
3.081101775169372559e-01 6.498842239379882812e-01 5.471535921096801758e-01 4.038893282413482666e-01 4.216392636299133301e-01 8.353301882743835449e-01
2.289150506258010864e-01 9.850237369537353516e-01 5.968623757362365723e-01 5.743094086647033691e-01 5.662862658500671387e-01 4.022584855556488037e-01
6.315422058105468750e-02 2.451984733343124390e-01 9.994769692420959473e-01 5.308824181556701660e-01 2.760749459266662598e-01 2.737697027623653412e-02
2.635826468467712402e-01 3.154810070991516113e-01 9.998803138732910156e-01 7.484964728355407715e-01 4.510298967361450195e-01 2.348580956459045410e-01
1.425861120223999023e-01 7.343477606773376465e-01 9.085446000099182129e-01 1.256901770830154419e-01 1.301295161247253418e-01 1.139291673898696899e-01
2.765645682811737061e-01 1.466729044914245605e-01 3.929913043975830078e-01 9.999105930328369141e-01 9.591807126998901367e-01 4.491188228130340576e-01
8.975064754486083984e-01 5.195239782333374023e-01 4.745669066905975342e-01 4.178900718688964844e-01 8.756704628467559814e-02 2.202755063772201538e-01
2.381903976202011108e-01 3.036444783210754395e-01 8.654000610113143921e-02 9.973443150520324707e-01 9.159333109855651855e-01 1.038847342133522034e-01
1.644801199436187744e-01 4.743036925792694092e-01 4.353309273719787598e-01 9.925503730773925781e-01 4.680589139461517334e-01 7.056618928909301758e-01
2.751961648464202881e-01 8.011195659637451172e-01 9.992374181747436523e-01 1.765186637639999390e-01 2.897610664367675781e-01 3.916307985782623291e-01
5.505288839340209961e-01 9.948116540908813477e-01 3.651299774646759033e-01 5.840304493904113770e-01 5.978412628173828125e-01 1.301687657833099365e-01
9.478069543838500977e-01 9.427437186241149902e-01 9.734400510787963867e-01 9.839621782302856445e-01 5.945262908935546875e-01 2.763061523437500000e-01
5.114874839782714844e-01 9.433494806289672852e-01 5.276595354080200195e-01 4.391800165176391602e-01 1.034952551126480103e-01 5.625825524330139160e-01
3.087369501590728760e-01 6.921520829200744629e-01 9.212270379066467285e-01 7.626847624778747559e-01 9.902542233467102051e-01 1.534715294837951660e-01
8.392193913459777832e-02 2.232221961021423340e-01 2.645554542541503906e-01 8.621309399604797363e-01 1.641005724668502808e-01 7.741641998291015625e-01
7.174453139305114746e-01 5.428149104118347168e-01 1.522019356489181519e-01 2.870565056800842285e-01 9.980486631393432617e-01 3.845900297164916992e-01
3.615646958351135254e-01 5.995480418205261230e-01 9.962240457534790039e-01 7.895876169204711914e-01 8.656205981969833374e-02 5.305827856063842773e-01
3.185453712940216064e-01 6.390091776847839355e-01 9.686480164527893066e-01 9.741651415824890137e-01 4.018602669239044189e-01 2.399298250675201416e-01
4.070251584053039551e-01 4.595957100391387939e-01 3.210203945636749268e-01 9.889608025550842285e-01 7.351217269897460938e-01 8.646256327629089355e-01
1.697613447904586792e-01 9.888687133789062500e-01 1.290166378021240234e-01 4.447388052940368652e-01 3.621522486209869385e-01 4.904317557811737061e-01
3.453984558582305908e-01 9.981661438941955566e-01 6.200274229049682617e-01 8.904703259468078613e-01 3.684463202953338623e-01 1.322328448295593262e-01
3.525414466857910156e-01 8.091604709625244141e-01 9.432701468467712402e-01 2.239264696836471558e-01 9.774031043052673340e-01 1.151516288518905640e-01
2.454757392406463623e-01 1.265841424465179443e-01 4.228106141090393066e-01 2.081855684518814087e-01 9.988172650337219238e-01 3.451088070869445801e-01
5.824553370475769043e-01 4.618750512599945068e-01 4.848167002201080322e-01 9.925946593284606934e-01 9.415047764778137207e-01 5.641322731971740723e-01
2.687711119651794434e-01 2.124042809009552002e-01 9.992793202400207520e-01 3.027025759220123291e-01 4.121422767639160156e-01 5.966253876686096191e-01
