# thresholds	B-mean	B-std	B-min	B-max	0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
0.000000000000000000e+00 5.015400000000000546e+03 0.000000000000000000e+00 5.015400000000000546e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
4.752376188094046953e-04 5.015400000000000546e+03 0.000000000000000000e+00 5.015400000000000546e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
9.504752376188093906e-04 5.015400000000000546e+03 0.000000000000000000e+00 5.015400000000000546e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
1.425712856428214140e-03 5.015400000000000546e+03 0.000000000000000000e+00 5.015400000000000546e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
1.900950475237618781e-03 5.015400000000000546e+03 0.000000000000000000e+00 5.015400000000000546e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
2.376188094047023639e-03 5.015363235595954393e+03 1.102932121390040182e-01 5.015032355959537199e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
2.851425712856428280e-03 5.015363235595954393e+03 1.102932121390040182e-01 5.015032355959537199e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
3.326663331665832921e-03 5.015289706787862087e+03 2.354070466238598336e-01 5.014664711919073852e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
3.801900950475237562e-03 5.015252942383815025e+03 3.369513288445388777e-01 5.014297067878610505e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
4.277138569284642637e-03 5.015069120363583352e+03 5.563463864515864055e-01 5.013561779797684721e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
4.752376188094047278e-03 5.014922062747397831e+03 8.707810334053204260e-01 5.012458847676294681e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
5.227613806903451919e-03 5.014701476323120005e+03 9.365907813813431071e-01 5.012091203635830425e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
5.702851425712856560e-03 5.014480889898843088e+03 1.003472942653264255e+00 5.011723559595367078e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
6.178089044522261201e-03 5.014076481454332679e+03 1.307076683202025524e+00 5.010620627473977947e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
6.653326663331665843e-03 5.013635308605777027e+03 1.459505167545977589e+00 5.009885339393051254e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
7.128564282141070484e-03 5.013047078141034945e+03 2.125987294864176924e+00 5.007311831109808736e+03 5.015400000000000546e+03 1.005123720862043513e+02 1.421085471520200372e-14 1.005123720862043655e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060699999999999932e+02 0.000000000000000000e+00 2.060699999999999932e+02 2.060699999999999932e+02
7.603801900950475125e-03 5.012495612080339924e+03 3.011316656439508854e+00 5.004003034745639525e+03 5.015032355959537199e+03 1.005078404192933306e+02 6.922235548008979882e-03 1.004972665298343344e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060654683330889725e+02 6.922235548008979014e-03 2.060548944436299621e+02 2.060699999999999932e+02
8.079039519759880633e-03 5.012054439231784272e+03 3.117179218411211483e+00 5.003635390705175269e+03 5.015032355959537199e+03 1.005078404192933306e+02 6.922235548008979882e-03 1.004972665298343344e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060654683330889725e+02 6.922235548008979014e-03 2.060548944436299621e+02 2.060699999999999932e+02
8.554277138569285274e-03 5.011650030787275682e+03 3.490876478251817794e+00 5.002532458583786138e+03 5.014664711919073852e+03 1.005063298636563331e+02 7.400181077484846263e-03 1.004972665298343344e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060639577774519751e+02 7.400181077484846263e-03 2.060548944436299621e+02 2.060699999999999932e+02
9.029514757378689915e-03 5.011172093534672968e+03 3.789588028647302931e+00 5.001429526462396097e+03 5.014664711919073852e+03 1.005017981967453267e+02 9.672275411285418192e-03 1.004821609734643033e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060594261105409828e+02 9.672275411285418192e-03 2.060397888872599310e+02 2.060699999999999932e+02
9.504752376188094556e-03 5.010436805453746274e+03 4.124336962523074135e+00 4.999958950300543620e+03 5.014664711919073852e+03 1.005002876411083150e+02 1.130396331465139195e-02 1.004821609734643033e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060579155549039569e+02 1.130396331465139195e-02 2.060397888872599310e+02 2.060699999999999932e+02
9.979989994997499198e-03 5.009591224160680213e+03 4.377280552535236069e+00 4.998488374138689323e+03 5.014297067878610505e+03 1.004957559741973085e+02 1.577066384907507141e-02 1.004670554170942722e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060533838879929647e+02 1.577066384907507141e-02 2.060246833308898999e+02 2.060699999999999932e+02
1.045522761380690384e-02 5.008929464887847644e+03 4.548100040710063574e+00 4.997753086057763539e+03 5.014297067878610505e+03 1.004912243072863021e+02 2.049017357605286208e-02 1.004519498607242269e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060488522210819156e+02 2.049017357605013856e-02 2.060095777745198689e+02 2.060699999999999932e+02
1.093046523261630848e-02 5.008267705615012346e+03 4.636398044089575343e+00 4.996650153936373499e+03 5.013561779797684721e+03 1.004912243072863021e+02 2.049017357605286208e-02 1.004519498607242269e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060488522210819156e+02 2.049017357605013856e-02 2.060095777745198689e+02 2.060699999999999932e+02
1.140570285142571312e-02 5.007348595513854889e+03 5.106018534902059258e+00 4.994811933734056765e+03 5.013561779797684721e+03 1.004882031960122930e+02 2.260792662930601049e-02 1.004368443043541959e+02 1.005123720862043655e+02 2.916882935053511261e+01 0.000000000000000000e+00 2.916882935053511261e+01 2.916882935053511261e+01 7.638879856326050799e+01 1.421085471520200372e-14 7.638879856326052220e+01 7.638879856326052220e+01 2.060458311098079207e+02 2.260792662930278391e-02 2.059944722181498378e+02 2.060699999999999932e+02
