# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 2.419192411610035232e-01 1.361477649413747951e-02 2.144833435403333266e-01 2.563906353355034917e-01 2.995667256370202480e-01 7.424298978358417900e-02 2.197048315699638155e-01 4.216933987562802022e-01 7.921270468262334719e-01 7.957356637812446065e-02 6.710670226350009537e-01 8.736515231882119314e-01 1.204668336884857194e+00 7.749416174761096510e-02 1.098639947774261882e+00 1.322116751971140980e+00
1.497487437185929596e-02 2.888936680836155513e-01 1.782248600838503769e-02 2.682419772847175476e-01 3.202232152542291987e-01 3.421816224034771592e-01 4.754424542079240673e-02 2.685894867829894950e-01 4.056894195435224448e-01 9.245867746582989710e-01 9.317229859977003981e-02 8.106196992442467053e-01 1.069339050879952291e+00 1.490819696841496178e+00 8.036697266136839934e-02 1.352196077352427084e+00 1.578586075972093994e+00
1.994974874371859344e-02 3.279519280620675215e-01 1.513252649113032249e-02 3.125680929614110815e-01 3.583938865321809053e-01 3.949819189372337780e-01 3.894635453536947345e-02 3.293749199210837530e-01 4.535297714714573991e-01 1.014781573422081973e+00 7.336883176926584094e-02 9.079074424917386033e-01 1.107994057898865847e+00 1.722489755593037852e+00 5.486383644654777014e-02 1.634640559035696494e+00 1.800334719662138871e+00
2.492462311557788746e-02 3.624474077911717385e-01 1.333703584137130305e-02 3.459226313466390312e-01 3.878098504082356790e-01 4.431145507120817228e-01 4.366829632866751909e-02 3.793101527562555697e-01 5.374250782308368501e-01 1.127285742281661562e+00 7.839677305550118991e-02 1.015417658179948335e+00 1.263033169074266437e+00 1.928277890670557326e+00 5.784413001257528858e-02 1.816620327167892679e+00 2.056216378262217592e+00
2.989949748743718494e-02 4.013511606438968649e-01 1.030249086266101823e-02 3.869136531634969067e-01 4.195007212004311370e-01 4.827620083636422477e-01 5.967502671569241413e-02 4.203358890096401401e-01 6.205464492312695590e-01 1.234485384104098804e+00 7.120437790996259064e-02 1.114721503308383710e+00 1.314248990348783952e+00 2.088648023082040339e+00 8.574098592741180580e-02 1.964178817810722233e+00 2.274595291981914347e+00
3.487437185929648242e-02 4.342314385426170320e-01 9.375775873897578688e-03 4.144318577934131276e-01 4.493325350251262118e-01 5.200362368636198829e-01 6.118336919730087836e-02 4.695238130926366882e-01 6.838402527451684643e-01 1.349898668640592492e+00 7.773526213243196759e-02 1.215822496266174113e+00 1.444865771565754020e+00 2.256254545769327713e+00 6.256026126913245833e-02 2.180277660188420175e+00 2.388257611420636639e+00
3.984924623115577991e-02 4.637494079446002893e-01 9.698542181426869288e-03 4.483781528418689377e-01 4.777202890824351345e-01 5.523378153602696017e-01 4.644605660542930337e-02 4.926078210395797297e-01 6.710196763828428779e-01 1.437858376801275373e+00 6.202082957525777152e-02 1.326770211787710263e+00 1.496923303039818798e+00 2.393902254845126532e+00 5.474054934521069282e-02 2.311150131323117307e+00 2.458898154029780958e+00
4.482412060301507739e-02 4.898439017704519505e-01 8.504489076316125787e-03 4.771431788128314699e-01 5.064553430631533182e-01 5.851170820594865374e-01 4.201540175739014449e-02 5.299340491405393205e-01 6.482412678267710504e-01 1.530915287584682760e+00 5.515864406133331316e-02 1.442678737536628786e+00 1.609266599560165156e+00 2.549669647409616768e+00 6.431900244381230647e-02 2.467200547585981951e+00 2.646878487027461535e+00
4.979899497487437487e-02 5.175432761645134550e-01 1.027156090319446616e-02 5.014868885428013234e-01 5.344135093264517078e-01 6.259454891536029297e-01 4.289233867308687304e-02 5.725061210331603423e-01 6.929743659031070147e-01 1.613597860909798287e+00 4.819244865513873377e-02 1.549557609852590945e+00 1.717240673099297288e+00 2.681330499291388225e+00 6.440023933736371831e-02 2.583543303838086391e+00 2.785673337994361010e+00
5.477386934673367236e-02 5.411068135632094434e-01 1.056043625246005577e-02 5.266824222212048712e-01 5.623837235934301404e-01 6.577841168324962684e-01 4.665714415207586341e-02 5.990766942061218625e-01 7.212839815675770039e-01 1.695344717189325889e+00 5.614383779136104813e-02 1.598014230994206253e+00 1.819579593790115357e+00 2.803079962309502626e+00 4.753057482688517049e-02 2.753042034053912346e+00 2.882690016780235620e+00
5.974874371859296984e-02 5.645566907107576471e-01 1.136302284492558302e-02 5.416806567846691456e-01 5.884153427778539003e-01 6.859084291662250754e-01 4.033767215854727056e-02 6.311326816948192864e-01 7.486453198589424485e-01 1.780756397922396150e+00 6.416018199830500479e-02 1.665898317042796117e+00 1.917231815826552666e+00 2.901634417953399936e+00 4.724965385577074850e-02 2.802789729551476761e+00 2.978158458845352463e+00
6.472361809045226733e-02 5.823020447633914243e-01 1.284495473273698091e-02 5.666623513931792200e-01 6.051328057138051220e-01 7.039156343985710773e-01 3.202069360166911322e-02 6.617997630893718286e-01 7.751361153423739214e-01 1.833365157638052523e+00 8.902125201532240517e-02 1.683717471799407672e+00 2.010478286978641282e+00 3.004989407617707720e+00 4.630096163229572431e-02 2.906464132300042635e+00 3.071817088003693463e+00
6.969849246231155093e-02 5.974924497220203135e-01 1.359595879631752234e-02 5.777644512423054657e-01 6.149700628348770959e-01 7.129568791473044342e-01 3.027182781337060119e-02 6.730220502757194856e-01 7.587116209266508982e-01 1.884421644324190570e+00 7.602865455237853287e-02 1.774630550502315440e+00 2.042415951616457725e+00 3.082384613809751706e+00 5.924023584734947750e-02 2.982782076445297914e+00 3.192093943185200455e+00
