# FPR	mN=200GeV-mean	mN=200GeV-std	mN=200GeV-min	mN=200GeV-max	mN=300GeV-mean	mN=300GeV-std	mN=300GeV-min	mN=300GeV-max	mN=500GeV-mean	mN=500GeV-std	mN=500GeV-min	mN=500GeV-max	mN=700GeV-mean	mN=700GeV-std	mN=700GeV-min	mN=700GeV-max	mN=900GeV-mean	mN=900GeV-std	mN=900GeV-min	mN=900GeV-max	mN=1100GeV-mean	mN=1100GeV-std	mN=1100GeV-min	mN=1100GeV-max
2.004008016032064049e-02 1.908787727196931683e-01 2.070724012772754558e-03 1.863431715857928883e-01 1.936801734200433445e-01 2.787810571952643035e-01 2.924562328868743344e-03 2.726363181590795159e-01 2.824745706186426730e-01 3.957395364348840761e-01 3.838919517674465459e-03 3.885275971318992716e-01 4.016174754043688733e-01 4.075954643988660697e-01 4.065085924075525700e-03 3.973653493413373261e-01 4.119559779889944706e-01 3.403785225946306392e-01 5.795883403063879953e-03 3.275804568951142248e-01 3.480907120226779949e-01 2.264548941137235205e-01 7.821043592458668675e-03 2.127730531932633118e-01 2.432049358012339513e-01
2.204408817635270315e-02 2.006169751542437873e-01 2.821182055368564104e-03 1.968484242121060490e-01 2.051859262964815800e-01 2.908620977155244036e-01 3.371321315212039670e-03 2.873936968484241961e-01 2.975654493913623688e-01 4.122227780556945165e-01 6.150997460209814763e-03 4.037018509254627352e-01 4.250458562614640723e-01 4.269551442387860551e-01 5.780054123744603721e-03 4.180423545105886318e-01 4.392196098049024333e-01 3.603635150908787721e-01 5.652654249774885682e-03 3.518425879606469908e-01 3.706853426713356825e-01 2.457228614307153669e-01 6.652553466581911414e-03 2.377021844255461092e-01 2.582958145739536193e-01
2.404809619238476581e-02 2.067700516925129739e-01 2.151657145333321728e-03 2.030181757545439503e-01 2.100216775054193630e-01 2.985325996331499310e-01 3.497221874078004430e-03 2.940636985159246208e-01 3.061530765382691199e-01 4.221277305319325879e-01 5.903045684049205294e-03 4.129564782391195732e-01 4.331332332833083276e-01 4.394280473570118528e-01 6.034330132498060342e-03 4.298816074704018830e-01 4.511422377855594523e-01 3.732116058029014694e-01 5.882289417358558051e-03 3.648490912122728247e-01 3.835250958812739808e-01 2.575704518926129616e-01 6.998740808537602144e-03 2.480406870101717620e-01 2.675504418876104573e-01
2.605210420841683194e-02 2.140737035184258619e-01 2.404961111441019771e-03 2.109388027347006700e-01 2.189428047357011853e-01 3.071535767883941670e-01 3.219830610727673643e-03 3.026513256628314275e-01 3.139069534767383596e-01 4.340837085209270363e-01 6.275564213188383582e-03 4.248791062197765367e-01 4.474737368684342242e-01 4.531765882941470869e-01 5.654055999550021590e-03 4.425546106386526457e-01 4.645656161414040142e-01 3.877271969317991895e-01 6.689898620671993514e-03 3.766883441720860204e-01 3.993663498415874757e-01 2.724695681173920359e-01 7.999919057557605684e-03 2.616308154077038317e-01 2.880606970151742274e-01
2.805611222444889460e-02 2.202184425546106772e-01 2.806916384160840303e-03 2.159413039853259886e-01 2.253626813406703344e-01 3.152242788060696799e-01 4.407819013489891816e-03 3.083208270802067497e-01 3.223278305819576306e-01 4.441887610471902947e-01 7.050904791948774120e-03 4.337168584292145912e-01 4.581457395364348928e-01 4.648741037185258884e-01 6.951402050343755828e-03 4.508921127230282044e-01 4.758212439553110018e-01 4.005502751375688009e-01 8.414254028720017167e-03 3.876104719026179923e-01 4.128731032182758054e-01 2.850008337502084599e-01 9.407573472812747958e-03 2.707186926796731896e-01 3.034850758712689944e-01
3.006012024048096073e-02 2.270968817742204382e-01 3.403049296733229138e-03 2.224445556111389055e-01 2.323661830915457749e-01 3.237868934467234006e-01 4.536742798864357336e-03 3.175754543938635877e-01 3.305819576454894215e-01 4.550608637652159283e-01 6.968476062226681630e-03 4.446389861597465631e-01 4.692346173086543448e-01 4.780018432730058775e-01 7.181920375282327407e-03 4.648157412039353176e-01 4.893279973319993315e-01 4.150742037685509755e-01 8.829269055738197744e-03 4.005336001334000584e-01 4.262964815741203672e-01 2.992829748207436746e-01 1.057740874825473590e-02 2.843088210772052871e-01 3.215774553943638314e-01
3.206412825651302340e-02 2.324829081207269998e-01 2.643448392873267837e-03 2.291979322994830703e-01 2.376188094047023414e-01 3.308070702017675280e-01 4.265192595354173194e-03 3.244955811238952603e-01 3.391695847923961726e-01 4.641070535267634023e-01 6.748253872178232478e-03 4.558112389528097275e-01 4.793229948307486943e-01 4.885776221444054768e-01 6.329147149867378301e-03 4.760713690178422497e-01 5.001667500416875356e-01 4.268550942137736004e-01 7.598483969549909602e-03 4.133733533433383567e-01 4.388861097215274176e-01 3.110555277638819005e-01 9.792132652820062164e-03 2.981490745372686324e-01 3.300817075204268702e-01
3.406813627254508953e-02 2.379439719859929858e-01 2.185141435657540245e-03 2.341170585292646211e-01 2.429548107387026756e-01 3.379240722565691746e-01 3.496169172380004294e-03 3.317492079373020042e-01 3.439219609804902711e-01 4.729781557445389417e-01 5.837734155023168586e-03 4.653993663498415811e-01 4.862431215607803670e-01 4.991412372853092916e-01 5.780607317227980102e-03 4.861597465399366547e-01 5.090878772719693579e-01 4.381524095381023609e-01 6.906129679345405017e-03 4.243788560947140409e-01 4.488077372019342870e-01 3.228030682007670404e-01 9.813424127498615243e-03 3.086543271635817653e-01 3.401700850425212752e-01
3.607214428857714872e-02 2.432216108054026937e-01 2.717002480524403300e-03 2.386193096548274162e-01 2.495414373853593326e-01 3.439469734867434125e-01 3.650464628643384276e-03 3.388360847090211569e-01 3.502584625646156247e-01 4.811405702851425659e-01 6.493067623624510475e-03 4.724862431215607894e-01 4.954143738535934371e-01 5.080873770218443664e-01 6.067960470583988290e-03 4.974153743538435868e-01 5.193430048357512430e-01 4.478906119726530077e-01 6.919925823450614501e-03 4.365516091379023078e-01 4.603968650992162903e-01 3.326746706686676824e-01 9.610391678020448192e-03 3.206603301650825522e-01 3.483408370852092983e-01
3.807615230460921485e-02 2.479239619809904815e-01 2.862132223365110566e-03 2.423711855927964121e-01 2.537101884275471120e-01 3.492662998165749211e-01 3.353179154762804537e-03 3.440887110221777512e-01 3.548440887110221875e-01 4.880190095047524101e-01 6.311555160766079212e-03 4.797398699349674778e-01 5.011672502918125272e-01 5.158662664665667474e-01 6.458314361885825715e-03 5.050025012506252908e-01 5.276805069201266907e-01 4.569868267467066536e-01 7.083290738537904342e-03 4.464732366183091772e-01 4.687343671835917935e-01 3.421043855260963995e-01 1.004105283228504293e-02 3.309988327497082050e-01 3.590128397532099114e-01
4.008016032064128098e-02 2.528931132232782875e-01 2.786223048482289362e-03 2.478739369684842542e-01 2.582124395531099070e-01 3.552526263131565165e-01 3.285324962041133879e-03 3.496748374187093611e-01 3.608470902117725254e-01 4.949057862264465979e-01 6.656799716062509337e-03 4.854093713523428555e-01 5.075871268967817596e-01 5.240453560113389475e-01 6.654580304935969921e-03 5.148407537101884479e-01 5.367683841920960486e-01 4.660496915124229256e-01 6.801255681704046485e-03 4.555611138902784796e-01 4.783224945806236472e-01 3.521010505252626377e-01 9.735435961065477817e-03 3.380023345005836455e-01 3.678505919626479659e-01
4.208416833667334017e-02 2.575120893780223907e-01 2.809181489130748062e-03 2.527930631982657772e-01 2.620476905119226152e-01 3.610805402701350308e-01 3.276076072943297397e-03 3.560113390028347702e-01 3.666833416708354387e-01 5.018342504585626696e-01 5.936980623767621444e-03 4.945806236451559257e-01 5.130065032516257784e-01 5.322411205602801676e-01 6.699228321744102495e-03 5.238452559613140380e-01 5.441053860263465047e-01 4.748957812239452680e-01 6.337867251444634711e-03 4.653993663498415811e-01 4.871602467900617017e-01 3.618726029681507139e-01 8.714827646058874444e-03 3.497582124395531289e-01 3.747707186926796941e-01
4.408817635270540630e-02 2.624645656161413987e-01 2.309954569184144609e-03 2.582124395531099070e-01 2.661330665332666268e-01 3.668834417208604592e-01 3.551854173485766673e-03 3.621810905452726437e-01 3.736868434217108792e-01 5.089127897281974233e-01 6.354844963809590415e-03 5.009171252292813348e-01 5.215941303985326405e-01 5.406286476571618982e-01 7.412508264053898482e-03 5.307653826913456552e-01 5.531932632983158626e-01 4.841087210271801666e-01 6.864372354988170465e-03 4.736534934133733721e-01 4.984158746039686338e-01 3.710188427547107537e-01 8.813335218927279349e-03 3.588460897115224313e-01 3.836918459229614609e-01
4.609218436873747243e-02 2.672419543104885831e-01 2.438216919975894070e-03 2.632149408037351979e-01 2.705519426379856540e-01 3.722611305652826497e-01 3.535032059385217248e-03 3.672669668167417023e-01 3.794397198599299692e-01 5.154744038686008833e-01 6.885504781883110964e-03 5.061697515424379290e-01 5.280973820243455297e-01 5.480073370018343493e-01 7.846098909649634398e-03 5.367683841920960486e-01 5.601133900283474798e-01 4.928881107220276503e-01 7.052861505779467466e-03 4.813239953309988439e-01 5.065032516258128892e-01 3.795397698849424795e-01 9.300093972791004596e-03 3.658495914623978718e-01 3.934467233616808501e-01
4.809619238476953162e-02 2.718942804735701713e-01 2.069128829405766663e-03 2.682174420543604887e-01 2.747206936801734334e-01 3.777972319493080322e-01 3.747621399633172500e-03 3.731032182758045601e-01 3.869434717358679610e-01 5.225946306486577431e-01 6.728834247882563811e-03 5.131732532933133140e-01 5.356011339002835214e-01 5.554443888610972602e-01 7.780725623164393839e-03 5.445222611305652327e-01 5.693680173420043733e-01 5.013590128397531487e-01 7.661892239801073971e-03 4.901617475404368984e-01 5.173420043355010378e-01 3.885942971485743525e-01 9.590505102809409460e-03 3.756044689011172055e-01 4.042021010505252865e-01
5.010020040080159776e-02 2.763298315824578855e-01 2.210633295399924182e-03 2.721360680340170202e-01 2.793063198265799407e-01 3.829164582291145202e-01 4.310262797958232944e-03 3.780223445055861387e-01 3.928630982157745311e-01 5.293980323495081075e-01 6.652072785467580060e-03 5.215107553776888727e-01 5.429381357345339776e-01 5.625729531432382968e-01 7.907209790375529027e-03 5.514423878605969609e-01 5.778722694680673566e-01 5.096464899116225356e-01 8.129132942251785995e-03 4.967483741870935554e-01 5.271802567950641949e-01 3.973403368350842402e-01 9.582111633329172887e-03 3.847757211939302757e-01 4.133733533433383567e-01
5.210420841683366389e-02 2.808987827246957059e-01 2.124165811988592157e-03 2.767216941804235275e-01 2.832249458062364722e-01 3.880773720193430032e-01 3.554201937925016187e-03 3.838585959646489965e-01 3.968650992162748303e-01 5.357512089378022591e-01 5.722442596811029743e-03 5.290145072536268644e-01 5.474403868600966616e-01 5.690011672502917062e-01 7.484941126750307462e-03 5.576955144238786577e-01 5.838752709688177500e-01 5.175337668834416593e-01 8.004180039429492285e-03 5.049191262297815230e-01 5.341003835250959231e-01 4.059446389861597337e-01 9.025356596690911962e-03 3.926963481740870510e-01 4.198766049691512459e-01
5.410821643286573002e-02 2.849674837418709750e-01 2.408787898904852370e-03 2.808070702017675391e-01 2.895614473903618258e-01 3.924462231115558031e-01 4.176414500198457128e-03 3.872769718192429766e-01 4.027013506753376881e-01 5.412539603134900457e-01 6.086582100365399255e-03 5.329331332332832849e-01 5.533600133400032872e-01 5.753126563281640848e-01 8.223926268958056673e-03 5.631982657995664443e-01 5.922961480740369655e-01 5.241370685342671143e-01 8.662359727595275380e-03 5.087543771885942867e-01 5.425212606303151386e-01 4.130732032683007704e-01 9.311328897493229700e-03 4.002834750708687550e-01 4.278806069701517334e-01
5.611222444889778921e-02 2.892362848090711536e-01 2.381798314643269413e-03 2.853093213273303341e-01 2.941470735367683886e-01 3.977321994330498267e-01 4.336655353586283540e-03 3.923628480907120353e-01 4.082874770718692425e-01 5.471068867767217014e-01 5.725017308688655146e-03 5.397698849424712453e-01 5.591128897782224882e-01 5.818075704518925750e-01 8.054717460274921775e-03 5.702851425712855971e-01 5.989661497415373903e-01 5.319576454894113793e-01 7.823496313706211278e-03 5.164248791062198141e-01 5.486076371519092998e-01 4.214440553610138140e-01 9.492076771761032150e-03 4.079539769884942269e-01 4.373019843254961070e-01
5.811623246492985534e-02 2.931298982824745991e-01 2.541447883117661094e-03 2.899783224945806093e-01 2.987326996831748960e-01 4.028597632149407692e-01 4.350778293784446880e-03 3.975320993830248617e-01 4.145406036351508838e-01 5.526596631649158819e-01 5.743588938984909784e-03 5.461063865265965989e-01 5.659496414874103376e-01 5.881940970485243225e-01 8.310846166761719223e-03 5.778722694680673566e-01 6.083041520760380516e-01 5.386193096548272941e-01 7.810757782033048331e-03 5.234283808570951990e-01 5.565282641320660195e-01 4.294730698682674985e-01 9.599970211144641039e-03 4.167083541770885691e-01 4.473903618475904564e-01
6.012024048096192147e-02 2.970651992662998730e-01 2.979184450108691377e-03 2.934800733700183573e-01 3.030682007670502109e-01 4.069368017342004928e-01 4.710917400052768052e-03 4.012839753209938576e-01 4.194597298649324624e-01 5.571619142904786770e-01 5.763765302559880482e-03 5.508587627146906973e-01 5.699516424879106369e-01 5.932382858095714973e-01 8.055860882563981723e-03 5.833750208437552542e-01 6.127230281807570789e-01 5.447056861764214553e-01 7.895293116966770747e-03 5.302651325662831594e-01 5.634483908620977477e-01 4.360930465232616404e-01 9.444314456569281174e-03 4.242121060530265053e-01 4.541437385359346490e-01
6.212424849699398066e-02 3.008420877105218993e-01 3.044284501979032092e-03 2.970651992662998175e-01 3.075704518926129505e-01 4.113306653326662676e-01 4.204656115141484213e-03 4.060363515090879005e-01 4.222111055527764112e-01 5.619976654994163212e-01 6.037894440734895007e-03 5.560280140070035237e-01 5.750375187593796955e-01 5.984408871102218086e-01 8.308775758604829142e-03 5.883775220943805451e-01 6.184759046189761689e-01 5.508170752042687024e-01 8.242180631251233569e-03 5.371852592963147766e-01 5.708687677171919717e-01 4.429047857261964038e-01 9.634473397630930955e-03 4.302151075537768987e-01 4.614807403701851052e-01
6.412825651302604679e-02 3.044272136068034706e-01 2.761979254093970600e-03 3.011505752876438291e-01 3.108220777055194506e-01 4.152326163081540567e-01 4.179584056935756534e-03 4.100383525095881443e-01 4.259629814907453516e-01 5.663248290812072927e-01 6.120686289721055488e-03 5.593630148407536806e-01 5.794563948640987228e-01 6.031599132899783111e-01 8.451533852280245299e-03 5.920460230115057731e-01 6.229781557445389639e-01 5.562447890611973422e-01 8.351846922674903070e-03 5.425212606303151386e-01 5.765382691345672939e-01 4.489411372352843377e-01 9.395014624191346322e-03 4.358012339503085086e-01 4.673169918292479630e-01
6.613226452905811292e-02 3.080290145072536179e-01 2.499373983338834451e-03 3.041520760380190258e-01 3.133233283308320960e-01 4.195180923795230887e-01 4.057554842763174026e-03 4.147073536768384194e-01 4.294647323661830995e-01 5.707020176755043250e-01 5.925846980734408853e-03 5.633650158412539799e-01 5.832082708020677186e-01 6.082541270635317687e-01 7.974697619684199129e-03 5.965482741370685682e-01 6.261464065366015852e-01 5.619559779889945483e-01 7.871719148969842650e-03 5.500250125062531303e-01 5.808737702184425533e-01 4.555277638819409947e-01 9.315583273743009707e-03 4.410538602634650474e-01 4.728197432049358051e-01
6.813627254509017905e-02 3.113973653493413707e-01 2.589046121134338466e-03 3.074037018509254704e-01 3.155744538936134935e-01 4.231615807903952309e-01 3.878184411813250399e-03 4.182924795731198797e-01 4.320493580123395128e-01 5.750125062531266096e-01 5.224368221222174327e-03 5.689511422377855343e-01 5.851258962814740450e-01 6.128397532099383316e-01 7.480481955566204051e-03 6.023011505752876582e-01 6.295647823911956209e-01 5.674754043688511329e-01 7.411007644277850526e-03 5.554443888610972602e-01 5.844588961147240136e-01 4.615140903785225346e-01 8.912411451834115553e-03 4.474737368684342242e-01 4.774053693513423124e-01
7.014028056112224518e-02 3.146239786559946738e-01 2.450204481492432827e-03 3.108220777055194506e-01 3.184925796231449224e-01 4.268967817241954288e-01 3.699784751485917997e-03 4.215441053860263243e-01 4.343838585959646226e-01 5.792729698182425002e-01 4.736816633823244353e-03 5.721193930298482666e-01 5.875437718859429781e-01 6.175004168751042632e-01 7.164049304562632517e-03 6.064699016174753821e-01 6.324829081207270498e-01 5.728114057028513839e-01 7.654449022044147559e-03 5.614473903618475426e-01 5.898782724695681434e-01 4.675837918959479533e-01 8.994290740825697933e-03 4.522261130565282672e-01 4.819076204769051075e-01
7.214428857715429744e-02 3.180006670001667701e-01 2.022235306659143656e-03 3.150742037685509422e-01 3.213273303318325835e-01 4.304819076204768891e-01 3.708604901020640804e-03 4.243788560947140409e-01 4.373019843254961070e-01 5.836668334167083305e-01 4.820237256803180936e-03 5.754543938635984235e-01 5.913790228447557418e-01 6.219276304819076895e-01 6.818853489884029763e-03 6.108887777221944093e-01 6.358179089544772067e-01 5.779139569784892405e-01 6.880965271556725195e-03 5.672002668000667436e-01 5.923795230948807333e-01 4.739286309821577059e-01 8.134603877097662528e-03 4.594797398699349555e-01 4.868267467066866860e-01
7.414829659318636357e-02 3.213940303485075534e-01 2.158688617967632981e-03 3.179089544772386033e-01 3.246623311655827959e-01 4.340670335167583493e-01 3.569152108438719290e-03 4.273803568450892376e-01 4.407203601800900317e-01 5.882441220610304944e-01 4.296071390597869417e-03 5.816241454060363525e-01 5.960480240120059614e-01 6.261797565449390701e-01 6.469192461165310278e-03 6.167250291812572671e-01 6.398199099549775060e-01 5.829664832416205922e-01 6.384311223263914453e-03 5.734533933633483294e-01 5.967983991995997606e-01 4.797231949307986798e-01 7.399907690847464144e-03 4.690678672669668092e-01 4.926629981657495438e-01
7.615230460921842970e-02 3.245122561280640028e-01 2.149006324964825628e-03 3.212439553109888157e-01 3.280807070201767761e-01 4.373686843421711323e-01 3.947223920876216131e-03 4.305486076371519144e-01 4.453893613473403623e-01 5.920960480240119450e-01 4.603962309533837435e-03 5.857928964482240763e-01 6.013006503251625556e-01 6.297898949474737273e-01 6.799543490387720789e-03 6.183925295981324011e-01 6.445722861430714934e-01 5.874437218609303013e-01 6.822991150265490627e-03 5.755377688844421913e-01 6.026346506586626184e-01 4.849174587293646477e-01 7.660023038518158460e-03 4.720693680173420059e-01 4.984992496248124016e-01
7.815631262525049583e-02 3.275387693846923964e-01 2.045408648535612228e-03 3.244955811238952603e-01 3.304985826246456537e-01 4.406203101550775214e-01 3.970752327133495775e-03 4.330498582624645598e-01 4.479739869934967755e-01 5.958562614640653399e-01 5.005842083818859770e-03 5.891278972819743442e-01 6.052192763048190871e-01 6.337001834250458598e-01 7.099734287896651737e-03 6.218109054527263257e-01 6.492412873103218240e-01 5.917291979322996109e-01 7.150816523234254478e-03 5.788727697181924592e-01 6.063865265966316143e-01 4.900783725195930751e-01 7.721355233638369127e-03 4.777388694347173836e-01 5.039186259796565315e-01
8.016032064128256196e-02 3.306903451725863308e-01 2.004835550104734285e-03 3.279139569784892405e-01 3.347507086876771454e-01 4.442054360513590372e-01 3.663343199188518438e-03 4.373019843254961070e-01 4.509754877438719167e-01 5.996414874103719317e-01 4.757997021205220660e-03 5.933800233450058359e-01 6.098049024512256500e-01 6.379106219776554676e-01 6.848581743813037491e-03 6.275637818909455268e-01 6.529097882274470521e-01 5.965816241454059421e-01 7.204315857123798350e-03 5.849591462397865094e-01 6.115557778889444407e-01 4.957061864265465689e-01 7.568619807858324895e-03 4.832416208104052258e-01 5.085042521260629833e-01
8.216432865731462809e-02 3.339669834917458613e-01 1.802212356968362723e-03 3.318325829581457165e-01 3.384192096048023735e-01 4.480990495247623717e-01 3.393936887238669861e-03 4.419709854927463821e-01 4.540603635150908812e-01 6.034100383525096145e-01 4.592147499570803544e-03 5.978822744705686310e-01 6.128064032016008467e-01 6.420293480073369086e-01 7.007594863849225461e-03 6.307320326830081481e-01 6.564949141237285124e-01 6.014674003668500912e-01 7.115265507018939811e-03 5.888777722194430408e-01 6.151409037852259010e-01 5.011255627813907543e-01 7.816936228065859624e-03 4.899116224779055950e-01 5.130065032516257784e-01
8.416833667334668034e-02 3.367933966983491234e-01 1.731412344280070913e-03 3.345839586459896653e-01 3.407537101884275388e-01 4.511505752876437958e-01 3.595668001073596288e-03 4.460563615140903937e-01 4.570618642654660779e-01 6.068200767050192512e-01 4.709589179614159619e-03 6.000500250125062607e-01 6.153910288477572044e-01 6.453309988327495805e-01 6.936325718650368510e-03 6.338169084542271126e-01 6.589961647490412133e-01 6.057445389361346688e-01 7.535372391997053991e-03 5.932132733033183003e-01 6.194764048691012714e-01 5.059446389861597115e-01 8.290349405564801169e-03 4.931632482908120951e-01 5.165082541270635819e-01
8.617234468937874647e-02 3.400700350175087650e-01 1.136349844082086167e-03 3.387527096881774447e-01 3.425045856261463850e-01 4.543104885776221846e-01 3.390196897835255196e-03 4.493913623478406061e-01 4.603134900783725225e-01 6.102134400533600900e-01 4.499386127630951131e-03 6.041354010338502167e-01 6.184759046189761689e-01 6.487243621810905303e-01 6.624175576286704496e-03 6.374020343505085728e-01 6.624979156244789058e-01 6.097965649491412510e-01 7.381439736713230407e-03 5.970485242621310640e-01 6.233116558279139241e-01 5.106053026513255322e-01 7.907521872168416302e-03 4.974987493746873546e-01 5.211772552943138015e-01
