# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 1.920076507178935729e-03 8.556964698544565311e-04 1.460190687003158887e-04 3.505728234072090759e-03 5.141726022922420147e-02 1.916601734039452901e-02 0.000000000000000000e+00 7.432428545248630225e-02 2.385971735241416702e-01 8.524305901957572595e-02 0.000000000000000000e+00 3.515917834446295465e-01 2.926270838183727685e-01 1.043737783276431907e-01 0.000000000000000000e+00 4.296716271129537024e-01
1.497487437185929596e-02 2.386557711770675039e-03 5.632441609803269045e-04 1.448733457611220410e-03 3.246960899334904414e-03 6.424540532327885356e-02 2.246983003882959198e-02 0.000000000000000000e+00 7.870076111853628598e-02 3.110957082912731986e-01 1.086739165371741200e-01 0.000000000000000000e+00 3.722947458109776564e-01 3.788655843811007395e-01 1.329068503954218827e-01 0.000000000000000000e+00 4.549722056385833713e-01
1.994974874371859344e-02 3.031342478240159951e-03 6.562147010264454596e-04 1.858528844886321411e-03 4.045286519839159066e-03 8.781829238939521665e-02 9.251619657136337521e-03 7.334621080537578885e-02 1.048463159867748518e-01 4.386559295309006568e-01 8.606693867802595044e-02 3.495525868486237808e-01 6.570399255058807508e-01 5.409557025613621617e-01 1.178608394809200904e-01 4.245076341839166267e-01 8.526749104576497595e-01
2.492462311557788746e-02 3.199471475837657210e-03 4.966563197083346181e-04 2.245475356396101248e-03 3.710607789376210545e-03 1.083484553249644405e-01 2.283209652427004716e-02 7.584897706570183085e-02 1.639358067727077761e-01 5.136596133006513520e-01 7.105239131003059094e-02 3.856457256340182216e-01 6.196583688665936451e-01 6.234567767204305389e-01 8.633545614658869050e-02 4.645838549993844824e-01 7.572691744856957508e-01
2.989949748743718494e-02 3.977267527850388874e-03 8.771086986011079846e-04 2.646684263866129743e-03 5.932711840943443588e-03 1.216857769578684606e-01 1.779440754926587751e-02 8.487067174000738345e-02 1.571374257232519556e-01 5.823718070970067551e-01 8.248582732582512844e-02 4.185476872170754148e-01 7.087800786839650868e-01 7.095850619119233871e-01 1.004570568965172800e-01 5.038836776589971089e-01 8.808434968066933823e-01
3.487437185929648242e-02 4.104943791114327480e-03 6.301000087713650106e-04 3.087056939702679300e-03 4.949953262395561000e-03 1.342376374291122110e-01 1.590223242346233690e-02 9.796887402858507621e-02 1.519737336218492663e-01 6.348817946547402613e-01 7.758433306731510326e-02 4.634427486530275364e-01 7.079204919936309404e-01 7.727071213894189938e-01 9.261682025165868248e-02 5.663619267109684108e-01 8.651321332980150824e-01
3.984924623115577991e-02 4.567453958401667888e-03 6.670438916038870514e-04 3.492877284734499134e-03 5.645326755226776939e-03 1.461341750877952483e-01 2.047258358803841563e-02 1.045286818807250329e-01 1.709976831515698792e-01 7.035914880900551172e-01 8.631676375807484369e-02 5.295534577548283162e-01 8.089062682290335538e-01 8.572142888892748669e-01 1.047100962276502067e-01 6.471541900314091711e-01 9.885443540422563791e-01
4.482412060301507739e-02 4.768830247406641992e-03 6.012800989834142821e-04 3.835249557101699184e-03 5.696215835610694486e-03 1.540674915033573011e-01 2.756372190798483598e-02 1.110506911618387993e-01 1.923454393079449265e-01 7.280026199542722898e-01 1.229153127346135493e-01 5.253264168050409966e-01 9.098920444644362782e-01 8.793994080512830269e-01 1.508307955299459380e-01 6.419884277801585215e-01 1.111956574786497676e+00
4.979899497487437487e-02 5.264181925599977462e-03 6.768234635076616221e-04 4.177621829468899234e-03 6.077786393466826781e-03 1.618030504119794266e-01 2.574629444638847076e-02 1.233758239253164440e-01 2.136931954643200016e-01 7.563234434498667946e-01 1.247928353048688294e-01 5.836305818988740679e-01 1.010877820699838781e+00 9.217843747405718435e-01 1.505885830955461802e-01 7.132405066481357636e-01 1.235368795530739083e+00
5.477386934673367236e-02 5.441833296809813793e-03 6.083342968022441115e-04 4.519994101836099717e-03 6.343841058398349761e-03 1.651991571875884302e-01 2.033864673925949579e-02 1.303228559092167449e-01 2.020507085324528274e-01 7.738055291003237413e-01 9.563254795679604348e-02 6.419347469927071392e-01 9.629021204890608754e-01 9.479746784894746980e-01 1.161589680337152958e-01 7.844925855161130057e-01 1.176738878274169675e+00
