# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.497487437185929596e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.994974874371859344e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.492462311557788746e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.989949748743718494e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
3.487437185929648242e-02 nan nan nan nan nan nan nan nan 4.423427503003476424e-01 4.112469522253748427e-02 3.570313721567849874e-01 5.123354903583564601e-01 4.985541449494932387e-01 4.113536580952003446e-02 4.124966035152352051e-01 5.656603293873722071e-01
3.984924623115577991e-02 7.583298773678128976e-03 1.636843647087629595e-03 4.501105498023213851e-03 9.454795720966949549e-03 1.655026056798739043e-01 3.980822539591217374e-02 1.152897134346143743e-01 2.511567756393060513e-01 4.773319561016410861e-01 4.068380308624885283e-02 3.997387496203423929e-01 5.455201854093278957e-01 5.374650191941733324e-01 3.993971652554333812e-02 4.623630912191473152e-01 6.029049828391528365e-01
4.482412060301507739e-02 6.722056655616426291e-03 1.221628484659681305e-03 4.913225283646752151e-03 8.304803069736277008e-03 1.766017014086929682e-01 4.357999948400220758e-02 1.199004994981658218e-01 2.675347933733757677e-01 5.111555855328567821e-01 4.139180303227189134e-02 4.424461270838998539e-01 5.787048804602994423e-01 5.769057780438192617e-01 4.024369200904992505e-02 5.122295789230593144e-01 6.401496362909335769e-01
4.979899497487437487e-02 7.549149054081820409e-03 1.517782658416077157e-03 5.379146703831366901e-03 1.091167903434499438e-02 1.828951349292678441e-01 3.930798045804415053e-02 1.275705968909130184e-01 2.585516015613912311e-01 5.420221436278019889e-01 4.236855299609319780e-02 4.692632388329862625e-01 6.118895755112708779e-01 6.077682236886030598e-01 4.228556041883558408e-02 5.351971460295157357e-01 6.773942897427142062e-01
5.477386934673367236e-02 6.929835974340295586e-03 8.928344067101415954e-04 5.569135778810728812e-03 8.028969753776765347e-03 1.855023636988738234e-01 3.402863414997689406e-02 1.344281563630746745e-01 2.472803662549762360e-01 5.633401139403024782e-01 4.325150054644411740e-02 4.906237305877380050e-01 6.379632355298033852e-01 6.336647323278292721e-01 4.181575360314938178e-02 5.615083272115447555e-01 7.020331126282037815e-01
5.974874371859296984e-02 6.927643443357842448e-03 1.059619178924097035e-03 4.858825652923822423e-03 8.366350807088362984e-03 1.916200457457919726e-01 3.116442947059328353e-02 1.399733076031769718e-01 2.423851393707701918e-01 5.869366877617767653e-01 4.118661678222765993e-02 5.129369991986267863e-01 6.541239552732260876e-01 6.600557903510086977e-01 3.994385533298622920e-02 5.870758021298028151e-01 7.221552625489218169e-01
6.472361809045226733e-02 6.744781139186447130e-03 9.929140672654030060e-04 4.760252231123387329e-03 8.638430680215393453e-03 1.922691384616914412e-01 2.932137067306389913e-02 1.502836948980729725e-01 2.403224605619729282e-01 6.074393547184534503e-01 3.951666445534375571e-02 5.335054445851127314e-01 6.702846750166489009e-01 6.838965816384235952e-01 3.798124032138964351e-02 6.107353220026068286e-01 7.414123307244926409e-01
6.969849246231155093e-02 7.431154628702056272e-03 1.054456497512045506e-03 5.597358314342225187e-03 9.127621368784824551e-03 1.896185939948276111e-01 2.740485587605614309e-02 1.507548583949168963e-01 2.345095765405435240e-01 6.237014059503935837e-01 3.704888240560092610e-02 5.562846151283482588e-01 6.830795125642018517e-01 7.035158857527162857e-01 3.582006257727188975e-02 6.392824790346386399e-01 7.582043286647843772e-01
