# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.497487437185929596e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.994974874371859344e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.492462311557788746e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.989949748743718494e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
3.487437185929648242e-02 nan nan nan nan nan nan nan nan 1.398810597412228907e+00 1.300477049834636023e-01 1.129032332150663454e+00 1.620147075671642511e+00 1.576566634958130431e+00 1.300814483422992052e-01 1.304428794191562213e+00 1.788775022865173980e+00
3.984924623115577991e-02 2.398049630238461780e-02 5.176154098373747167e-03 1.423374536245987365e-02 2.989868928986937416e-02 5.233651926411215793e-01 1.258846618604405887e-01 3.645780852414952644e-01 7.942274608040993389e-01 1.509456181264693386e+00 1.286534816303340767e-01 1.264084917828049770e+00 1.725086295490829924e+00 1.699613623319703448e+00 1.263004733221833598e-01 1.462120474248704616e+00 1.906552958436453116e+00
4.482412060301507739e-02 2.125700959244199509e-02 3.863128466064660350e-03 1.553698255385056910e-02 2.626209321952480830e-02 5.584636151124364734e-01 1.378120587984096868e-01 3.791586710060796950e-01 8.460193004023897068e-01 1.616415889000840211e+00 1.308923740430431859e-01 1.399137503505435864e+00 1.830025515310017115e+00 1.824336253930027185e+00 1.272617282029150365e-01 1.619812154305847018e+00 2.024330894007732251e+00
4.979899497487437487e-02 2.387250540700418949e-02 4.799650193700133981e-03 1.701035545229430054e-02 3.450575884523684328e-02 5.783651993403050584e-01 1.243027484688082052e-01 4.034136486424799717e-01 8.176119536183433789e-01 1.714024516110774998e+00 1.339811286332056317e-01 1.483940656899811250e+00 1.934964735129204527e+00 1.921931876330687627e+00 1.337186830601838905e-01 1.692441978675011560e+00 2.142108829579011609e+00
5.477386934673367236e-02 2.191406549028749456e-02 2.823390298569168795e-03 1.761115365977759112e-02 2.538983168653587141e-02 5.866099806333784361e-01 1.076079895785147372e-01 4.250991557645728003e-01 7.819691780063661168e-01 1.781437857390127943e+00 1.367732539467807484e-01 1.551488462786073663e+00 2.017416887724635455e+00 2.003823827076870678e+00 1.322330234623447787e-01 1.775645239139584053e+00 2.220023628762640922e+00
5.974874371859296984e-02 2.190713209854245128e-02 3.350810057797632639e-03 1.536495581689404158e-02 2.645672425438722053e-02 6.059557899023608751e-01 9.855057910675017740e-02 4.426344636534034205e-01 7.664891113889856777e-01 1.856056775642290546e+00 1.302435181483546367e-01 1.622049213639623622e+00 2.068521570741503002e+00 2.087279680291778128e+00 1.263135613805000390e-01 1.856496693900507200e+00 2.283655453931486612e+00
6.472361809045226733e-02 2.132887071917433097e-02 3.139869973380306906e-03 1.505323928724817094e-02 2.731711635895826829e-02 6.080084012972276630e-01 9.272231544494624611e-02 4.752387710637369089e-01 7.599663482718234109e-01 1.920891901333261487e+00 1.249626652115034403e-01 1.687092348989700952e+00 2.119626253758370993e+00 2.162670881980707005e+00 1.201072277738171323e-01 1.931314665044584933e+00 2.344551650423433831e+00
6.969849246231155093e-02 2.349937427160135942e-02 3.334484225701734618e-03 1.770040115340215658e-02 2.886407314498376855e-02 5.996266437423812823e-01 8.666176351698649805e-02 4.767287208640930696e-01 7.415843949897075182e-01 1.972317022652539054e+00 1.171588531654373239e-01 1.759126411115740085e+00 2.160087082700481442e+00 2.224712569089384306e+00 1.132729836739403972e-01 2.021588701988298098e+00 2.397652610379611637e+00
