# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 9.289438485566011566e-03 2.793008972950193104e-03 4.198841732035634398e-03 1.187611784740586103e-02 1.775138793855565722e-01 7.364363366378198772e-02 0.000000000000000000e+00 2.350340274943750474e-01 8.371216531382706938e-01 3.490395642979778890e-01 0.000000000000000000e+00 1.111830842285710608e+00 1.023648874187333746e+00 4.263772526799741169e-01 0.000000000000000000e+00 1.358740987627491625e+00
1.497487437185929596e-02 1.318796687684983815e-02 3.887056757732686336e-03 6.287712744455371469e-03 1.778433727902987982e-02 2.660798010554460968e-01 1.100191620917163327e-01 0.000000000000000000e+00 3.519605034840390112e-01 1.256451053338396573e+00 5.211004137999049046e-01 0.000000000000000000e+00 1.664952718598702086e+00 1.536026627963632318e+00 6.366581008384518681e-01 0.000000000000000000e+00 2.034697559361771102e+00
1.994974874371859344e-02 1.563586030227485935e-02 6.705263449728642716e-03 8.098870471852196188e-04 2.369255671065390034e-02 3.414894798273550025e-01 1.413644401650966942e-01 0.000000000000000000e+00 4.688869794737030028e-01 1.675780453538523229e+00 6.931788191324081971e-01 0.000000000000000000e+00 2.218074594911693787e+00 2.048404381739931779e+00 8.469570363361704768e-01 0.000000000000000000e+00 2.710654131096051245e+00
2.492462311557788746e-02 1.756859704150767754e-02 6.583170328421122930e-03 5.276081134978516385e-03 2.960077614227792087e-02 4.180341452024009530e-01 1.708201145170954449e-01 0.000000000000000000e+00 5.858134554633669389e-01 2.068162683099782129e+00 8.478091923848699585e-01 0.000000000000000000e+00 2.771196471224685265e+00 2.506831971605563147e+00 1.027080338750466559e+00 0.000000000000000000e+00 3.386610702830330499e+00
2.989949748743718494e-02 2.256452398712857979e-02 8.106568875512280489e-03 9.742275222771816512e-03 3.332931691346949915e-02 4.793752882779693247e-01 2.022737545594547048e-01 0.000000000000000000e+00 7.027399314530308194e-01 2.365354461424769461e+00 9.633816081572968981e-01 0.000000000000000000e+00 3.324318347537677187e+00 2.863375788480095885e+00 1.171710000945875407e+00 0.000000000000000000e+00 4.062567274564610642e+00
3.487437185929648242e-02 2.251046305581202306e-02 6.186560324128531109e-03 1.297002158126144347e-02 3.107257790358170652e-02 5.375969022375468587e-01 2.415381898255362925e-01 0.000000000000000000e+00 8.196664074426948110e-01 2.660725051480655967e+00 1.116167791111686514e+00 0.000000000000000000e+00 3.877440223850668666e+00 3.233867684894022432e+00 1.367485265362309965e+00 0.000000000000000000e+00 4.738523846298889453e+00
3.984924623115577991e-02 2.425420360796691835e-02 5.325623924720690461e-03 1.427980196454881751e-02 3.035140379389719353e-02 6.002914796221030524e-01 2.807408807682904572e-01 0.000000000000000000e+00 9.365928834323588026e-01 2.942211934871001411e+00 1.298791040114726014e+00 0.000000000000000000e+00 4.430562100163660588e+00 3.561829663137115354e+00 1.593189240024378561e+00 0.000000000000000000e+00 5.414480418033170039e+00
4.482412060301507739e-02 2.142745663082663149e-02 3.943867465662370848e-03 1.558958234783618980e-02 2.655909988380612125e-02 6.496253437811445597e-01 3.163308366812707662e-01 0.000000000000000000e+00 1.053519359422022905e+00 3.230394338493712159e+00 1.482711220998996327e+00 0.000000000000000000e+00 4.983683976476653399e+00 3.938777263407428730e+00 1.816814877612877188e+00 0.000000000000000000e+00 6.090436989767449738e+00
4.979899497487437487e-02 2.408285137207347507e-02 4.948392626563602459e-03 1.707278823518177183e-02 3.514395682910505248e-02 7.284003597026306176e-01 2.300162595761959528e-01 4.524331459008390510e-01 1.170445835411686897e+00 3.455627631328487048e+00 1.584922377264570637e+00 0.000000000000000000e+00 5.536805852789644433e+00 4.127937172909330599e+00 1.905504455976931411e+00 0.000000000000000000e+00 6.766393561501728549e+00
5.477386934673367236e-02 2.205672868049284030e-02 2.876345130041601823e-03 1.769116204226483385e-02 2.560338939202967332e-02 7.789413574124720574e-01 2.178213463884286494e-01 4.772389797838148540e-01 1.140378648856575028e+00 3.581565866299912582e+00 1.342985742973013430e+00 1.188484803023125425e+00 6.089927729102636356e+00 4.434445572068093533e+00 1.454940573749977872e+00 2.562219025560140917e+00 7.442350133236009135e+00
5.974874371859296984e-02 2.202971883378861129e-02 3.403183737719116860e-03 1.540302335154388955e-02 2.665631687656931301e-02 8.091323032502062418e-01 2.237264719275635638e-01 4.964945976881162681e-01 1.254478156292009983e+00 3.933532603600272459e+00 9.849282900973643784e-01 2.510100906931915787e+00 5.930343532007342766e+00 4.827623912786238591e+00 1.195037947620707808e+00 3.030358228155093592e+00 6.768953382827784360e+00
6.472361809045226733e-02 2.143123147510802434e-02 3.182037053980399550e-03 1.508623202453613331e-02 2.751440710403298129e-02 7.873714556775717188e-01 1.948723471659601914e-01 5.378343497243849303e-01 1.155026036987101490e+00 4.218330348258212403e+00 1.196990856131585845e+00 2.610166825604864904e+00 6.879002666531183863e+00 5.086711586310789457e+00 1.461367395678453862e+00 3.150096688262565614e+00 8.389768917200026266e+00
6.969849246231155093e-02 2.362815409493744176e-02 3.389667498858139547e-03 1.775021615780799852e-02 2.908367847747980739e-02 7.480853944961357582e-01 1.668007741386741405e-01 5.343817012110512188e-01 1.054234720225208033e+00 4.168321259400336487e+00 1.118048567296700657e+00 2.739788941437547365e+00 6.578033407065044358e+00 4.980457906058961548e+00 1.267291119979535585e+00 3.348228337079273587e+00 7.508615192789776849e+00
7.467336683417084842e-02 2.243718636976129582e-02 3.026138830930702982e-03 1.782626283946863940e-02 2.770316064931870048e-02 7.376558230030092478e-01 1.350914234012104143e-01 5.550044632281135870e-01 9.524093398961801515e-01 4.075940771325063494e+00 9.332221553329447250e-01 2.935347056219319128e+00 5.794817635943200429e+00 4.788030284726685792e+00 1.059727279230507024e+00 3.528762553887636599e+00 6.724613011899204018e+00
