# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 2.937578379841377686e-03 8.832269879810227074e-04 1.327790340779898791e-03 3.755558215837853653e-03 5.613481751507697071e-02 2.328816175486018644e-02 0.000000000000000000e+00 7.432428545248630225e-02 2.647211102562376794e-01 1.103760016694400187e-01 0.000000000000000000e+00 3.515917834446296020e-01 3.237061966699116278e-01 1.348323260953850633e-01 0.000000000000000000e+00 4.296716271129537579e-01
1.497487437185929596e-02 4.170401303770278692e-03 1.229195274878461122e-03 1.988349354534722693e-03 5.623901247837589587e-03 8.414182106996841159e-02 3.479111384730784740e-02 0.000000000000000000e+00 1.112996837429191671e-01 3.973247097067041378e-01 1.647864197263937402e-01 0.000000000000000000e+00 5.265042787261287049e-01 4.857342691033162407e-01 2.013289689446663977e-01 0.000000000000000000e+00 6.434278637168855397e-01
1.994974874371859344e-02 4.944493173139738983e-03 2.120390481262045181e-03 2.561087716573553184e-04 7.492244279837326389e-03 1.079884553240565426e-01 4.470336110762949261e-02 0.000000000000000000e+00 1.482750820333520458e-01 5.299283091571707072e-01 2.192023894244312376e-01 0.000000000000000000e+00 7.014167740076279189e-01 6.477623415367207427e-01 2.678313315128290628e-01 0.000000000000000000e+00 8.571841003208173770e-01
2.492462311557788746e-02 5.555678194485999880e-03 2.081781246264945064e-03 1.668443350637838782e-03 9.360587311837061456e-03 1.321940038561137121e-01 5.401806320448152704e-02 0.000000000000000000e+00 1.852504803237849107e-01 6.540104650360335503e-01 2.681008069164070307e-01 0.000000000000000000e+00 8.763292692891269109e-01 7.927298741604125176e-01 3.247913210428772790e-01 0.000000000000000000e+00 1.070940336924748992e+00
2.989949748743718494e-02 7.135529011683022435e-03 2.563522165564878583e-03 3.080777929618323113e-03 1.053965543041367192e-02 1.515917764958198966e-01 6.396457752817455433e-02 0.000000000000000000e+00 2.222258786142178033e-01 7.479907571743156236e-01 3.046480137692906820e-01 0.000000000000000000e+00 1.051241764570626014e+00 9.054789288577627104e-01 3.705272360187012448e-01 0.000000000000000000e+00 1.284696573528680830e+00
3.487437185929648242e-02 7.118433444143999755e-03 1.956362150627570431e-03 4.101480949832481994e-03 9.826011894833805091e-03 1.700030674121518481e-01 7.638108217628028496e-02 0.000000000000000000e+00 2.592012769046506682e-01 8.413951390147639264e-01 3.529632470831972069e-01 0.000000000000000000e+00 1.226154259852125117e+00 1.022638753588080540e+00 4.324368105264661533e-01 0.000000000000000000e+00 1.498452810132612445e+00
3.984924623115577991e-02 7.669852623464909480e-03 1.684110156360248264e-03 4.515669874412125973e-03 9.597956617219087841e-03 1.898288335598398713e-01 8.877806155495594764e-02 0.000000000000000000e+00 2.961766751950836163e-01 9.304091073123352817e-01 4.107137891381651973e-01 0.000000000000000000e+00 1.401066755133624220e+00 1.126349437306356505e+00 5.038106742149730533e-01 0.000000000000000000e+00 1.712209046736544282e+00
4.482412060301507739e-02 6.775956741788988387e-03 1.247160398132900107e-03 4.929858798991769951e-03 8.398724823674071430e-03 2.054295712118317518e-01 1.000325938059554859e-01 0.000000000000000000e+00 3.331520734855164534e-01 1.021540385015307750e+00 4.688744570646106724e-01 0.000000000000000000e+00 1.575979250415123545e+00 1.245550734845245699e+00 5.745273100136750744e-01 0.000000000000000000e+00 1.925965283340476120e+00
4.979899497487437487e-02 7.615666288706334983e-03 1.564819145672401504e-03 5.398889683290085569e-03 1.111349495706008723e-02 2.303404185146241123e-01 7.273752791332954715e-02 1.430719230001924192e-01 3.701274717759493460e-01 1.092765406041064757e+00 5.011964626724710881e-01 0.000000000000000000e+00 1.750891745696622426e+00 1.305368350446979520e+00 6.025734172487151596e-01 0.000000000000000000e+00 2.139721519944407735e+00
5.477386934673367236e-02 6.974950036271766567e-03 9.095801947664667372e-04 5.594436650867289258e-03 8.096502629900751563e-03 2.463228853126693263e-01 6.888115775919262385e-02 1.509162164331906419e-01 3.606193925412147783e-01 1.132590572742182333e+00 4.246893812928192458e-01 3.758318942049647671e-01 1.925804240978121529e+00 1.402294816778352438e+00 4.600926073242118663e-01 8.102447984987227736e-01 2.353477756548339350e+00
