# bkg	0sq	1sq	2sq	bkg-weight	0sq-weight	1sq-weight	2sq-weight
1.257669180631637573e-01 7.653424143791198730e-02 4.613059759140014648e-02 9.958368539810180664e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.998642321676015854e-03 7.933899760246276855e-02 9.998525381088256836e-01 3.821670711040496826e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.385036949068307877e-02 1.554956585168838501e-01 9.975647926330566406e-01 9.195460677146911621e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.283942908048629761e-02 7.498332262039184570e-01 2.468921393156051636e-01 9.987442493438720703e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.662361741065979004e-01 9.999933242797851562e-01 9.701565504074096680e-01 3.152185082435607910e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.817501485347747803e-01 9.875785708427429199e-01 9.969676136970520020e-01 9.980530738830566406e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.117663741111755371e-02 9.823772907257080078e-01 9.991920590400695801e-01 9.672757387161254883e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.540718790143728256e-03 1.724725514650344849e-01 9.975854158401489258e-01 9.997928738594055176e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.772375687956809998e-02 9.823417067527770996e-01 8.784462213516235352e-01 9.436686038970947266e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
8.417280763387680054e-02 9.999649524688720703e-01 9.333401918411254883e-01 9.990586638450622559e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
9.669122695922851562e-01 9.811872243881225586e-01 9.915477633476257324e-01 9.997977614402770996e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.332699462771415710e-02 4.854668676853179932e-01 9.226088523864746094e-01 9.999890327453613281e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.947308003902435303e-01 8.569464683532714844e-01 9.885935783386230469e-01 9.836933016777038574e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.420004516839981079e-01 1.007353514432907104e-02 5.671565532684326172e-01 8.992306888103485107e-02 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
6.330937612801790237e-03 9.891296625137329102e-01 9.999006986618041992e-01 4.573968052864074707e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.272535443305969238e-02 9.998621940612792969e-01 9.993337988853454590e-01 9.388721585273742676e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.492959409952163696e-01 1.748608201742172241e-01 4.546533524990081787e-01 1.341906487941741943e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.860701888799667358e-01 2.924126200377941132e-02 3.185497820377349854e-01 9.437055587768554688e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.277280949056148529e-02 7.100592851638793945e-01 9.928820133209228516e-01 9.276024103164672852e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.250703930854797363e-01 9.277170896530151367e-01 9.882138967514038086e-01 8.976511359214782715e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.744194775819778442e-01 2.314521521329879761e-01 9.998458623886108398e-01 9.999204874038696289e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.756043478846549988e-02 9.919581413269042969e-01 9.841918945312500000e-01 9.994226694107055664e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.324422240257263184e-01 8.030987977981567383e-01 5.798018351197242737e-02 1.380875855684280396e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.081482529640197754e-01 9.919067621231079102e-01 1.504092011600732803e-02 5.132955312728881836e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.845824489369988441e-04 9.997916817665100098e-01 9.997473359107971191e-01 7.458496093750000000e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
6.181434988975524902e-01 3.915719687938690186e-03 3.004208505153656006e-01 1.188677474856376648e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.566040702164173126e-02 4.464583098888397217e-01 9.881880879402160645e-01 9.999769926071166992e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
6.884999573230743408e-02 1.935341805219650269e-01 9.993699193000793457e-01 9.958474040031433105e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.331499934196472168e-01 1.125119999051094055e-02 9.262790083885192871e-01 9.343795180320739746e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.803509175777435303e-01 1.518128998577594757e-02 9.867686629295349121e-01 9.804713726043701172e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.404796391725540161e-01 9.997277855873107910e-01 9.992713332176208496e-01 9.110829830169677734e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
9.064020514488220215e-01 6.169387139379978180e-03 9.966025352478027344e-01 3.816460371017456055e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
7.150573283433914185e-02 7.873841375112533569e-02 9.923962950706481934e-01 9.970754384994506836e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.716116011142730713e-01 9.998987913131713867e-01 2.786877155303955078e-01 9.997064471244812012e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.324921101331710815e-01 9.533411264419555664e-01 1.401486396789550781e-01 9.953626394271850586e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
8.939763903617858887e-02 5.155835673213005066e-02 9.971045851707458496e-01 9.987912774085998535e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.274877391755580902e-02 5.820717215538024902e-01 8.736151456832885742e-01 9.898173213005065918e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.756123006343841553e-01 9.969243407249450684e-01 2.827118337154388428e-01 9.996764659881591797e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.080473259091377258e-02 9.998404979705810547e-01 7.548028826713562012e-01 9.999202489852905273e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
7.901634089648723602e-03 9.850874543190002441e-01 1.715923994779586792e-01 9.999681711196899414e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.768264152109622955e-02 9.995422363281250000e-01 3.421590626239776611e-01 9.992768168449401855e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
