# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 1.051361025555648011e-02 1.421480373941237316e-02 4.994589195038707640e-04 5.219345708815449625e-02
2.004008016032063962e-03 1.851494214600848953e-01 1.764687310723393743e-02 1.500041621576625461e-01 2.179305752101889648e-01
4.008016032064127925e-03 2.649463081661532771e-01 1.540177409995535478e-02 2.409056855073670178e-01 2.905186048447515046e-01
6.012024048096191453e-03 3.103970698410055684e-01 1.289418978256603142e-02 2.888537417797386042e-01 3.341380171480895500e-01
8.016032064128255849e-03 3.493382169316573416e-01 1.194869565677374873e-02 3.328893698493298747e-01 3.704320319653708338e-01
1.002004008016032024e-02 3.771331058020478411e-01 1.466276810727528204e-02 3.599433946557895614e-01 4.068092899359027625e-01
1.202404809619238291e-02 4.038994829749401605e-01 1.269280804647728543e-02 3.857487721634895728e-01 4.263714309498043975e-01
1.402805611222444730e-02 4.268002916679942693e-01 1.375097340357922873e-02 4.084741530009156629e-01 4.486805960209772626e-01
1.603206412825651170e-02 4.457337883959044400e-01 1.195669603029807064e-02 4.336135852826105141e-01 4.669108465828685772e-01
1.803607214428857436e-02 4.634812286689419802e-01 1.156551504810065731e-02 4.468492466494630722e-01 4.842254224590027412e-01
2.004008016032064049e-02 4.785732123532839277e-01 1.211406409117392509e-02 4.619995005410805211e-01 4.972945975193540091e-01
2.204408817635270315e-02 4.926413052526429359e-01 1.134213241183784117e-02 4.794805627237159751e-01 5.092816115874468919e-01
2.404809619238476581e-02 5.053192374927162334e-01 1.134614866614956814e-02 4.888870390410388622e-01 5.219345708815450458e-01
2.605210420841683194e-02 5.164488470823275224e-01 1.186216102146077193e-02 5.005410804961292204e-01 5.330891534171314783e-01
2.805611222444889460e-02 5.274785648880380151e-01 1.201560636336376081e-02 5.131940397902272633e-01 5.450761674852243610e-01
3.006012024048096073e-02 5.386581203695995912e-01 1.154366455271759080e-02 5.238491634063098257e-01 5.540664280362940231e-01
3.206412825651302340e-02 5.477565970198952083e-01 1.144748027659814663e-02 5.330059102638807778e-01 5.628902022808623951e-01
3.406813627254508953e-02 5.574128027969700305e-01 1.178934666168797440e-02 5.414134687421959802e-01 5.739615416631982381e-01
3.607214428857714872e-02 5.670024140514443589e-01 1.114284777546687040e-02 5.530675101972862828e-01 5.815366686090068793e-01
