# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 6.645813282001925004e-02 4.017721975366275733e-02 5.774783445620788880e-03 1.515880654475457168e-01
2.004008016032063962e-03 2.303176130895091267e-01 3.063388208667730886e-02 1.770933589990375256e-01 2.675649663137632528e-01
4.008016032064127925e-03 2.766121270452358005e-01 2.598545607894665530e-02 2.358036573628488897e-01 3.248315688161693693e-01
6.012024048096191453e-03 3.120789220404234787e-01 3.286236433498417736e-02 2.497593840230991347e-01 3.652550529355149123e-01
8.016032064128255849e-03 3.373917228103946453e-01 2.783538970235658813e-02 2.791145332050047889e-01 3.772858517805582346e-01
1.002004008016032024e-02 3.599615014436958194e-01 2.328386988143011510e-02 3.248315688161693693e-01 4.042348411934552632e-01
1.202404809619238291e-02 3.811838306063523030e-01 2.491410840508698904e-02 3.411934552454283232e-01 4.220404234841193536e-01
1.402805611222444730e-02 4.000481231953801897e-01 2.286844422533172022e-02 3.676612127045235656e-01 4.412897016361886360e-01
1.603206412825651170e-02 4.162656400384985855e-01 2.085017620489279869e-02 3.873917228103946342e-01 4.499518768046198436e-01
1.803607214428857436e-02 4.310875842155919568e-01 2.057940498286400105e-02 4.032723772858518019e-01 4.653512993262752806e-01
2.004008016032064049e-02 4.461020211742059982e-01 2.306803328205991183e-02 4.114533205004812233e-01 4.817131857555341790e-01
2.204408817635270315e-02 4.567372473532242405e-01 1.996671913527654427e-02 4.359961501443695986e-01 4.927815206929740399e-01
2.404809619238476581e-02 4.667468719923003606e-01 2.177748731464831944e-02 4.412897016361886360e-01 5.033686236766121702e-01
2.605210420841683194e-02 4.810875842155919457e-01 1.951933991603021362e-02 4.523580365736284969e-01 5.110683349374398610e-01
2.805611222444889460e-02 4.913378248315687924e-01 1.596501059228687749e-02 4.692011549566891260e-01 5.158806544754571677e-01
3.006012024048096073e-02 5.029836381135707191e-01 1.831187179447538865e-02 4.701636188642925873e-01 5.259865255052935673e-01
3.206412825651302340e-02 5.113570741097208661e-01 1.899763328153529496e-02 4.788257940327237949e-01 5.413859480269489488e-01
3.406813627254508953e-02 5.204042348411934693e-01 2.034217048554758794e-02 4.812319538017324483e-01 5.476419634263715031e-01
3.607214428857714872e-02 5.286814244465831703e-01 2.278947071339076924e-02 4.850818094321462937e-01 5.640038498556304569e-01
3.807615230460921485e-02 5.372954764196342659e-01 2.183780552565286678e-02 5.014436958614052475e-01 5.731472569778632842e-01
4.008016032064128098e-02 5.469682386910491578e-01 1.963072492595460683e-02 5.149181905678537063e-01 5.803657362848892998e-01
4.208416833667334017e-02 5.534167468719922711e-01 1.809073746578937839e-02 5.245428296438883198e-01 5.832531280076996838e-01
4.408817635270540630e-02 5.598171318575553279e-01 1.839672405668991290e-02 5.283926852743021652e-01 5.928777670837344083e-01
4.609218436873747243e-02 5.662175168431183847e-01 1.844594156588381939e-02 5.312800769971126602e-01 5.967276227141482536e-01
4.809619238476953162e-02 5.721847930702598228e-01 1.843438757692315508e-02 5.346487006737247194e-01 6.015399422521655604e-01
5.010020040080159776e-02 5.808469682386909749e-01 1.553268851945065199e-02 5.582290664100095778e-01 6.053897978825794057e-01
5.210420841683366389e-02 5.874879692011548693e-01 1.523127642517677939e-02 5.625601539942252094e-01 6.121270452358036351e-01
