# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 7.670396744659207025e-03 4.788246264282039304e-03 1.017293997965411975e-03 1.424211597151576851e-02
2.004008016032063962e-03 1.682675422054689118e-01 1.081084319950424179e-02 1.435401831129196337e-01 1.838250254323499366e-01
4.008016032064127925e-03 2.532248219735503403e-01 1.295409570618864629e-02 2.371312309257375406e-01 2.763987792472024640e-01
6.012024048096191453e-03 3.119837232960325224e-01 8.480693852074576780e-03 2.993896236012207335e-01 3.253306205493387560e-01
8.016032064128255849e-03 3.521363173957273718e-01 6.386346154038498313e-03 3.412004069175991749e-01 3.607324516785350710e-01
1.002004008016032024e-02 3.958596134282807433e-01 8.057719839189660116e-03 3.841302136317395477e-01 4.090539165818921630e-01
1.202404809619238291e-02 4.336520854526957902e-01 7.411431871574330511e-03 4.206510681586978495e-01 4.459816887080366166e-01
1.402805611222444730e-02 4.637741607324517013e-01 6.635447781228846417e-03 4.525940996948117911e-01 4.728382502543235222e-01
1.603206412825651170e-02 4.892472024415055465e-01 7.887807974075589437e-03 4.749745676500508607e-01 4.983723296032553374e-01
1.803607214428857436e-02 5.142217700915565626e-01 5.818494816063591278e-03 5.031536113936927457e-01 5.222787385554424899e-01
2.004008016032064049e-02 5.322787385554426098e-01 5.814803015649775211e-03 5.193285859613427924e-01 5.419125127161750211e-01
2.204408817635270315e-02 5.491251271617497709e-01 8.679187292218814784e-03 5.348931841302135837e-01 5.659206510681586977e-01
2.404809619238476581e-02 5.634627953771225162e-01 8.140805158841758413e-03 5.542217700915564871e-01 5.783715956837377492e-01
2.605210420841683194e-02 5.764089521871821331e-01 8.026501217621608356e-03 5.689725330620549748e-01 5.932858596134282791e-01
2.805611222444889460e-02 5.882502543234994219e-01 8.475011517728218979e-03 5.766022380467955566e-01 6.029501525940996753e-01
3.006012024048096073e-02 6.003051881993896055e-01 7.890818458992992016e-03 5.891149542217700708e-01 6.125127161749746030e-01
3.206412825651302340e-02 6.119633774160732065e-01 8.476470611451278336e-03 6.007121057985758128e-01 6.247202441505594894e-01
3.406813627254508953e-02 6.215157680569683984e-01 7.046440923334727421e-03 6.103763987792472090e-01 6.334689725330620025e-01
3.607214428857714872e-02 6.298372329603255659e-01 7.831849118780225341e-03 6.206510681586978606e-01 6.442522889114954410e-01
3.807615230460921485e-02 6.377212614445574301e-01 7.547718193681570049e-03 6.281790437436418628e-01 6.520854526958290709e-01
4.008016032064128098e-02 6.453407934893183873e-01 7.110593968576687726e-03 6.342828077314344171e-01 6.597151576805696527e-01
4.208416833667334017e-02 6.525635808748728728e-01 7.078356200231247439e-03 6.424211597151576747e-01 6.676500508646998622e-01
4.408817635270540630e-02 6.606612410986775208e-01 7.830395462785756308e-03 6.487283825025432771e-01 6.758901322482196994e-01
4.609218436873747243e-02 6.671820956256359070e-01 8.704755944513375282e-03 6.535096642929806299e-01 6.836215666327568607e-01
4.809619238476953162e-02 6.738250254323501220e-01 8.583701061611022712e-03 6.614445574771108394e-01 6.898270600203458836e-01
5.010020040080159776e-02 6.804679552390641151e-01 8.212530710246166571e-03 6.691759918616480007e-01 6.972533062054934172e-01
5.210420841683366389e-02 6.876907426246186006e-01 7.920272415644415490e-03 6.767039674465921140e-01 7.040691759918616954e-01
5.410821643286573002e-02 6.929501525940997553e-01 7.951576222630832302e-03 6.821973550356053018e-01 7.086469989827060001e-01
5.611222444889778921e-02 6.987487283825026818e-01 7.896593537999938364e-03 6.865717192268565583e-01 7.134282807731434639e-01
5.811623246492985534e-02 7.040691759918615844e-01 7.898814605770689348e-03 6.922685656154629052e-01 7.203458799593082107e-01
6.012024048096192147e-02 7.081790437436418229e-01 7.970055383789217615e-03 6.957273652085452786e-01 7.237029501525941155e-01
6.212424849699398066e-02 7.126449643947101453e-01 8.476330207496470329e-03 6.990844354018311835e-01 7.286876907426246275e-01
6.412825651302604679e-02 7.166836215666327892e-01 8.724919696210971937e-03 7.034587995930824400e-01 7.321464903357070009e-01
6.613226452905811292e-02 7.206612410986774631e-01 8.681452514550075383e-03 7.071210579857578615e-01 7.354018311291963261e-01
6.813627254509017905e-02 7.244659206510681848e-01 8.023122441641945823e-03 7.118006103763987458e-01 7.375381485249237201e-01
7.014028056112224518e-02 7.281281790437436063e-01 7.884816027347736275e-03 7.155645981688708579e-01 7.406917599186164658e-01
7.214428857715429744e-02 7.317293997965412800e-01 7.833355350341488638e-03 7.190233977619532313e-01 7.431332655137334875e-01
7.414829659318636357e-02 7.348626653102745543e-01 7.412723372549133438e-03 7.230925737538148601e-01 7.453713123092573500e-01
7.615230460921842970e-02 7.390742624618515944e-01 7.856177631253909166e-03 7.272634791454730685e-01 7.525940996948118356e-01
7.815631262525049583e-02 7.425635808748729527e-01 7.760586470323740764e-03 7.315361139369277454e-01 7.558494404883011608e-01
8.016032064128256196e-02 7.457578840284841970e-01 7.531384122895144057e-03 7.355035605289929057e-01 7.602238046795524173e-01
8.216432865731462809e-02 7.491353001017293511e-01 7.280869158188302444e-03 7.400813835198372104e-01 7.625635808748728595e-01
8.416833667334668034e-02 7.524313326551373970e-01 7.774176440456184375e-03 7.426246185147508116e-01 7.655137334689725570e-01
8.617234468937874647e-02 7.553713123092572479e-01 7.413002586418640343e-03 7.462868769074262332e-01 7.688708036622583508e-01
8.817635270541081260e-02 7.582706002034587112e-01 7.522722315407639158e-03 7.488301119023397234e-01 7.717192268565615798e-01
9.018036072144287874e-02 7.611393692777213005e-01 7.123818677191431047e-03 7.524923702950152560e-01 7.740590030518820219e-01
9.218436873747494487e-02 7.640996948118006227e-01 7.233589847167116310e-03 7.550356052899287462e-01 7.780264496439470712e-01
9.418837675350701100e-02 7.667344862665310679e-01 7.003830916809173669e-03 7.582909460834180715e-01 7.808748728382503002e-01
9.619238476953906325e-02 7.698880976602238135e-01 6.857949996920392928e-03 7.607324516785350932e-01 7.830111902339775831e-01
9.819639278557112938e-02 7.721973550356052707e-01 6.880555774968843442e-03 7.624618514750762799e-01 7.850457782299083975e-01
1.002004008016031955e-01 7.743438453713122893e-01 6.740875898502323230e-03 7.652085452695829293e-01 7.870803662258393230e-01
1.022044088176352616e-01 7.770498474059004401e-01 6.611972753300401906e-03 7.683621566632756750e-01 7.908443540183113241e-01
1.042084168336673278e-01 7.796236012207529154e-01 6.504805652126471535e-03 7.714140386571719521e-01 7.933875890132248143e-01
1.062124248496993939e-01 7.821159715157679493e-01 6.821455023210990128e-03 7.727365208545269315e-01 7.957273652085452564e-01
1.082164328657314600e-01 7.843641912512715475e-01 6.712144035646544493e-03 7.750762970498473736e-01 7.974567650050864431e-01
1.102204408817635123e-01 7.868158697863683049e-01 6.713400495623786379e-03 7.776195320447609749e-01 8.004069175991861407e-01
1.122244488977955784e-01 7.889114954221769782e-01 6.773680941951095921e-03 7.798575788402848374e-01 8.024415055951169551e-01
1.142284569138276445e-01 7.910274669379451229e-01 6.666466585495760613e-03 7.816887080366226037e-01 8.043743641912513009e-01
1.162324649298597107e-01 7.933875890132248143e-01 6.962483789680377726e-03 7.832146490335707423e-01 8.071210579857578393e-01
1.182364729458917768e-01 7.955747711088505536e-01 7.055980796900238397e-03 7.861648016276704398e-01 8.096642929806714406e-01
1.202404809619238429e-01 7.980874872838249479e-01 6.711642927723176361e-03 7.887080366225839301e-01 8.119023397761953031e-01
1.222444889779558952e-01 8.001119023397761376e-01 6.514566808710426163e-03 7.918616480162766758e-01 8.131230925737538140e-01
1.242484969939879613e-01 8.019735503560528889e-01 6.053061710807090476e-03 7.928789420142421385e-01 8.141403865717192767e-01
1.262525050100200275e-01 8.042522889114953610e-01 6.233912544249955306e-03 7.950152594099695325e-01 8.169888097660223947e-01
1.282565130260520936e-01 8.063479145473042564e-01 6.678936036355005712e-03 7.973550356052899746e-01 8.193285859613428368e-01
1.302605210420841597e-01 8.081180061037638307e-01 6.393237528010757911e-03 7.998982706002034648e-01 8.206510681586978162e-01
1.322645290581162258e-01 8.102136317395727261e-01 6.305614601526245665e-03 8.020345879959308588e-01 8.226856561546287416e-01
1.342685370741482920e-01 8.120447609359103813e-01 6.660627089639812627e-03 8.030518819938962105e-01 8.250254323499491838e-01
1.362725450901803581e-01 8.136520854526958502e-01 6.568411401499426282e-03 8.046795523906409286e-01 8.264496439471007427e-01
1.382765531062124242e-01 8.153814852492370369e-01 6.576441805515654757e-03 8.074262461851474670e-01 8.286876907426246053e-01
1.402805611222444904e-01 8.170295015259411153e-01 6.649586397823980220e-03 8.091556459816886537e-01 8.306205493387589511e-01
1.422845691382765287e-01 8.186368260427263621e-01 6.777316144926277819e-03 8.107833163784333719e-01 8.328585961342828137e-01
1.442885771543085949e-01 8.201322482197355157e-01 6.586921683827054799e-03 8.125127161749745586e-01 8.340793489318413245e-01
1.462925851703406610e-01 8.218107833163783571e-01 6.526113450978565309e-03 8.141403865717192767e-01 8.354018311291963039e-01
1.482965931863727271e-01 8.237029501525940933e-01 6.293589439637624523e-03 8.161749745676500911e-01 8.371312309257374906e-01
1.503006012024047933e-01 8.254730417090538896e-01 6.095484381066886351e-03 8.188199389623601610e-01 8.384537131230925810e-01
1.523046092184368594e-01 8.271210579857578571e-01 5.866744276412142432e-03 8.206510681586978162e-01 8.394710071210579327e-01
1.543086172344689255e-01 8.285656154628687764e-01 5.784244573537071152e-03 8.225839267548321621e-01 8.402848423194303473e-01
1.563126252505009917e-01 8.301525940996947739e-01 5.687428634634917983e-03 8.238046795523906729e-01 8.413021363173956990e-01
1.583166332665330578e-01 8.317293997965411467e-01 5.514343436246679081e-03 8.256358087487283282e-01 8.428280773143438376e-01
1.603206412825651239e-01 8.332146490335707867e-01 5.730219425443405269e-03 8.266531027466937909e-01 8.442522889114953966e-01
1.623246492985971901e-01 8.346592065106817060e-01 5.933894289643717318e-03 8.269582909460834186e-01 8.455747711088504870e-01
1.643286573146292562e-01 8.359715157680570607e-01 5.925543244907874492e-03 8.284842319430315571e-01 8.466937945066124183e-01
1.663326653306613223e-01 8.374974567650050883e-01 6.121574557247991960e-03 8.298067141403865365e-01 8.485249237029501845e-01
1.683366733466933607e-01 8.386063072227875059e-01 6.101601855101300431e-03 8.314343845371312547e-01 8.498474059003051639e-01
1.703406813627254268e-01 8.402848423194303473e-01 5.805353786962707749e-03 8.336724313326551172e-01 8.511698880976602544e-01
1.723446893787574929e-01 8.415462868769074678e-01 5.638819428604832824e-03 8.357070193285859316e-01 8.518819938962359783e-01
