# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 5.693211331724971382e-03 2.224341029088059123e-03 5.655294213050401702e-04 8.250921213790908190e-03 1.474114050311972901e-01 7.648314834736974488e-02 0.000000000000000000e+00 2.350340274943750196e-01 6.816596297544949001e-01 4.546230605155994198e-01 0.000000000000000000e+00 1.111830842285710386e+00 8.138959829828117387e-01 5.452377127616494512e-01 0.000000000000000000e+00 1.358740987627491625e+00
1.497487437185929596e-02 7.538011348542432606e-03 1.622304307786364298e-03 6.025913599469972723e-03 1.089540334751044719e-02 2.768998241441541497e-01 6.365892198755178366e-02 1.881440244046574395e-01 3.519605034840389557e-01 1.364218682397120741e+00 2.654922437492411857e-01 9.266078552558228987e-01 1.664952718598702086e+00 1.647657375027919091e+00 3.361782827858461609e-01 1.121628443708495571e+00 2.034697559361771102e+00
1.994974874371859344e-02 1.047978549639986233e-02 3.102260792343516232e-03 7.829332027934076538e-03 1.591783454026940089e-02 3.142597552558987206e-01 6.703949918981431944e-02 2.259935004296408645e-01 4.688869794737030028e-01 1.574286168389704255e+00 3.577087370340402694e-01 1.117600541357357091e+00 2.218074594911693787e+00 1.899587932158862014e+00 4.275092706913591334e-01 1.351467923987607733e+00 2.710654131096050801e+00
2.492462311557788746e-02 1.131851430462866431e-02 2.810641131820058782e-03 8.869849430996393919e-03 1.709001607396601341e-02 3.530552246472115074e-01 6.223626178247328861e-02 2.648511545449926952e-01 4.142326668684703228e-01 1.751734881195669002e+00 2.993979681022839734e-01 1.276801684713478435e+00 2.081106781343113443e+00 2.108752180273687493e+00 3.419283888114844627e-01 1.550202045874153001e+00 2.394695393210266587e+00
2.989949748743718494e-02 1.374523198651303110e-02 3.144971578137517772e-03 1.038138398715257940e-02 2.001313140149090647e-02 3.870152058710134013e-01 6.757952856341561954e-02 2.868923756563921401e-01 4.969121709410077026e-01 1.910134031106970109e+00 3.326470497063709342e-01 1.412544282323083156e+00 2.350648046366750066e+00 2.307291022154497995e+00 3.913121279595295210e-01 1.720624523705142739e+00 2.872668868871186554e+00
3.487437185929648242e-02 1.449640214903869483e-02 3.242019160543591072e-03 1.094541786410831337e-02 2.159623402690042868e-02 4.131793960014333855e-01 5.070548237415165721e-02 3.346274095891363931e-01 4.732346209827334449e-01 2.004384710626253785e+00 2.454195729540587789e-01 1.582958342762853743e+00 2.238641157006866944e+00 2.427664763984607621e+00 2.973238920918024331e-01 1.934494259573770636e+00 2.735788018222125473e+00
3.984924623115577991e-02 1.594745312919066196e-02 3.542537330789271091e-03 1.161696516842767972e-02 2.460365603557540873e-02 4.536964109557094504e-01 4.662251263960103670e-02 3.823624435218806461e-01 5.407421533707601480e-01 2.177953031167425113e+00 2.445844617176909375e-01 1.808769403185797042e+00 2.557986221190843956e+00 2.649038694548309536e+00 2.818525824614782627e-01 2.210452374412104071e+00 3.126051726873408487e+00
4.482412060301507739e-02 1.604142347855498640e-02 2.302613844462403445e-03 1.248593822067534803e-02 2.030092287845605345e-02 4.904395775945546987e-01 5.474450648822473675e-02 4.300974774546248436e-01 6.082496857587870176e-01 2.360458744824708965e+00 2.510098426219848355e-01 2.034580463608739898e+00 2.877331285374820524e+00 2.876005261452215134e+00 3.115376173151057637e-01 2.486410489250437283e+00 3.516315435524691058e+00
4.979899497487437487e-02 1.809657418915147989e-02 3.675818176619570932e-03 1.414021223562356155e-02 2.671629466187870963e-02 5.269584895779396705e-01 6.823218936119578026e-02 4.326847448998579759e-01 6.757572181468139982e-01 2.558385999479690476e+00 3.031117542743709259e-01 2.132787258956466037e+00 3.196676349558797092e+00 3.124235592815447937e+00 3.737113499650933091e-01 2.583379653927507569e+00 3.906579144175974516e+00
5.477386934673367236e-02 1.753048596724742642e-02 2.130276453039828266e-03 1.510807475276589214e-02 2.315580427481708087e-02 5.380045650060613083e-01 8.936587895589367947e-02 4.291241038004502961e-01 7.432647505348406458e-01 2.645887029663571255e+00 3.922003327760820723e-01 2.155463886239200377e+00 3.516021413742773660e+00 3.200053080025625718e+00 4.858478138694476978e-01 2.626079464806503339e+00 4.296842852827257531e+00
5.974874371859296984e-02 1.869406342272073376e-02 1.845002288977638577e-03 1.627895325923927466e-02 2.268252168393001394e-02 5.696251205553165553e-01 9.769331336075003092e-02 4.680995957970048860e-01 7.786091863789688094e-01 2.705339091099256965e+00 3.998362362791904601e-01 2.214349868471875649e+00 3.726406328722065897e+00 3.273057620296348169e+00 4.783901629720289650e-01 2.706102234990096278e+00 4.487465956073006801e+00
6.472361809045226733e-02 1.839382758361580300e-02 1.200750596201398575e-03 1.596223435015721795e-02 2.017997145831676789e-02 5.803731165038906736e-01 7.111996697418941638e-02 5.070750877935595868e-01 7.606126316903393247e-01 2.766684266125793989e+00 3.280861244997918535e-01 2.398723827242872808e+00 3.598085740864310100e+00 3.346665310233686963e+00 4.097443056692680607e-01 2.931421092234856030e+00 4.397131638352283822e+00
6.969849246231155093e-02 1.986895921338018359e-02 1.404401056594070359e-03 1.863310931053653238e-02 2.306189210076613205e-02 6.143640680498083650e-01 7.821132968767349758e-02 5.460505797901141767e-01 8.190758696851713205e-01 2.874308196665890769e+00 2.521332172480589273e-01 2.583097786013869968e+00 3.465589345233731411e+00 3.507446762930791273e+00 3.037503114495801460e-01 3.156739949479615337e+00 4.235211068595403638e+00
7.467336683417084842e-02 1.973684407426442439e-02 1.583940800676192275e-03 1.752907181091852701e-02 2.238844413615990667e-02 6.252305472703818534e-01 6.447657761896639916e-02 5.550044632281136980e-01 7.848948390747980675e-01 2.967169496986489019e+00 2.961569051793420115e-01 2.625454222104117719e+00 3.712952968289347400e+00 3.615006472896737044e+00 3.726992525079390051e-01 3.208502702964065811e+00 4.537508037442516518e+00
7.964824120603014590e-02 2.012705493702362028e-02 1.692467450683965641e-03 1.686104673517293748e-02 2.337192654733376979e-02 6.428526146784998563e-01 4.844112332562889450e-02 5.644306515447204964e-01 7.075512666367794745e-01 3.059754115422854692e+00 2.254754816278061735e-01 2.670044901195670395e+00 3.347078417247132620e+00 3.729637369424332327e+00 2.753645408253540539e-01 3.262995869589377929e+00 4.090381793122054965e+00
8.462311557788944338e-02 1.912191958935568342e-02 2.888511909845136155e-03 1.508289782295339256e-02 2.445207091839238928e-02 6.658917264350128207e-01 5.540726487297738256e-02 5.741549724315008207e-01 7.517453205150388396e-01 3.222594025700419085e+00 2.272077560440339539e-01 2.836817421838175868e+00 3.556138835737647330e+00 3.910670974429419910e+00 2.753494063098042011e-01 3.466804444409156361e+00 4.345869362534726221e+00
8.959798994974874087e-02 2.061385516171434368e-02 1.514657280820172437e-03 1.765800868814696237e-02 2.308558451493124275e-02 6.925957200846923900e-01 6.293002426845467623e-02 6.079087386255140890e-01 7.959393743932983156e-01 3.278850665640855144e+00 2.836702158888481651e-01 2.875718431515305262e+00 3.765199254228162040e+00 4.006767492326199331e+00 3.463374397778133384e-01 3.514344406693119094e+00 4.601356931947397477e+00
9.457286432160803835e-02 1.875683754488124966e-02 2.096654941574933352e-03 1.518254463149891487e-02 2.192273203801117093e-02 7.025775474716974278e-01 4.132281849355026043e-02 6.416625048195275793e-01 7.858728619419971251e-01 3.374676534709343478e+00 2.651621145890178388e-01 3.035390963607293102e+00 3.895457871264520477e+00 4.076632924336594854e+00 2.786453530311830407e-01 3.709476261018760379e+00 4.543162026231573947e+00
