# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 4.429875185759967089e-03 7.378671977382837699e-03 1.319091614132978730e-03 2.652529991990319747e-02 7.186587128459454021e-02 2.935978394891920404e-02 4.797763593789138720e-02 1.264103084352740936e-01 2.275696413771614579e-01 3.277787532618239158e-02 1.896263058221059061e-01 2.749077528902967860e-01 2.558138412199578160e-01 3.363045874285014447e-02 2.178023319038278338e-01 3.038347738777316676e-01
1.497487437185929596e-02 3.562523206254586926e-03 3.480944287645884247e-03 1.902484751215674811e-03 1.389879345333763783e-02 7.497254631619860998e-02 1.325421227715994563e-02 5.550115565817533014e-02 9.030447018376207280e-02 2.629868885040226312e-01 2.297752000368670153e-02 2.205774572760894336e-01 2.917241010508672128e-01 2.987518313059153163e-01 2.412545291647646278e-02 2.561369905605122010e-01 3.273151822176834091e-01
1.994974874371859344e-02 3.299175869712006517e-03 9.675744260708418190e-04 2.471050883889121426e-03 4.993798320015271908e-03 8.564916958635596100e-02 1.338058740062524413e-02 6.629908267722381399e-02 1.140402241219928697e-01 3.007646013966534526e-01 2.451596181315685713e-02 2.612345196581306039e-01 3.396851413917279516e-01 3.433035070783052589e-01 2.530938568184327650e-02 3.028510932449851589e-01 3.836980571976244536e-01
2.492462311557788746e-02 3.564817745779062276e-03 8.771290367984074582e-04 2.799359517311836559e-03 5.364241936280443428e-03 9.658221217316106944e-02 1.317971801914167435e-02 7.720118509696029252e-02 1.095088801218157271e-01 3.375241875764061761e-01 2.438434723915414853e-02 2.953680645922082681e-01 3.613138212069224031e-01 3.854878135966989250e-01 2.413540439682100233e-02 3.425668400907484479e-01 4.053446014873972048e-01
2.989949748743718494e-02 4.326751184568182126e-03 9.805740523377178258e-04 3.275555110885268288e-03 6.276725346746727177e-03 1.058250147607202180e-01 1.408259734143538396e-02 8.378230100077647957e-02 1.275123029727738000e-01 3.694677700355905037e-01 2.500540201351810973e-02 3.253855407081691076e-01 4.005234930716232711e-01 4.220417815399743477e-01 2.494282054404799512e-02 3.778010257760761603e-01 4.549374100055015857e-01
3.487437185929648242e-02 4.564152437887296007e-03 1.010480861979152351e-03 3.453865953385847672e-03 6.773234372549104786e-03 1.138273930972168585e-01 1.087583945436246605e-02 9.651896068268191187e-02 1.263794573705003810e-01 3.965773196812830137e-01 2.111376045450720149e-02 3.580172191757006184e-01 4.156617906122352935e-01 4.537206410728559236e-01 2.164291472254311482e-02 4.155985737653939416e-01 4.745603334228731818e-01
3.984924623115577991e-02 5.019390775698857887e-03 1.100853076841873954e-03 3.665911023359407286e-03 7.702554751775286465e-03 1.243402238584347258e-01 9.733564691203037619e-03 1.090311105308651440e-01 1.415517083933073295e-01 4.272300071766298446e-01 1.923757773629191856e-02 3.958560357966851573e-01 4.541733952964705501e-01 4.893635663513474232e-01 1.872085664885442605e-02 4.579702245076284761e-01 5.171003143497544530e-01
4.482412060301507739e-02 5.052910106538533938e-03 7.182034294083855259e-04 3.939901891666707477e-03 6.376764978358592968e-03 1.337055947636530129e-01 1.092863867590191697e-02 1.212137825939204883e-01 1.561853681490716628e-01 4.571601685634904544e-01 1.821611860797148208e-02 4.315616168131594654e-01 4.903240317797383230e-01 5.232477336261590617e-01 1.870513828215756430e-02 4.978941726462177697e-01 5.569569251708424984e-01
4.979899497487437487e-02 5.695409569882765345e-03 1.142098154337107142e-03 4.460429191207622782e-03 8.370164596134222965e-03 1.427884322279870388e-01 1.331272039194553169e-02 1.231038773525492264e-01 1.703395765621085189e-01 4.865412331887791209e-01 2.049557556940197547e-02 4.537810048127946527e-01 5.245041122793625554e-01 5.566348768088152932e-01 2.086710881636185538e-02 5.218165235265077584e-01 5.945621470236147621e-01
5.477386934673367236e-02 5.522645414317165283e-03 6.637988465006758191e-04 4.765288331073589886e-03 7.274491830569735501e-03 1.463681494550506668e-01 1.728729896920581932e-02 1.233458150918160107e-01 1.840401594714439204e-01 5.062845704643506028e-01 2.638348381168563461e-02 4.679278630790754123e-01 5.569513530585322725e-01 5.777465779536508084e-01 2.713961215453017037e-02 5.397281423521569366e-01 6.302445275132185776e-01
