# FPR	msq=2.0TeV-mean	msq=2.0TeV-std	msq=2.0TeV-min	msq=2.0TeV-max	msq=2.2TeV-mean	msq=2.2TeV-std	msq=2.2TeV-min	msq=2.2TeV-max	msq=2.3TeV-mean	msq=2.3TeV-std	msq=2.3TeV-min	msq=2.3TeV-max	msq=2.7TeV-mean	msq=2.7TeV-std	msq=2.7TeV-min	msq=2.7TeV-max	msq=3.0TeV-mean	msq=3.0TeV-std	msq=3.0TeV-min	msq=3.0TeV-max
7.815631262525049583e-02 6.798697996134677179e-01 8.370656027758592924e-03 6.716509002136099582e-01 6.969789441562405097e-01 7.360594039263554933e-01 7.469503638289826108e-03 7.253585596582239337e-01 7.482453463533720317e-01 7.520903265181567710e-01 8.289547319132024167e-03 7.390906316753127481e-01 7.691994710609296737e-01 8.361611229783338928e-01 7.808956449298440176e-03 8.231105686095006035e-01 8.492523649679585285e-01 8.530770013223476500e-01 1.232725800556685840e-02 8.278913640524869777e-01 8.707150849354083899e-01
8.016032064128256196e-02 6.840301088393856421e-01 7.998772582859423400e-03 6.769402909164886628e-01 7.012511443393347754e-01 7.391923507272912808e-01 7.439133695706496435e-03 7.290204455294476693e-01 7.527209846404231408e-01 7.552334452242905893e-01 8.285833180869211362e-03 7.425490794425796404e-01 7.729630759841318310e-01 8.386430678466076927e-01 7.414481648119335654e-03 8.260604211168751654e-01 8.515919031634625602e-01 8.554063676126538729e-01 1.194332852944661287e-02 8.313498118197538700e-01 8.728511850269555783e-01
8.216432865731462809e-02 6.880276675821381804e-01 7.945423540481565822e-03 6.798901434238633357e-01 7.048113111585799784e-01 7.424982199165903740e-01 7.188630128768411405e-03 7.325806123486928723e-01 7.548570847319703292e-01 7.586817210863594507e-01 8.002283784593021421e-03 7.470247177296307495e-01 7.755060522835927062e-01 8.410843250940901461e-01 7.138047048747849302e-03 8.288068355202929949e-01 8.530159698911605748e-01 8.576340148509815631e-01 1.168337078384611497e-02 8.353168548469128707e-01 8.742752517546535929e-01
8.416833667334668034e-02 6.912725053402504205e-01 8.082722858007760844e-03 6.819245244634319914e-01 7.074560065100192752e-01 7.457328857695045832e-01 7.630291811936444277e-03 7.353270267521107018e-01 7.579086562913233127e-01 7.619469026548671975e-01 7.927830474716164241e-03 7.502797273929406874e-01 7.781507476350320029e-01 8.429762994608889226e-01 7.332814916659143555e-03 8.308412165598616506e-01 8.551520699827077632e-01 8.599633811412876749e-01 1.174421673678754073e-02 8.377581120943953241e-01 8.760044756382870945e-01
8.617234468937874647e-02 6.950666259790458934e-01 7.807333171543130029e-03 6.864001627504832115e-01 7.115247685891566976e-01 7.487030820872748738e-01 7.340740578892342161e-03 7.384803173634422180e-01 7.613671040585902050e-01 7.646933170582849160e-01 7.828541696055986779e-03 7.532295799003153602e-01 7.814057572983419409e-01 8.451022276472383021e-01 7.323178357272247009e-03 8.326721594954734629e-01 8.571864510222764189e-01 8.622825755263960890e-01 1.170931213485573892e-02 8.401993693418777776e-01 8.781405757298341719e-01
8.817635270541081260e-02 6.979554470552333800e-01 7.803939762192982528e-03 6.888414199979656649e-01 7.144746210965313704e-01 7.513986369647034369e-01 7.374736494291369779e-03 7.412267317668599365e-01 7.637066422540942368e-01 7.676736852812530154e-01 7.914892709985540606e-03 7.563828705116468765e-01 7.844573288576950354e-01 8.470857491608176915e-01 7.485036371901889959e-03 8.345031024310853862e-01 8.590173939578883422e-01 8.641542060827991367e-01 1.156901627615282598e-02 8.426406265893602310e-01 8.797680805614891408e-01
9.018036072144287874e-02 7.012918319601261219e-01 7.578745193677349778e-03 6.930119011290815090e-01 7.172210354999490889e-01 7.543993489980673761e-01 6.816428878196173144e-03 7.457023700539110456e-01 7.659444613976197358e-01 7.701251144339334997e-01 7.482603081415550514e-03 7.600447563828705011e-01 7.863899908452852694e-01 8.490692706743973028e-01 6.986818011466782059e-03 8.374529549384599481e-01 8.601363035296510917e-01 8.660665242599939750e-01 1.087148273352477393e-02 8.460990743566270122e-01 8.810904282372088447e-01
9.218436873747494487e-02 7.045977011494253262e-01 8.055153498310214932e-03 6.958600345844776491e-01 7.219001118909571524e-01 7.573186857898484003e-01 6.930464710087897232e-03 7.483470654053504534e-01 7.698097853728003148e-01 7.727494659749771788e-01 7.307712192619654663e-03 7.627911707862882196e-01 7.890346861967246772e-01 8.512358864815379178e-01 6.883494420063791461e-03 8.406062455497914643e-01 8.634930322449394513e-01 8.679279829111991029e-01 1.074802222365409468e-02 8.480317363442172462e-01 8.824127759129284376e-01
9.418837675350701100e-02 7.075984131827890433e-01 8.144412708410014856e-03 6.985047299359169459e-01 7.251551215542670903e-01 7.599226935204963507e-01 6.668426729550593415e-03 7.516020750686603913e-01 7.721493235683043466e-01 7.750686603600852598e-01 7.280562018516621367e-03 7.662496185535551119e-01 7.910690672362933329e-01 8.529752822703692283e-01 6.865576373739615615e-03 8.431492218492523394e-01 8.650188180246159986e-01 8.697284101312175997e-01 1.070672630580266939e-02 8.504729935916996997e-01 8.844471569524972043e-01
9.619238476953906325e-02 7.114535652527718135e-01 8.222153010179122576e-03 7.026752110670329010e-01 7.296307598413183104e-01 7.628318584070796771e-01 6.595160864474871112e-03 7.544502085240565314e-01 7.748957379717220650e-01 7.778150747635030893e-01 7.326038878741994963e-03 7.683857186451021892e-01 7.933068863798189430e-01 8.551724137931033809e-01 7.011800524861845282e-03 8.447767266809073083e-01 8.670531990641847653e-01 8.719153697487540544e-01 1.055094810326373186e-02 8.524056555792900447e-01 8.867866951480012361e-01
9.819639278557112938e-02 7.143016987081680647e-01 8.032591944469582787e-03 7.048113111585799784e-01 7.316651408808869661e-01 7.652324280337707840e-01 6.507475853451237177e-03 7.565863086156037198e-01 7.772352761672260968e-01 7.803478791577662665e-01 7.087592013155671195e-03 7.706235377886277993e-01 7.952395483674091770e-01 8.568100905299562697e-01 6.866909983293027764e-03 8.472179839283897618e-01 8.685789848438612015e-01 8.734818431492218371e-01 1.041533555429870542e-02 8.541348794629234353e-01 8.880073237717424073e-01
1.002004008016031955e-01 7.170582850167835920e-01 7.619727947631619626e-03 7.092869494456311985e-01 7.336995219204557328e-01 7.674804190824940919e-01 6.429810851192208944e-03 7.590275658630861733e-01 7.794730953107517069e-01 7.826162140168853032e-01 7.117346831303695241e-03 7.721493235683043466e-01 7.975790865629132087e-01 8.584375953616112387e-01 6.968764753137376804e-03 8.483368935001526223e-01 8.705116468314515465e-01 8.753127860848337605e-01 1.006718550050843611e-02 8.558641033465568260e-01 8.891262333435052678e-01
