# bkg	0sq	1sq	2sq	bkg-weight	0sq-weight	1sq-weight	2sq-weight
1.022470146417617798e-01 5.095183849334716797e-01 9.991742968559265137e-01 9.881132245063781738e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.503295242786407471e-01 9.045903086662292480e-01 7.075352668762207031e-01 9.876649975776672363e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.113624155521392822e-01 1.812594085931777954e-01 8.516817688941955566e-01 9.614861607551574707e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.567078113555908203e-01 9.972304701805114746e-01 9.139276146888732910e-01 9.943142533302307129e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.899158596992492676e-01 2.360667139291763306e-01 6.568529009819030762e-01 5.955885648727416992e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.506826877593994141e-01 8.150950670242309570e-01 2.647615373134613037e-01 9.944679737091064453e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
5.693173408508300781e-02 5.838747024536132812e-01 1.884805858135223389e-01 9.951230883598327637e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
6.493435800075531006e-02 1.898509562015533447e-01 6.942684650421142578e-01 9.987433552742004395e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
7.267709821462631226e-02 5.758967995643615723e-01 9.996885061264038086e-01 9.966393709182739258e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
7.637804150581359863e-01 4.787535071372985840e-01 6.055952310562133789e-01 9.985974431037902832e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
6.091061234474182129e-01 9.905652999877929688e-01 8.631660938262939453e-01 9.988080263137817383e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.115169405937194824e-01 2.533179521560668945e-01 9.975602626800537109e-01 8.210856318473815918e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.669705063104629517e-01 2.743074297904968262e-02 9.595333337783813477e-01 9.937309026718139648e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.419672489166259766e-01 1.699601560831069946e-01 9.920708537101745605e-01 9.948759675025939941e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.555066823959350586e-01 1.000062227249145508e-01 9.673846364021301270e-01 9.980196952819824219e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.303356736898422241e-01 8.405305147171020508e-01 1.290558576583862305e-01 8.166486620903015137e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.002667367458343506e-01 1.329396516084671021e-01 9.987682700157165527e-01 9.948608279228210449e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
5.163016915321350098e-01 8.819721639156341553e-02 4.583949446678161621e-01 9.987686276435852051e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
8.687248080968856812e-02 3.168622255325317383e-01 9.527848958969116211e-01 9.453169107437133789e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
9.208613038063049316e-01 8.652511239051818848e-01 4.673340022563934326e-01 9.998568296432495117e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.615603685379028320e-01 2.693757116794586182e-01 7.355293035507202148e-01 9.592177867889404297e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
6.012516617774963379e-01 6.563154458999633789e-01 9.823731184005737305e-01 1.447528153657913208e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.768940091133117676e-01 2.062842696905136108e-01 9.808447360992431641e-01 9.530093073844909668e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.680126160383224487e-02 7.055005431175231934e-02 9.349540472030639648e-01 8.670829534530639648e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
6.115390360355377197e-02 8.001857399940490723e-01 9.961460828781127930e-01 9.558068513870239258e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.695724666118621826e-01 8.282877504825592041e-02 9.551309943199157715e-01 9.958968162536621094e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.593724936246871948e-01 1.727363467216491699e-01 4.237139225006103516e-01 9.995330572128295898e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
6.216181069612503052e-02 1.767022907733917236e-01 7.428602576255798340e-01 8.141816258430480957e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
8.112677931785583496e-01 8.313953876495361328e-01 3.492294251918792725e-01 9.742854237556457520e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.617540061473846436e-01 1.122813895344734192e-01 6.273937225341796875e-01 9.612073302268981934e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.073570728302001953e-01 3.769832849502563477e-01 7.573655843734741211e-01 9.804038405418395996e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
7.777702212333679199e-01 7.716166973114013672e-01 9.680724143981933594e-01 9.986140727996826172e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.912910580635070801e-01 8.754251003265380859e-01 9.996427297592163086e-01 7.191579341888427734e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
6.258102059364318848e-01 1.040382981300354004e-01 9.851146936416625977e-01 9.754832983016967773e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.490406244993209839e-01 9.565871357917785645e-01 9.879967570304870605e-01 9.835194945335388184e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.381584256887435913e-01 4.002516269683837891e-01 9.994276165962219238e-01 9.997394680976867676e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
6.369603425264358521e-02 6.397076249122619629e-01 5.020735040307044983e-02 9.976778626441955566e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.220775172114372253e-01 1.457651406526565552e-01 8.582167625427246094e-01 9.380418658256530762e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.542663216590881348e-01 9.277017712593078613e-01 9.910283684730529785e-01 9.956018924713134766e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.966588318347930908e-01 9.624450206756591797e-01 4.522290825843811035e-01 9.970199465751647949e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.988819986581802368e-01 3.282418251037597656e-01 9.396224617958068848e-01 9.895344376564025879e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.598929166793823242e-01 7.660220861434936523e-01 3.905516862869262695e-01 9.424842000007629395e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.597810268402099609e-01 3.399591147899627686e-01 9.817956089973449707e-01 9.970334768295288086e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
7.904650270938873291e-02 9.332984685897827148e-02 9.997735619544982910e-01 1.963046193122863770e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.056447394192218781e-02 8.044001460075378418e-01 4.385335445404052734e-01 9.757354855537414551e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.414225950837135315e-02 2.236482053995132446e-01 8.751925826072692871e-01 9.841107130050659180e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.133931368589401245e-01 4.362761378288269043e-01 9.988386034965515137e-01 9.986034035682678223e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
5.047969818115234375e-01 7.908737659454345703e-01 9.747794866561889648e-01 1.463011354207992554e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
6.266447901725769043e-01 3.079557716846466064e-01 5.362154841423034668e-01 9.973504543304443359e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
5.311658382415771484e-01 3.194066286087036133e-01 4.906985461711883545e-01 3.599852025508880615e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
7.838154584169387817e-02 1.427758485078811646e-01 9.724776744842529297e-01 9.822069406509399414e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.273849561810493469e-02 6.338998079299926758e-01 4.359784349799156189e-02 5.299318432807922363e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
8.495946228504180908e-02 5.629422664642333984e-01 1.368606984615325928e-01 9.998446702957153320e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.858795762062072754e-02 5.418107509613037109e-01 9.994717240333557129e-01 2.428411394357681274e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
5.339060425758361816e-01 2.890636920928955078e-01 6.471126526594161987e-02 9.547057747840881348e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.317938804626464844e-01 2.529689669609069824e-01 9.971762895584106445e-01 4.507325887680053711e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
9.568816423416137695e-02 4.365807175636291504e-01 9.568378329277038574e-01 8.025130033493041992e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
8.006665110588073730e-01 2.512356936931610107e-01 8.487888574600219727e-01 9.914038181304931641e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.545997500419616699e-01 2.581403553485870361e-01 4.381321370601654053e-01 9.912278652191162109e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.719665229320526123e-01 4.130770862102508545e-01 9.929272532463073730e-01 9.298460483551025391e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
5.059668421745300293e-01 4.582925438880920410e-01 1.752684265375137329e-01 9.970044493675231934e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.194412797689437866e-02 3.153285086154937744e-01 2.652765512466430664e-01 9.997436404228210449e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.154675573110580444e-01 4.095707535743713379e-01 3.024150431156158447e-01 9.991735816001892090e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
