# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 8.265704839194469361e-04 5.129560614931173062e-04 3.005710850616170578e-04 1.803426510369702347e-03
2.004008016032063962e-03 6.146678689510068003e-03 1.182299333646945295e-03 4.358280733393447501e-03 8.566275924256086527e-03
4.008016032064127925e-03 1.094078749624286147e-02 1.818144530788892493e-03 8.415990381725278052e-03 1.412684099789600183e-02
6.012024048096191453e-03 1.597535317102494884e-02 2.652912320334883944e-03 1.232341448752630013e-02 2.209197475202885619e-02
8.016032064128255849e-03 1.974752028854824190e-02 2.658992552401138933e-03 1.532912533814247136e-02 2.494740006011421721e-02
1.002004008016032024e-02 2.288848812744214214e-02 2.834028321719970264e-03 1.743312293357379000e-02 2.810339645326119518e-02
1.202404809619238291e-02 2.685602645025548380e-02 2.484988601052777035e-03 2.449654343252179178e-02 3.261196272918544942e-02
1.402805611222444730e-02 3.119927862939584837e-02 2.293221468014725300e-03 2.885482416591523755e-02 3.651938683498647670e-02
1.603206412825651170e-02 3.440036068530207686e-02 2.646434100456324708e-03 3.095882176134655966e-02 4.072738202584911399e-02
1.803607214428857436e-02 3.917944093778178566e-02 2.828444181223950613e-03 3.546738803727081391e-02 4.508566275924256322e-02
2.004008016032064049e-02 4.346257889990982892e-02 2.950959093228777523e-03 3.937481214307183425e-02 4.794108806732792077e-02
2.204408817635270315e-02 4.726480312593928784e-02 2.994606780838703509e-03 4.373309287646528348e-02 5.184851217312894806e-02
2.404809619238476581e-02 5.115719867748722699e-02 2.942067409687963275e-03 4.568680492936579712e-02 5.515479410880673450e-02
2.605210420841683194e-02 5.522993688007214047e-02 2.341032005950706343e-03 5.139765554553651916e-02 5.951307484220018373e-02
2.805611222444889460e-02 5.916741809437932320e-02 2.479529280772805894e-03 5.545536519386835145e-02 6.432221220318605492e-02
3.006012024048096073e-02 6.290952810339645040e-02 2.927445100225055559e-03 5.816050495942290399e-02 6.883077847911031610e-02
3.206412825651302340e-02 6.659152389540126671e-02 3.238958531228458039e-03 6.176735798016230738e-02 7.439134355275021926e-02
3.406813627254508953e-02 7.024346257889992062e-02 2.970335865002813464e-03 6.567478208596333467e-02 7.634505560565073290e-02
3.607214428857714872e-02 7.409077246768860925e-02 3.355105803997794709e-03 6.898106402164111417e-02 8.115419296663660409e-02
3.807615230460921485e-02 7.840396753832280796e-02 3.414525891231740169e-03 7.454162909528103120e-02 8.536218815749925526e-02
4.008016032064128098e-02 8.190562067929064993e-02 3.405882891305151913e-03 7.814848211602043460e-02 8.941989780583108061e-02
4.208416833667334017e-02 8.605350165314097632e-02 3.760263203244914188e-03 8.070333633904418214e-02 9.332732191163210789e-02
4.408817635270540630e-02 9.009618274721971354e-02 4.811132926814625996e-03 8.280733393447550772e-02 9.903817252780282299e-02
4.609218436873747243e-02 9.451457769762548755e-02 4.947316973241745221e-03 8.806732792305380086e-02 1.042981665163811300e-01
4.809619238476953162e-02 9.918845807033363493e-02 5.631598541917304246e-03 8.987075443342350256e-02 1.101593026750826571e-01
5.010020040080159776e-02 1.018785692816351063e-01 5.549770593095189157e-03 9.347760745416290595e-02 1.125638713555755926e-01
5.210420841683366389e-02 1.067327923053802419e-01 5.917053098836037688e-03 9.663360384730988739e-02 1.178238653441538858e-01
5.410821643286573002e-02 1.106853020739404780e-01 6.964320252808360590e-03 1.015930267508265705e-01 1.241358581304478487e-01
5.611222444889778921e-02 1.143071836489329557e-01 6.600666949064493486e-03 1.051998797715659739e-01 1.281935677787796879e-01
5.811623246492985534e-02 1.175533513675984382e-01 6.278555141160337659e-03 1.085061617072437673e-01 1.311992786293958435e-01
6.012024048096192147e-02 1.217012323414487646e-01 7.429579774403481836e-03 1.124135858130447807e-01 1.370604147880973844e-01
6.212424849699398066e-02 1.255034565674782165e-01 7.639311410281284832e-03 1.164712954613766199e-01 1.424706943192065034e-01
6.412825651302604679e-02 1.289449954914337337e-01 8.048067934958103020e-03 1.208295761947700692e-01 1.468289750525999526e-01
6.613226452905811292e-02 1.327772768259693481e-01 8.270690083382112659e-03 1.248872858431018945e-01 1.504358280733393560e-01
6.813627254509017905e-02 1.359483017733693899e-01 8.357335645039952465e-03 1.274421400661256421e-01 1.526901112113014658e-01
7.014028056112224518e-02 1.394349263600841438e-01 8.382054039393769390e-03 1.295461376615569538e-01 1.555455365193868233e-01
7.214428857715429744e-02 1.425608656447249767e-01 7.796966895588856340e-03 1.342049894800120269e-01 1.581003907424105848e-01
7.414829659318636357e-02 1.465734896302975654e-01 7.648648294122987329e-03 1.382626991283438522e-01 1.620078148482116120e-01
7.615230460921842970e-02 1.498196573489630201e-01 7.828261245951676980e-03 1.423204087766756776e-01 1.665163811241358593e-01
7.815631262525049583e-02 1.541178238653441723e-01 8.507874152802161888e-03 1.459272617974150810e-01 1.729786594529606203e-01
8.016032064128256196e-02 1.571235347159603002e-01 8.796840704853186449e-03 1.472798316801923746e-01 1.764352269311692256e-01
8.216432865731462809e-02 1.604899308686504600e-01 9.085864191740398652e-03 1.504358280733393560e-01 1.791403666967237851e-01
8.416833667334668034e-02 1.643071836489329862e-01 1.016469240576252896e-02 1.535918244664863375e-01 1.854523594830177202e-01
8.617234468937874647e-02 1.674030658250676429e-01 9.951229572200268741e-03 1.564472497745716950e-01 1.878569281635106836e-01
8.817635270541081260e-02 1.704688908926961510e-01 1.014779130601831982e-02 1.600541027953110984e-01 1.907123534715960411e-01
9.018036072144287874e-02 1.737451157198677543e-01 1.021089347343959348e-02 1.623083859332732082e-01 1.938683498647430226e-01
9.218436873747494487e-02 1.770664262097986219e-01 1.049285865975256755e-02 1.671175232942590794e-01 1.971746318004208021e-01
9.418837675350701100e-02 1.804628794709948747e-01 1.027359707229743603e-02 1.698226630598136389e-01 2.001803426510369577e-01
9.619238476953906325e-02 1.836639615269011205e-01 1.004362901952597469e-02 1.722272317403065744e-01 2.031860535016531411e-01
9.819639278557112938e-02 1.866095581605049514e-01 1.025649006630192581e-02 1.747820859633303359e-01 2.067929065223925444e-01
1.002004008016031955e-01 1.899609257589419953e-01 1.038145724939696334e-02 1.771866546438232715e-01 2.105500450856627459e-01
1.022044088176352616e-01 1.937481214307183730e-01 1.007357164476330690e-02 1.804929365795010510e-01 2.135557559362789293e-01
1.042084168336673278e-01 1.971896603546738902e-01 1.005329405134410860e-02 1.837992185151788305e-01 2.179140366696723785e-01
1.062124248496993939e-01 2.007514277126540292e-01 9.558160504959424542e-03 1.880072137060414816e-01 2.195671776375112683e-01
1.082164328657314600e-01 2.041779380823564582e-01 9.544303396028597578e-03 1.914637811842500870e-01 2.231740306582506717e-01
1.102204408817635123e-01 2.070784490532010802e-01 9.365201276992975513e-03 1.938683498647430226e-01 2.257288848812744331e-01
1.122244488977955784e-01 2.099639314697926140e-01 9.431049450930152969e-03 1.958220619176435362e-01 2.290351668169522126e-01
1.142284569138276445e-01 2.140216411181244394e-01 9.949867692863085741e-03 2.003306281935677835e-01 2.339945897204688818e-01
1.162324649298597107e-01 2.171776375112714208e-01 9.736705593561729294e-03 2.037871956717763888e-01 2.374511571986774872e-01
1.182364729458917768e-01 2.205139765554554043e-01 9.658825044348220631e-03 2.084460474902314342e-01 2.413585813044785144e-01
1.202404809619238429e-01 2.245266005410279653e-01 1.016534786875981575e-02 2.102494740006011498e-01 2.458671475804027617e-01
1.222444889779558952e-01 2.278028253681995408e-01 1.021229795007882850e-02 2.135557559362789293e-01 2.485722873459573212e-01
1.242484969939879613e-01 2.308987075443342807e-01 9.892214067487659426e-03 2.177637511271415804e-01 2.506762849413886607e-01
1.262525050100200275e-01 2.350766456266907001e-01 9.737482645138489934e-03 2.228734595731890478e-01 2.550345656747821099e-01
1.282565130260520936e-01 2.377817853922452040e-01 1.006908648810825486e-02 2.251277427111511853e-01 2.584911331529906597e-01
1.302605210420841597e-01 2.407574391343552944e-01 1.000477393853412868e-02 2.288848812744214145e-01 2.610459873760144212e-01
1.322645290581162258e-01 2.444093778178539067e-01 1.060233347936119334e-02 2.335437330928764599e-01 2.676585512473699802e-01
1.342685370741482920e-01 2.474902314397354475e-01 1.091818002016802479e-02 2.357980162308385974e-01 2.712654042681094113e-01
1.362725450901803581e-01 2.506311992786294240e-01 1.055985618200792377e-02 2.401562969642320466e-01 2.742711151187255947e-01
1.382765531062124242e-01 2.541328524195972105e-01 1.059806144410218275e-02 2.440637210700330739e-01 2.780282536819957961e-01
1.402805611222444904e-01 2.568229636308986819e-01 1.101346965639347225e-02 2.464682897505260095e-01 2.814848211602044015e-01
1.422845691382765287e-01 2.596934174932371553e-01 1.095663032461607553e-02 2.485722873459573212e-01 2.846408175533513552e-01
1.442885771543085949e-01 2.626239855725879258e-01 1.095688799369465109e-02 2.512774271115118530e-01 2.868951006913135204e-01
1.462925851703406610e-01 2.660655244965434152e-01 1.087265786564689703e-02 2.535317102494740182e-01 2.899008115419296483e-01
1.482965931863727271e-01 2.690712353471596541e-01 1.119444715336035366e-02 2.557859933874361280e-01 2.939585211902615014e-01
1.503006012024047933e-01 2.725428313796213198e-01 1.186575501456932011e-02 2.593928464081755592e-01 2.995190862639013907e-01
1.523046092184368594e-01 2.749023143973550187e-01 1.178276990966431112e-02 2.623985572587916870e-01 3.017733694018635560e-01
1.543086172344689255e-01 2.784490532010820973e-01 1.195026182724862919e-02 2.649534114818154484e-01 3.040276525398256657e-01
1.563126252505009917e-01 2.816801923654944084e-01 1.187389893998309388e-02 2.670574090772467879e-01 3.068830778479110233e-01
1.583166332665330578e-01 2.848812744214006543e-01 1.214883637393976423e-02 2.699128343853321454e-01 3.100390742410580325e-01
1.603206412825651239e-01 2.880222422602946031e-01 1.202946353656138105e-02 2.715659753531710074e-01 3.137962128043282339e-01
1.623246492985971901e-01 2.917042380522993916e-01 1.163369305534764538e-02 2.753231139164412644e-01 3.152990682296363256e-01
1.643286573146292562e-01 2.944694920348662204e-01 1.119585937350899008e-02 2.787796813946498142e-01 3.171024947400060134e-01
1.663326653306613223e-01 2.974601743312292879e-01 1.128724467130017006e-02 2.813345356176735756e-01 3.186053501653141051e-01
1.683366733466933607e-01 3.003757138563269979e-01 1.110488134567312081e-02 2.858431018935978507e-01 3.216110610159302885e-01
1.703406813627254268e-01 3.031710249474000030e-01 1.120550814038705559e-02 2.889990982867448044e-01 3.247670574090772422e-01
1.723446893787574929e-01 3.062218214607754230e-01 1.207256026522670472e-02 2.909528103396453180e-01 3.295761947700631134e-01
1.743486973947895591e-01 3.090171325518484835e-01 1.201848433150641896e-02 2.936579501051999053e-01 3.325819056206792967e-01
1.763527054108216252e-01 3.119477006311993095e-01 1.178013395285820372e-02 2.963630898707544370e-01 3.348361887586414065e-01
1.783567134268536913e-01 3.150135256988277344e-01 1.178519446921236571e-02 3.008716561466787121e-01 3.381424706943191860e-01
1.803607214428857575e-01 3.185302073940486922e-01 1.180947006230356928e-02 3.041779380823564916e-01 3.414487526299970210e-01
1.823647294589178236e-01 3.208896904117823912e-01 1.171143904554397541e-02 3.064322212203186013e-01 3.435527502254283050e-01
1.843687374749498897e-01 3.233243162007815030e-01 1.165254826100776270e-02 3.083859332732191150e-01 3.458070333633904148e-01
1.863727454909819559e-01 3.259993988578299140e-01 1.182008928779931106e-02 3.115419296663660687e-01 3.489630297565374240e-01
1.883767535070140220e-01 3.285692816351066803e-01 1.192003117485897212e-02 3.146979260595130778e-01 3.524195972347460293e-01
1.903807615230460881e-01 3.312894499549143834e-01 1.167965246980152277e-02 3.195070634204989490e-01 3.540727382025848913e-01
1.923847695390781265e-01 3.347760745416290540e-01 1.226411060696073335e-02 3.222122031860534808e-01 3.585813044785091663e-01
1.943887775551101926e-01 3.377216711752328848e-01 1.223859614407285003e-02 3.244664863240156460e-01 3.615870153291253497e-01
1.963927855711422588e-01 3.405470393748121216e-01 1.179736722693363118e-02 3.270213405470393520e-01 3.635407273820258633e-01
1.983967935871743249e-01 3.437631499849714278e-01 1.207592729511850968e-02 3.291253381424706914e-01 3.672978659452960648e-01
2.004008016032063910e-01 3.470544033663961470e-01 1.159110798687594361e-02 3.322813345356177006e-01 3.692515779981965784e-01
2.024048096192384572e-01 3.493988578298767855e-01 1.129732519547327341e-02 3.358881875563570762e-01 3.701532912533814224e-01
2.044088176352705233e-01 3.524797114517583818e-01 1.152646023996526693e-02 3.391944694920348558e-01 3.746618575293056974e-01
2.064128256513025894e-01 3.550646227832882085e-01 1.153037851246329661e-02 3.406973249173429474e-01 3.775172828373910550e-01
2.084168336673346555e-01 3.580102194168921503e-01 1.127137561359472726e-02 3.444544634806131489e-01 3.805229936880072383e-01
