# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 2.290332629503445960e-01 1.625853318176264176e-02 2.056001365955255900e-01 2.519975772107126977e-01 4.046982771726527761e-01 9.579239442957200590e-02 2.863045823305806481e-01 5.399152824050837962e-01 nan nan nan nan 1.311642073433664901e+00 8.416795463303756997e-02 1.173572323146312435e+00 1.434710669019099827e+00
1.497487437185929596e-02 2.732706449292725548e-01 1.543697237039907792e-02 2.473262608979412136e-01 3.002091217944379276e-01 4.085903445617724006e-01 7.139445559040158429e-02 3.161312978476218394e-01 5.249308592206155533e-01 nan nan nan nan 1.558970192384067976e+00 8.597293692884652727e-02 1.401276002002337817e+00 1.664872644907835486e+00
1.994974874371859344e-02 3.076941514905201513e-01 1.600857783261855002e-02 2.813124045923380834e-01 3.394015497314917251e-01 4.480567449890876519e-01 5.844736431567010282e-02 3.535471628760528118e-01 5.402101722216240409e-01 1.124435342849511743e+00 9.437571281201001527e-02 9.709341575124681434e-01 1.234277003007829387e+00 1.771976487418358559e+00 7.645784649711728775e-02 1.635317224778898959e+00 1.866943116262232305e+00
2.492462311557788746e-02 3.334852488463367903e-01 1.653209278643795813e-02 3.097545643655005287e-01 3.702824180044220759e-01 4.656617359880431684e-01 5.491577007488741835e-02 3.795953059444738265e-01 5.374291552240809677e-01 1.209475822890030638e+00 9.171965197219399124e-02 1.061001984672993004e+00 1.355809407533790312e+00 1.931262634448676518e+00 8.910757396900566285e-02 1.806742549320626834e+00 2.055519628685044342e+00
2.989949748743718494e-02 3.632594766807576425e-01 1.401415085522821763e-02 3.437269875608298664e-01 3.966728775240950244e-01 5.026782066191264331e-01 5.769973938346441289e-02 4.407544988286153931e-01 6.022598349066399237e-01 1.318075794674276491e+00 9.139600518383422800e-02 1.177987047585526748e+00 1.441926700257845528e+00 2.107371514594998718e+00 7.819471269527560053e-02 1.964224569206870941e+00 2.229689348714313901e+00
3.487437185929648242e-02 3.888229005122862958e-01 1.462667853974426377e-02 3.718583013633104395e-01 4.243620315044286939e-01 5.409672679001221729e-01 5.416406744082118141e-02 4.694518886353087894e-01 6.447845344320748406e-01 1.413725744216237645e+00 9.452650229117882941e-02 1.222015201792574501e+00 1.529017467058683133e+00 2.234847518337728101e+00 9.742300838809016261e-02 2.046129131855460415e+00 2.442008433081037211e+00
3.984924623115577991e-02 4.142488361279371700e-01 1.588799055539159497e-02 3.984214344184059953e-01 4.495778829162566104e-01 5.545174353373336640e-01 6.711369268261531407e-02 4.627486353865040702e-01 7.161240837690964200e-01 1.496468943919404548e+00 8.200462507152871117e-02 1.328061505281827426e+00 1.565885907638561614e+00 2.380189263576019787e+00 9.926989898810904822e-02 2.216905412157994526e+00 2.576695259858841958e+00
4.482412060301507739e-02 4.396023374845696163e-01 1.789577308225207691e-02 4.179769153341099108e-01 4.754403321572664987e-01 5.856632796418370646e-01 7.035912449721586082e-02 5.087268755903284756e-01 7.494390001368446130e-01 1.570388567099069599e+00 7.850720848173882438e-02 1.422790150369612761e+00 1.678475379776818599e+00 2.510716279595590628e+00 1.068857308845869436e-01 2.369292495465804116e+00 2.730549973029958277e+00
4.979899497487437487e-02 4.622375318585304482e-01 1.559458420997669043e-02 4.438154168970690483e-01 4.887040630839217803e-01 6.133232190630824032e-01 7.136684405477895787e-02 5.503028016985054283e-01 7.592977957548397994e-01 1.626637427905625044e+00 7.228112055720976870e-02 1.500803695935332360e+00 1.716332129024658482e+00 2.619201525243732398e+00 1.069544395296230105e-01 2.445067538175066169e+00 2.849502555544548787e+00
5.477386934673367236e-02 4.829844613517650376e-01 1.201299313365672590e-02 4.689414330343464332e-01 5.010150544231114500e-01 6.360714795930528798e-01 7.571824857936480802e-02 5.759356412541861703e-01 8.191805850326716598e-01 1.691675586881936200e+00 9.049128998687477887e-02 1.567175960937596368e+00 1.818989700129588938e+00 2.729823014718717022e+00 1.086547467456038113e-01 2.614303367279685819e+00 2.972867355719739368e+00
5.974874371859296984e-02 5.019617171749573004e-01 1.101948852808900224e-02 4.880188230132669891e-01 5.198275446287099477e-01 6.453729364010634129e-01 6.863234879601945448e-02 5.778691680007993492e-01 8.187683459293618737e-01 1.773402920121051718e+00 8.645879150963238502e-02 1.665480230462948796e+00 1.904093852976000534e+00 2.835965959397549696e+00 1.189204553160624206e-01 2.682419733135518847e+00 3.115150139006712227e+00
6.472361809045226733e-02 5.207563856846968431e-01 1.222152640899924758e-02 5.050145593057220328e-01 5.442067943144470732e-01 6.704229547469148232e-01 7.019363517470827984e-02 6.015222583292157976e-01 8.281525502917654880e-01 1.834272883470344340e+00 8.032222733580254848e-02 1.683848733902258310e+00 1.951774828683536356e+00 2.894962128751854102e+00 1.076021946325039225e-01 2.765252003460081376e+00 3.130193990432159179e+00
6.969849246231155093e-02 5.380507614883678347e-01 1.236798264047260683e-02 5.204123038274756086e-01 5.648200164406461665e-01 6.731782500455987250e-01 7.432370798813110746e-02 6.129107464828278395e-01 8.576168215979068643e-01 1.893288344420573477e+00 8.470193622934923949e-02 1.718580678359409086e+00 2.042393423877595815e+00 2.992679323459993768e+00 1.050092528221970301e-01 2.850285371617560681e+00 3.192100068901591481e+00
7.467336683417084842e-02 5.574651582384350101e-01 1.234072387085080082e-02 5.437094839422264014e-01 5.856786026516749288e-01 6.835651888464584491e-01 5.660419180061209560e-02 6.254408619346311093e-01 8.047707055239641249e-01 1.926172383162995771e+00 9.672894489754338410e-02 1.731520339169878353e+00 2.129485005576111867e+00 3.087060625233881694e+00 1.137746915092872069e-01 2.914629328064621383e+00 3.336521436999680734e+00
7.964824120603014590e-02 5.732877094468354917e-01 1.402851748838559662e-02 5.580730237946430750e-01 6.009226824674452905e-01 6.933392604388777247e-01 5.473491776891629274e-02 6.049403991065301911e-01 8.110360885210299298e-01 1.988336515416607941e+00 1.040037202017232154e-01 1.815398726842607724e+00 2.213088286940098293e+00 3.184650902056141764e+00 1.060768748434863518e-01 3.052410581536577183e+00 3.393109067476719254e+00
8.462311557788944338e-02 5.924786250740219362e-01 1.412201329702777140e-02 5.759726425672047068e-01 6.191937440354808864e-01 7.194742372463165392e-01 5.726457655399445901e-02 6.380001054959538731e-01 8.541578351296577054e-01 2.044177801149278828e+00 1.004528302083552288e-01 1.877485291421430169e+00 2.251681543990744494e+00 3.254627665375446899e+00 1.043743367751079898e-01 3.111550530418305982e+00 3.476611325140854802e+00
8.959798994974874087e-02 6.070026052007370110e-01 1.396338262349395079e-02 5.877084782586744494e-01 6.324000758304413328e-01 7.414001575020980894e-01 6.546869274821147389e-02 6.563762218440171159e-01 8.966211740634452143e-01 2.101286218692218100e+00 9.567158421923838141e-02 1.946825279983092072e+00 2.275049778733362338e+00 3.318142262779169016e+00 9.379426508797798767e-02 3.205857676246093302e+00 3.487871418310569460e+00
