# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 8.012021697698285677e-03 3.585567573212934591e-03 2.199091042369153998e-03 1.414748570590822381e-02
2.004008016032063962e-03 7.819234716317255418e-02 7.577282615689666205e-03 6.648585251429409149e-02 9.118897522357426177e-02
4.008016032064127925e-03 1.162366221961589341e-01 6.180106651450795532e-03 1.037970971998240788e-01 1.245418560328397650e-01
6.012024048096191453e-03 1.447881542295851032e-01 7.443980023244258296e-03 1.342178566192640254e-01 1.578214338073596346e-01
8.016032064128255849e-03 1.633045008063333525e-01 9.426941269152007419e-03 1.514440697844890715e-01 1.798123442310511633e-01
1.002004008016032024e-02 1.778478228998680299e-01 8.299820069677561751e-03 1.674241313590382751e-01 1.933734056589942740e-01
1.202404809619238291e-02 1.917094267702682819e-01 8.876271106038198869e-03 1.764404046327517905e-01 2.082539217123589026e-01
1.402805611222444730e-02 2.053731124468552716e-01 8.361884446169386143e-03 1.903679812344231115e-01 2.215950740360650983e-01
1.603206412825651170e-02 2.176220495528514987e-01 7.608403028411721454e-03 2.064946488784635548e-01 2.309045594487611763e-01
1.803607214428857436e-02 2.299003078727459015e-01 7.880130786062942982e-03 2.199091042369153981e-01 2.465914088843278174e-01
2.004008016032064049e-02 2.411889752235742423e-01 7.864773431881270579e-03 2.289253775106289412e-01 2.589796217563407055e-01
2.204408817635270315e-02 2.507163572122987905e-01 7.470913621786540691e-03 2.382348629233250192e-01 2.670429555783609410e-01
2.404809619238476581e-02 2.611054097639641802e-01 6.668159140397392388e-03 2.515027122122855952e-01 2.771587743732590314e-01
2.605210420841683194e-02 2.707594194399648435e-01 6.878156988076128582e-03 2.588330156868494103e-01 2.866148658554464324e-01
2.805611222444889460e-02 2.806113473097786581e-01 6.471578671428060252e-03 2.682891071690368112e-01 2.931388359478082628e-01
3.006012024048096073e-02 2.884474417240873723e-01 6.142776816901896787e-03 2.761325318868201317e-01 2.988564726579680531e-01
3.206412825651302340e-02 2.968363791062553214e-01 5.689328067141759607e-03 2.852221081952792670e-01 3.066265943410056982e-01
3.406813627254508953e-02 3.045521184577041351e-01 5.660214285565591356e-03 2.929189268435713478e-01 3.138102917460782737e-01
3.607214428857714872e-02 3.123515613546400949e-01 4.760799325812731415e-03 3.014220788740654133e-01 3.185016859697991642e-01
3.807615230460921485e-02 3.192640375311537326e-01 4.646764886164455460e-03 3.090455944876117633e-01 3.260518985485998944e-01
4.008016032064128098e-02 3.260812197624981534e-01 5.452799857432440514e-03 3.143967160240433989e-01 3.335288080926550602e-01
4.208416833667334017e-02 3.332649171675707289e-01 5.188819403098214426e-03 3.215804134291159744e-01 3.399061721155255955e-01
4.408817635270540630e-02 3.393637296584078866e-01 5.528448594425614676e-03 3.259052924791086547e-01 3.454772027561940906e-01
4.609218436873747243e-02 3.453452572936519527e-01 5.870177322622508430e-03 3.319894443629966552e-01 3.517812637443190060e-01
4.809619238476953162e-02 3.514147485705908514e-01 5.406266537171897091e-03 3.388799296290866403e-01 3.574255974197331764e-01
5.010020040080159776e-02 3.568684943556663658e-01 5.578279067616423968e-03 3.448174754434833456e-01 3.634364462688755570e-01
5.210420841683366389e-02 3.628646825978595336e-01 5.467816791595383336e-03 3.511948394663538808e-01 3.705468406392024572e-01
5.410821643286573002e-02 3.685896496114939302e-01 4.954227780684723748e-03 3.583052338366808365e-01 3.772174168010555828e-01
5.611222444889778921e-02 3.737575135610614607e-01 4.940298256446500405e-03 3.638762644773493871e-01 3.823486292332502479e-01
5.811623246492985534e-02 3.786394956751210072e-01 5.124212453636794312e-03 3.692273860137809671e-01 3.887992962908664585e-01
6.012024048096192147e-02 3.834555050579093738e-01 4.918786571302940364e-03 3.735522650637736475e-01 3.923911449934027185e-01
6.212424849699398066e-02 3.881249083712065007e-01 4.922646728315342203e-03 3.781703562527488627e-01 3.959096906611933586e-01
6.412825651302604679e-02 3.929995601817916073e-01 5.281690942808936300e-03 3.809558715730831380e-01 3.997214484679665891e-01
6.613226452905811292e-02 3.975590089429702489e-01 5.385279176123233813e-03 3.868934173874798432e-01 4.056589942823632944e-01
6.813627254509017905e-02 4.015100425157601127e-01 5.102775833403542724e-03 3.912182964374725236e-01 4.096173581586277646e-01
7.014028056112224518e-02 4.055270488198211565e-01 4.530198714716343437e-03 3.964228119044128640e-01 4.141621463128573599e-01
7.214428857715429744e-02 4.097639642281191152e-01 4.509298608390326091e-03 4.000879636416947438e-01 4.179006010848849151e-01
7.414829659318636357e-02 4.137809705321801035e-01 4.653189808229562553e-03 4.052191760738894644e-01 4.228852074475883405e-01
7.615230460921842970e-02 4.174827737868347377e-01 4.762108394149981890e-03 4.095440551238821447e-01 4.266236622196158956e-01
7.815631262525049583e-02 4.216683770708106738e-01 5.235520121265232682e-03 4.122562674094707447e-01 4.313883594780824060e-01
8.016032064128256196e-02 4.249890045447882736e-01 5.138647303841729214e-03 4.162879343204808902e-01 4.348336021111274263e-01
8.216432865731462809e-02 4.285808532473244226e-01 5.510911231788660596e-03 4.195865708840346153e-01 4.393050872306113463e-01
8.416833667334668034e-02 4.324146019645213057e-01 6.045523082635879605e-03 4.230318135170795801e-01 4.440697844890778567e-01
8.617234468937874647e-02 4.356472657968040174e-01 6.150683754726877887e-03 4.256707227679226158e-01 4.467819967746664567e-01
8.817635270541081260e-02 4.392904266236622446e-01 6.269171068053894583e-03 4.283829350535112157e-01 4.508869667204222220e-01
9.018036072144287874e-02 4.427576601671309176e-01 6.174574430949979209e-03 4.320480867907931510e-01 4.534525729365195823e-01
9.218436873747494487e-02 4.462029028001759379e-01 6.118713688574423624e-03 4.346869960416361311e-01 4.565313003958363924e-01
