# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 3.127607824631966574e-03 3.248450612691338151e-03 3.576722110321760685e-04 8.397683464071268797e-03 2.874020519072218935e-02 6.443137925509623276e-02 0.000000000000000000e+00 2.087934623458211347e-01 9.041854808695928836e-02 2.687310587684836882e-01 0.000000000000000000e+00 8.965830473831885028e-01 1.117341926496328297e-01 3.352025779488984614e-01 0.000000000000000000e+00 1.117341926496328242e+00
1.497487437185929596e-02 7.275058487201199568e-03 2.333013289160133438e-03 4.094358275031647829e-03 1.257542548891074294e-02 7.723915407148909673e-02 1.281358953899233155e-01 0.000000000000000000e+00 3.389999851552458754e-01 3.913748666620741057e-01 5.997765422661008872e-01 0.000000000000000000e+00 1.428980063429919678e+00 4.839401137004216702e-01 7.431078931268316756e-01 0.000000000000000000e+00 1.751655623667335515e+00
1.994974874371859344e-02 1.063249966921693893e-02 3.938857229892782363e-03 1.607069787678393679e-03 1.611278557877476522e-02 1.979085978173502625e-01 1.738233941455634979e-01 0.000000000000000000e+00 4.626178453398733237e-01 8.447470036004943728e-01 8.111802548959018422e-01 0.000000000000000000e+00 1.964897176986324823e+00 1.147074808462072326e+00 1.061079953225098516e+00 0.000000000000000000e+00 2.508055225511967024e+00
2.492462311557788746e-02 1.253183350657431985e-02 3.384224085378233909e-03 8.140876216293609774e-03 1.939967364492558091e-02 2.958012220847667240e-01 2.020532078801540177e-01 0.000000000000000000e+00 5.729591706470503754e-01 1.115787713367636158e+00 9.179754292931895376e-01 0.000000000000000000e+00 1.959531816803206317e+00 1.426049561181355507e+00 1.059324097861482628e+00 0.000000000000000000e+00 2.394695393210266587e+00
2.989949748743718494e-02 1.502459686914716687e-02 3.924636269657067085e-03 9.784773607714555843e-03 2.275054434085011304e-02 4.436024212327721594e-01 1.356169960742451275e-01 2.097295824078774518e-01 7.027399314530308194e-01 2.016866648359954883e+00 8.854281432486049708e-01 0.000000000000000000e+00 3.324318347537676743e+00 2.592147828591451653e+00 7.838989472170186934e-01 1.297458506082383778e+00 4.062567274564609754e+00
3.487437185929648242e-02 1.476293593337227317e-02 3.309082973230773397e-03 1.068619487948589165e-02 2.159623402690042868e-02 5.956995052901316035e-01 1.210836905474892977e-01 4.732346209827334449e-01 8.196664074426949220e-01 2.829394940594849750e+00 4.938484102775670959e-01 2.238641157006866500e+00 3.877440223850668222e+00 3.431941407020352219e+00 6.237583057915239149e-01 2.735788018222125029e+00 4.738523846298889453e+00
3.984924623115577991e-02 1.815871674953060261e-02 5.501323334303099763e-03 1.104544780722549295e-02 2.910600110817451042e-02 5.788750377414288995e-01 9.007873139089700443e-02 4.682964417161794568e-01 7.432334070518414881e-01 2.965517918171750367e+00 5.651893020691616254e-01 2.313172139358996571e+00 4.430562100163660588e+00 3.598081550830062092e+00 7.041441416081831717e-01 2.793507864860235390e+00 5.414480418033169151e+00
4.482412060301507739e-02 1.638986797002302959e-02 3.812537823955028729e-03 1.212812399559337617e-02 2.450766691959837401e-02 5.693107112593184249e-01 1.015142686752806694e-01 4.711481806559352781e-01 7.449506831586201194e-01 2.947484145588150195e+00 6.110694167332333393e-01 2.280174812041976917e+00 4.284554190571045140e+00 3.489784117700842181e+00 6.105450304611597101e-01 2.747254000162352217e+00 4.386939298915953245e+00
4.979899497487437487e-02 1.780259090656171467e-02 4.238134456105259636e-03 1.321080018396125766e-02 2.875097444245828041e-02 5.719404573336198672e-01 6.203762238294581455e-02 4.778325113873692076e-01 6.757572181468139982e-01 2.933932875873983992e+00 4.878410963327308725e-01 2.260391524031683641e+00 3.756354179107806779e+00 3.502352192690118216e+00 5.353894090915890525e-01 2.762368604088770496e+00 4.351035378998959757e+00
5.477386934673367236e-02 1.754701148511890810e-02 4.455400786983258928e-03 1.416645605585810201e-02 2.983384219351400968e-02 6.003728127578236151e-01 7.808236289052851442e-02 4.865809972454823717e-01 7.432647505348408679e-01 2.920475445194250064e+00 3.529016720593009526e-01 2.456468386542784543e+00 3.516021413742774104e+00 3.545755330283018480e+00 4.487571492741965207e-01 2.895483873672662245e+00 4.296842852827257531e+00
5.974874371859296984e-02 1.837935059072705324e-02 4.263174540841001108e-03 1.501600296320012087e-02 2.970451675711417369e-02 6.227019147051719994e-01 7.637769378314544777e-02 5.123197290410231863e-01 7.295469381764937422e-01 3.103796573043666740e+00 3.741536324340768993e-01 2.510836743285072892e+00 3.835366477926750228e+00 3.746218561174857520e+00 4.493370714637811014e-01 3.060535270949300113e+00 4.687106561478540989e+00
6.472361809045226733e-02 1.818506423289031892e-02 4.217622601989266459e-03 1.398439470492730645e-02 2.847319751393655521e-02 6.404718953613258714e-01 7.694116901000572217e-02 5.070750877935595868e-01 7.606126316903394358e-01 3.200130494783623991e+00 4.116366718952123027e-01 2.535199028344564454e+00 3.801116909332737492e+00 3.863759887894813172e+00 5.000690897684993974e-01 3.048316068525122713e+00 4.465883744746236950e+00
6.969849246231155093e-02 1.982320408655998886e-02 5.091004723202785520e-03 1.614290361545093686e-02 3.373766665408937937e-02 6.751115383539040282e-01 9.143438644436149842e-02 5.180290649376807499e-01 8.190758696851713205e-01 3.317449103348174333e+00 4.254922636868023744e-01 2.583097786013869968e+00 3.874646679020804729e+00 3.984683032103738753e+00 4.806103249812092582e-01 3.156739949479615337e+00 4.735109924219423227e+00
7.467336683417084842e-02 1.933196676855659588e-02 4.715156533413126030e-03 1.543066728678172718e-02 3.099726608661836774e-02 6.866316428223362411e-01 8.195621235031802509e-02 5.550044632281136980e-01 8.775391076800032053e-01 3.436978337467041289e+00 4.465073155893352630e-01 2.625454222104117719e+00 4.151207617177300691e+00 4.162699197024134712e+00 5.555307276268270922e-01 3.208502702964065811e+00 5.073088210086563521e+00
7.964824120603014590e-02 1.979979333792924318e-02 3.770579614947546475e-03 1.595986586582064451e-02 2.961587424672433577e-02 7.032736500113802025e-01 9.227940664588417385e-02 5.872349096466144003e-01 9.360023456748352011e-01 3.555664827014690665e+00 5.034092853903215925e-01 2.800366717385617044e+00 4.427768555333796208e+00 4.300185296494331233e+00 5.920164184864017409e-01 3.422258939567997871e+00 5.411066495953702038e+00
8.462311557788944338e-02 1.862172422653383258e-02 2.909190373280948986e-03 1.612342355970390606e-02 2.619839986852047498e-02 7.178307204099636518e-01 1.134985179033263930e-01 5.772801921041194051e-01 9.944655836696670859e-01 3.635371377743576993e+00 4.656211677384432535e-01 2.960783919780420881e+00 4.704329493490292613e+00 4.360815698826483455e+00 5.695935926949490247e-01 3.527952482104875109e+00 5.749044781820842331e+00
8.959798994974874087e-02 2.042975645362286874e-02 3.796529212682070616e-03 1.739286980712918124e-02 2.992829334576500161e-02 7.339450759999861518e-01 1.246180786539786561e-01 6.079087386255140890e-01 1.052928821664498971e+00 3.684095923344036461e+00 5.535939054487079014e-01 2.890703453813647350e+00 4.980890431646789018e+00 4.417436140906570330e+00 6.820399776915647694e-01 3.514344406693119094e+00 6.087023067687982625e+00
9.457286432160803835e-02 1.898599573609428132e-02 2.478481740784512985e-03 1.552963495600477584e-02 2.480000120297672084e-02 7.413625052155909945e-01 1.119330099984741783e-01 6.416625048195275793e-01 1.012498436936908330e+00 3.732380645987119383e+00 5.928554477707808079e-01 3.035390963607293546e+00 5.257451369803283647e+00 4.527779635084882237e+00 7.334353103812929486e-01 3.709476261018760379e+00 6.425001353555122030e+00
9.954773869346733584e-02 1.976711877011503443e-02 2.910125291128857518e-03 1.666503978480522036e-02 2.702199227890443242e-02 7.499536300779205966e-01 1.091458692008274028e-01 6.489189631638880851e-01 1.046350387757183587e+00 3.802835682971347442e+00 6.520239248438965962e-01 3.195063495699281386e+00 5.534012307959780053e+00 4.614029376368809388e+00 8.171935547526197885e-01 3.904608115344402108e+00 6.762979639422262323e+00
1.045226130653266333e-01 1.924580540904330395e-02 3.041051970571336319e-03 1.614590161645739971e-02 2.654845811918920412e-02 7.713950422461870460e-01 1.187381720868598278e-01 6.762904954238267985e-01 1.098641497493660912e+00 3.872141700324193359e+00 6.606910017930462953e-01 3.348745683956176222e+00 5.571645619490792178e+00 4.605740292395950952e+00 6.742654854269247711e-01 4.052560773863579158e+00 6.351289850525191127e+00
1.094974874371859308e-01 1.974750707115983939e-02 2.163101911892525639e-03 1.707552844726066207e-02 2.387607090849891769e-02 7.767046778821901087e-01 1.233656982381614448e-01 6.757975369762728723e-01 1.102882920299929514e+00 3.881784642227898097e+00 5.831894438346191256e-01 3.376534526465407193e+00 5.444498329678658877e+00 4.706515683604283851e+00 7.174750358721044829e-01 4.126379376035496982e+00 6.653586819372303118e+00
