# FPR	mN=200GeV-mean	mN=200GeV-std	mN=200GeV-min	mN=200GeV-max	mN=300GeV-mean	mN=300GeV-std	mN=300GeV-min	mN=300GeV-max	mN=500GeV-mean	mN=500GeV-std	mN=500GeV-min	mN=500GeV-max	mN=700GeV-mean	mN=700GeV-std	mN=700GeV-min	mN=700GeV-max	mN=900GeV-mean	mN=900GeV-std	mN=900GeV-min	mN=900GeV-max	mN=1100GeV-mean	mN=1100GeV-std	mN=1100GeV-min	mN=1100GeV-max
3.607214428857714872e-02 6.484691282677246260e-01 1.039899593833418234e-02 6.305564032143220476e-01 6.663615095107313646e-01 6.374732987488556102e-01 1.103077344052566001e-02 6.187569931848234672e-01 6.575119519886074571e-01 6.201912318177195127e-01 1.210409277215511968e-02 6.031939782321228405e-01 6.410334655681009242e-01 5.722510426202827016e-01 1.150008448676594942e-02 5.539619570745600852e-01 5.927169158783439640e-01 4.933068863798190651e-01 1.144907012304604600e-02 4.729935916997253798e-01 5.114433933475740490e-01 3.622418879056047425e-01 1.098648640431284032e-02 3.398433526599531906e-01 3.789034686196724455e-01
3.807615230460921485e-02 6.561082290713049492e-01 1.008659167602640738e-02 6.391008035805105791e-01 6.746007527209846311e-01 6.456820262435153390e-01 1.102777615226365956e-02 6.276065507069473748e-01 6.656494761468823018e-01 6.278608483368935955e-01 1.222638040199528625e-02 6.103143118706133574e-01 6.484589563625267061e-01 5.809175058488453836e-01 1.155852524961918648e-02 5.616926050249211322e-01 5.999389685688129026e-01 5.036110263452344693e-01 1.137599246705381893e-02 4.814362730139354896e-01 5.181568507781507682e-01 3.722205269046892639e-01 1.137399588138506348e-02 3.469636862984437076e-01 3.859220832061845408e-01
4.008016032064128098e-02 6.625572169667378608e-01 1.013064564656031979e-02 6.453056657511951899e-01 6.818228054114535697e-01 6.525684060624554750e-01 1.159777417570771740e-02 6.335062557216967205e-01 6.747024717729630527e-01 6.351541043637473072e-01 1.329299504611000313e-02 6.154002644695351076e-01 6.597497711321330671e-01 5.884650595056454270e-01 1.224612898643700175e-02 5.692198148713254469e-01 6.068558641033465761e-01 5.120231919438511525e-01 1.163517012048899922e-02 4.922184925236496866e-01 5.302614179635846137e-01 3.813955853931441653e-01 1.179320441236836152e-02 3.578476248601363263e-01 4.001627504831655191e-01
4.208416833667334017e-02 6.689044858101922397e-01 1.039755809664430312e-02 6.519174041297934874e-01 6.897568914657715711e-01 6.591598006306581548e-01 1.157657554733234999e-02 6.399145559963380636e-01 6.823314006713457891e-01 6.415115451123994950e-01 1.387382615126965188e-02 6.211982504323059207e-01 6.691079239141490831e-01 5.957176279117077922e-01 1.225013738524525359e-02 5.794934391211473690e-01 6.169260502492116549e-01 5.199979656189602784e-01 1.173728996005568917e-02 5.032041501373206716e-01 5.414505136812124420e-01 3.900417048113111740e-01 1.204125459156259875e-02 3.676126538500661400e-01 4.109449699928796607e-01
4.408817635270540630e-02 6.750076289288984288e-01 1.005764325939781378e-02 6.578171091445427221e-01 6.943342488048011019e-01 6.657817109144543721e-01 1.097171419663382427e-02 6.474417658427423783e-01 6.864001627504832115e-01 6.482656901637676716e-01 1.337034547310108658e-02 6.277082697589257965e-01 6.725663716814159754e-01 6.030617434645508812e-01 1.160703528688023997e-02 5.844776726680906975e-01 6.215034075882412967e-01 5.281761773980266916e-01 1.114204419925357049e-02 5.087986979961346412e-01 5.455192757603498643e-01 3.989217780490285636e-01 1.262782115836804525e-02 3.729020445529447891e-01 4.167429559556504737e-01
4.609218436873747243e-02 6.809988810904281653e-01 9.989561856835218329e-03 6.625979045875292073e-01 7.003356728715288693e-01 6.720882921371174046e-01 1.022820853307168480e-02 6.539517851693622541e-01 6.907740819855558989e-01 6.544502085240565536e-01 1.298211293698675606e-02 6.339131319296104072e-01 6.768385718645102411e-01 6.108839385616927631e-01 1.115623845639056484e-02 5.913945682026243711e-01 6.285220221747532809e-01 5.359475129691791961e-01 1.084455336273777715e-02 5.170379412063879077e-01 5.533516427626894441e-01 4.072932560268537894e-01 1.305911403845750642e-02 3.787000305157156022e-01 4.245753229579900534e-01
4.809619238476953162e-02 6.863391313192961363e-01 1.034140137720367114e-02 6.665649476146882080e-01 7.055233445224290412e-01 6.774285423659851535e-01 1.069093851318192283e-02 6.578171091445427221e-01 6.950462821686501647e-01 6.600549282880683322e-01 1.328312174610798112e-02 6.387956464245753141e-01 6.814159292035397719e-01 6.169667378700030014e-01 1.164824832506704093e-02 5.965822398535245430e-01 6.352354796053301111e-01 5.424066727698098056e-01 1.133582964589996585e-02 5.231410843250940967e-01 5.599633811412877415e-01 4.148001220628622643e-01 1.321451070413518988e-02 3.852100498423354780e-01 4.323059709083511559e-01
5.010020040080159776e-02 6.921472891872646471e-01 9.885841214902518770e-03 6.719560573695453343e-01 7.099989828094802613e-01 6.834604821483063475e-01 1.061231997988295282e-02 6.634116570033566918e-01 7.003356728715288693e-01 6.660563523547959885e-01 1.221577632644084595e-02 6.454073848031736116e-01 6.854846912826771943e-01 6.237717424473603334e-01 1.128082630575192973e-02 6.061438307394975133e-01 6.417454989319499870e-01 5.502390397721492743e-01 1.069329970160982912e-02 5.329061133150239105e-01 5.653544908961448678e-01 4.231919438510833298e-01 1.321065393949821636e-02 3.944664835723731278e-01 4.391211473909062968e-01
5.210420841683366389e-02 6.980978537280032592e-01 9.959328949707359560e-03 6.773471671244023495e-01 7.150849354084020115e-01 6.893500152578578843e-01 1.049689361380275535e-02 6.696165191740413025e-01 7.060319397823212606e-01 6.726375750178007484e-01 1.194296466875976320e-02 6.510019326619875812e-01 6.914861153494049617e-01 6.307394975078832733e-01 1.099872262656310939e-02 6.133658834299664520e-01 6.481537992065914411e-01 5.585291425083919181e-01 1.040953735546594483e-02 5.425694232529753025e-01 5.738988912623333993e-01 4.310141389482249896e-01 1.317597863662829834e-02 4.033160410944969798e-01 4.465466381853321343e-01
5.410821643286573002e-02 7.027158986878242475e-01 9.951450957672559883e-03 6.820262435154104130e-01 7.210863594751296679e-01 6.940901230800528010e-01 1.029246025633208730e-02 6.740921574610924116e-01 7.114230495371782759e-01 6.775709490387550327e-01 1.233133652516286809e-02 6.550706947411250036e-01 6.985047299359169459e-01 6.361306072627403996e-01 1.096612526104919459e-02 6.188587122368019999e-01 6.528328755975993936e-01 5.646526294374936139e-01 1.030966123826397747e-02 5.478588139558538961e-01 5.808157867968670729e-01 4.373817516020750418e-01 1.280023836371962064e-02 4.116570033567287235e-01 4.543790051876716585e-01
5.611222444889778921e-02 7.077306479503611136e-01 9.872728777661189670e-03 6.876207913742243827e-01 7.255619977621808880e-01 6.998982809480215339e-01 1.029958017570679028e-02 6.797884243718848030e-01 7.168141592920354022e-01 6.830637778455905806e-01 1.248609546109404923e-02 6.617841521717017228e-01 7.045061540026447133e-01 6.427321737361406662e-01 1.152966945377276176e-02 6.252670125114433430e-01 6.623944664835723639e-01 5.720374326111280494e-01 1.067643576596848630e-02 5.561997762180856952e-01 5.898687824229478238e-01 4.449699928796664317e-01 1.309201651738039866e-02 4.195910894110466693e-01 4.619062150340758621e-01
5.811623246492985534e-02 7.118706133658834201e-01 9.581610744867043866e-03 6.929101820771030873e-01 7.275963788017495437e-01 7.042518563726986036e-01 1.017833689449997893e-02 6.845692198148712881e-01 7.196622927474315423e-01 6.873359780286848464e-01 1.211838966527346156e-02 6.676838571864510685e-01 7.079646017699114946e-01 6.474417658427423783e-01 1.130189762329837817e-02 6.288271793306886570e-01 6.676838571864510685e-01 5.773675109347981005e-01 1.056541744863991744e-02 5.624046383887701950e-01 5.936323873461499812e-01 4.509714169463940325e-01 1.336111788660329473e-02 4.242701658020547328e-01 4.698403010883938635e-01
6.012024048096192147e-02 7.163157359373411026e-01 9.362845055374487829e-03 6.962669107923914469e-01 7.329874885566066700e-01 7.091954022988505857e-01 1.035352555937652137e-02 6.891465771539009300e-01 7.258671549181161531e-01 6.924219306276067076e-01 1.173326508850312290e-02 6.737870003051571466e-01 7.138643067846607293e-01 6.525277184416641285e-01 1.087252483289183509e-02 6.352354796053301111e-01 6.704302715898687870e-01 5.836130607262739467e-01 9.906438264500515289e-03 5.683043434035194297e-01 5.985149018411148880e-01 4.577153900925643448e-01 1.277089077800596002e-02 4.336283185840708043e-01 4.746210965313803487e-01
6.212424849699398066e-02 7.204353575424677913e-01 9.608676917038505919e-03 7.007425490794425560e-01 7.385820364154206397e-01 7.134879462923405802e-01 1.055136487040752788e-02 6.935204963889736174e-01 7.313599837249517011e-01 6.967856779574814752e-01 1.149672357083552851e-02 6.783643576441867884e-01 7.179330688637981517e-01 6.575119519886074571e-01 1.081163951302176879e-02 6.402197131522734397e-01 6.739904384091139899e-01 5.887295290407892345e-01 9.727001022474200329e-03 5.735937341063981343e-01 6.037025734920150599e-01 4.639100803580509802e-01 1.322277644210212086e-02 4.406469331705828441e-01 4.825551825856982946e-01
6.412825651302604679e-02 7.249720272607057536e-01 9.383746562102794966e-03 7.047095921066015567e-01 7.418370460787305776e-01 7.181365069677551061e-01 1.040780273367643803e-02 6.983012918319601026e-01 7.349201505441969040e-01 7.014749262536872365e-01 1.124129454138731235e-02 6.818228054114535697e-01 7.209846404231512462e-01 6.627097955447054378e-01 1.026964032043700507e-02 6.468314515308717372e-01 6.786695148001220534e-01 5.949343912114737343e-01 9.250373314638420455e-03 5.787814057572983062e-01 6.081782117790661690e-01 4.706947411250126945e-01 1.269241836308442582e-02 4.491913335367714311e-01 4.868273827687926159e-01
6.613226452905811292e-02 7.287966636150950972e-01 8.897806845121350797e-03 7.099989828094802613e-01 7.451937747940189372e-01 7.226426609703998638e-01 1.021474550993607677e-02 7.029803682229681661e-01 7.393957888312481241e-01 7.057674702471772310e-01 1.109784225624975938e-02 6.871121961143321633e-01 7.255619977621808880e-01 6.679584986267929070e-01 9.960996247657540048e-03 6.531380327535347696e-01 6.840606245549791797e-01 6.006916895534534229e-01 8.807037358279539915e-03 5.869189299155731510e-01 6.130607262740310759e-01 4.767470247177296727e-01 1.216284695816378936e-02 4.542772861356932368e-01 4.923202115756281083e-01
6.813627254509017905e-02 7.328959414098259462e-01 9.075078300731186792e-03 7.130505543688332448e-01 7.478384701454582340e-01 7.264978130403825229e-01 1.065137879454808312e-02 7.054216254704506195e-01 7.428542365985149054e-01 7.096836537483471874e-01 1.138330725527205572e-02 6.891465771539009300e-01 7.297324788932967321e-01 6.729020445529447780e-01 1.037614605345967868e-02 6.555792900010172231e-01 6.902654867256636795e-01 6.053911097548571041e-01 9.213320700104523503e-03 5.895636252670125588e-01 6.180449598209745155e-01 4.823314006713458335e-01 1.180605497233292583e-02 4.633302817617739877e-01 4.982199165903773985e-01
7.014028056112224518e-02 7.369647034889634796e-01 9.495510277884412070e-03 7.162038449801647610e-01 7.515003560166819696e-01 7.305518166839223282e-01 1.081418202209808235e-02 7.097496794015250021e-01 7.469229986776523278e-01 7.134574305767469315e-01 1.092824352381043147e-02 6.930119011290815090e-01 7.323771742447360289e-01 6.775709490387549216e-01 1.037751706950893610e-02 6.597497711321330671e-01 6.932153392330383523e-01 6.107008442681314264e-01 1.006070845695773881e-02 5.939375445020852462e-01 6.257756077713355625e-01 4.879056047197639634e-01 1.222857626412098692e-02 4.696368629844369647e-01 5.038144644491913127e-01
7.214428857715429744e-02 7.401078221950971869e-01 9.558452229865224345e-03 7.194588546434746990e-01 7.554673990438408593e-01 7.338114128776320744e-01 1.065853076560200306e-02 7.142711829925745270e-01 7.503814464449191091e-01 7.169362221544096636e-01 1.050416554509663210e-02 6.978944156240464158e-01 7.357339029600243885e-01 6.819245244634319914e-01 9.862342728378626147e-03 6.648357237310548173e-01 6.958600345844776491e-01 6.152578577967652285e-01 1.008334964586180341e-02 5.994303733089207942e-01 6.302512460583867826e-01 4.931339639914556483e-01 1.196157232681432057e-02 4.770623537788628021e-01 5.087986979961346412e-01
7.414829659318636357e-02 7.432102532804394368e-01 9.223315792986812658e-03 7.233241786186552780e-01 7.581120943952802671e-01 7.370562506357438703e-01 1.043024599639542048e-02 7.188485403316040578e-01 7.531278608483369386e-01 7.207405146984029454e-01 1.027797408445635038e-02 7.026752110670329010e-01 7.385820364154206397e-01 6.858407079646018367e-01 9.714275975453001005e-03 6.683958905503000203e-01 7.003356728715288693e-01 6.195504017902553340e-01 9.702398070759584922e-03 6.047197640117993878e-01 6.343200081375242050e-01 4.984030108839385131e-01 1.145482989585622051e-02 4.835723731054826779e-01 5.131726172312074397e-01
7.615230460921842970e-02 7.466788729529041380e-01 8.960888487453797999e-03 7.282066931136201848e-01 7.601464754348489228e-01 7.403417760146475679e-01 9.969717744592470482e-03 7.230190214627200129e-01 7.547553656799919075e-01 7.242803377072524196e-01 9.772464364851190730e-03 7.067439731461703234e-01 7.402095412470756086e-01 6.900111890957176808e-01 9.863627814732515639e-03 6.730749669413080838e-01 7.067439731461703234e-01 6.241582748448784024e-01 9.205933866598446993e-03 6.110263452344624202e-01 6.384904892686400490e-01 5.040687620791374224e-01 1.157706264030416467e-02 4.874376970806632015e-01 5.200895127657410022e-01
7.815631262525049583e-02 7.500356016681923865e-01 9.413514360850017831e-03 7.304445122571457949e-01 7.636049232021157041e-01 7.440545214118603479e-01 1.018012077948826817e-02 7.251551215542670903e-01 7.576034991353880477e-01 7.280642864408501946e-01 1.026215683192110810e-02 7.090835113416742441e-01 7.437697080663208116e-01 6.941002949852506099e-01 9.969095033562464306e-03 6.772454480724239279e-01 7.112196114332214325e-01 6.285932255111383871e-01 9.891679656642751034e-03 6.132641643779880303e-01 6.423558132438205170e-01 5.094293561184010111e-01 1.249264018368464318e-02 4.912013020038653033e-01 5.274132845081883625e-01
8.016032064128256196e-02 7.535347370562506253e-01 9.561807307038497350e-03 7.346149933882616390e-01 7.665547757094903769e-01 7.482758620689655693e-01 1.034568771155729670e-02 7.303427932051673732e-01 7.635032041501372824e-01 7.321228766147899192e-01 1.026216187314351290e-02 7.131522734208116665e-01 7.486522225612857184e-01 6.984843861255213282e-01 1.051529032884471020e-02 6.817210863594751480e-01 7.171193164479706672e-01 6.337808971620384479e-01 1.083783443214227267e-02 6.175363645610822960e-01 6.502898992981385184e-01 5.151663106499847489e-01 1.320086013753631569e-02 4.945580307191537184e-01 5.335164276268945516e-01
8.216432865731462809e-02 7.560675414505135805e-01 9.122724654195564498e-03 7.381751602075068419e-01 7.683857186451021892e-01 7.514596683958905121e-01 1.004973938043602494e-02 7.356321839080459668e-01 7.670633709693825963e-01 7.352965110365172752e-01 9.923010246984716870e-03 7.181365069677551061e-01 7.517037941206388130e-01 7.015969891160612759e-01 1.031495386437385371e-02 6.854846912826771943e-01 7.196622927474315423e-01 6.379513782931542920e-01 1.036786625178196149e-02 6.241481029396805935e-01 6.537483470654052997e-01 5.198352151357950035e-01 1.284919396823844089e-02 4.980164784864204996e-01 5.376869087580103956e-01
8.416833667334668034e-02 7.595056454073848551e-01 8.915145405674541890e-03 7.425490794425796404e-01 7.713355711524768621e-01 7.546943342488047213e-01 9.652403784063812511e-03 7.390906316753127481e-01 7.701149425287355799e-01 7.385922083206184485e-01 9.534439881279971329e-03 7.222052690468925285e-01 7.546536466280133748e-01 7.055030007120333124e-01 1.024001204937045190e-02 6.892482962058793516e-01 7.222052690468925285e-01 6.421828908554572113e-01 1.052003692898994744e-02 6.277082697589257965e-01 6.562913233648662858e-01 5.246465262943749153e-01 1.313206749376723964e-02 5.009663309937951725e-01 5.421625470450615047e-01
8.617234468937874647e-02 7.624453260095614970e-01 8.880277139547072471e-03 7.462109653138032650e-01 7.733699521920455178e-01 7.574712643678160884e-01 9.982060154426238355e-03 7.404129793510324520e-01 7.723527616722611899e-01 7.414098260604210511e-01 9.478098079987534730e-03 7.250534025022886686e-01 7.557725561997762354e-01 7.089004170481131295e-01 1.045944916529016958e-02 6.919947106092970701e-01 7.248499643983318252e-01 6.458346048214830271e-01 1.068096544899415842e-02 6.304546841623436260e-01 6.594446139761976911e-01 5.294273217373614004e-01 1.358677182970684585e-02 5.054419692808462816e-01 5.470450615400264116e-01
