# FPR	msq=2.0TeV-mean	msq=2.0TeV-std	msq=2.0TeV-min	msq=2.0TeV-max	msq=2.2TeV-mean	msq=2.2TeV-std	msq=2.2TeV-min	msq=2.2TeV-max	msq=2.3TeV-mean	msq=2.3TeV-std	msq=2.3TeV-min	msq=2.3TeV-max	msq=2.7TeV-mean	msq=2.7TeV-std	msq=2.7TeV-min	msq=2.7TeV-max	msq=3.0TeV-mean	msq=3.0TeV-std	msq=3.0TeV-min	msq=3.0TeV-max
4.008016032064128098e-02 5.884040280744583518e-01 1.101427121601706097e-02 5.726782626385922281e-01 6.100091547146780924e-01 6.525684060624554750e-01 1.159777417570771740e-02 6.335062557216967205e-01 6.747024717729630527e-01 6.769199471060929341e-01 1.055094810326374574e-02 6.597497711321330671e-01 6.947411250127148996e-01 7.741837046078731133e-01 1.240422028680974141e-02 7.518055131726172347e-01 7.961550198352150831e-01 7.815990234971009754e-01 2.182462560115646516e-02 7.291221645814260910e-01 8.100905299562608519e-01
4.208416833667334017e-02 5.955345336181466775e-01 1.122086555996147823e-02 5.803071915369748535e-01 6.181466788729529371e-01 6.591598006306581548e-01 1.157657554733234999e-02 6.399145559963380636e-01 6.823314006713457891e-01 6.826338059090411026e-01 1.064817857469077360e-02 6.661305522243755606e-01 7.011494252873563537e-01 7.792086257756077883e-01 1.268989101439579707e-02 7.563828705116468765e-01 8.024616010578781156e-01 7.866951480012205344e-01 2.164379699408288532e-02 7.353270267521107018e-01 8.163971111789237733e-01
4.408817635270540630e-02 6.026141796358459590e-01 1.081805431144453392e-02 5.865120537076594642e-01 6.229274743159394223e-01 6.657817109144543721e-01 1.097171419663382427e-02 6.474417658427423783e-01 6.864001627504832115e-01 6.889126233343503269e-01 9.886134265473293936e-03 6.729732478893296621e-01 7.053199064184721978e-01 7.843962974265079602e-01 1.186370369861597732e-02 7.636049232021157041e-01 8.049028583053605690e-01 7.921981487132540023e-01 2.090466098765044953e-02 7.424473603906011077e-01 8.191435255823416028e-01
4.609218436873747243e-02 6.096633099379513698e-01 1.052172354669607748e-02 5.926151968263655423e-01 6.286237412267318136e-01 6.720882921371174046e-01 1.022820853307168480e-02 6.539517851693622541e-01 6.907740819855558989e-01 6.950971416946394310e-01 9.168972497856099288e-03 6.788729529040788968e-01 7.102024209134371047e-01 7.890346861967245662e-01 1.177333763940490406e-02 7.683857186451021892e-01 8.098870918523038975e-01 7.973553046485607476e-01 2.043701566282974183e-02 7.483470654053504534e-01 8.234157257654358686e-01
4.809619238476953162e-02 6.152069982707759621e-01 1.102537398118057579e-02 5.964805208015461213e-01 6.341165700335672506e-01 6.774285423659851535e-01 1.069093851318192283e-02 6.578171091445427221e-01 6.950462821686501647e-01 7.002441257247482564e-01 9.488752054130708199e-03 6.830434340351947409e-01 7.150849354084020115e-01 7.934391211473909022e-01 1.152114096641854851e-02 7.742854236598515349e-01 8.140575729834197416e-01 8.019224900823924695e-01 1.912491578674178558e-02 7.560777133557115004e-01 8.258569830129183220e-01
5.010020040080159776e-02 6.212084223375037295e-01 1.049526215706739728e-02 6.024819448682737777e-01 6.378801749567694079e-01 6.834604821483063475e-01 1.061231997988295282e-02 6.634116570033566918e-01 7.003356728715288693e-01 7.062048621706845664e-01 9.114963596402543902e-03 6.900620486217068361e-01 7.199674499033669184e-01 7.979554470552334688e-01 1.139480865005136449e-02 7.786593428949242224e-01 8.169057064388159928e-01 8.067134574305766526e-01 1.929966158625993564e-02 7.615705421625470484e-01 8.305360594039263855e-01
5.210420841683366389e-02 6.279727392940698261e-01 1.044751228075732792e-02 6.099074356626996707e-01 6.440850371274540187e-01 6.893500152578578843e-01 1.049689361380275535e-02 6.696165191740413025e-01 7.060319397823212606e-01 7.114739090631675422e-01 9.135848959241115591e-03 6.945376869087580562e-01 7.249516834503102469e-01 8.024209134370867691e-01 1.073174082081124019e-02 7.840504526497813487e-01 8.209744685179534152e-01 8.113620181059912895e-01 1.895226854229854416e-02 7.666564947614687986e-01 8.357237310548265574e-01
5.410821643286573002e-02 6.329366290306174259e-01 1.019174141550002397e-02 6.155019835215135293e-01 6.496795849862678773e-01 6.940901230800528010e-01 1.029246025633208730e-02 6.740921574610924116e-01 7.114230495371782759e-01 7.159495473502186513e-01 8.651293574667652878e-03 6.988098870918523220e-01 7.289187264774692476e-01 8.058895331095513592e-01 1.062377951958787779e-02 7.870003051571559105e-01 8.242294781812633531e-01 8.151357949343912557e-01 1.861732105292274869e-02 7.715390092564337055e-01 8.404028074458346209e-01
5.611222444889778921e-02 6.392025226324891118e-01 1.006103755016567701e-02 6.225205981080256246e-01 6.552741328450818470e-01 6.998982809480215339e-01 1.029958017570679028e-02 6.797884243718848030e-01 7.168141592920354022e-01 7.213610009154715064e-01 8.656649902490168302e-03 7.052181873664937761e-01 7.346149933882616390e-01 8.101007018614586608e-01 1.034912749810107564e-02 7.920862577560776607e-01 8.285016783643576188e-01 8.198453870409927458e-01 1.818903044574268074e-02 7.780490285830535813e-01 8.448784457328857300e-01
5.811623246492985534e-02 6.439222866442884108e-01 1.023055009862273816e-02 6.268945173430983120e-01 6.589360187163055826e-01 7.042518563726986036e-01 1.017833689449997893e-02 6.845692198148712881e-01 7.196622927474315423e-01 7.256128572881700434e-01 8.567769844344956184e-03 7.111178923812430108e-01 7.393957888312481241e-01 8.132133048519987195e-01 1.013634818794232478e-02 7.955447055233445530e-01 8.308412165598616506e-01 8.232428033770725628e-01 1.800088411974878205e-02 7.815074763503203625e-01 8.472179839283897618e-01
6.012024048096192147e-02 6.491099582951888047e-01 1.004809195643498188e-02 6.316753127860847972e-01 6.657511951988607235e-01 7.091954022988505857e-01 1.035352555937652137e-02 6.891465771539009300e-01 7.258671549181161531e-01 7.299054012816600379e-01 8.077549562449935425e-03 7.149832163564235898e-01 7.426507984945580620e-01 8.166310649984744874e-01 1.002880214836166309e-02 7.997151866544603971e-01 8.351134167429559163e-01 8.268538297223069211e-01 1.750807990274467693e-02 7.859831146373715827e-01 8.506764316956565430e-01
6.212424849699398066e-02 6.535652527718441851e-01 1.017341052842662963e-02 6.373715796968771885e-01 6.710405859017394281e-01 7.134879462923405802e-01 1.055136487040752788e-02 6.935204963889736174e-01 7.313599837249517011e-01 7.339029600244126872e-01 8.132945512829389129e-03 7.191536974875394339e-01 7.479401891974366556e-01 8.200691689553453179e-01 1.001810798250300782e-02 8.026650391618349589e-01 8.390804597701149170e-01 8.301393551012106187e-01 1.761493525800037277e-02 7.891364052487030989e-01 8.540331604109450137e-01
6.412825651302604679e-02 6.587529244227444680e-01 9.506656285356995459e-03 6.418472179839284086e-01 6.737870003051571466e-01 7.181365069677551061e-01 1.040780273367643803e-02 6.983012918319601026e-01 7.349201505441969040e-01 7.383785983114636853e-01 8.144768416204990757e-03 7.227138643067846369e-01 7.507883226528329068e-01 8.238632895941411238e-01 9.610399666285560083e-03 8.068355202929509140e-01 8.412165598616621054e-01 8.339741633607975491e-01 1.736954007381496384e-02 7.933068863798189430e-01 8.563726986064489344e-01
6.613226452905811292e-02 6.635642355813243798e-01 9.168295400334734030e-03 6.495778659342894557e-01 6.791781100600142729e-01 7.226426609703998638e-01 1.021474550993607677e-02 7.029803682229681661e-01 7.393957888312481241e-01 7.422846099074356108e-01 8.105700156085122662e-03 7.280032550096633415e-01 7.548570847319703292e-01 8.269758925846811826e-01 9.368540050809441577e-03 8.087681822805411480e-01 8.443698504729936216e-01 8.371884854033160295e-01 1.696234655127899782e-02 7.966636150951073025e-01 8.590173939578883422e-01
6.813627254509017905e-02 6.677550605228358416e-01 9.335465150288942138e-03 6.519174041297934874e-01 6.821279625673888347e-01 7.264978130403825229e-01 1.065137879454808312e-02 7.054216254704506195e-01 7.428542365985149054e-01 7.457328857695045832e-01 8.420967624983221114e-03 7.303427932051673732e-01 7.591292849150645949e-01 8.296205879361204794e-01 9.210040890910740213e-03 8.120231919438510859e-01 8.464042315125622773e-01 8.402197131522732843e-01 1.689509054035098767e-02 7.993083104465465993e-01 8.613569321533923739e-01
7.014028056112224518e-02 6.721391516631064489e-01 9.437730231223554270e-03 6.556810090529956447e-01 6.862984436985046788e-01 7.305518166839223282e-01 1.081418202209808235e-02 7.097496794015250021e-01 7.469229986776523278e-01 7.489731369972169039e-01 8.339802461552251606e-03 7.339029600244125762e-01 7.620791374224392678e-01 8.324992371071102681e-01 9.269954724387304001e-03 8.153799206591394455e-01 8.484386125521310440e-01 8.428745804089107230e-01 1.673054546321207578e-02 8.027667582138134916e-01 8.633913131929610296e-01
7.214428857715429744e-02 6.762486013630353288e-01 9.298568008163020718e-03 6.598514901841114888e-01 6.915878344013833834e-01 7.338114128776320744e-01 1.065853076560200306e-02 7.142711829925745270e-01 7.503814464449191091e-01 7.521513579493439572e-01 7.952088160773949227e-03 7.386837554673990613e-01 7.642152375139863452e-01 8.350320415013732234e-01 9.216307455571521451e-03 8.180246160105787423e-01 8.517953412674194036e-01 8.451225714576340309e-01 1.671570570313660187e-02 8.055131726172312101e-01 8.665446038042925458e-01
7.414829659318636357e-02 6.800834096226223702e-01 9.199075378354749574e-03 6.645305665751195523e-01 6.946394059607364779e-01 7.370562506357438703e-01 1.043024599639542048e-02 7.188485403316040578e-01 7.531278608483369386e-01 7.555386023802258544e-01 7.986474459179769211e-03 7.410232936629030931e-01 7.676736852812531264e-01 8.372393449293052958e-01 9.057274815290589087e-03 8.206693113620181501e-01 8.539314413589664809e-01 8.477469229986775989e-01 1.616410154577718403e-02 8.090733394364764131e-01 8.683755467399043582e-01
7.615230460921842970e-02 6.841216559861662549e-01 8.984873284073316077e-03 6.692096429661275048e-01 6.964703488963482902e-01 7.403417760146475679e-01 9.969717744592470482e-03 7.230190214627200129e-01 7.547553656799919075e-01 7.588241277591292189e-01 7.826552326703361054e-03 7.452954938459973588e-01 7.718441664123690815e-01 8.398738683755467838e-01 8.702753003989340680e-03 8.242294781812633531e-01 8.553555080866646065e-01 8.506052283592715479e-01 1.562830065435791976e-02 8.131421015156138354e-01 8.692910182077102643e-01
7.815631262525049583e-02 6.878649170989726835e-01 9.815672426435270020e-03 6.713457430576746932e-01 7.010477062353779321e-01 7.440545214118603479e-01 1.018012077948826817e-02 7.251551215542670903e-01 7.576034991353880477e-01 7.619672464652629262e-01 8.325870620530220062e-03 7.476350320415013906e-01 7.760146475434849256e-01 8.423863289594141213e-01 8.891926723355626783e-03 8.270776116366594932e-01 8.575933272301902166e-01 8.530770013223474280e-01 1.567168106439808736e-02 8.155833587630962889e-01 8.716305564032142961e-01
8.016032064128256196e-02 6.920760858508797631e-01 1.025798184948248891e-02 6.757196622927473806e-01 7.061336588342996823e-01 7.482758620689655693e-01 1.034568771155729670e-02 7.303427932051673732e-01 7.635032041501372824e-01 7.655274132845082402e-01 8.635276548516510747e-03 7.513986369647034369e-01 7.797782524666869719e-01 8.450513681212491468e-01 8.826383171482711856e-03 8.312480927677754483e-01 8.603397416336079351e-01 8.557623842945784043e-01 1.544321681486009873e-02 8.190418065303631812e-01 8.740718136506967495e-01
8.216432865731462809e-02 6.957379717221036097e-01 9.965228165223353682e-03 6.806021767877122874e-01 7.106092971213507914e-01 7.514596683958905121e-01 1.004973938043602494e-02 7.356321839080459668e-01 7.670633709693825963e-01 7.684060624554978070e-01 8.509186291652662271e-03 7.550605228359271726e-01 7.822195097141694253e-01 8.469738582036414609e-01 8.496701460994347463e-03 8.331807547553656823e-01 8.623741226731767018e-01 8.577764215237515533e-01 1.495794482607136142e-02 8.214830637778456346e-01 8.752924422744380317e-01
8.416833667334668034e-02 6.995829518868883490e-01 9.980831783587234066e-03 6.855864103346557270e-01 7.154918116163156983e-01 7.546943342488047213e-01 9.652403784063812511e-03 7.390906316753127481e-01 7.701149425287355799e-01 7.714678059200489324e-01 9.002802708745339180e-03 7.571966229274743609e-01 7.856779574814363176e-01 8.493439121147389193e-01 8.452412547768271139e-03 8.358254501068049791e-01 8.651205370765944203e-01 8.600142406672770523e-01 1.471363889341112223e-02 8.237208829213711336e-01 8.768182280541145790e-01
8.617234468937874647e-02 7.029803682229681661e-01 9.942068221084770369e-03 6.878242294781812260e-01 7.179330688637981517e-01 7.574712643678160884e-01 9.982060154426238355e-03 7.404129793510324520e-01 7.723527616722611899e-01 7.740718136506967717e-01 9.004917140638382320e-03 7.603499135388057661e-01 7.883226528328756144e-01 8.516936222154407599e-01 8.365363950365106716e-03 8.383684264062658542e-01 8.663411657003357025e-01 8.619672464652630151e-01 1.438711624644137092e-02 8.263655782728105414e-01 8.780388566778557502e-01
8.817635270541081260e-02 7.065812226630048265e-01 9.300058942505001064e-03 6.937239344929305718e-01 7.196622927474315423e-01 7.603600854440036860e-01 9.717385596856271263e-03 7.453972128979757805e-01 7.746922998677652217e-01 7.775912928491506282e-01 8.574288610342468628e-03 7.656393042416844708e-01 7.907639100803580678e-01 8.539009256433729433e-01 8.464229284926924265e-03 8.400976502898992448e-01 8.685789848438612015e-01 8.640626589360186349e-01 1.414086538938504577e-02 8.291119926762282599e-01 8.797680805614891408e-01
9.018036072144287874e-02 7.102227647238328334e-01 8.675126507873153273e-03 6.968772251042619770e-01 7.229173024107414802e-01 7.637575017800833921e-01 9.265176322078684870e-03 7.484487844573288751e-01 7.776421523751398945e-01 7.803580510629639644e-01 8.058954692347434709e-03 7.678771233852100808e-01 7.934086054317973646e-01 8.557929000101719419e-01 8.103510696887637407e-03 8.415217170175973704e-01 8.699013325195809054e-01 8.662394466483572808e-01 1.393060892526593215e-02 8.317566880276675567e-01 8.815990234971009532e-01
9.218436873747494487e-02 7.137320720170887700e-01 8.531439521143024604e-03 6.995219204557013848e-01 7.245448072423964492e-01 7.668802766758214817e-01 9.258870195456502319e-03 7.508900417048113285e-01 7.801851286746007696e-01 7.830841216559860651e-01 8.181557449100975918e-03 7.708269758925846427e-01 7.973756484589563653e-01 8.578679686705319440e-01 7.985826664885462348e-03 8.439629742650798239e-01 8.712236801953006093e-01 8.681721086359475148e-01 1.375736546459720502e-02 8.335876309632793690e-01 8.829213711728206571e-01
9.418837675350701100e-02 7.174244736039060433e-01 9.028045792334819450e-03 7.021666158071406816e-01 7.298341979452751538e-01 7.699623639507678918e-01 9.782417003072776257e-03 7.536364561082290470e-01 7.849659241175872548e-01 7.858813955853931610e-01 8.601848039618751468e-03 7.732682331400670961e-01 7.998169057064388188e-01 8.596175363645610634e-01 8.197123068231408974e-03 8.453870409927779495e-01 8.734614993388261084e-01 8.700945987183399399e-01 1.367199795268333670e-02 8.368426406265893069e-01 8.855660665242599539e-01
9.619238476953906325e-02 7.205574204048418308e-01 9.086056808994137646e-03 7.055233445224290412e-01 7.327840504526498266e-01 7.725867154918115709e-01 9.840607271225331604e-03 7.557725561997762354e-01 7.872037432611127539e-01 7.882107618756991618e-01 8.424087921545909269e-03 7.749974570237004867e-01 8.016478486420506311e-01 8.611840097650290682e-01 7.972729950135079569e-03 8.471162648764113401e-01 8.744786898586105472e-01 8.720170888007322541e-01 1.349024743206274704e-02 8.390804597701149170e-01 8.871935713559149228e-01
9.819639278557112938e-02 7.236395076797884629e-01 9.216043627057180637e-03 7.084731970298037140e-01 7.357339029600243885e-01 7.751703794120639035e-01 9.627379141474297700e-03 7.594344420709998600e-01 7.891364052487030989e-01 7.908045977011493033e-01 8.502787976459084962e-03 7.783541857389889573e-01 8.049028583053605690e-01 8.631675312786084575e-01 7.772267496117794654e-03 8.493540840199369502e-01 8.762079137422439379e-01 8.739192350727291725e-01 1.326895694448946422e-02 8.419285932255111682e-01 8.888210761875698918e-01
1.002004008016031955e-01 7.268131421015155968e-01 8.901439992365554887e-03 7.131522734208116665e-01 7.394975078832265458e-01 7.778049028583055025e-01 9.339360113732278479e-03 7.640117994100295018e-01 7.931034482758620996e-01 7.932560268538297876e-01 8.281986200513451191e-03 7.813040382463635192e-01 8.066320821889939596e-01 8.652731156545619973e-01 7.543035265554283442e-03 8.516936222154409819e-01 8.787508900417048130e-01 8.758112094395279490e-01 1.325063524081670358e-02 8.436578171091445588e-01 8.912623334350523452e-01
1.022044088176352616e-01 7.294781812633506224e-01 9.000986658889167935e-03 7.151866544603804332e-01 7.428542365985149054e-01 7.802258162953921161e-01 9.239226098040351567e-03 7.667582138134472203e-01 7.956464245753229747e-01 7.953412674193875986e-01 8.171275748191916821e-03 7.834401383379107076e-01 8.082595870206489286e-01 8.671854338317567246e-01 7.697390572754010153e-03 8.536262842030312159e-01 8.810904282372088447e-01 8.774285423659851091e-01 1.306652392385233320e-02 8.457939172006916362e-01 8.925846811107720491e-01
