# bkg	0sq	1sq	2sq	bkg-weight	0sq-weight	1sq-weight	2sq-weight
1.517393738031387329e-01 5.154790878295898438e-01 7.711803317070007324e-01 9.342076182365417480e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.631121397018432617e-01 7.443225979804992676e-01 9.998683929443359375e-01 7.562062740325927734e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
6.624360680580139160e-01 2.454287111759185791e-01 9.135847091674804688e-01 7.477580308914184570e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.296198844909667969e-01 4.709800183773040771e-01 2.926704287528991699e-01 9.971625208854675293e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
7.364984750747680664e-01 9.622000455856323242e-01 9.925548434257507324e-01 3.814943432807922363e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.039453834295272827e-01 7.964382171630859375e-01 9.989934563636779785e-01 9.984826445579528809e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.573246717453002930e-01 8.426053524017333984e-01 9.757766127586364746e-01 9.945697188377380371e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.232030034065246582e-01 7.000218629837036133e-01 9.847984910011291504e-01 9.933562278747558594e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.326263844966888428e-01 9.823155999183654785e-01 8.887549638748168945e-01 9.716184735298156738e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.945152699947357178e-01 9.988565444946289062e-01 8.152803778648376465e-01 9.963382482528686523e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.885767996311187744e-01 8.220122456550598145e-01 9.056656956672668457e-01 9.994632601737976074e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.769777297973632812e-01 7.508271336555480957e-01 9.755429625511169434e-01 9.994897842407226562e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.558647334575653076e-01 9.573886990547180176e-01 9.970825314521789551e-01 9.569222331047058105e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.905218005180358887e-01 1.156867295503616333e-01 8.179491758346557617e-01 4.275251626968383789e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.058069050312042236e-01 8.876067399978637695e-01 9.962986111640930176e-01 9.393265843391418457e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.917479276657104492e-01 9.950942993164062500e-01 9.964612126350402832e-01 5.014485716819763184e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.746211409568786621e-01 7.486712336540222168e-01 5.354388952255249023e-01 7.512390017509460449e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
7.291789054870605469e-01 4.138966202735900879e-01 6.641440987586975098e-01 9.911284446716308594e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.141008675098419189e-01 1.454152315855026245e-01 9.677272439002990723e-01 8.503599762916564941e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
9.768567681312561035e-01 9.886437058448791504e-01 9.510468840599060059e-01 9.155848026275634766e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.728587388992309570e-01 7.399636507034301758e-01 9.998939037322998047e-01 9.991605281829833984e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
6.491666436195373535e-01 9.307828545570373535e-01 9.540238976478576660e-01 9.948363304138183594e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.906983196735382080e-01 8.125877380371093750e-01 3.301598429679870605e-01 4.267519414424896240e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.519967854022979736e-01 9.451044201850891113e-01 1.921779215335845947e-01 9.319587349891662598e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.587215065956115723e-01 9.990666508674621582e-01 9.946480393409729004e-01 5.357205271720886230e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.700582325458526611e-01 1.364890486001968384e-01 6.169118285179138184e-01 7.208917737007141113e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.622048765420913696e-01 9.440127611160278320e-01 9.953197836875915527e-01 9.976047277450561523e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.060211583971977234e-01 4.656850695610046387e-01 9.992327690124511719e-01 9.986602067947387695e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
9.718949198722839355e-01 4.125026464462280273e-01 6.291486620903015137e-01 8.625206947326660156e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.956555068492889404e-01 3.558284938335418701e-01 9.842350482940673828e-01 5.826121568679809570e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.292899608612060547e-01 9.979647397994995117e-01 9.865516424179077148e-01 9.925038814544677734e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.076559841632843018e-01 2.196411937475204468e-01 9.971780776977539062e-01 6.266413331031799316e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.100628137588500977e-01 9.005023539066314697e-02 9.413802027702331543e-01 9.974773526191711426e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.567881464958190918e-01 9.979516863822937012e-01 5.983750820159912109e-01 9.981391429901123047e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.499191954731941223e-02 3.204423487186431885e-01 8.548291921615600586e-01 9.974387884140014648e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.559582799673080444e-01 2.683184444904327393e-01 9.081697463989257812e-01 9.864149689674377441e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.479224279522895813e-02 2.557707428932189941e-01 7.795521616935729980e-01 9.733720421791076660e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.497453600168228149e-01 9.963282942771911621e-01 9.133151769638061523e-01 9.996821880340576172e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.758109748363494873e-01 9.707139134407043457e-01 6.454184651374816895e-01 9.992769360542297363e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.798449873924255371e-01 9.986389279365539551e-01 2.684406340122222900e-01 9.984434247016906738e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.427940279245376587e-01 9.988245368003845215e-01 4.103214144706726074e-01 9.978943467140197754e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.025365382432937622e-01 5.876008272171020508e-01 9.951203465461730957e-01 9.244300127029418945e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.681618809700012207e-01 9.879844188690185547e-01 9.068148732185363770e-01 7.643406391143798828e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.451822221279144287e-01 9.609040617942810059e-01 9.980717301368713379e-01 9.926900267601013184e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
8.997290581464767456e-02 9.498146176338195801e-01 7.905139923095703125e-01 9.830799102783203125e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.316986978054046631e-01 9.998816251754760742e-01 7.613329887390136719e-01 6.749564409255981445e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.964133024215698242e-01 9.373714923858642578e-01 9.881520867347717285e-01 9.881738424301147461e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.130473375320434570e-01 9.099581241607666016e-01 7.720750570297241211e-01 9.689992666244506836e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
6.833286285400390625e-01 1.418343782424926758e-01 9.916776418685913086e-01 9.960418939590454102e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.308129221200942993e-01 9.483776688575744629e-01 9.926028847694396973e-01 9.906411767005920410e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.710159033536911011e-01 9.903095364570617676e-01 9.950807094573974609e-01 9.411080479621887207e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
6.169598922133445740e-02 8.405109047889709473e-01 4.414196014404296875e-01 9.138503670692443848e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.076997399330139160e-01 3.565047383308410645e-01 4.675309658050537109e-01 4.707502126693725586e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.707258373498916626e-01 7.239259481430053711e-01 9.986199140548706055e-01 4.520825147628784180e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
7.144296765327453613e-01 5.026562213897705078e-01 9.847016930580139160e-01 8.802069425582885742e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.070994257926940918e-01 9.864181876182556152e-01 9.988192915916442871e-01 9.591467380523681641e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.668087989091873169e-01 3.638494908809661865e-01 9.998561143875122070e-01 9.940665960311889648e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
8.837776780128479004e-01 4.463833868503570557e-01 9.386875033378601074e-01 3.569037616252899170e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.550706148147583008e-01 9.572072029113769531e-01 9.780350923538208008e-01 8.539168834686279297e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
6.585342288017272949e-01 3.972904384136199951e-01 9.556276202201843262e-01 9.982979893684387207e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.840557694435119629e-01 9.695520401000976562e-01 3.609011173248291016e-01 9.346287250518798828e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.970998525619506836e-02 9.735735654830932617e-01 4.469935894012451172e-01 9.940494298934936523e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.211513459682464600e-01 9.381342530250549316e-01 9.917241930961608887e-01 4.408585429191589355e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
5.110718011856079102e-01 5.091428756713867188e-01 9.997553229331970215e-01 7.410476803779602051e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.059341177344322205e-02 3.976967632770538330e-01 8.401722908020019531e-01 9.331327676773071289e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
8.765039443969726562e-01 8.689485788345336914e-01 3.068070113658905029e-01 9.949480295181274414e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.852075099945068359e-01 4.954257607460021973e-01 9.645620584487915039e-01 9.988352656364440918e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.019489705562591553e-01 4.930835366249084473e-01 9.012258052825927734e-01 9.968735575675964355e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
7.683784961700439453e-01 9.664997458457946777e-01 5.138655900955200195e-01 9.851796627044677734e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.273069500923156738e-01 7.646388411521911621e-01 9.901676177978515625e-01 9.943062663078308105e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.887926995754241943e-01 6.402926445007324219e-01 8.735100626945495605e-01 9.996230602264404297e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.747496128082275391e-01 8.318924307823181152e-01 9.948252439498901367e-01 9.994262456893920898e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.272749483585357666e-02 9.593074321746826172e-01 3.823871016502380371e-01 8.358873724937438965e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.963575303554534912e-01 7.341527342796325684e-01 5.976162552833557129e-01 8.857861161231994629e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.284122049808502197e-01 5.368733406066894531e-01 6.663614511489868164e-01 6.962842345237731934e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.192308589816093445e-02 5.071389675140380859e-01 9.837427735328674316e-01 9.081714749336242676e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.656213939189910889e-01 5.670212507247924805e-01 5.648750662803649902e-01 8.939284086227416992e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.972047269344329834e-01 8.395414948463439941e-01 8.415650725364685059e-01 8.976960778236389160e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.047122702002525330e-01 8.194270133972167969e-01 2.790978848934173584e-01 6.144478321075439453e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
4.480752721428871155e-02 2.365999221801757812e-01 8.576164245605468750e-01 9.941552877426147461e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.222400009632110596e-01 4.476483762264251709e-01 9.896122813224792480e-01 6.053433418273925781e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
1.702841818332672119e-01 5.564187765121459961e-01 5.395664572715759277e-01 9.832375049591064453e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
2.269538342952728271e-01 2.302031069993972778e-01 9.946881532669067383e-01 6.050881147384643555e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
3.553454205393791199e-02 2.998208999633789062e-01 9.007244706153869629e-01 9.639397859573364258e-01 1.541530009156746881e-07 2.563896938960333877e-09 2.563896938960333877e-09 2.563896938960333877e-09
