# thresholds	B-mean	B-std	B-min	B-max	0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
0.000000000000000000e+00 5.555519999999999072e+02 1.136868377216160297e-13 5.555520000000000209e+02 5.555520000000000209e+02 8.076275357725050397e-02 1.387778780781445676e-17 8.076275357725051784e-02 8.076275357725051784e-02 1.598333351747872166e+00 0.000000000000000000e+00 1.598333351747872166e+00 1.598333351747872166e+00 7.560932072994022590e+00 8.881784197001252323e-16 7.560932072994023478e+00 7.560932072994023478e+00 9.240028178319148466e+00 1.776356839400250465e-15 9.240028178319146690e+00 9.240028178319146690e+00
4.752376188094046953e-04 5.555519999999999072e+02 1.136868377216160297e-13 5.555520000000000209e+02 5.555520000000000209e+02 8.076275357725050397e-02 1.387778780781445676e-17 8.076275357725051784e-02 8.076275357725051784e-02 1.598333351747872166e+00 0.000000000000000000e+00 1.598333351747872166e+00 1.598333351747872166e+00 7.560932072994022590e+00 8.881784197001252323e-16 7.560932072994023478e+00 7.560932072994023478e+00 9.240028178319148466e+00 1.776356839400250465e-15 9.240028178319146690e+00 9.240028178319146690e+00
9.504752376188093906e-04 5.555473754099724601e+02 1.387377008240946522e-02 5.555057540997253227e+02 5.555520000000000209e+02 8.076275357725050397e-02 1.387778780781445676e-17 8.076275357725051784e-02 8.076275357725051784e-02 1.598333351747872166e+00 0.000000000000000000e+00 1.598333351747872166e+00 1.598333351747872166e+00 7.560932072994022590e+00 8.881784197001252323e-16 7.560932072994023478e+00 7.560932072994023478e+00 9.240028178319148466e+00 1.776356839400250465e-15 9.240028178319146690e+00 9.240028178319146690e+00
1.425712856428214140e-03 5.555427508199450131e+02 2.774754016485303509e-02 5.554595081994505108e+02 5.555520000000000209e+02 8.076275357725050397e-02 1.387778780781445676e-17 8.076275357725051784e-02 8.076275357725051784e-02 1.598333351747872166e+00 0.000000000000000000e+00 1.598333351747872166e+00 1.598333351747872166e+00 7.560932072994022590e+00 8.881784197001252323e-16 7.560932072994023478e+00 7.560932072994023478e+00 9.240028178319148466e+00 1.776356839400250465e-15 9.240028178319146690e+00 9.240028178319146690e+00
1.900950475237618781e-03 5.555242524598351110e+02 5.549508032967007121e-02 5.553670163989011144e+02 5.555520000000000209e+02 8.076275357725050397e-02 1.387778780781445676e-17 8.076275357725051784e-02 8.076275357725051784e-02 1.598333351747872166e+00 0.000000000000000000e+00 1.598333351747872166e+00 1.598333351747872166e+00 7.560932072994022590e+00 8.881784197001252323e-16 7.560932072994023478e+00 7.560932072994023478e+00 9.240028178319148466e+00 1.776356839400250465e-15 9.240028178319146690e+00 9.240028178319146690e+00
2.376188094047023639e-03 5.554733819695328521e+02 8.539853644219548567e-02 5.553207704986264162e+02 5.555520000000000209e+02 8.076275357725050397e-02 1.387778780781445676e-17 8.076275357725051784e-02 8.076275357725051784e-02 1.598333351747872166e+00 0.000000000000000000e+00 1.598333351747872166e+00 1.598333351747872166e+00 7.560932072994022590e+00 8.881784197001252323e-16 7.560932072994023478e+00 7.560932072994023478e+00 9.240028178319148466e+00 1.776356839400250465e-15 9.240028178319146690e+00 9.240028178319146690e+00
2.851425712856428280e-03 5.554040131191208047e+02 1.585904017161449686e-01 5.550432950969782269e+02 5.555520000000000209e+02 8.076275357725050397e-02 1.387778780781445676e-17 8.076275357725051784e-02 8.076275357725051784e-02 1.598333351747872166e+00 0.000000000000000000e+00 1.598333351747872166e+00 1.598333351747872166e+00 7.560932072994022590e+00 8.881784197001252323e-16 7.560932072994023478e+00 7.560932072994023478e+00 9.240028178319148466e+00 1.776356839400250465e-15 9.240028178319146690e+00 9.240028178319146690e+00
3.326663331665832921e-03 5.553392688587362045e+02 1.875098752707799743e-01 5.549508032964288304e+02 5.555520000000000209e+02 8.076275357725050397e-02 1.387778780781445676e-17 8.076275357725051784e-02 8.076275357725051784e-02 1.598333351747872166e+00 0.000000000000000000e+00 1.598333351747872166e+00 1.598333351747872166e+00 7.560855156085854567e+00 2.307507245064677030e-04 7.560162903912335253e+00 7.560932072994023478e+00 9.239951261410979555e+00 2.307507245062013145e-04 9.239259009237459352e+00 9.240028178319146690e+00
3.801900950475237562e-03 5.552837737784066121e+02 2.186800366151345487e-01 5.548583114958794340e+02 5.555520000000000209e+02 8.076275357725050397e-02 1.387778780781445676e-17 8.076275357725051784e-02 8.076275357725051784e-02 1.598333351747872166e+00 0.000000000000000000e+00 1.598333351747872166e+00 1.598333351747872166e+00 7.560855156085854567e+00 2.307507245064677030e-04 7.560162903912335253e+00 7.560932072994023478e+00 9.239951261410979555e+00 2.307507245062013145e-04 9.239259009237459352e+00 9.240028178319146690e+00
4.277138569284642637e-03 5.552051557479396706e+02 2.852663654707519592e-01 5.545808360942312447e+02 5.555520000000000209e+02 8.076275357725050397e-02 1.387778780781445676e-17 8.076275357725051784e-02 8.076275357725051784e-02 1.598333351747872166e+00 0.000000000000000000e+00 1.598333351747872166e+00 1.598333351747872166e+00 7.560855156085854567e+00 2.307507245064677030e-04 7.560162903912335253e+00 7.560932072994023478e+00 9.239951261410979555e+00 2.307507245062013145e-04 9.239259009237459352e+00 9.240028178319146690e+00
4.752376188094047278e-03 5.551404114875550704e+02 3.246778395169915843e-01 5.545345901939565465e+02 5.555520000000000209e+02 8.076275357725050397e-02 1.387778780781445676e-17 8.076275357725051784e-02 8.076275357725051784e-02 1.598333351747872166e+00 0.000000000000000000e+00 1.598333351747872166e+00 1.598333351747872166e+00 7.560855156085854567e+00 2.307507245064677030e-04 7.560162903912335253e+00 7.560932072994023478e+00 9.239951261410979555e+00 2.307507245062013145e-04 9.239259009237459352e+00 9.240028178319146690e+00
5.227613806903451919e-03 5.550386705069506661e+02 4.230678488442750629e-01 5.541183770914841489e+02 5.555520000000000209e+02 8.076275357725050397e-02 1.387778780781445676e-17 8.076275357725051784e-02 8.076275357725051784e-02 1.598333351747872166e+00 0.000000000000000000e+00 1.598333351747872166e+00 1.598333351747872166e+00 7.560855156085854567e+00 2.307507245064677030e-04 7.560162903912335253e+00 7.560932072994023478e+00 9.239951261410979555e+00 2.307507245062013145e-04 9.239259009237459352e+00 9.240028178319146690e+00
