# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 2.054441022225921704e-02 7.502402043261247912e-03 8.657287938067094110e-03 3.171564138849579384e-02
2.004008016032063962e-03 1.833103650070472823e-01 1.322603078732694816e-02 1.604095563139931735e-01 2.104386914176309131e-01
4.008016032064127925e-03 2.645051194539248529e-01 1.220557258613616004e-02 2.436527095646383034e-01 2.853575293432115134e-01
6.012024048096191453e-03 3.245900274702405164e-01 1.533708732522479079e-02 2.997585948555731017e-01 3.549488054607508603e-01
8.016032064128255849e-03 3.739973078597050860e-01 9.049331060155626008e-03 3.612752851077998817e-01 3.884125530675102134e-01
1.002004008016032024e-02 4.109298260218096632e-01 9.306588256281540447e-03 3.923249812702905293e-01 4.258719720303005274e-01
1.202404809619238291e-02 4.440772496462165320e-01 1.124651969380715058e-02 4.277865645550653628e-01 4.644135519853492267e-01
1.402805611222444730e-02 4.758927828186131359e-01 1.223937361558440073e-02 4.554232914342795091e-01 4.977108132856072342e-01
1.603206412825651170e-02 4.991342712061932474e-01 1.306246351470638674e-02 4.727378673104137285e-01 5.167734953800049436e-01
1.803607214428857436e-02 5.218679763589444409e-01 8.927051022168815478e-03 5.079497211354365716e-01 5.350869890951469587e-01
2.004008016032064049e-02 5.412136851743943877e-01 8.017590568609244545e-03 5.284275368350953572e-01 5.549821027220510627e-01
2.204408817635270315e-02 5.562723715974360328e-01 7.812559522430366499e-03 5.448264380254723704e-01 5.729626238241904979e-01
2.404809619238476581e-02 5.718138683093314523e-01 9.013031089203746293e-03 5.577291267793224039e-01 5.887788229418130515e-01
2.605210420841683194e-02 5.856488803795887321e-01 9.719236155261186741e-03 5.660534421043869058e-01 6.030134021476734052e-01
2.805611222444889460e-02 5.987263797552651035e-01 9.451910907762796354e-03 5.828685590610171996e-01 6.140847415300091372e-01
3.006012024048096073e-02 6.092150170648462648e-01 9.973089098819351225e-03 5.942728710563556227e-01 6.254058103720968598e-01
3.206412825651302340e-02 6.179056022642137602e-01 1.016531154434751477e-02 6.038458336801798554e-01 6.367268792141845823e-01
3.406813627254508953e-02 6.273453758428368943e-01 1.015901092944974590e-02 6.097560975609755962e-01 6.458836260717556454e-01
3.607214428857714872e-02 6.361441771414301227e-01 1.108866293693050106e-02 6.176641971197869285e-01 6.568717223008407879e-01
3.807615230460921485e-02 6.437775742945140989e-01 1.081802667209157305e-02 6.249063514525929897e-01 6.649463081661532993e-01
4.008016032064128098e-02 6.503704320319654286e-01 1.078861133050014118e-02 6.313160742528927116e-01 6.710230583534504412e-01
4.208416833667334017e-02 6.575043702655455347e-01 1.112878459883981201e-02 6.378090402064430231e-01 6.798468325980188132e-01
4.408817635270540630e-02 6.645384167152250665e-01 1.073826674802436619e-02 6.444684924664946246e-01 6.850911512528095049e-01
4.609218436873747243e-02 6.706984100557729089e-01 1.041826890167298764e-02 6.510447015732956366e-01 6.894197952218430459e-01
4.809619238476953162e-02 6.760675934404394294e-01 1.106471550187462967e-02 6.552901023890784771e-01 6.952468159493881972e-01
5.010020040080159776e-02 6.824689919254141035e-01 1.068585649911130663e-02 6.624490135686339487e-01 7.004078914509281883e-01
5.210420841683366389e-02 6.881461749771081715e-01 1.049907384768584279e-02 6.677765753766752299e-01 7.046532922667110288e-01
5.410821643286573002e-02 6.936901689836011409e-01 1.009983727399906862e-02 6.726046782652126410e-01 7.098143677682510200e-01
5.611222444889778921e-02 6.985432448181136955e-01 1.018361503869881501e-02 6.780987263797552123e-01 7.151419295762923012e-01
5.811623246492985534e-02 7.030966453009239725e-01 9.837639787044969580e-03 6.837592608007991846e-01 7.180554399400649324e-01
6.012024048096192147e-02 7.076333971530841538e-01 1.017146859894679616e-02 6.879214184633314355e-01 7.246316490468659444e-01
6.212424849699398066e-02 7.121867976358945418e-01 9.825672159674751424e-03 6.939981686506284664e-01 7.288770498626487848e-01
6.412825651302604679e-02 7.166153333888287680e-01 9.842005965220378474e-03 6.991592441521684576e-01 7.326229917589278662e-01
6.613226452905811292e-02 7.209439773578624200e-01 9.742653620226469566e-03 7.026554565886955483e-01 7.363689336552068365e-01
6.813627254509017905e-02 7.253308915341712959e-01 9.992660121875641954e-03 7.061516690252226391e-01 7.409473070839923681e-01
7.014028056112224518e-02 7.289436443852492786e-01 1.024937895093408664e-02 7.097311246150004305e-01 7.441937900607674683e-01
7.214428857715429744e-02 7.325896944976275638e-01 9.868383656624991895e-03 7.155581453425455818e-01 7.484391908765504198e-01
7.414829659318636357e-02 7.358528261050529817e-01 9.319798751430918154e-03 7.210521934570881530e-01 7.510197286273203598e-01
7.615230460921842970e-02 7.391575792891034169e-01 9.511545698286090131e-03 7.223840839090984733e-01 7.536002663780904109e-01
7.815631262525049583e-02 7.426870889869308101e-01 9.527428906648354595e-03 7.257970531923749746e-01 7.566802630483642211e-01
8.016032064128256196e-02 7.463331390993089842e-01 9.714447451950802490e-03 7.297094813951552350e-01 7.615916090901523328e-01
8.216432865731462809e-02 7.499708648963622215e-01 9.467143945915509895e-03 7.349538000499459267e-01 7.660867393656871638e-01
8.416833667334668034e-02 7.529010238907849484e-01 9.211087180112150635e-03 7.380337967202197369e-01 7.686672771164572149e-01
8.617234468937874647e-02 7.560809123449596658e-01 9.133849063451915037e-03 7.409473070839923681e-01 7.700824107217181247e-01
8.817635270541081260e-02 7.591359360692582214e-01 9.106150367462928497e-03 7.450262215932739185e-01 7.730791642387413454e-01
9.018036072144287874e-02 7.622575543161574929e-01 8.942422617099175797e-03 7.482727045700491297e-01 7.756597019895113965e-01
9.218436873747494487e-02 7.654207941396821147e-01 8.992803732153636931e-03 7.511029717805710604e-01 7.794056438857903668e-01
9.418837675350701100e-02 7.682760342961791888e-01 9.586637307431955177e-03 7.531008074585865408e-01 7.829850994755681581e-01
9.619238476953906325e-02 7.708898693082494313e-01 9.371275211520630963e-03 7.557645883626071814e-01 7.852326646133355181e-01
9.819639278557112938e-02 7.737784067260468079e-01 9.120061517688843669e-03 7.605926912511445925e-01 7.886456338966120194e-01
1.002004008016031955e-01 7.764397520588499635e-01 9.395620618745194330e-03 7.632564721551652331e-01 7.923083326396404003e-01
1.022044088176352616e-01 7.790809955881129456e-01 9.059857603328301534e-03 7.661699825189378643e-01 7.950553566969116304e-01
1.042084168336673278e-01 7.813868309331557516e-01 8.720037177508651802e-03 7.700824107217181247e-01 7.974694081411803914e-01
1.062124248496993939e-01 7.842087738283526344e-01 8.493580029307733897e-03 7.736618663114959160e-01 7.996337301256971619e-01
1.082164328657314600e-01 7.867560143178223830e-01 9.006820706584487551e-03 7.753267293765088164e-01 8.021310247232165125e-01
1.102204408817635123e-01 7.889369849329893603e-01 8.761613750318923005e-03 7.775742945142761764e-01 8.034629151752268328e-01
1.122244488977955784e-01 7.911595771247814657e-01 8.630255742731265250e-03 7.794056438857903668e-01 8.054607508532423132e-01
1.142284569138276445e-01 7.937068176142511033e-01 9.048327817379280685e-03 7.813202364105552578e-01 8.082077749105136544e-01
1.162324649298597107e-01 7.955131940397902612e-01 8.917455574370432639e-03 7.826521268625655781e-01 8.104553400482810144e-01
1.182364729458917768e-01 7.973112461500042603e-01 8.745242969327255908e-03 7.851494214600849286e-01 8.120369599600433252e-01
1.202404809619238429e-01 7.992924331973696450e-01 8.949506209925000427e-03 7.869807708315991190e-01 8.138683093315575157e-01
1.222444889779558952e-01 8.016648630650129448e-01 8.892239203066665612e-03 7.891450928161158895e-01 8.170315491550820264e-01
1.242484969939879613e-01 8.036543744277032664e-01 8.803808638715876836e-03 7.907267127278780894e-01 8.185299259135936367e-01
1.262525050100200275e-01 8.056189128444184444e-01 8.967219689227897209e-03 7.918921168733871196e-01 8.203612752851078271e-01
1.282565130260520936e-01 8.075002081078830329e-01 9.005374207201035860e-03 7.938067093981520106e-01 8.221093815033713170e-01
1.302605210420841597e-01 8.095396653625238637e-01 9.236539650350804667e-03 7.956380587696662010e-01 8.249396487138932477e-01
1.322645290581162258e-01 8.114625822026138025e-01 8.793759587532361255e-03 7.989677848996920018e-01 8.266877549321568486e-01
1.342685370741482920e-01 8.134437692499792982e-01 8.454361685071288407e-03 8.017148089569633429e-01 8.276034296179138883e-01
1.362725450901803581e-01 8.153999833513694284e-01 8.227371909813594938e-03 8.042121035544826935e-01 8.291018063764254986e-01
1.382765531062124242e-01 8.174311162906849892e-01 8.156028049513078595e-03 8.067093981520020440e-01 8.315991009739448492e-01
1.402805611222444904e-01 8.192624656621994017e-01 8.075083592538129934e-03 8.085407475235162345e-01 8.333472071922084501e-01
1.422845691382765287e-01 8.208773828352619040e-01 7.815180047757375875e-03 8.102056105885291348e-01 8.343461250312161903e-01
1.442885771543085949e-01 8.223424623324729898e-01 7.998086030839336030e-03 8.112877715807874646e-01 8.356780154832265106e-01
1.462925851703406610e-01 8.238991092982601572e-01 8.127725244480899641e-03 8.130358777990510655e-01 8.373428785482394110e-01
1.482965931863727271e-01 8.254807292100224680e-01 8.114585105526221989e-03 8.146174977108132653e-01 8.390909847665029009e-01
1.503006012024047933e-01 8.270124032298342698e-01 8.065179058641406412e-03 8.164488470823274557e-01 8.403396320652626317e-01
