# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 1.686305190535369175e-02 1.197415088446915007e-02 1.794495592739087098e-03 2.722791182065373988e-02 1.194523766391950570e-01 1.456092223756917658e-02 7.791554701318716136e-02 1.263817733628888051e-01 2.701203300008513386e-01 1.199298587880714452e-02 2.341706391352204597e-01 2.747195495548676036e-01 2.990648832418544290e-01 1.179649922104766650e-02 2.636901817940978110e-01 3.037968436918048187e-01
1.497487437185929596e-02 1.019821345695306677e-02 6.556727805487285420e-03 1.897307058855083120e-03 2.194175782474334924e-02 1.389200576084092253e-01 2.721572152889160240e-02 8.268030853562544080e-02 1.547002718106408048e-01 3.224393103489592294e-01 2.249107595947855490e-02 2.683423346644395746e-01 3.364711623634835669e-01 3.584122354291311985e-01 2.165931044487557494e-02 3.069581193912326311e-01 3.719397745281047274e-01
1.994974874371859344e-02 8.148804596879697520e-03 1.009981647586907089e-02 2.530963677041308223e-03 3.601149703071832714e-02 1.324949175518462530e-01 3.960670853536362584e-02 8.955646742404309302e-02 1.785313564426708188e-01 3.563294212057964705e-01 3.208824569048608633e-02 3.060552535088074122e-01 3.883753925572049903e-01 3.956403179371566492e-01 3.119803649507643661e-02 3.509092023830324703e-01 4.292303451868593189e-01
2.492462311557788746e-02 5.973342284361622331e-03 4.758695984406704008e-03 2.570012353495916124e-03 1.830879970303498153e-02 1.372014425109516766e-01 4.211420672600533349e-02 9.422536315266277773e-02 1.995866746274355674e-01 3.824264627764779045e-01 4.279612521426165439e-02 3.291990436639545270e-01 4.340209259679513321e-01 4.298714411571474825e-01 4.013687803893500189e-02 3.787642530724802392e-01 4.796022683485662297e-01
2.989949748743718494e-02 4.723325839174413558e-03 1.219149956844922189e-03 3.088053968397047339e-03 7.111954702571116060e-03 1.396206982441396405e-01 2.855990002922565232e-02 1.105100535157454295e-01 1.995970418239825794e-01 4.149137620945393401e-01 3.182345157963823584e-02 3.737495267078517203e-01 4.754225902529226611e-01 4.650265330254423901e-01 2.544718134394300529e-02 4.281495451792742268e-01 4.971489749701030747e-01
3.487437185929648242e-02 4.646064792890695037e-03 1.031115238736241696e-03 3.372306411071200778e-03 6.773234372549104786e-03 1.451627308050816856e-01 1.665632277406248890e-02 1.263349972710440527e-01 1.745267771989809369e-01 4.415960638846543884e-01 1.729630722447204894e-02 4.154926477248082617e-01 4.734949730297425829e-01 4.988443913237435856e-01 1.746935458832105797e-02 4.744912292138475651e-01 5.304796369182974702e-01
3.984924623115577991e-02 5.701713084281167729e-03 1.702545069441400516e-03 3.486213963631451269e-03 9.066909876667668747e-03 1.467132153147667761e-01 1.460870910967477718e-02 1.277139106804159041e-01 1.706621468083250048e-01 4.691036909230048013e-01 1.967577807355635686e-02 4.387122875308445691e-01 5.109789939959005212e-01 5.304259293023658728e-01 1.982246487154426529e-02 4.998668224161653684e-01 5.716684306666921511e-01
4.482412060301507739e-02 5.156980554855600946e-03 1.186121222643791258e-03 3.827313532650686301e-03 7.686348081060906216e-03 1.478462169920419789e-01 1.743283246346765542e-02 1.301478460382389790e-01 1.768376052347830629e-01 4.874979415153617990e-01 2.575018739022197703e-02 4.518978889380940722e-01 5.321421446574313707e-01 5.509075194846089207e-01 2.457498949877242808e-02 5.159772938356887995e-01 5.832356990644061989e-01
4.979899497487437487e-02 5.602988695445469160e-03 1.317560706201985083e-03 4.168413101669921766e-03 8.999680483946836951e-03 1.516917702034508708e-01 1.150244229858526576e-02 1.331562742293395940e-01 1.703406881316995303e-01 5.067864042846876860e-01 2.519738693919013062e-02 4.654193344650933706e-01 5.444634580651236400e-01 5.741860360778898720e-01 2.375314867033171892e-02 5.355317128705572305e-01 6.072910725395245235e-01
5.477386934673367236e-02 5.524809168661715120e-03 1.385420023651921188e-03 4.469490704660381702e-03 9.340630693972272816e-03 1.589275043162690637e-01 1.441280698456367040e-02 1.365020945859477530e-01 1.840315981368750853e-01 5.253940201665204812e-01 2.030176184661839495e-02 4.947787230356946453e-01 5.569678330497279672e-01 5.977213093554885059e-01 2.137651801245659886e-02 5.612619182896220194e-01 6.301786141086263004e-01
5.974874371859296984e-02 5.787745715792840320e-03 1.327052897039857331e-03 4.737344215428519745e-03 9.307414091830302008e-03 1.652741673486824436e-01 1.445331565277457181e-02 1.434682963093879826e-01 1.846951578901088464e-01 5.518579353732550041e-01 2.105092573337000866e-02 5.129456088079700216e-01 5.877742527302109998e-01 6.267036910003330741e-01 2.081372626520535535e-02 5.893495888019063544e-01 6.641413270442036998e-01
6.472361809045226733e-02 5.729064766831976248e-03 1.316358148877245062e-03 4.413789664903141653e-03 8.934045842263420301e-03 1.706278438281423615e-01 1.467984993483195319e-02 1.435032165336812549e-01 1.926174007682772416e-01 5.721392644514887715e-01 2.479443396417246523e-02 5.270792590888536688e-01 6.040716809959130185e-01 6.499068379503449844e-01 2.533493760279355300e-02 6.031341349141995378e-01 6.780633506563621404e-01
6.969849246231155093e-02 6.241371257622621051e-03 1.581975785366879824e-03 5.093046892117450604e-03 1.055924937180226751e-02 1.788236737447607416e-01 1.714540886250947097e-02 1.470543552107466401e-01 2.046251068972999299e-01 5.935027727222196292e-01 2.570780544229851403e-02 5.425753228760537006e-01 6.245416781570516385e-01 6.738204044764366518e-01 2.402707698260657387e-02 6.254302343575008916e-01 7.073158448077782046e-01
7.467336683417084842e-02 6.090380515390146632e-03 1.470442466056185588e-03 4.869814124276037465e-03 9.723161476500171915e-03 1.830479289424465361e-01 1.521861482896360099e-02 1.564729142433942677e-01 2.163354292545242863e-01 6.145796473684542738e-01 2.662058824392130041e-02 5.570950269868677474e-01 6.521172440241068680e-01 6.986762118458759163e-01 2.683397788980368057e-02 6.427204501889249855e-01 7.376234051332242192e-01
