# bkg-pred	mb=200GeV-pred	mb=300GeV-pred	mb=500GeV-pred	mb=700GeV-pred	mb=900GeV-pred	mb=1100GeV-pred
1.018119305372238159e-01 9.764110445976257324e-01 9.979473948478698730e-01 8.007625341415405273e-01 9.973005652427673340e-01 9.831541180610656738e-01 4.684382081031799316e-01
1.396819800138473511e-01 9.005640149116516113e-01 9.661169648170471191e-01 9.986080527305603027e-01 8.436568379402160645e-01 5.865380764007568359e-01 5.483952760696411133e-01
6.190276145935058594e-01 9.924539923667907715e-01 9.987039566040039062e-01 6.167548298835754395e-01 1.643040478229522705e-01 3.186734914779663086e-01 9.558714032173156738e-01
4.157222211360931396e-01 6.405331492424011230e-01 9.064649343490600586e-01 9.955754280090332031e-01 9.942998886108398438e-01 4.068447947502136230e-01 9.916171431541442871e-01
4.773572385311126709e-01 9.319494962692260742e-01 9.816348552703857422e-01 7.616859674453735352e-01 9.952416419982910156e-01 2.948728799819946289e-01 9.151256084442138672e-01
5.842761993408203125e-01 9.950231313705444336e-01 9.974579215049743652e-01 9.589473605155944824e-01 9.815288782119750977e-01 6.914032697677612305e-01 9.878089427947998047e-01
1.993160843849182129e-01 9.339647293090820312e-01 8.325410485267639160e-01 9.889913797378540039e-01 9.940899014472961426e-01 5.531771779060363770e-01 5.394648313522338867e-01
4.710387587547302246e-01 9.935768246650695801e-01 9.930847883224487305e-01 9.562666416168212891e-01 7.857990860939025879e-01 5.257626771926879883e-01 4.491249024868011475e-01
4.632479846477508545e-01 9.996926784515380859e-01 9.702351093292236328e-01 8.254112005233764648e-01 1.246879100799560547e-01 8.533170819282531738e-01 9.565457701683044434e-01
1.521468162536621094e-01 9.981189370155334473e-01 8.167181611061096191e-01 7.734204530715942383e-01 2.007801532745361328e-01 9.898884892463684082e-01 8.488627672195434570e-01
6.915169209241867065e-02 5.379910469055175781e-01 1.282821446657180786e-01 9.999115467071533203e-01 9.904924035072326660e-01 5.200392007827758789e-01 7.769516706466674805e-01
1.545817852020263672e-01 9.999196529388427734e-01 9.072842597961425781e-01 8.293731212615966797e-01 9.993618130683898926e-01 9.958588480949401855e-01 9.662383794784545898e-01
7.562751416116952896e-03 4.075138568878173828e-01 9.996851682662963867e-01 7.141940593719482422e-01 6.119230985641479492e-01 9.560685157775878906e-01 7.361060380935668945e-01
5.734683871269226074e-01 9.947872161865234375e-01 9.994528889656066895e-01 9.985236525535583496e-01 3.465337753295898438e-01 3.997436463832855225e-01 8.077578544616699219e-01
6.358482837677001953e-01 4.457660317420959473e-01 7.266365289688110352e-01 8.996382951736450195e-01 9.786726236343383789e-01 9.938377737998962402e-01 2.837032377719879150e-01
5.047578364610671997e-02 9.982067346572875977e-01 7.227733135223388672e-01 9.349813461303710938e-01 9.829308390617370605e-01 7.270097732543945312e-01 5.205483436584472656e-01
4.221334457397460938e-01 7.173640727996826172e-01 9.075399637222290039e-01 5.652806162834167480e-01 8.729945421218872070e-01 9.990649819374084473e-01 8.275383114814758301e-01
7.021207213401794434e-01 8.619390726089477539e-01 9.990168809890747070e-01 9.587635993957519531e-01 9.989721775054931641e-01 8.975800275802612305e-01 6.050390601158142090e-01
6.106375902891159058e-02 8.009785413742065430e-01 7.309274673461914062e-01 4.508131444454193115e-01 9.153092503547668457e-01 9.825751781463623047e-01 9.581051468849182129e-01
2.288285195827484131e-01 7.810554504394531250e-01 9.990220069885253906e-01 9.970555305480957031e-01 6.245961785316467285e-01 8.168852925300598145e-01 5.766713619232177734e-01
2.679780423641204834e-01 9.392041563987731934e-01 7.147213816642761230e-01 4.668298661708831787e-01 9.971967935562133789e-01 1.621969640254974365e-01 8.329334855079650879e-01
5.679395049810409546e-02 5.844497084617614746e-01 6.143739819526672363e-01 9.976105690002441406e-01 9.923753142356872559e-01 8.591876626014709473e-01 9.533813595771789551e-01
3.295469880104064941e-01 9.735443592071533203e-01 3.722217381000518799e-01 7.781466245651245117e-01 9.996795654296875000e-01 9.084200859069824219e-01 9.150705337524414062e-01
2.327057421207427979e-01 1.830975860357284546e-01 6.117936968803405762e-01 6.393745541572570801e-01 4.335084259510040283e-01 9.289208650588989258e-01 7.845528125762939453e-01
5.068078637123107910e-01 3.376031816005706787e-01 9.980099797248840332e-01 9.921161532402038574e-01 7.097842693328857422e-01 3.665208220481872559e-01 9.063873887062072754e-01
4.278612136840820312e-01 9.838812351226806641e-01 9.941562414169311523e-01 9.139724969863891602e-01 9.968935251235961914e-01 9.834042191505432129e-01 3.506145179271697998e-01
1.426105499267578125e-01 9.591867327690124512e-01 9.935234785079956055e-01 9.821704626083374023e-01 9.650901556015014648e-01 9.330803751945495605e-01 9.069083929061889648e-01
7.592751085758209229e-02 5.892958045005798340e-01 9.924439787864685059e-01 9.579024910926818848e-01 8.804326057434082031e-01 6.543340682983398438e-01 7.319305539131164551e-01
2.445659935474395752e-01 9.880572557449340820e-01 7.620062232017517090e-01 8.386195302009582520e-01 9.986826777458190918e-01 9.457860589027404785e-01 6.543189287185668945e-01
1.380724161863327026e-01 9.675374627113342285e-01 9.040923118591308594e-01 9.409248828887939453e-01 8.313074707984924316e-01 9.899566769599914551e-01 2.268860042095184326e-01
3.591385185718536377e-01 9.966255426406860352e-01 3.442240953445434570e-01 9.618629813194274902e-01 9.998793601989746094e-01 9.718794226646423340e-01 6.850601434707641602e-01
9.651039242744445801e-01 9.299848079681396484e-01 2.711541652679443359e-01 9.974921941757202148e-01 9.982596039772033691e-01 9.500709772109985352e-01 7.856535315513610840e-01
3.198834955692291260e-01 8.592267036437988281e-01 9.896295666694641113e-01 6.236339211463928223e-01 9.820500612258911133e-01 2.286219298839569092e-01 5.405789017677307129e-01
1.508807241916656494e-01 5.009586215019226074e-01 9.633003473281860352e-01 9.592062830924987793e-01 4.574143588542938232e-01 9.144755005836486816e-01 9.922041893005371094e-01
1.272437870502471924e-01 8.079437613487243652e-01 7.726095318794250488e-01 4.086404144763946533e-01 9.707524776458740234e-01 5.297342538833618164e-01 4.736014902591705322e-01
6.004122495651245117e-01 8.604617714881896973e-01 9.302673935890197754e-01 9.611349701881408691e-01 9.935016036033630371e-01 9.393303394317626953e-01 7.263426184654235840e-01
9.252678751945495605e-01 9.947071671485900879e-01 9.807868599891662598e-01 9.436782598495483398e-01 7.967717051506042480e-01 4.294541180133819580e-01 9.306131005287170410e-01
3.322458267211914062e-01 9.672721624374389648e-01 8.005741238594055176e-01 8.491564989089965820e-01 8.747539520263671875e-01 9.639992713928222656e-01 7.788717746734619141e-01
4.717023372650146484e-01 9.737966060638427734e-01 9.992389678955078125e-01 8.988199830055236816e-01 5.447337627410888672e-01 5.771354436874389648e-01 2.929528057575225830e-01
5.222521722316741943e-02 9.843095541000366211e-01 4.125652909278869629e-01 9.182251095771789551e-01 7.520084381103515625e-01 3.390900790691375732e-01 5.168986320495605469e-01
4.994627833366394043e-01 6.410309672355651855e-01 9.981451034545898438e-01 9.985968470573425293e-01 8.890264034271240234e-01 9.533453583717346191e-01 6.676604747772216797e-01
4.142351448535919189e-01 2.899282872676849365e-01 9.260135889053344727e-01 9.988852143287658691e-01 9.952220320701599121e-01 6.917591094970703125e-01 9.772760272026062012e-01
2.708017230033874512e-01 5.648636221885681152e-01 7.652618288993835449e-01 9.997704625129699707e-01 9.822707772254943848e-01 9.119740128517150879e-01 5.118330717086791992e-01
2.341209053993225098e-01 7.898429632186889648e-01 9.974568486213684082e-01 9.260190129280090332e-01 9.245929121971130371e-01 6.955744624137878418e-01 6.982408761978149414e-01
1.801871657371520996e-01 9.540835618972778320e-01 2.240569442510604858e-01 9.952493906021118164e-01 4.643931090831756592e-01 9.039562344551086426e-01 5.691828131675720215e-01
1.486863940954208374e-01 9.929088354110717773e-01 9.963227510452270508e-01 3.566174507141113281e-01 9.045296311378479004e-01 9.497488141059875488e-01 3.639883100986480713e-01
2.556840777397155762e-01 9.942862391471862793e-01 9.607944488525390625e-01 4.803057312965393066e-01 2.848084270954132080e-01 9.700549244880676270e-01 4.110290706157684326e-01
1.698902845382690430e-01 9.172941446304321289e-01 9.984197616577148438e-01 9.969795942306518555e-01 9.991824030876159668e-01 3.052755296230316162e-01 6.425276398658752441e-01
5.422406196594238281e-01 8.639039993286132812e-01 9.466640353202819824e-01 9.967274665832519531e-01 9.063089489936828613e-01 9.686033725738525391e-01 8.360412716865539551e-01
1.881330460309982300e-01 9.852347373962402344e-01 9.990705847740173340e-01 8.684830069541931152e-01 9.893189072608947754e-01 8.319802284240722656e-01 6.697711348533630371e-01
5.878796577453613281e-01 9.964525699615478516e-01 9.501237273216247559e-01 9.982864260673522949e-01 9.854368567466735840e-01 3.852132856845855713e-01 9.802879095077514648e-01
8.561238646507263184e-01 9.882375597953796387e-01 2.480616867542266846e-01 4.748559892177581787e-01 6.390880942344665527e-01 9.160650968551635742e-01 9.928094148635864258e-01
9.688193798065185547e-01 9.997861981391906738e-01 9.998724460601806641e-01 2.318160831928253174e-01 8.030720353126525879e-01 3.965606391429901123e-01 7.816822528839111328e-01
5.355973541736602783e-02 7.820846438407897949e-01 9.987877011299133301e-01 7.931405901908874512e-01 9.759519100189208984e-01 4.510062932968139648e-01 5.348715782165527344e-01
4.755961298942565918e-01 7.947074770927429199e-01 9.394300580024719238e-01 9.902701377868652344e-01 9.457308650016784668e-01 9.000716209411621094e-01 9.940529465675354004e-01
4.036146104335784912e-01 1.888512074947357178e-01 9.739655852317810059e-01 9.972689747810363770e-01 8.776141405105590820e-01 9.244180917739868164e-01 4.248412251472473145e-01
8.797284215688705444e-02 9.176739454269409180e-01 5.431894063949584961e-01 9.258261322975158691e-01 7.598198652267456055e-01 6.877413392066955566e-01 9.894568324089050293e-01
3.303727209568023682e-01 9.664879441261291504e-01 8.536769747734069824e-01 8.509685397148132324e-01 9.958258867263793945e-01 1.945351958274841309e-01 5.172241330146789551e-01
8.427435159683227539e-02 9.997461438179016113e-01 8.830288648605346680e-01 1.116724014282226562e-01 9.993583559989929199e-01 3.148304522037506104e-01 3.244228661060333252e-01
2.305653095245361328e-01 2.538191080093383789e-01 9.561300277709960938e-01 8.989178538322448730e-01 9.874426722526550293e-01 9.844053387641906738e-01 4.648672342300415039e-01
5.141630172729492188e-01 9.397916197776794434e-01 9.333247542381286621e-01 4.624612033367156982e-01 9.995150566101074219e-01 9.382574558258056641e-01 2.958884835243225098e-01
1.712318360805511475e-01 2.729374468326568604e-01 7.558422088623046875e-01 9.244645833969116211e-01 4.818670451641082764e-01 7.952935099601745605e-01 6.649686098098754883e-01
6.364892721176147461e-01 4.265629649162292480e-01 9.636143445968627930e-01 8.903502821922302246e-01 7.552718520164489746e-01 9.926158189773559570e-01 6.822240352630615234e-01
3.698058128356933594e-01 6.693780422210693359e-01 9.356204271316528320e-01 5.749339461326599121e-01 6.744304895401000977e-01 8.737416267395019531e-01 2.734252512454986572e-01
2.994701862335205078e-01 5.793980956077575684e-01 9.169389009475708008e-01 9.866636991500854492e-01 9.511455297470092773e-01 8.953120112419128418e-01 8.437816500663757324e-01
7.374641299247741699e-02 9.072685837745666504e-01 4.102530479431152344e-01 6.453115344047546387e-01 9.802236557006835938e-01 9.947819113731384277e-01 1.011480018496513367e-01
1.705924272537231445e-01 9.892442226409912109e-01 9.944596290588378906e-01 9.917476177215576172e-01 9.990501999855041504e-01 9.715642333030700684e-01 7.578089833259582520e-02
6.497333943843841553e-02 5.410200357437133789e-01 6.712215542793273926e-01 9.866156578063964844e-01 4.304569661617279053e-01 9.467797875404357910e-01 7.915905117988586426e-01
3.901167213916778564e-01 6.703435182571411133e-01 9.947080612182617188e-01 9.998263716697692871e-01 9.984620809555053711e-01 8.965412378311157227e-01 4.952627420425415039e-01
9.579287469387054443e-02 8.348508477210998535e-01 4.712823927402496338e-01 9.911530613899230957e-01 9.200307130813598633e-01 6.956189870834350586e-01 7.119507789611816406e-01
3.170953691005706787e-01 9.187101125717163086e-01 9.660805463790893555e-01 8.505118489265441895e-01 5.866661071777343750e-01 9.826551675796508789e-01 8.769521117210388184e-01
8.744771033525466919e-02 9.509782791137695312e-01 4.092406034469604492e-01 9.995218515396118164e-01 9.995045661926269531e-01 9.461116194725036621e-01 9.963889122009277344e-01
1.895564794540405273e-01 9.984894990921020508e-01 9.942572116851806641e-01 9.975616931915283203e-01 9.945349693298339844e-01 8.863879442214965820e-01 5.283601284027099609e-01
3.099740743637084961e-01 9.994451403617858887e-01 2.564960718154907227e-01 9.595320224761962891e-01 6.709635257720947266e-01 2.305666357278823853e-01 9.498822689056396484e-01
1.639922112226486206e-01 2.876150906085968018e-01 9.986715316772460938e-01 9.008111357688903809e-01 1.938266456127166748e-01 9.950792789459228516e-01 2.596315145492553711e-01
2.020096182823181152e-01 9.975022673606872559e-01 9.998886585235595703e-01 9.993014335632324219e-01 2.259248048067092896e-01 9.992770552635192871e-01 4.172040522098541260e-02
1.501235961914062500e-01 9.970787763595581055e-01 9.075785875320434570e-01 9.807542562484741211e-01 9.011701345443725586e-01 5.220936536788940430e-01 9.237415790557861328e-01
3.083505630493164062e-01 4.554091095924377441e-01 9.023324847221374512e-01 2.913883328437805176e-01 7.318110466003417969e-01 9.666554331779479980e-01 3.583602011203765869e-01
1.347153037786483765e-01 2.093485295772552490e-01 9.504439830780029297e-01 9.935116171836853027e-01 9.975427389144897461e-01 9.983280301094055176e-01 1.107286661863327026e-01
6.712483167648315430e-01 9.901393651962280273e-01 7.672026157379150391e-01 2.422763556241989136e-01 9.899995923042297363e-01 6.388612985610961914e-01 9.868012666702270508e-01
5.357837080955505371e-01 9.843085408210754395e-01 9.876362681388854980e-01 2.287927269935607910e-01 9.062433242797851562e-01 9.887908697128295898e-01 9.209195971488952637e-01
1.298988759517669678e-01 4.935930967330932617e-01 5.501629114151000977e-01 9.973625540733337402e-01 3.358405530452728271e-01 9.883210062980651855e-01 2.533366978168487549e-01
5.916858911514282227e-01 7.337881922721862793e-01 5.355445146560668945e-01 9.843235611915588379e-01 9.944376945495605469e-01 5.550941824913024902e-01 7.621180415153503418e-01
6.291368603706359863e-01 9.966154694557189941e-01 6.915917992591857910e-01 9.880449175834655762e-01 9.378262162208557129e-01 9.883654117584228516e-01 7.445764541625976562e-01
1.665554791688919067e-01 9.864176511764526367e-01 9.422674179077148438e-01 6.328721046447753906e-01 9.800231456756591797e-01 9.255285859107971191e-01 9.910428524017333984e-01
2.425870597362518311e-01 9.964165687561035156e-01 9.961353540420532227e-01 9.941065311431884766e-01 9.968926310539245605e-01 9.974480867385864258e-01 6.083999872207641602e-01
4.669224917888641357e-01 6.154378652572631836e-01 8.253943324089050293e-01 9.978986978530883789e-01 4.860227704048156738e-01 9.990605711936950684e-01 1.389622092247009277e-01
2.445201873779296875e-01 9.993253946304321289e-01 5.438893437385559082e-01 9.999318122863769531e-01 4.895627796649932861e-01 9.815396666526794434e-01 7.050164341926574707e-01
2.453111410140991211e-01 8.608173131942749023e-01 9.873117208480834961e-01 9.995608925819396973e-01 8.486322760581970215e-01 9.451688528060913086e-01 4.714649617671966553e-01
1.695168167352676392e-01 5.074421167373657227e-01 4.678269922733306885e-01 9.632081985473632812e-01 9.975728392601013184e-01 8.500997424125671387e-01 9.352665543556213379e-01
6.822548508644104004e-01 9.991003274917602539e-01 9.999327659606933594e-01 7.795633673667907715e-01 9.239343404769897461e-01 3.457311689853668213e-01 3.646766021847724915e-02
1.055196896195411682e-01 9.993830919265747070e-01 9.949523210525512695e-01 8.609039187431335449e-01 9.425739049911499023e-01 2.743842303752899170e-01 5.677516460418701172e-01
9.912294894456863403e-02 9.455215185880661011e-02 9.911720156669616699e-01 6.661357879638671875e-01 9.184473752975463867e-01 9.837373495101928711e-01 7.405346632003784180e-01
4.683030545711517334e-01 9.978767633438110352e-01 6.060754656791687012e-01 8.467363715171813965e-01 9.810011982917785645e-01 7.052701711654663086e-01 3.636019825935363770e-01
2.954314649105072021e-01 9.864848852157592773e-01 6.496963500976562500e-01 9.190610051155090332e-01 9.973120689392089844e-01 7.175576686859130859e-01 8.318567276000976562e-01
1.084465384483337402e-01 9.924351572990417480e-01 9.943385720252990723e-01 9.945288300514221191e-01 7.802435159683227539e-01 9.009830355644226074e-01 9.002131819725036621e-01
1.481360793113708496e-01 9.725800752639770508e-01 7.964382171630859375e-01 8.916632533073425293e-01 9.996536970138549805e-01 4.762326776981353760e-01 6.425449252128601074e-01
5.698931813240051270e-01 7.621901631355285645e-01 9.157000184059143066e-01 9.779611229896545410e-01 6.532896161079406738e-01 5.261905193328857422e-01 8.804919719696044922e-01
1.130060106515884399e-01 9.874297976493835449e-01 8.965141177177429199e-01 3.679786026477813721e-01 3.491376340389251709e-01 9.186733961105346680e-01 9.743625521659851074e-01
7.494468688964843750e-01 5.714029073715209961e-01 3.850072324275970459e-01 8.626644611358642578e-01 9.972084164619445801e-01 9.797240495681762695e-01 8.203464746475219727e-01
5.229535102844238281e-01 9.738044738769531250e-01 5.451149940490722656e-01 8.211270570755004883e-01 4.085929691791534424e-01 9.527998566627502441e-01 7.594781517982482910e-01
5.174843072891235352e-01 9.923600554466247559e-01 2.436992973089218140e-01 9.899950027465820312e-01 9.822559356689453125e-01 2.874825894832611084e-01 6.825960874557495117e-01
3.623453378677368164e-01 5.928927063941955566e-01 9.967979788780212402e-01 9.717220067977905273e-01 9.978470802307128906e-01 6.795526742935180664e-01 9.909608960151672363e-01
9.031375646591186523e-01 4.444120824337005615e-01 5.964264273643493652e-01 9.298238754272460938e-01 8.537181615829467773e-01 9.741186499595642090e-01 9.855803847312927246e-01
3.748711049556732178e-01 8.867330551147460938e-01 9.995217323303222656e-01 9.199890494346618652e-01 7.338532805442810059e-01 8.162349462509155273e-01 6.449432373046875000e-01
5.725128054618835449e-01 5.740088820457458496e-01 7.315949797630310059e-01 4.839420318603515625e-01 7.029613852500915527e-01 9.267965555191040039e-01 9.544062614440917969e-01
5.626992583274841309e-01 9.975116252899169922e-01 9.996286630630493164e-01 9.224085211753845215e-01 9.239686727523803711e-01 6.399428248405456543e-01 8.586042523384094238e-01
3.228041827678680420e-01 9.196316599845886230e-01 9.996312856674194336e-01 9.987196922302246094e-01 9.091780185699462891e-01 5.495579838752746582e-01 2.719687521457672119e-01
8.774842619895935059e-01 9.930137991905212402e-01 5.802630186080932617e-01 8.468930721282958984e-01 8.529404401779174805e-01 9.857888817787170410e-01 8.860853314399719238e-01
4.119032025337219238e-01 7.621515989303588867e-01 9.943587183952331543e-01 9.994404911994934082e-01 9.673339724540710449e-01 1.943785697221755981e-01 5.492223501205444336e-01
3.080176115036010742e-01 7.692423462867736816e-01 9.979912042617797852e-01 9.806178212165832520e-01 9.957082271575927734e-01 8.132036328315734863e-01 9.800410270690917969e-01
1.941751241683959961e-01 9.615563750267028809e-01 8.606640100479125977e-01 9.967149496078491211e-01 3.380521535873413086e-01 6.049521565437316895e-01 7.607332468032836914e-01
9.330405294895172119e-02 9.073550105094909668e-01 9.734592437744140625e-01 6.851230263710021973e-01 9.963900446891784668e-01 8.872749805450439453e-01 5.991767048835754395e-01
3.233428895473480225e-01 9.950674772262573242e-01 9.161708950996398926e-01 9.991673231124877930e-01 8.444712758064270020e-01 3.686107397079467773e-01 9.285324215888977051e-01
1.168350949883460999e-01 9.849891662597656250e-01 5.775570869445800781e-01 9.803379774093627930e-01 5.413707494735717773e-01 9.985327720642089844e-01 9.638223052024841309e-01
8.724479675292968750e-01 5.554344654083251953e-01 9.890434741973876953e-01 9.967935681343078613e-01 9.505227208137512207e-01 9.989406466484069824e-01 8.268035054206848145e-01
3.675358593463897705e-01 9.995286464691162109e-01 9.992073178291320801e-01 9.976722598075866699e-01 9.975031018257141113e-01 7.740893959999084473e-01 7.588376402854919434e-01
2.424840182065963745e-01 8.179260492324829102e-01 4.032122492790222168e-01 9.722020030021667480e-01 9.660570025444030762e-01 6.556384563446044922e-01 9.258108139038085938e-01
2.579728960990905762e-01 4.032388925552368164e-01 5.773384571075439453e-01 9.762696623802185059e-01 8.744749426841735840e-01 9.988656044006347656e-01 8.642327785491943359e-01
9.443459510803222656e-01 9.471205472946166992e-01 9.662446975708007812e-01 9.921663999557495117e-01 6.674298644065856934e-01 9.740290641784667969e-01 6.095538139343261719e-01
3.591188788414001465e-01 9.978754520416259766e-01 2.107363641262054443e-01 1.236805617809295654e-01 8.767724633216857910e-01 9.932390451431274414e-01 9.964606165885925293e-01
4.329457283020019531e-01 8.456262946128845215e-01 9.961531758308410645e-01 9.984984397888183594e-01 8.271387815475463867e-01 5.786207318305969238e-01 8.904814720153808594e-01
3.501650691032409668e-01 9.999054670333862305e-01 9.687711596488952637e-01 9.883093833923339844e-01 9.317629933357238770e-01 9.797217845916748047e-01 9.898114204406738281e-01
3.883460462093353271e-01 5.293545722961425781e-01 1.683190464973449707e-01 4.047203361988067627e-01 9.258968830108642578e-01 9.960051178932189941e-01 9.491797685623168945e-01
5.719691514968872070e-01 4.882877767086029053e-01 9.771636724472045898e-01 9.791193604469299316e-01 6.903375387191772461e-01 8.715069890022277832e-01 5.872119069099426270e-01
9.712740182876586914e-01 9.463609457015991211e-01 1.528407335281372070e-01 9.971645474433898926e-01 4.852924346923828125e-01 7.285482287406921387e-01 9.711027741432189941e-01
2.913004159927368164e-01 9.917457699775695801e-01 3.880605995655059814e-01 7.737762928009033203e-01 2.703319191932678223e-01 9.937799572944641113e-01 3.825643360614776611e-01
8.171526342630386353e-02 9.889727234840393066e-01 6.345213055610656738e-01 9.986326098442077637e-01 5.103853344917297363e-01 4.773721992969512939e-01 1.845665574073791504e-01
3.799998164176940918e-01 3.240710496902465820e-01 9.925313591957092285e-01 9.471479654312133789e-01 9.870525002479553223e-01 9.068618416786193848e-01 8.924001455307006836e-01
7.018637657165527344e-01 9.868916869163513184e-01 4.156817495822906494e-01 8.408363461494445801e-01 6.045459508895874023e-01 4.145103693008422852e-01 9.924181699752807617e-01
5.257335901260375977e-01 9.914359450340270996e-01 9.211689829826354980e-01 9.987896084785461426e-01 8.941373825073242188e-01 9.865804910659790039e-01 7.611635923385620117e-01
5.746614933013916016e-01 8.365530967712402344e-01 8.652005195617675781e-01 7.830376029014587402e-01 8.233487606048583984e-01 9.935271739959716797e-01 4.421260058879852295e-01
4.865190386772155762e-01 9.738701581954956055e-01 8.386178612709045410e-01 9.061297178268432617e-01 8.787781596183776855e-01 2.650193870067596436e-01 5.908292531967163086e-01
2.566865086555480957e-01 9.338834285736083984e-01 7.600708007812500000e-01 3.790705800056457520e-01 9.894808530807495117e-01 9.963377714157104492e-01 9.178063869476318359e-01
4.298908710479736328e-01 9.425826668739318848e-01 8.952921628952026367e-01 9.936856627464294434e-01 9.358191490173339844e-01 9.968590736389160156e-01 1.563723087310791016e-01
2.547634579241275787e-02 9.999804496765136719e-01 7.886976599693298340e-01 9.827595949172973633e-01 4.367269277572631836e-01 9.956971406936645508e-01 4.658261537551879883e-01
5.875796079635620117e-02 9.825230836868286133e-01 9.824743866920471191e-01 3.957764208316802979e-01 7.251800894737243652e-01 4.691513180732727051e-01 9.746042490005493164e-01
2.050615549087524414e-01 9.944043159484863281e-01 8.765118122100830078e-01 9.952903985977172852e-01 6.645095944404602051e-01 5.033740997314453125e-01 9.563780426979064941e-01
4.444350302219390869e-01 9.941490888595581055e-01 9.916990995407104492e-01 6.749933362007141113e-01 6.248579621315002441e-01 8.510328531265258789e-01 8.746994137763977051e-01
3.911967575550079346e-01 9.999293088912963867e-01 3.726191818714141846e-01 5.981080532073974609e-01 6.808136701583862305e-01 2.592068314552307129e-01 9.985924363136291504e-01
3.743274211883544922e-01 6.605198979377746582e-01 9.693102836608886719e-01 9.940890073776245117e-01 4.736338555812835693e-01 1.821628212928771973e-01 4.897597432136535645e-01
1.592954695224761963e-01 2.807973623275756836e-01 9.586060047149658203e-01 9.880486130714416504e-01 9.889751672744750977e-01 6.496360301971435547e-01 7.345864176750183105e-01
2.846947908401489258e-01 9.993163347244262695e-01 8.546664118766784668e-01 9.493072032928466797e-01 9.950559139251708984e-01 9.982497096061706543e-01 9.142301082611083984e-01
7.652900815010070801e-01 9.930002689361572266e-01 9.988754391670227051e-01 9.523261785507202148e-01 7.595602869987487793e-01 5.946758985519409180e-01 3.833208680152893066e-01
1.924213618040084839e-01 3.387536406517028809e-01 9.585041403770446777e-01 8.357686996459960938e-01 3.665345907211303711e-01 2.409837841987609863e-01 7.921907901763916016e-01
1.610908955335617065e-01 9.921688437461853027e-01 9.070937633514404297e-01 9.494400024414062500e-01 2.243981063365936279e-01 8.629905581474304199e-01 6.272569298744201660e-01
8.975652456283569336e-01 8.276302814483642578e-01 9.245148897171020508e-01 5.895185470581054688e-01 6.171732544898986816e-01 9.635668992996215820e-01 3.489251136779785156e-01
2.558061182498931885e-01 4.144273996353149414e-01 9.895473718643188477e-01 9.664992094039916992e-01 2.342469543218612671e-01 9.250198006629943848e-01 2.062650918960571289e-01
2.631164789199829102e-01 9.708865284919738770e-01 6.423858404159545898e-01 9.983855485916137695e-01 7.598563432693481445e-01 8.747819662094116211e-01 3.557315170764923096e-01
1.779010593891143799e-01 6.358454823493957520e-01 6.877360939979553223e-01 3.065180778503417969e-01 9.228927493095397949e-01 8.853855729103088379e-01 5.114822387695312500e-01
3.659619987010955811e-01 9.284004569053649902e-01 8.426053524017333984e-01 9.965722560882568359e-01 7.433236241340637207e-01 9.888684749603271484e-01 8.852075934410095215e-01
2.895450294017791748e-01 8.159731030464172363e-01 9.994615912437438965e-01 8.219507932662963867e-01 7.551123499870300293e-01 8.287135362625122070e-01 3.062199056148529053e-01
2.460300549864768982e-02 8.394034504890441895e-01 3.778180181980133057e-01 9.868854284286499023e-01 3.594817519187927246e-01 5.785144567489624023e-01 1.738547831773757935e-01
1.661193519830703735e-01 9.995149374008178711e-01 9.691006541252136230e-01 9.988676309585571289e-01 9.986274242401123047e-01 8.005523085594177246e-01 7.041333317756652832e-01
2.731712162494659424e-01 8.515752553939819336e-01 2.434358447790145874e-01 3.636792004108428955e-01 9.581235051155090332e-01 2.668531239032745361e-01 8.653846383094787598e-01
2.075347602367401123e-01 3.457559347152709961e-01 9.671416878700256348e-01 9.910008311271667480e-01 3.105268478393554688e-01 9.040588140487670898e-01 9.608467221260070801e-01
2.785349488258361816e-01 9.991180300712585449e-01 9.337189793586730957e-02 9.195444583892822266e-01 9.685368537902832031e-01 9.750317931175231934e-01 9.896830320358276367e-01
5.994645953178405762e-01 6.025537103414535522e-02 9.545685648918151855e-01 9.998297691345214844e-01 9.720702171325683594e-01 9.972366094589233398e-01 1.335216760635375977e-01
5.915818214416503906e-01 8.991841077804565430e-01 9.988162517547607422e-01 5.697783827781677246e-01 9.466426968574523926e-01 6.663079857826232910e-01 7.099537849426269531e-01
4.140435159206390381e-01 9.875291585922241211e-01 8.966093659400939941e-01 9.793123006820678711e-01 9.992069602012634277e-01 9.981684684753417969e-01 5.926132798194885254e-01
1.348507404327392578e-01 8.325063586235046387e-01 6.926767826080322266e-01 9.968786239624023438e-01 9.139587879180908203e-01 9.078064560890197754e-01 7.166198492050170898e-01
1.747321486473083496e-01 8.069698214530944824e-01 5.552658438682556152e-01 9.589579105377197266e-01 8.677937984466552734e-01 9.110489487648010254e-01 7.303314208984375000e-01
2.395773082971572876e-01 6.061552166938781738e-01 9.909763932228088379e-01 8.004146218299865723e-01 4.602029025554656982e-01 8.753160238265991211e-01 8.136913180351257324e-01
6.306343078613281250e-01 9.311251640319824219e-01 9.965816140174865723e-01 3.699702620506286621e-01 9.972634315490722656e-01 6.489751338958740234e-01 4.360329210758209229e-01
5.923390015959739685e-02 9.962222576141357422e-01 9.962875843048095703e-01 9.789834618568420410e-01 9.863781929016113281e-01 9.976614713668823242e-01 8.850367069244384766e-01
