# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 5.232511127841139864e-02 2.143103877024601749e-03 4.881196903353919592e-02 5.654383695115862418e-02 1.086563180359891162e-01 2.608129217053313173e-02 6.835194885286617617e-02 1.301438696725321642e-01 2.752758249732963902e-01 2.444850980080623404e-02 2.310920402280990382e-01 2.980787619261024424e-01 3.757555870239089879e-01 2.940374285250877545e-02 3.301392513828094177e-01 4.190537425385156278e-01
1.497487437185929596e-02 6.352970985412295657e-02 2.078491783364924596e-03 5.924015473907300738e-02 6.678110025666748883e-02 1.166151830525676558e-01 3.552321450789915763e-02 7.358624493836250779e-02 1.589064960615979571e-01 3.244685439716162301e-01 3.337381967266833671e-02 2.795153543545219610e-01 3.644508016518770432e-01 4.494275896440868001e-01 2.831821592308908855e-02 3.826475297570622325e-01 4.935405733837072706e-01
1.994974874371859344e-02 7.140183227460812632e-02 3.390776316034608932e-03 6.713831189051258641e-02 7.721350267740687001e-02 1.298707158196834577e-01 3.607230502053943022e-02 8.512984265650118398e-02 1.838177728524420240e-01 3.634190931321059082e-01 2.948833181797160669e-02 3.067727673672047684e-01 4.210169934242739553e-01 5.124791272654045660e-01 2.363919479503494986e-02 4.520145556309821400e-01 5.456841553327179684e-01
2.492462311557788746e-02 7.883019691988439603e-02 4.108677459439985871e-03 7.153893374837416719e-02 8.631853477189906088e-02 1.300805626843917207e-01 2.803812437282993814e-02 9.222119816047505414e-02 2.001881840952349223e-01 4.010733038493287106e-01 2.848341721272097324e-02 3.313034008788925400e-01 4.437935170018928455e-01 5.722930178916181276e-01 3.012592586130492800e-02 5.085519384040124713e-01 6.195752354258038386e-01
2.989949748743718494e-02 8.438383296906415421e-02 3.276085205547796426e-03 8.013867167457239260e-02 9.154736095155836806e-02 1.349223835936391447e-01 1.781057787393072397e-02 9.660779383696717348e-02 1.598615074558219218e-01 4.380120568904607437e-01 2.595489572105496440e-02 3.704162130836196054e-01 4.658905327342799385e-01 6.233382705840715410e-01 2.797105796299120123e-02 5.645725403571570933e-01 6.625739992166806980e-01
3.487437185929648242e-02 8.958459303640776972e-02 3.864552708329218027e-03 8.529185720417491179e-02 9.752445597386048826e-02 1.423238034977921118e-01 1.712878311502798526e-02 1.064877341400146393e-01 1.695941894261348837e-01 4.658572406646139252e-01 2.657633404168936037e-02 4.069506103669051633e-01 5.081663705142857035e-01 6.663835876425585614e-01 2.345747089536334359e-02 6.138266922403289305e-01 7.005177811809308874e-01
3.984924623115577991e-02 9.447154559808619567e-02 4.823171599096640581e-03 8.952014929704261992e-02 1.051767037620693762e-01 1.500081332506305043e-01 1.951927605480547473e-02 1.160997071743474079e-01 1.874077077397430513e-01 5.006401476075638124e-01 3.030366014408657563e-02 4.365734396288292185e-01 5.489795987287032775e-01 7.036367058471705294e-01 2.256696125297423874e-02 6.577480872881619200e-01 7.441589213793519120e-01
4.482412060301507739e-02 9.919126328538936666e-02 5.008448177471347060e-03 9.354232103878754034e-02 1.086063643565869236e-01 1.610381263810950758e-01 2.244981950516389269e-02 1.242279034343395649e-01 2.042376448091334784e-01 5.317883913034067156e-01 3.239087376630408327e-02 4.658504021945391038e-01 5.873780894490346904e-01 7.407516605286945666e-01 1.988352459287246604e-02 7.129459106209393715e-01 7.744115568238874037e-01
4.979899497487437487e-02 1.043500536921829341e-01 5.713640795035408899e-03 9.750907494840684031e-02 1.148930040524319129e-01 1.699234369260740063e-01 2.590511018818910521e-02 1.308058121625690351e-01 2.203261520682913699e-01 5.546437579255478756e-01 2.520046869208344975e-02 5.000089561828705564e-01 5.881556834714597448e-01 7.780456535925516226e-01 2.367071998166513785e-02 7.537749451260874478e-01 8.261622821820790996e-01
5.477386934673367236e-02 1.079136908088299263e-01 5.772888113961738808e-03 1.002386459397572038e-01 1.168105995755261278e-01 1.749408601119694373e-01 2.050483082792553535e-02 1.407297334296164493e-01 2.099116180870710113e-01 5.780950516976032239e-01 2.244041868560189487e-02 5.276107853084277544e-01 6.148331781820877140e-01 8.075609603413784754e-01 2.157983775842190269e-02 7.870012201825534737e-01 8.591160295092890031e-01
5.974874371859296984e-02 1.122869124075117908e-01 4.365104177360173282e-03 1.056335166991639873e-01 1.174773387356689708e-01 1.782910602953851342e-01 1.712433331450984031e-02 1.485801276171937191e-01 2.068943166917701915e-01 5.991734081185600136e-01 2.349204975874298260e-02 5.494922611509128751e-01 6.307741500287651348e-01 8.440738792156829984e-01 2.136157588035839106e-02 8.204943343028709979e-01 8.907208623866504915e-01
6.472361809045226733e-02 1.160472659468920753e-01 4.112219844435942469e-03 1.100617290579342933e-01 1.210564037650457558e-01 1.795287706902261304e-01 1.653081826752664241e-02 1.529746325813403918e-01 2.041667273915350189e-01 6.178806670756427089e-01 2.268077620703312994e-02 5.726511717431597148e-01 6.594369018805454896e-01 8.730113595104074253e-01 2.195922632810905911e-02 8.435833742619560649e-01 9.177675228371441341e-01
