# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 1.688155815339603127e-01 7.196828201314272276e-03 1.570504477647247654e-01 1.830321610253525244e-01 1.139013967628480228e-01 1.400878371598260619e-01 0.000000000000000000e+00 3.038546345954180050e-01 6.831693136381596920e-01 7.025039677978944797e-01 0.000000000000000000e+00 1.595590150968497101e+00 1.504088904897734613e+00 9.179350965256865003e-01 0.000000000000000000e+00 2.572109395428995526e+00
1.497487437185929596e-02 2.048916669769545451e-01 6.966357770731989793e-03 1.905479066583991299e-01 2.158169533896705239e-01 2.072964378358352899e-01 1.784241202874054244e-01 0.000000000000000000e+00 4.550184980373596089e-01 1.046399399134354091e+00 8.322993535751675998e-01 0.000000000000000000e+00 2.111649209960389850e+00 3.024699921061688279e+00 5.664597752784313878e-01 1.823714339632246606e+00 3.898587628239062575e+00
1.994974874371859344e-02 2.300571375107947902e-01 1.134479153159909971e-02 2.158183471112352925e-01 2.495505449514932028e-01 2.792319597774243212e-01 1.837513657465075778e-01 0.000000000000000000e+00 4.727701224033079574e-01 1.863949150892190598e+00 6.724306957270124174e-01 0.000000000000000000e+00 2.250835620354189714e+00 3.350071232052783898e+00 5.468147986212140710e-01 2.211495452677349594e+00 4.451829885076090676e+00
2.492462311557788746e-02 2.538799660904164646e-01 1.371984414354552109e-02 2.296155489134528438e-01 2.789796296871199233e-01 4.540616992836732924e-01 1.561522144165769510e-01 9.609753475211489648e-02 7.243283514155977043e-01 2.551794226856245906e+00 5.513180206305143827e-01 1.478314270562373745e+00 3.671701286973225731e+00 3.789510733464376724e+00 8.364857695544031246e-01 2.511251517698159574e+00 5.561983937022016100e+00
2.989949748743718494e-02 2.715217685165857708e-01 1.092680752333350692e-02 2.573968652890050168e-01 2.954687770054488793e-01 5.460767456603810022e-01 1.090423287586906181e-01 3.385195246572454963e-01 7.244367742196763382e-01 2.734375686165008368e+00 4.873742375014734618e-01 1.686709312482043588e+00 3.452799982719145788e+00 4.000187597606268852e+00 7.181096691296975365e-01 2.845009197742895068e+00 5.273272793026506200e+00
3.487437185929648242e-02 2.880900137021370488e-01 1.287028377350229319e-02 2.738234574014707379e-01 3.145825981883562106e-01 5.654427864630847678e-01 1.027290284045952184e-01 3.746513185840756877e-01 7.493026371681515974e-01 2.793840013453051885e+00 5.347023747080204004e-01 1.885652822196228318e+00 3.934710127269036128e+00 4.074734862324428164e+00 4.854691622852265187e-01 3.125814327418109162e+00 4.950036306557509036e+00
3.984924623115577991e-02 3.036790555266861147e-01 1.605749368165508562e-02 2.872398370226104114e-01 3.393894980795052474e-01 5.934079930102500455e-01 1.218708852768819462e-01 4.104650370770944190e-01 8.561916300783056766e-01 3.071109785669678072e+00 6.716212835473185372e-01 2.030698700193995787e+00 4.496001629573985525e+00 4.158799792229905812e+00 4.617678575074889991e-01 3.361028701250714512e+00 5.134056145466838750e+00
4.482412060301507739e-02 3.187434544260918101e-01 1.664228133774761642e-02 3.000157564106683550e-01 3.500804689739097086e-01 6.444471450976148041e-01 1.472112207779902038e-01 4.401370376265791862e-01 9.630806229884598668e-01 3.289743617497272510e+00 7.740767234661350971e-01 2.182978752421141699e+00 5.057293131878934922e+00 4.284269327818693185e+00 4.048412965527244944e-01 3.780627492453515259e+00 5.001300072402862895e+00
4.979899497487437487e-02 3.353073460004725170e-01 1.897689807007027149e-02 3.126399547124643075e-01 3.703976722072029881e-01 6.848215662830192674e-01 1.755093062772879742e-01 4.632933215262209359e-01 1.069969615898614057e+00 3.248971732560252512e+00 4.779573964106532680e-01 2.395772537825259008e+00 3.972939295501961343e+00 4.478447021907783210e+00 5.018134994916942926e-01 4.019761451345792658e+00 5.556377098375825163e+00
5.477386934673367236e-02 3.465997118673876942e-01 1.912647544118693463e-02 3.212153158726454572e-01 3.761348086395949752e-01 6.882331686643917701e-01 1.268007020353249803e-01 5.018141968945929454e-01 9.303439996799386380e-01 3.312349884969506775e+00 3.963100381221681401e-01 2.549475354635102331e+00 4.113862242932025737e+00 4.528249035414658508e+00 4.315316718012265906e-01 4.162899227004036362e+00 5.621155822825352644e+00
5.974874371859296984e-02 3.605795990299280329e-01 1.444697641364677855e-02 3.385854607420551443e-01 3.777751865738069870e-01 6.877423212008778597e-01 9.795024971434637684e-02 5.314428930297698805e-01 8.621476711619624478e-01 3.373556505122560001e+00 3.863526967389650513e-01 2.644103487277668751e+00 3.980457726055186551e+00 4.733723464265429115e+00 4.051015162245161783e-01 4.325816628870767566e+00 5.685236867422356788e+00
6.472361809045226733e-02 3.725691851711415703e-01 1.360270532524002728e-02 3.527895208023325013e-01 3.891534660886069585e-01 6.808607903419122698e-01 8.897876594166712061e-02 5.454525486407599821e-01 8.203480953848495405e-01 3.408100675121443324e+00 3.810230510334263188e-01 2.760070120936796378e+00 4.216076750859595101e+00 4.830724645493782887e+00 4.001404182540938548e-01 4.354793582496782278e+00 5.686411484348089296e+00
6.969849246231155093e-02 3.848679835662057735e-01 1.130381461199131930e-02 3.687338420772370839e-01 4.046216427054805109e-01 6.993164404777376664e-01 8.887153625290282466e-02 5.660114695120985751e-01 8.645968010841270646e-01 3.490481620033718091e+00 3.929849703419566742e-01 2.972218367810042672e+00 4.403801579877921313e+00 5.002459392778507485e+00 4.239317431224500221e-01 4.489871294932222590e+00 5.941244348411362175e+00
7.467336683417084842e-02 3.951652424943839503e-01 9.636861825819405952e-03 3.834607578883957868e-01 4.113362839546947924e-01 6.981338351006407539e-01 7.705313314063859387e-02 6.064117113878719767e-01 8.287239767635672383e-01 3.534864426024738826e+00 3.722581925952928583e-01 3.098378197128633271e+00 4.212521072854314319e+00 5.207217424546064066e+00 4.873004089641680969e-01 4.589179237290953672e+00 6.298220239670317078e+00
7.964824120603014590e-02 4.063992566239827409e-01 9.559494556063936194e-03 3.923691666678960632e-01 4.216315367275342285e-01 7.160333012957869059e-01 8.150806252712874955e-02 6.229492649694190476e-01 8.556517866797694882e-01 3.630740834210733681e+00 3.825862439113533187e-01 3.281345098856483844e+00 4.493166824006788573e+00 5.333199810431025867e+00 4.621944046482380219e-01 4.837382577546474494e+00 6.444180243812579256e+00
8.462311557788944338e-02 4.189791164999737694e-01 9.255843257358486662e-03 4.054862160803084925e-01 4.347780242904658587e-01 7.434745464635519330e-01 9.205258877859537336e-02 6.428281465561355157e-01 9.090962831348464723e-01 3.663009127351453564e+00 3.936390169186070875e-01 3.302241704452633542e+00 4.627039570188673068e+00 5.456087680820353114e+00 4.222797809074792519e-01 4.959137384445755359e+00 6.466615588265321790e+00
8.959798994974874087e-02 4.289995823974111500e-01 1.036012576052702458e-02 4.116951652340398171e-01 4.469478770925476296e-01 7.564955488930950045e-01 9.114396632930264752e-02 6.602975273665573352e-01 9.625407795899237895e-01 3.731529536894816257e+00 3.715341764009666981e-01 3.369638884207825313e+00 4.664602192798060543e+00 5.550970579782433134e+00 3.413790393894843289e-01 5.078477678009258867e+00 6.254065582863387540e+00
9.457286432160803835e-02 4.402872884953527577e-01 1.045445437362057563e-02 4.240377203012572482e-01 4.580778324608451024e-01 7.579343657202785023e-01 6.873754958326817877e-02 6.969601494693555832e-01 9.087248565502040742e-01 3.807654286875821192e+00 3.099293144819811885e-01 3.486871998323921584e+00 4.549792044588433448e+00 5.594351412532392764e+00 2.977825490452586932e-01 5.288372646222695650e+00 6.196469449729380408e+00
9.954773869346733584e-02 4.493209707059085956e-01 9.261797249918201150e-03 4.365069450385813399e-01 4.638826762464310915e-01 7.704148405714162928e-01 6.951240947884958221e-02 6.939376699780428481e-01 9.120127743561364797e-01 3.908884986452748844e+00 3.632033432607357226e-01 3.466116044418392494e+00 4.789127545339896486e+00 5.722261257470997009e+00 2.504834744895653720e-01 5.387757853737523916e+00 6.161136819043632862e+00
1.045226130653266333e-01 4.593920713746536544e-01 1.043289755350999652e-02 4.424315954191063160e-01 4.742634291587590756e-01 7.838180393920064493e-01 6.581836940921027834e-02 6.835403391055664413e-01 9.096937037495385070e-01 3.961637971242953249e+00 3.469289526494931386e-01 3.555660318837163825e+00 4.750151459092890605e+00 5.805430335132617081e+00 2.040880246441415802e-01 5.575609692931083217e+00 6.233721144700314909e+00
1.094974874371859308e-01 4.685470164495756373e-01 1.141358914536644807e-02 4.519938111279078186e-01 4.883455810207991687e-01 7.822341940325751031e-01 6.645405643181362398e-02 6.937549593351926003e-01 9.227803598510994076e-01 4.030284576671251173e+00 3.574123985201134168e-01 3.630123000508792330e+00 4.845669889636702088e+00 5.875244686168445085e+00 1.870240479484743812e-01 5.581091035648442222e+00 6.308987319563388318e+00
1.144723618090452283e-01 4.766310944263988381e-01 1.098322214394179333e-02 4.621235857252730117e-01 4.957768090834663854e-01 7.946612227525969852e-01 6.978914810662423251e-02 7.100041502774484536e-01 9.550982199575587250e-01 4.133848143026289890e+00 3.506396974888648099e-01 3.728347375177856637e+00 4.881552589669270859e+00 5.923315264560833349e+00 1.859789717964644151e-01 5.612539829187414675e+00 6.347714397348391380e+00
1.194472361809045258e-01 4.845841397404004880e-01 1.092894545596090339e-02 4.672709092870130920e-01 5.029051889284867904e-01 8.255745398419994663e-01 6.791011763892218500e-02 7.408603446924910685e-01 9.700138882698330356e-01 4.226574099421411823e+00 3.896152860836040177e-01 3.737754544821689784e+00 5.093700836542517152e+00 5.959300532295874753e+00 2.222471435861123612e-01 5.736638751216558418e+00 6.373126357145190823e+00
1.244221105527638233e-01 4.920553320718337176e-01 1.123249172532248159e-02 4.770311445996841537e-01 5.106895067877073036e-01 8.503873126413152850e-01 6.883403317043296221e-02 7.717165391075337944e-01 1.010414130145606437e+00 4.301552570527198860e+00 4.252834947075863625e-01 3.820648010500288461e+00 5.305849083415765222e+00 5.985384675545342148e+00 1.660370122029342088e-01 5.727495583988194916e+00 6.253828018676625966e+00
1.293969849246231207e-01 5.006856490007987048e-01 1.073494008209015770e-02 4.854179062448923387e-01 5.191395565036420745e-01 8.651200841569199884e-01 8.000578327326471340e-02 7.566728296923173058e-01 1.050814372021379839e+00 4.358772805836759190e+00 3.695366824416790319e-01 3.973412208012214286e+00 5.243771231519312792e+00 6.087606070813067483e+00 1.548011323558858843e-01 5.894129402452130684e+00 6.377469005989900630e+00
1.343718592964824043e-01 5.086718693462332075e-01 9.454946926230179891e-03 4.939968323379845816e-01 5.260282609927053876e-01 8.751982894978354022e-01 7.971563072290720198e-02 7.857643287756335138e-01 1.077293463373602211e+00 4.428796710080663779e+00 3.682131651644407477e-01 4.051824794797536988e+00 5.360060381519800465e+00 6.059303866459413435e+00 1.790708366429019094e-01 5.693149775632540432e+00 6.312524280221921025e+00
1.393467336683417157e-01 5.161522825018225458e-01 9.529281469128868254e-03 5.024301552048655584e-01 5.327067300888496115e-01 8.853291310393697211e-01 6.736214640260082542e-02 8.066055822178206380e-01 1.058528771021475245e+00 4.465369189454520438e+00 2.955930914211885030e-01 4.059359483450509565e+00 5.100835754412613277e+00 6.097471214269115869e+00 1.387034104929689149e-01 5.824725903055438359e+00 6.282245171271638284e+00
