# FPR	mN=200GeV-mean	mN=200GeV-std	mN=200GeV-min	mN=200GeV-max	mN=300GeV-mean	mN=300GeV-std	mN=300GeV-min	mN=300GeV-max	mN=500GeV-mean	mN=500GeV-std	mN=500GeV-min	mN=500GeV-max	mN=700GeV-mean	mN=700GeV-std	mN=700GeV-min	mN=700GeV-max	mN=900GeV-mean	mN=900GeV-std	mN=900GeV-min	mN=900GeV-max	mN=1100GeV-mean	mN=1100GeV-std	mN=1100GeV-min	mN=1100GeV-max
2.004008016032064049e-02 2.703703703703703165e-01 3.040684196280761271e-03 2.651112651112650931e-01 2.753522753522753552e-01 3.336644336644336573e-01 5.576320909047353946e-03 3.248633248633248649e-01 3.417263417263417535e-01 4.113883113883113896e-01 7.090285666618195530e-03 3.963963963963963999e-01 4.220374220374220608e-01 3.994147994147995151e-01 9.669309004834829649e-03 3.791483791483791221e-01 4.128744128744128994e-01 3.193963193963194058e-01 9.304846820891896422e-03 3.006083006083006270e-01 3.304073304073303907e-01 1.895125895125895354e-01 8.121212393978843522e-03 1.760991760991761079e-01 1.998151998151998232e-01
2.204408817635270315e-02 2.788095788095787952e-01 3.223986879342470233e-03 2.725802725802725646e-01 2.840532840532840608e-01 3.438515438515438727e-01 5.620604784395068394e-03 3.344883344883344822e-01 3.542773542773542950e-01 4.248402248402248782e-01 6.614768240102892466e-03 4.095634095634095861e-01 4.318164318164318116e-01 4.148225148225147541e-01 1.056602957462500318e-02 3.908523908523908741e-01 4.271964271964271975e-01 3.342958342958342599e-01 9.464073794476465448e-03 3.133133133133133019e-01 3.481173481173481243e-01 2.027258027258027062e-01 8.451704674357263594e-03 1.876491876491876432e-01 2.170632170632170732e-01
2.404809619238476581e-02 2.866404866404866358e-01 2.688438694744223981e-03 2.808192808192808143e-01 2.902132902132902315e-01 3.530684530684530809e-01 4.383469050829785774e-03 3.451143451143451335e-01 3.607453607453607325e-01 4.373989373989374263e-01 5.828071686484746425e-03 4.235004235004234951e-01 4.425964425964425963e-01 4.282975282975282627e-01 9.233272485774272204e-03 4.054054054054054279e-01 4.403634403634403838e-01 3.480788480788480355e-01 9.069958664636683723e-03 3.264033264033264214e-01 3.601293601293601432e-01 2.146685146685146373e-01 8.204281420721737730e-03 1.991991991991992061e-01 2.269962269962269852e-01
2.605210420841683194e-02 2.955416955416955149e-01 2.464676122587047564e-03 2.909832909832910097e-01 2.981442981442981588e-01 3.642103642103642347e-01 4.180473101539255824e-03 3.570493570493570301e-01 3.711403711403711281e-01 4.509663509663510150e-01 5.704250727915122395e-03 4.371294371294371373e-01 4.566104566104566276e-01 4.437976437976438038e-01 8.434528122097766090e-03 4.235004235004234951e-01 4.556094556094555936e-01 3.644490644490644971e-01 9.375906400191601903e-03 3.429583429583429321e-01 3.782243782243782104e-01 2.289905289905290187e-01 8.378687583072965891e-03 2.132902132902132764e-01 2.417032417032417002e-01
2.805611222444889460e-02 3.032802032802032755e-01 1.530753009602532026e-03 2.998382998382998488e-01 3.052283052283052411e-01 3.737044737044736831e-01 4.349659311837341183e-03 3.674443674443674257e-01 3.798413798413798337e-01 4.634557634557633921e-01 6.130719825714882505e-03 4.504504504504504570e-01 4.727034727034726824e-01 4.577962577962577662e-01 7.736588244797285713e-03 4.402094402094401948e-01 4.671594671594671566e-01 3.789712789712790242e-01 8.492522071551539611e-03 3.602833602833602766e-01 3.906983906983906851e-01 2.423808423808423707e-01 7.367487115677807431e-03 2.286132286132286084e-01 2.546392546392546308e-01
3.006012024048096073e-02 3.101486101486100599e-01 2.457605560224046699e-03 3.059983059983060194e-01 3.149303149303149252e-01 3.821359821359820996e-01 4.865746909875430862e-03 3.744513744513744413e-01 3.890043890043889951e-01 4.738815738815739254e-01 6.906700883561304842e-03 4.599984599984600075e-01 4.831754831754832002e-01 4.702317702317701520e-01 8.616267329305137349e-03 4.522214522214522137e-01 4.817894817894817772e-01 3.909601909601909120e-01 9.530619015851329520e-03 3.715253715253715172e-01 4.054824054824054946e-01 2.534688534688534500e-01 8.367736926909959128e-03 2.391622391622391652e-01 2.683452683452683396e-01
3.206412825651302340e-02 3.169169169169169242e-01 2.045015355485483785e-03 3.139293139293139467e-01 3.205513205513205732e-01 3.903210903210903582e-01 4.287521658915038718e-03 3.849233849233849036e-01 3.973203973203973116e-01 4.843612843612843943e-01 7.225479788572122461e-03 4.710864710864710592e-01 4.951104951104950969e-01 4.816123816123815682e-01 8.715650246254865591e-03 4.650804650804650775e-01 4.944944944944945076e-01 4.029491029491030218e-01 9.824766280271932800e-03 3.853853853853853595e-01 4.181874181874181695e-01 2.645722645722645705e-01 8.279782153506007672e-03 2.529452529452529408e-01 2.805882805882806141e-01
3.406813627254508953e-02 3.242704242704242401e-01 2.022054862610716923e-03 3.213213213213212960e-01 3.275583275583275333e-01 3.984522984522984590e-01 3.712976927262212970e-03 3.937013937013936760e-01 4.045584045584045829e-01 4.944097944097943786e-01 6.496767136501371484e-03 4.851774851774851571e-01 5.048895048895049031e-01 4.927080927080926820e-01 8.274682071273697231e-03 4.779394779394779413e-01 5.046585046585047030e-01 4.152768152768152587e-01 9.263451692700114953e-03 4.004004004004004247e-01 4.302764302764302551e-01 2.760067760067760334e-01 8.330344352978739930e-03 2.644182644182644371e-01 2.918302918302918547e-01
3.607214428857714872e-02 3.304689304689304441e-01 2.627903318568785944e-03 3.261723261723261658e-01 3.343343343343343488e-01 4.060445060445060372e-01 4.430690414824254957e-03 3.992453992453992573e-01 4.141834141834142002e-01 5.034265034265034133e-01 7.179859782803658941e-03 4.931854931854932067e-01 5.174405174405174446e-01 5.029953029953029287e-01 9.247334177280143105e-03 4.865634865634865802e-01 5.179025179025179559e-01 4.262108262108261769e-01 1.066109375991632427e-02 4.082544082544082298e-01 4.462924462924462987e-01 2.859628859628859376e-01 9.365741917977227562e-03 2.738892738892738654e-01 3.025333025333025172e-01
3.807615230460921485e-02 3.364287364287364412e-01 1.952160767421457204e-03 3.325633325633325366e-01 3.386463386463386405e-01 4.132748132748133019e-01 3.782859481931289975e-03 4.074074074074073848e-01 4.203434203434203709e-01 5.121429121429120768e-01 5.854619218454610446e-03 5.048125048125048364e-01 5.239085239085239376e-01 5.126511126511127392e-01 7.743222078367407307e-03 4.976514976514976318e-01 5.246015246015246491e-01 4.364595364595363902e-01 8.828659059017038638e-03 4.202664202664202486e-01 4.531454531454531254e-01 2.960498960498960663e-01 7.584394233293408408e-03 2.863632863632863401e-01 3.102333102333102444e-01
4.008016032064128098e-02 3.423115423115423162e-01 1.818636845243333435e-03 3.388773388773388962e-01 3.444983444983444887e-01 4.195272195272194971e-01 4.021468625316335435e-03 4.142604142604142670e-01 4.266574266574266749e-01 5.201201201201200996e-01 6.058178937851488310e-03 5.119735119735119300e-01 5.311465311465310979e-01 5.211750211750212358e-01 7.631111656742524396e-03 5.079695079695080162e-01 5.328405328405327879e-01 4.462077462077462253e-01 9.350831144128241013e-03 4.289674289674289542e-01 4.621544621544621534e-01 3.055286055286055014e-01 8.534127341010685694e-03 2.925232925232925107e-01 3.217063217063216851e-01
4.208416833667334017e-02 3.471163471163470904e-01 1.887365975187927378e-03 3.436513436513436437e-01 3.501963501963502035e-01 4.255178255178254654e-01 3.835624181800270302e-03 4.207284207284207045e-01 4.323554323554323342e-01 5.276122276122274801e-01 6.369582086221317781e-03 5.193655193655193347e-01 5.399245399245399257e-01 5.286979286979287540e-01 7.588848833729364661e-03 5.147455147455147761e-01 5.402325402325401926e-01 4.545391545391545551e-01 9.665485081107438176e-03 4.373604373604373374e-01 4.699314699314699473e-01 3.135674135674135776e-01 8.999596261798900598e-03 2.986832986832986814e-01 3.304073304073303907e-01
4.408817635270540630e-02 3.530299530299530475e-01 2.077803954788376428e-03 3.501193501193501367e-01 3.573573573573573525e-01 4.318241318241318183e-01 3.259105008053641943e-03 4.273504273504273310e-01 4.374374374374374597e-01 5.358743358743358609e-01 5.689487701059567186e-03 5.271425271425271841e-01 5.456225456225456405e-01 5.378301378301377778e-01 7.218058024196749058e-03 5.239085239085239376e-01 5.491645491645491539e-01 4.644490644490645304e-01 8.574075266141518992e-03 4.482174482174482444e-01 4.770154770154770296e-01 3.236467236467236441e-01 8.141482899780682486e-03 3.074613074613074537e-01 3.370293370293370172e-01
4.609218436873747243e-02 3.576961576961577016e-01 2.242857735304807504e-03 3.546623546623546841e-01 3.618233618233618332e-01 4.375991375991376553e-01 3.595573815997828247e-03 4.325094325094325232e-01 4.435974435974435748e-01 5.428967428967428344e-01 6.398812956289119322e-03 5.326095326095325877e-01 5.533995533995533789e-01 5.453684453684453093e-01 8.031521443699753821e-03 5.299145299145299193e-01 5.569415569415568923e-01 4.731115731115730361e-01 8.845968448521463953e-03 4.561484561484561717e-01 4.857164857164857352e-01 3.325094325094324343e-01 8.244047684152265229e-03 3.157003157003157034e-01 3.441903441903441663e-01
4.809619238476953162e-02 3.622006622006621601e-01 2.143992444810067198e-03 3.595903595903595651e-01 3.663663663663663805e-01 4.427504427504428408e-01 4.180473101539248885e-03 4.372834372834372707e-01 4.496804496804496787e-01 5.491029491029492116e-01 6.912514390991345015e-03 5.371525371525371906e-01 5.602525602525602055e-01 5.527219527219526807e-01 8.686741768861886911e-03 5.360745360745360344e-01 5.690305690305690334e-01 4.804496804496803941e-01 9.828190410576954916e-03 4.620004620004620199e-01 4.932624932624932734e-01 3.400015400015399814e-01 9.199379371298745806e-03 3.217833217833218074e-01 3.511203511203511152e-01
5.010020040080159776e-02 3.663047663047663272e-01 1.938139508076180051e-03 3.636713636713636566e-01 3.696773696773696938e-01 4.473627473627473927e-01 4.400397770313696846e-03 4.414414414414414289e-01 4.549164549164549376e-01 5.547701547701547886e-01 6.934693794242673820e-03 5.430815430815431055e-01 5.665665665665665651e-01 5.587279587279586623e-01 8.855598053387212301e-03 5.425425425425425274e-01 5.749595749595749483e-01 4.871640871640872672e-01 9.738899605819750782e-03 4.696234696234696249e-01 4.994224994224994441e-01 3.474089474089473994e-01 9.076855822284547737e-03 3.290213290213290231e-01 3.592823592823592982e-01
5.210420841683366389e-02 3.715253715253715172e-01 2.797339780972606712e-03 3.678293678293678148e-01 3.753753753753753530e-01 4.528682528682528852e-01 4.528128307355192700e-03 4.464464464464464322e-01 4.593054593054592960e-01 5.615230615230613065e-01 6.788180228068143793e-03 5.496265496265496653e-01 5.718795718795718352e-01 5.663432663432663716e-01 9.177456317592857030e-03 5.493185493185492874e-01 5.821205821205821529e-01 4.951027951027951457e-01 1.010365716845510950e-02 4.768614768614768407e-01 5.074305074305074381e-01 3.562562562562562318e-01 9.398555716471057239e-03 3.362593362593362389e-01 3.682913682913682707e-01
5.410821643286573002e-02 3.758758758758758978e-01 3.104020090120516388e-03 3.712943712943713170e-01 3.802263802263802228e-01 4.573496573496573236e-01 4.940525597298520838e-03 4.499114499114499344e-01 4.650804650804650775e-01 5.669669669669670231e-01 7.446970401088023710e-03 5.533225533225533121e-01 5.788865788865789064e-01 5.721567721567720755e-01 9.889412194910738793e-03 5.539385539385539570e-01 5.865095865095865113e-01 5.021714021714022147e-01 1.096671687551190738e-02 4.823284823284823553e-01 5.152845152845152432e-01 3.635943635943636454e-01 1.048355412108431875e-02 3.417263417263417535e-01 3.752983752983752863e-01
5.611222444889778921e-02 3.799722799722800026e-01 3.135529740424046474e-03 3.758373758373758644e-01 3.846923846923847035e-01 4.619542619542619799e-01 4.912001426658171507e-03 4.542234542234542261e-01 4.691614691614691690e-01 5.723492723492723533e-01 7.229930010292173227e-03 5.578655578655579150e-01 5.843535843535843100e-01 5.779702779702778903e-01 9.620169723307314680e-03 5.584815584815584488e-01 5.913605913605913811e-01 5.092477092477092349e-01 1.042958581691583349e-02 4.900284900284900269e-01 5.219835219835219364e-01 3.709093709093709279e-01 1.040834851776830175e-02 3.504273504273504036e-01 3.820743820743821018e-01
5.811623246492985534e-02 3.837837837837837496e-01 2.682831197663996387e-03 3.796873796873797002e-01 3.873103873103873052e-01 4.660968660968661803e-01 4.924249743508837297e-03 4.593054593054592960e-01 4.750134750134750172e-01 5.771001771001771363e-01 7.127462538757659352e-03 5.634095634095633853e-01 5.896665896665896911e-01 5.834372834372834049e-01 9.081926512183199213e-03 5.655655655655655867e-01 5.962885962885963176e-01 5.154616154616155077e-01 1.004749513034047630e-02 4.968044968044967868e-01 5.286825286825286296e-01 3.774004774004774410e-01 9.801480716093484424e-03 3.603603603603603434e-01 3.898513898513898401e-01
6.012024048096192147e-02 3.877723877723877610e-01 2.508595859460048885e-03 3.847693847693847702e-01 3.913913913913913967e-01 4.709170709170709124e-01 5.002137411420468256e-03 4.651574651574651442e-01 4.805574805574805430e-01 5.825132825132824932e-01 6.901582664406695315e-03 5.700315700315700118e-01 5.952105952105951614e-01 5.892661892661892331e-01 9.046168819243792861e-03 5.721105721105721464e-01 6.026026026026025662e-01 5.222684222684222943e-01 9.788042506112053578e-03 5.039655039655039914e-01 5.355355355355355673e-01 3.849695849695849992e-01 9.339776069197100461e-03 3.673673673673673590e-01 3.967813967813967890e-01
6.212424849699398066e-02 3.916839916839917057e-01 2.327594009998808743e-03 3.878493878493878277e-01 3.953183953183952992e-01 4.754985754985755486e-01 5.074655593656878828e-03 4.697004697004696916e-01 4.851004851004850904e-01 5.879494879494879811e-01 6.325081794196791424e-03 5.785015785015784617e-01 5.999845999845999645e-01 5.950873950873951657e-01 8.589992755286665962e-03 5.795795795795796179e-01 6.072996072996073025e-01 5.287210287210286630e-01 9.081978738941924242e-03 5.125895125895125748e-01 5.403865403865404371e-01 3.917301917301917458e-01 8.728304321374018640e-03 3.763763763763763870e-01 4.027874027874027707e-01
6.412825651302604679e-02 3.955493955493954994e-01 2.219686656718184836e-03 3.913913913913913967e-01 3.987063987063986792e-01 4.799106799106799270e-01 4.460052908220257621e-03 4.740124740124740388e-01 4.880264880264880145e-01 5.930699930699929734e-01 6.212412786358187389e-03 5.825825825825825532e-01 6.049896049896049677e-01 6.007315007315007227e-01 8.204180245891713394e-03 5.848155848155848213e-01 6.119966119966120388e-01 5.354046354046354539e-01 8.302168869756076583e-03 5.195965195965196459e-01 5.470085470085470636e-01 3.982443982443981678e-01 8.934663712549646697e-03 3.831523831523831469e-01 4.097944097944097863e-01
6.613226452905811292e-02 3.987987987987987593e-01 2.514922004687031743e-03 3.951643951643951658e-01 4.040194040194040048e-01 4.834680834680834538e-01 4.518113618168640225e-03 4.776314776314776189e-01 4.907984907984908052e-01 5.972972972972971917e-01 6.754574735578399575e-03 5.859705859705859332e-01 6.084546084546084144e-01 6.051128051128051855e-01 8.156936203694979334e-03 5.898205898205898245e-01 6.180796180796180872e-01 5.405097405097405439e-01 8.371944692772727292e-03 5.246785246785247159e-01 5.536305536305535790e-01 4.042350042350042472e-01 9.005638802604696083e-03 3.888503888503888617e-01 4.176484176484176469e-01
6.813627254509017905e-02 4.023716023716022994e-01 2.193948264388465366e-03 3.993223993223993240e-01 4.068684068684068622e-01 4.877723877723877943e-01 4.139289523265845573e-03 4.820974820974820996e-01 4.948024948024948300e-01 6.017633017633017278e-01 6.963842861536036558e-03 5.890505890505890463e-01 6.123046123046123057e-01 6.099561099561100486e-01 7.788530193325581344e-03 5.939785939785939828e-01 6.217756217756217341e-01 5.465003465003465122e-01 8.053501330334677383e-03 5.306845306845306975e-01 5.594055594055593605e-01 4.104566104566104157e-01 8.795633557979890341e-03 3.953183953183952992e-01 4.237314237314237508e-01
7.014028056112224518e-02 4.062293062293061974e-01 2.059532561855856748e-03 4.040194040194040048e-01 4.107954107954108203e-01 4.915992915992916101e-01 4.166437096414487770e-03 4.859474859474859354e-01 4.984984984984984768e-01 6.065142065142066219e-01 7.241676099059744624e-03 5.935165935165934714e-01 6.180026180026180205e-01 6.150612150612150275e-01 7.525929385741651073e-03 5.999075999075998977e-01 6.264726264726264704e-01 5.520751520751521202e-01 8.076262012339076660e-03 5.353045353045352561e-01 5.647955647955648084e-01 4.167321167321166864e-01 9.053876515353961527e-03 4.006314006314006249e-01 4.305844305844305775e-01
7.214428857715429744e-02 4.095018095018094217e-01 2.129661219750531714e-03 4.071764071764071846e-01 4.149534149534149785e-01 4.956417956417956683e-01 3.956253166047711024e-03 4.891044891044891152e-01 5.017325017325017233e-01 6.107338107338107225e-01 6.795944962232242613e-03 5.995225995225995641e-01 6.213136213136213337e-01 6.195888195888196170e-01 7.060382231716962921e-03 6.062986062986063240e-01 6.307076307076306954e-01 5.576037576037575771e-01 7.911487189093889885e-03 5.427735427735427276e-01 5.712635712635713015e-01 4.226919226919226835e-01 8.821214988741055141e-03 4.066374066374066620e-01 4.370524370524370705e-01
7.414829659318636357e-02 4.128436128436129282e-01 2.302083395355305692e-03 4.095634095634095861e-01 4.179564179564179693e-01 4.992068992068990907e-01 4.043317961380719222e-03 4.933394933394933402e-01 5.066605066605066598e-01 6.145068145068144361e-01 6.969098269978165651e-03 6.038346038346038558e-01 6.250096250096249806e-01 6.242550242550242157e-01 7.640472079234944709e-03 6.116886116886116609e-01 6.366366366366366103e-01 5.627935627935627405e-01 8.567932505503377330e-03 5.476245476245475974e-01 5.768075768075767717e-01 4.282282282282281471e-01 9.307599100880714973e-03 4.108724108724108870e-01 4.420574420574420738e-01
7.615230460921842970e-02 4.160468160468160370e-01 2.244073419415229184e-03 4.133364133364133552e-01 4.208054208054208267e-01 5.027104027104026818e-01 3.953944581976324806e-03 4.971124971124971093e-01 5.100485100485100398e-01 6.187726187726187987e-01 6.834987639642461227e-03 6.071456071456071690e-01 6.293216293216292723e-01 6.283899283899284649e-01 7.768880403310718732e-03 6.167706167706167308e-01 6.401786401786401237e-01 5.674058674058672924e-01 8.948883225014256718e-03 5.525525525525525339e-01 5.817355817355817083e-01 4.334565334565333994e-01 1.001486872031234245e-02 4.147224147224147228e-01 4.476784476784476663e-01
7.815631262525049583e-02 4.191268191268191501e-01 2.270079281988788590e-03 4.156464156464156345e-01 4.227304227304227169e-01 5.062139062139061618e-01 3.996415266542484822e-03 4.998074998074998332e-01 5.144375144375143982e-01 6.224763224763225633e-01 6.756066792064109421e-03 6.119966119966120388e-01 6.337106337106337417e-01 6.325248325248326031e-01 7.769624462872577221e-03 6.203896203896204220e-01 6.432586432586432368e-01 5.725032725032723757e-01 9.328676114985936726e-03 5.560175560175559806e-01 5.875105875105874897e-01 4.387002387002387205e-01 1.010117755647696805e-02 4.220374220374220608e-01 4.522214522214522137e-01
8.016032064128256196e-02 4.223762223762223544e-01 2.467897514288273138e-03 4.191884191884192035e-01 4.258104258104258300e-01 5.096327096327095685e-01 4.176386505627928229e-03 5.039655039655039914e-01 5.188265188265188677e-01 6.260337260337259790e-01 6.740656404449948610e-03 6.163086163086163305e-01 6.380996380996381001e-01 6.364441364441363325e-01 7.699949949733399766e-03 6.250866250866250473e-01 6.481096481096481066e-01 5.770462770462769786e-01 9.099145069664473298e-03 5.616385616385616286e-01 5.929775929775930043e-01 4.435820435820435614e-01 9.840284482793195536e-03 4.282744282744282982e-01 4.567644567644567610e-01
8.216432865731462809e-02 4.257103257103256877e-01 2.692812803087949163e-03 4.215754215754215495e-01 4.292754292754292766e-01 5.127512127512127149e-01 4.419220844108870221e-03 5.060445060445060150e-01 5.214445214445214694e-01 6.298067298067298037e-01 7.029145517609100210e-03 6.197736197736197772e-01 6.411026411026411465e-01 6.403172403172403548e-01 8.114346882231787336e-03 6.272426272426272487e-01 6.514976514976514865e-01 5.815892815892815815e-01 9.969143201776820701e-03 5.649495649495649419e-01 5.995995995995996308e-01 4.486332486332487157e-01 1.033536097092240674e-02 4.332024332024331792e-01 4.631554631554631318e-01
8.416833667334668034e-02 4.287980287980287519e-01 2.778796121238131557e-03 4.241934241934242067e-01 4.324324324324324564e-01 5.165011165011165195e-01 4.309225914110043597e-03 5.099715099715099731e-01 5.254485254485254941e-01 6.334411334411333971e-01 7.284732265814260720e-03 6.220066220066220453e-01 6.444906444906445264e-01 6.440055440055439950e-01 8.074958829607440172e-03 6.301686301686301173e-01 6.545776545776545996e-01 5.861630861630861000e-01 9.939528924369193594e-03 5.697235697235697449e-01 6.036036036036036556e-01 4.535920535920536234e-01 1.072286827298055654e-02 4.365134365134364924e-01 4.680834680834680683e-01
8.617234468937874647e-02 4.318087318087317494e-01 2.765889497120554031e-03 4.259644259644259634e-01 4.355894355894355807e-01 5.198583198583198728e-01 3.991724392754515856e-03 5.142065142065141981e-01 5.279125279125279624e-01 6.369677369677368972e-01 7.177799156534677046e-03 6.257026257026256921e-01 6.471856471856471948e-01 6.475552475552475151e-01 8.317206008736496500e-03 6.330176330176330302e-01 6.594286594286594694e-01 5.902286902286904002e-01 9.859922247464035505e-03 5.730345730345730582e-01 6.077616077616078138e-01 4.586509586509586178e-01 1.099043599814157265e-02 4.410564410564410398e-01 4.741664741664741722e-01
