# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 1.124859392575928090e-04 1.756186163779077235e-04 0.000000000000000000e+00 5.624296962879640586e-04
2.004008016032063962e-03 3.965129358830145681e-03 7.219065046677974841e-04 3.093363329583802106e-03 5.483689538807649463e-03
4.008016032064127925e-03 8.605174353205850141e-03 1.177749808288634445e-03 7.170978627671541206e-03 1.152980877390326168e-02
6.012024048096191453e-03 1.334364454443194570e-02 1.034110011709611773e-03 1.124859392575927944e-02 1.532620922384701941e-02
8.016032064128255849e-03 1.754780652418447967e-02 7.948984266086931870e-04 1.616985376827896614e-02 1.841957255343082064e-02
1.002004008016032024e-02 2.252530933633296178e-02 1.292976820311883893e-03 2.010686164229471412e-02 2.474690663667041685e-02
1.202404809619238291e-02 2.767154105736783359e-02 2.382704715806553599e-03 2.277840269966254286e-02 3.205849268841394484e-02
1.402805611222444730e-02 3.228346456692912647e-02 2.073375544563189812e-03 2.952755905511810983e-02 3.712035995500562180e-02
1.603206412825651170e-02 3.712035995500562874e-02 2.622997483995729955e-03 3.487064116985377077e-02 4.401012373453318249e-02
1.803607214428857436e-02 4.266029246344206494e-02 2.749729081196768295e-03 3.754218222722159604e-02 4.822834645669291098e-02
2.004008016032064049e-02 4.707536557930257909e-02 3.260637354473733176e-03 3.979190101237345401e-02 5.314960629921260116e-02
2.204408817635270315e-02 5.140607424071989839e-02 3.349409327814227826e-03 4.597862767154105995e-02 5.778965129358830388e-02
2.404809619238476581e-02 5.553993250843645285e-02 2.819170086580910159e-03 5.033745781777277523e-02 6.102362204724409711e-02
2.605210420841683194e-02 5.956130483689538874e-02 2.638178995021518009e-03 5.582114735658042642e-02 6.425759280089989034e-02
2.805611222444889460e-02 6.328740157480314266e-02 3.261031449647642643e-03 5.919572553430821338e-02 7.086614173228346358e-02
3.006012024048096073e-02 6.758998875140606599e-02 4.358399231212607867e-03 6.186726659167603865e-02 7.831833520809898530e-02
3.206412825651302340e-02 7.194881889763779514e-02 4.892269585287998060e-03 6.566366704161979984e-02 8.338020247469066226e-02
3.406813627254508953e-02 7.724971878515185519e-02 4.848489779112178516e-03 7.002249718785151511e-02 8.745781777277840396e-02
3.607214428857714872e-02 8.107424071991001235e-02 4.661385292461973570e-03 7.494375703037120529e-02 9.195725534308211990e-02
3.807615230460921485e-02 8.520809898762653212e-02 4.776515115709512559e-03 7.916197975253093377e-02 9.715973003374578365e-02
4.008016032064128098e-02 8.830146231721036632e-02 4.472111905747547245e-03 8.225534308211474022e-02 9.969066366704161519e-02
4.208416833667334017e-02 9.191507311586052942e-02 3.883438581104486052e-03 8.703599550056242973e-02 1.020809898762654599e-01
