# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 6.280788177339902134e-03 3.538691673110329252e-03 1.343484102104791677e-03 1.119570085087326534e-02
2.004008016032063962e-03 1.091356918943125753e-01 6.869828372872453098e-03 9.768248992386922847e-02 1.249440214957456274e-01
4.008016032064127925e-03 1.627160725391670060e-01 4.270558452214318762e-03 1.554523063143752881e-01 1.705105239587998145e-01
6.012024048096191453e-03 2.018528884908195598e-01 4.026053260618863219e-03 1.925660546350201618e-01 2.088557993730407458e-01
8.016032064128255849e-03 2.281403940886699844e-01 2.816920431723036328e-03 2.245857590685176874e-01 2.325347066726377032e-01
1.002004008016032024e-02 2.552843708016121482e-01 4.045677691114780115e-03 2.455776981639050671e-01 2.600201522615315786e-01
1.202404809619238291e-02 2.781068069861173386e-01 4.736750728445201369e-03 2.709919390953873797e-01 2.887371249440214838e-01
1.402805611222444730e-02 2.967924317062248241e-01 4.642062819979862406e-03 2.898007165248544514e-01 3.027317510076130702e-01
1.603206412825651170e-02 3.129276578234839734e-01 4.556053179626531544e-03 3.065942678011643330e-01 3.201410658307209944e-01
1.803607214428857436e-02 3.280004478280340030e-01 4.021283171307695088e-03 3.214845499328257694e-01 3.350313479623824309e-01
2.004008016032064049e-02 3.415304523063144027e-01 3.380049579333462700e-03 3.368226600985221864e-01 3.468987908643080820e-01
2.204408817635270315e-02 3.532635467980295152e-01 3.883718268151713053e-03 3.490819525302283899e-01 3.597738468428123837e-01
2.404809619238476581e-02 3.626959247648902096e-01 4.225305558703657503e-03 3.580944917151813733e-01 3.704097626511419494e-01
2.605210420841683194e-02 3.724585759068517188e-01 4.550139985622170605e-03 3.665472458575906867e-01 3.809896999552171981e-01
2.805611222444889460e-02 3.820029108822212693e-01 5.386484850201983879e-03 3.742722794446932122e-01 3.902821316614419889e-01
3.006012024048096073e-02 3.900806090461262920e-01 5.193055571908646549e-03 3.821652485445589109e-01 3.973914017017465272e-01
3.206412825651302340e-02 3.986453201970442950e-01 5.353441849984361990e-03 3.901701746529332993e-01 4.069637259292431808e-01
3.406813627254508953e-02 4.063871473354231934e-01 4.982404499352779785e-03 3.980631437527989425e-01 4.146327810120913337e-01
3.607214428857714872e-02 4.129590237348857995e-01 4.976577182557190109e-03 4.037169726824899052e-01 4.216860725481414995e-01
3.807615230460921485e-02 4.189375279892521564e-01 4.890256628567595486e-03 4.101545006717420283e-01 4.273958799820868903e-01
4.008016032064128098e-02 4.252463054187192171e-01 4.685852223894827057e-03 4.195588893864756197e-01 4.335535154500671506e-01
4.208416833667334017e-02 4.311632333184057808e-01 4.625806316325149770e-03 4.255485893416927623e-01 4.399910434393192737e-01
4.408817635270540630e-02 4.370129870129870753e-01 4.260313565336139828e-03 4.310904612628750354e-01 4.452530228392297396e-01
4.609218436873747243e-02 4.426332288401253479e-01 4.357688362415625474e-03 4.361285266457680110e-01 4.504030452306314602e-01
4.809619238476953162e-02 4.487180922525750293e-01 4.236019583066678862e-03 4.429019256605463695e-01 4.572324227496641358e-01
5.010020040080159776e-02 4.541983878190775092e-01 4.041229309684018361e-03 4.483318405732198975e-01 4.636139722346618863e-01
5.210420841683366389e-02 4.593931930138827613e-01 4.028523696405375207e-03 4.530900134348410102e-01 4.691558441558441594e-01
5.410821643286573002e-02 4.641681594267801358e-01 4.377894831327188742e-03 4.571204657411553907e-01 4.749216300940438673e-01
5.611222444889778921e-02 4.693853560232869593e-01 4.492214802197028872e-03 4.620465741155396211e-01 4.805754590237348856e-01
5.811623246492985534e-02 4.743786386027766255e-01 4.169707231474900806e-03 4.671965965069413418e-01 4.849977608598298184e-01
6.012024048096192147e-02 4.787225705329154479e-01 4.200063108058280613e-03 4.726265114196148698e-01 4.899238692342140489e-01
6.212424849699398066e-02 4.830105239587997867e-01 4.152778835634828025e-03 4.762091356918943252e-01 4.938423645320196842e-01
6.412825651302604679e-02 4.869234214061800570e-01 4.210699964384549687e-03 4.804635020152261404e-01 4.974809673085535122e-01
6.613226452905811292e-02 4.911497984773847136e-01 3.976085813759570008e-03 4.850537393640841910e-01 5.009516345723242781e-01
6.813627254509017905e-02 4.948051948051947480e-01 3.548419056705196667e-03 4.886923421406180190e-01 5.031347962382445305e-01
7.014028056112224518e-02 4.989420062695925084e-01 3.199743250983576922e-03 4.929467084639498342e-01 5.057098074339453353e-01
7.214428857715429744e-02 5.028996865203761990e-01 3.078390232095956896e-03 4.970331392745185872e-01 5.092364532019704182e-01
7.414829659318636357e-02 5.065214957456336542e-01 3.154750045962603517e-03 5.010076130765785951e-01 5.124832064487236938e-01
7.615230460921842970e-02 5.099361845051498809e-01 3.442040798965033833e-03 5.057098074339453353e-01 5.174652933273622413e-01
7.815631262525049583e-02 5.138546798029556273e-01 3.327332344621685041e-03 5.090685176892073560e-01 5.212158531124048144e-01
8.016032064128256196e-02 5.170846394984326411e-01 3.462875699985345536e-03 5.124832064487236938e-01 5.251903269144648778e-01
8.216432865731462809e-02 5.200682937751902601e-01 3.649802770212246146e-03 5.149462606359157535e-01 5.279332736229287448e-01
8.416833667334668034e-02 5.233710255261978528e-01 3.505099307373487575e-03 5.188087774294670718e-01 5.308441558441558961e-01
8.617234468937874647e-02 5.266289744738020806e-01 3.636108725311362061e-03 5.227272727272727071e-01 5.341468875951634887e-01
8.817635270541081260e-02 5.296462158531124453e-01 3.519458979906177083e-03 5.249104343931929595e-01 5.371697268248992740e-01
9.018036072144287874e-02 5.326522615315719689e-01 3.736249611389619134e-03 5.277093596059113656e-01 5.405844155844156118e-01
9.218436873747494487e-02 5.361005373936409413e-01 3.546091336556672635e-03 5.318517689207344912e-01 5.439431258396775215e-01
9.418837675350701100e-02 5.386979399910434285e-01 3.374631060313115511e-03 5.346506941334527863e-01 5.465181370353784374e-01
9.619238476953906325e-02 5.418831168831170775e-01 3.504790860439804291e-03 5.379534258844603789e-01 5.492051052395879873e-01
9.819639278557112938e-02 5.448219883564709987e-01 3.239317929746691332e-03 5.409202866099417362e-01 5.509964173757276873e-01
1.002004008016031955e-01 5.472850425436632804e-01 3.213775608441001887e-03 5.437751903269144593e-01 5.541312136139722178e-01
1.022044088176352616e-01 5.499944021495746238e-01 3.269877846299146240e-03 5.458463949843259666e-01 5.571540528437080031e-01
1.042084168336673278e-01 5.526421854008060075e-01 3.313738329893565690e-03 5.480295566502463300e-01 5.593372145096282555e-01
1.062124248496993939e-01 5.553739364084192554e-01 3.155897091508077113e-03 5.502127183161665824e-01 5.615763546798029360e-01
1.082164328657314600e-01 5.578481862964620452e-01 3.411861133145036636e-03 5.518920734437975373e-01 5.642633228840124859e-01
1.102204408817635123e-01 5.603840125391850169e-01 3.369892007951706767e-03 5.537393640841916653e-01 5.663345275414241042e-01
1.122244488977955784e-01 5.630150022391401388e-01 3.532332331289352728e-03 5.572100313479624312e-01 5.696372592924316969e-01
1.142284569138276445e-01 5.657299596954767917e-01 3.581207036071046203e-03 5.598969995521719811e-01 5.720443349753694395e-01
1.162324649298597107e-01 5.685792655620242053e-01 3.634505426678273556e-03 5.625279892521272140e-01 5.742834751455441200e-01
1.182364729458917768e-01 5.712102552619795492e-01 3.219951493403463462e-03 5.652709359605910810e-01 5.759628302731750749e-01
1.202404809619238429e-01 5.738297800257928793e-01 3.153977594865753960e-03 5.687975817286161639e-01 5.786497984773847358e-01
1.222444889779558952e-01 5.762651141961486756e-01 2.842716097971448135e-03 5.719883564711151225e-01 5.804411106135244358e-01
1.242484969939879613e-01 5.789128974473801703e-01 3.247144107609481641e-03 5.734997760859830152e-01 5.846394984326018784e-01
1.262525050100200275e-01 5.813199731303180240e-01 3.450842103172833963e-03 5.756829377519032676e-01 5.874944021495746016e-01
1.282565130260520936e-01 5.835647111509180140e-01 3.441908790161025185e-03 5.784258844603672456e-01 5.892857142857143016e-01
1.302605210420841597e-01 5.859381997313032331e-01 3.310767698790073599e-03 5.808329601433049882e-01 5.911889834303627467e-01
1.322645290581162258e-01 5.886475593372144655e-01 3.551102652283520157e-03 5.829041648007164955e-01 5.948275862068965747e-01
1.342685370741482920e-01 5.909594715629198358e-01 3.809126415264660684e-03 5.848634124496193687e-01 5.979064039408866771e-01
1.362725450901803581e-01 5.933721450962829991e-01 3.530641968477697505e-03 5.878862516793551540e-01 5.993058665472458246e-01
1.382765531062124242e-01 5.954097626511419827e-01 3.586925038363791667e-03 5.895096283027317918e-01 6.012091356918942697e-01
1.402805611222444904e-01 5.974641737572772282e-01 3.502255202503224817e-03 5.911889834303627467e-01 6.033922973578146332e-01
1.422845691382765287e-01 5.995465741155395767e-01 3.277305980851392617e-03 5.938759516345722966e-01 6.049037169726825258e-01
1.442885771543085949e-01 6.016849529780563532e-01 3.531107897269878098e-03 5.955553067622033625e-01 6.080385132109270563e-01
1.462925851703406610e-01 6.039128974473803035e-01 3.524428144304540562e-03 5.980183609493954222e-01 6.100537393640842465e-01
1.482965931863727271e-01 6.059785042543662792e-01 3.492879242581519491e-03 6.007613076578594002e-01 6.127407075682937965e-01
1.503006012024047933e-01 6.080161218092252629e-01 3.562291861666368013e-03 6.023846842812360380e-01 6.144760412001791794e-01
1.523046092184368594e-01 6.103448275862068950e-01 3.397281879322394237e-03 6.055194805194805685e-01 6.167711598746081769e-01
1.543086172344689255e-01 6.125391849529779886e-01 3.415899882860303546e-03 6.071988356471115234e-01 6.183385579937303866e-01
1.563126252505009917e-01 6.146047917599641863e-01 3.441112077823863750e-03 6.092700403045230306e-01 6.209135691894313025e-01
1.583166332665330578e-01 6.166032243618451147e-01 3.608855631807253873e-03 6.113412449619346489e-01 6.236005373936408525e-01
1.603206412825651239e-01 6.186632333184057808e-01 3.542231994216190564e-03 6.136923421406179635e-01 6.255597850425436146e-01
1.623246492985971901e-01 6.205832960143304877e-01 3.405448982200869838e-03 6.156515897895208367e-01 6.273510971786834256e-01
1.643286573146292562e-01 6.223690103000447671e-01 3.570094665171091169e-03 6.169950738916256672e-01 6.293663233318406158e-01
1.663326653306613223e-01 6.244346171070308538e-01 3.575221338565608229e-03 6.191222570532914915e-01 6.317174205105239304e-01
1.683366733466933607e-01 6.261643528884908161e-01 3.483536517697909032e-03 6.206896551724138122e-01 6.326690550828482085e-01
1.703406813627254268e-01 6.278325123152710407e-01 3.526219239342363778e-03 6.221450962830272768e-01 6.341804746977161011e-01
1.723446893787574929e-01 6.297021943573668512e-01 3.252153576664923960e-03 6.244402149574563854e-01 6.357478728168383109e-01
1.743486973947895591e-01 6.320924764890282210e-01 3.463079298885785029e-03 6.262315270935960854e-01 6.380429914912673084e-01
1.763527054108216252e-01 6.342812360053738940e-01 3.499243121445597907e-03 6.283587102552620207e-01 6.401141961486789267e-01
1.783567134268536913e-01 6.361509180474698155e-01 3.525650454164008449e-03 6.305418719211822731e-01 6.421294223018361169e-01
1.803607214428857575e-01 6.380150022391402054e-01 3.391969415081667709e-03 6.328929690998656987e-01 6.438087774294670718e-01
1.823647294589178236e-01 6.399182713837886505e-01 3.582995985250846463e-03 6.342364532019704182e-01 6.459359605911330071e-01
1.843687374749498897e-01 6.417095835199283504e-01 3.604620151982164920e-03 6.359158083296014841e-01 6.475593372145096449e-01
1.863727454909819559e-01 6.437192118226600090e-01 3.472039368777794441e-03 6.381549484997760535e-01 6.496305418719211522e-01
1.883767535070140220e-01 6.455441110613524547e-01 3.492089672343053064e-03 6.403940886699507340e-01 6.512539184952977900e-01
1.903807615230460881e-01 6.473130317957904722e-01 3.675806221250469113e-03 6.413457232422750121e-01 6.527093596059113656e-01
1.923847695390781265e-01 6.489476041200178402e-01 3.622877590910116453e-03 6.431930138826690291e-01 6.538849081952530229e-01
1.943887775551101926e-01 6.506101656963725333e-01 3.442769032398408646e-03 6.452642185400806474e-01 6.554523063143752326e-01
1.963927855711422588e-01 6.524238692342140267e-01 3.408024485068873472e-03 6.476153157187639620e-01 6.576354679802955960e-01
1.983967935871743249e-01 6.541983878190774648e-01 3.590330521799061508e-03 6.489028213166144754e-01 6.596506941334527863e-01
2.004008016032063910e-01 6.557769816390506268e-01 3.611615791071378419e-03 6.499104343931929595e-01 6.608822212270487606e-01
2.024048096192384572e-01 6.575626959247649062e-01 3.646779369136755617e-03 6.513658755038065351e-01 6.624496193461710813e-01
2.044088176352705233e-01 6.594043887147335026e-01 3.554630612393281080e-03 6.534930586654724705e-01 6.640170174652932911e-01
2.064128256513025894e-01 6.612180922525749960e-01 3.283319422051503376e-03 6.558441558441558961e-01 6.656963725929243569e-01
2.084168336673346555e-01 6.628750559785043794e-01 3.282288510547683516e-03 6.582512315270936387e-01 6.680474697716076715e-01
2.104208416833667217e-01 6.648399014778325622e-01 3.354233656518469230e-03 6.602104791759964009e-01 6.698387819077473715e-01
2.124248496993987878e-01 6.664240931482310337e-01 3.341874508866840478e-03 6.612740707568294241e-01 6.720219435736677349e-01
2.144288577154308539e-01 6.679914912673533545e-01 3.291231391136268704e-03 6.628414688759516338e-01 6.735333631885356276e-01
2.164328657314629201e-01 6.698107926556202685e-01 3.269379481348374562e-03 6.648007165248545070e-01 6.754366323331840727e-01
2.184368737474949584e-01 6.713893864755934304e-01 3.366822007748908070e-03 6.659202866099417362e-01 6.770600089565607105e-01
2.204408817635270246e-01 6.728896103896102598e-01 3.442404934938763164e-03 6.675996417375728020e-01 6.786833855799373483e-01
2.224448897795590907e-01 6.747928795342589270e-01 3.363581517521162679e-03 6.691110613524406947e-01 6.800828481862964958e-01
2.244488977955911568e-01 6.763266905508285021e-01 3.573731020060647717e-03 6.706224809673085874e-01 6.823779668607254933e-01
2.264529058116232230e-01 6.781795790416479397e-01 3.720781316140585326e-03 6.721339005821764800e-01 6.843931930138826836e-01
2.284569138276552891e-01 6.798821893675393024e-01 3.718149918418468466e-03 6.737572772055531178e-01 6.864643976712941909e-01
2.304609218436873552e-01 6.813311688311688430e-01 3.797723817621249595e-03 6.749888042991490922e-01 6.883676668159426359e-01
2.324649298597194214e-01 6.830944917151813289e-01 3.683181397362804334e-03 6.768360949395432202e-01 6.897671294223017835e-01
2.344689378757514875e-01 6.846003134796238010e-01 3.579566015830039274e-03 6.780116435288848775e-01 6.908307210031348067e-01
