# FPR	msq=2.0TeV-mean	msq=2.0TeV-std	msq=2.0TeV-min	msq=2.0TeV-max	msq=2.2TeV-mean	msq=2.2TeV-std	msq=2.2TeV-min	msq=2.2TeV-max	msq=2.3TeV-mean	msq=2.3TeV-std	msq=2.3TeV-min	msq=2.3TeV-max	msq=2.7TeV-mean	msq=2.7TeV-std	msq=2.7TeV-min	msq=2.7TeV-max	msq=3.0TeV-mean	msq=3.0TeV-std	msq=3.0TeV-min	msq=3.0TeV-max
6.613226452905811292e-02 4.581457395364348928e-01 6.511904045136833290e-03 4.463898615974654094e-01 4.685676171419042579e-01 4.306319826579956822e-01 5.105928753444628765e-03 4.242121060530265053e-01 4.408037352009337995e-01 4.018676004669001212e-01 5.390438511003702894e-03 3.953643488410872320e-01 4.116224779056194549e-01 2.596298149074537376e-01 5.833868829259927953e-03 2.521260630315157458e-01 2.715524428881107011e-01 1.887110221777555386e-01 6.042267775647037521e-03 1.805902951475737983e-01 2.016008004002000920e-01
6.813627254509017905e-02 4.628230782057695114e-01 6.732495504614253827e-03 4.498082374520593896e-01 4.738202434550608522e-01 4.354427213606802960e-01 5.111650385114323812e-03 4.277138569284642533e-01 4.457228614307153780e-01 4.060613640153409309e-01 5.758800264772549922e-03 3.990328497582124601e-01 4.163748540937134979e-01 2.636651659162915218e-01 6.154883861367358398e-03 2.550441887610471747e-01 2.751375687843922169e-01 1.926296481574120700e-01 6.414265287634039574e-03 1.836751709187927351e-01 2.047690511922627965e-01
7.014028056112224518e-02 4.667000166750041035e-01 6.522484952226973755e-03 4.530598632649658342e-01 4.760713690178422497e-01 4.388944472236118166e-01 5.289742636423158152e-03 4.301317325329331309e-01 4.482241120560280234e-01 4.094714023678506232e-01 5.761063115209031846e-03 4.018676004669001212e-01 4.190428547607136789e-01 2.668751042187760270e-01 6.298148191561070766e-03 2.574620643655161079e-01 2.782224445556111259e-01 1.957145239286309790e-01 6.231656766855471832e-03 1.861764215441053805e-01 2.071035517758879341e-01
7.214428857715429744e-02 4.712272803068200955e-01 6.086656335437513020e-03 4.596464899116224911e-01 4.805736201434050447e-01 4.425796231449057316e-01 5.157949691120214224e-03 4.343838585959646226e-01 4.512256128064032201e-01 4.137485409371352563e-01 5.082765842091671073e-03 4.072036018009004277e-01 4.219609804902451078e-01 2.704602301150574872e-01 6.503834155958163922e-03 2.605469401367350168e-01 2.827246956811739209e-01 1.995581123895280862e-01 6.262707351030821767e-03 1.894280473570118528e-01 2.114390528597632213e-01
7.414829659318636357e-02 4.750208437552109197e-01 5.386852289576163529e-03 4.668167417041854117e-01 4.835751208937802414e-01 4.459396364849091410e-01 4.947757827620225500e-03 4.390528597632149532e-01 4.547273636818409126e-01 4.166916791729198266e-01 5.229122849841668502e-03 4.090378522594630417e-01 4.261297315324328872e-01 2.739453059863264928e-01 6.792178708089487496e-03 2.629648157412039500e-01 2.868100717025179325e-01 2.029681507420376951e-01 6.410145753801680703e-03 1.924295481073870218e-01 2.151909287977321894e-01
7.615230460921842970e-02 4.790228447557111080e-01 6.186875991309336367e-03 4.680673670168417622e-01 4.885776221444055323e-01 4.501167250291812638e-01 5.497575900790251623e-03 4.419709854927463821e-01 4.603134900783725225e-01 4.202267800566950595e-01 5.721349208396246146e-03 4.127897281974320376e-01 4.301317325329331309e-01 2.775721193930298369e-01 7.044651496556040941e-03 2.662998165749541624e-01 2.909788227447057118e-01 2.067033516758379208e-01 6.408041602226921714e-03 1.975154243788561081e-01 2.194430548607637088e-01
7.815631262525049583e-02 4.827080206770052451e-01 6.709819452737593622e-03 4.704852426213106398e-01 4.939136234784058943e-01 4.537101884275471231e-01 5.321103306194445437e-03 4.450558612639652911e-01 4.633983658495914870e-01 4.236451559112889842e-01 5.580623423433698528e-03 4.161247290311822500e-01 4.344672336168083904e-01 2.809904952476237616e-01 6.854806015293557833e-03 2.708854427213606697e-01 2.936468234117058373e-01 2.103635150908787499e-01 6.542198338743494997e-03 2.008504252126062928e-01 2.220276805069201220e-01
8.016032064128256196e-02 4.865516091379021857e-01 6.711047004183057912e-03 4.744038686009671713e-01 4.971652492913123389e-01 4.572869768217442399e-01 5.478195699814716532e-03 4.485576121394030391e-01 4.676504919126229787e-01 4.271218942804735907e-01 5.534048018900630805e-03 4.201267300316824937e-01 4.393029848257462011e-01 2.842754710688677466e-01 6.733605365401783630e-03 2.753876938469234648e-01 2.969818242454560497e-01 2.138652659663164424e-01 6.427824795556381574e-03 2.051025512756378122e-01 2.251125562781390588e-01
8.216432865731462809e-02 4.904618976154744847e-01 6.354161256328817210e-03 4.787393696848424307e-01 5.010005002501251026e-01 4.606886776721694221e-01 5.200924176945453947e-03 4.531432382858095465e-01 4.698182424545606084e-01 4.303651825912956919e-01 5.414859394386373551e-03 4.230448557612139227e-01 4.420543605135901499e-01 2.874687343671836204e-01 6.761344081563240398e-03 2.781390695347673581e-01 3.010672002668000613e-01 2.174170418542604732e-01 6.234093651214721483e-03 2.078539269634817332e-01 2.281974320493580233e-01
8.416833667334668034e-02 4.939302984825745813e-01 6.475378842943322298e-03 4.819076204769051075e-01 5.035017508754376925e-01 4.638152409538102150e-01 4.999860344542149219e-03 4.571452392863098457e-01 4.723194930798732538e-01 4.337585459396365306e-01 5.523964800224829240e-03 4.259629814907453516e-01 4.445556111389027953e-01 2.908454227113556056e-01 6.697272082803484329e-03 2.815574453893613383e-01 3.044855761213940415e-01 2.209604802401200219e-01 6.458610350818220873e-03 2.109388027347006700e-01 2.329498082374520662e-01
8.617234468937874647e-02 4.976404869101217487e-01 6.301193723279736522e-03 4.862431215607803670e-01 5.060863765215941612e-01 4.678089044522261153e-01 4.620729105492839793e-03 4.613139903284975696e-01 4.764048691012172654e-01 4.368184092046023537e-01 5.379827731618957477e-03 4.286309821577455326e-01 4.469734867433716730e-01 2.939886609971652520e-01 6.736417914204594591e-03 2.847256961814240706e-01 3.071535767883942225e-01 2.244789061197265401e-01 6.287847576308298880e-03 2.146906786726696659e-01 2.355344338836084794e-01
8.817635270541081260e-02 5.016424879106220480e-01 6.164684992961883860e-03 4.908287477071869298e-01 5.093380023345005503e-01 4.720110055027513241e-01 4.295723488965533417e-03 4.656494914123728290e-01 4.799899949974987257e-01 4.402701350675338188e-01 4.876006168881104851e-03 4.323828580957145284e-01 4.496414874103718540e-01 2.973653493413374038e-01 6.432878604265047234e-03 2.885609471402367787e-01 3.099049524762381158e-01 2.283891945972986726e-01 5.924445004148353074e-03 2.197765549441387245e-01 2.382858095714524005e-01
9.018036072144287874e-02 5.051275637818909425e-01 5.692291783796040588e-03 4.952476238119059571e-01 5.130065032516257784e-01 4.751459062864766270e-01 4.529719688135814583e-03 4.681507420376855300e-01 4.839919959979990249e-01 4.433800233450058137e-01 5.012142618338642254e-03 4.348841087210271739e-01 4.527263631815908185e-01 3.008087377021844144e-01 6.807553858558384151e-03 2.912289478072369597e-01 3.136568284142071117e-01 2.317908954477238548e-01 6.501161569881530079e-03 2.227780556945139212e-01 2.422044355511088765e-01
9.218436873747494487e-02 5.087377021844254887e-01 5.293860821801473285e-03 4.987493746873436495e-01 5.153410038352509437e-01 4.783558445889611876e-01 4.655164231826381706e-03 4.717358679339669902e-01 4.871602467900617017e-01 4.466399866599967128e-01 4.997496245619679686e-03 4.375521093880273549e-01 4.553109888277472317e-01 3.043271635817909049e-01 6.654919792229444832e-03 2.947306986826746522e-01 3.174087043521761076e-01 2.356178089044522195e-01 6.459815692918938201e-03 2.268634317158579328e-01 2.466233116558279037e-01
9.418837675350701100e-02 5.124395531098883128e-01 5.871022460521690273e-03 5.020010005002500941e-01 5.202601300650324667e-01 4.818826079706520216e-01 4.895051070115838572e-03 4.752376188094046827e-01 4.925796231449057760e-01 4.499499749874937282e-01 5.028564476531551322e-03 4.414707353676838308e-01 4.603968650992162903e-01 3.076538269134567183e-01 6.597172005068641792e-03 2.988994497248624316e-01 3.204102051025512488e-01 2.390695347673836846e-01 6.652490771014939012e-03 2.301150575287643774e-01 2.499583124895781161e-01
9.619238476953906325e-02 5.159246289811572073e-01 5.988277014956267311e-03 5.055027513756878976e-01 5.237618809404702702e-01 4.848174087043521929e-01 4.962803131722753371e-03 4.771552442888110646e-01 4.948307487076871736e-01 4.532766383191596526e-01 4.990703669680253939e-03 4.445556111389027953e-01 4.623978655994663844e-01 3.105886276471569452e-01 6.597467032517707365e-03 3.013173253293313092e-01 3.244122061030515480e-01 2.426463231615808014e-01 6.586737460625608463e-03 2.334500583625145897e-01 2.547940636985159268e-01
9.819639278557112938e-02 5.194930798732698696e-01 5.999387495305087865e-03 5.100050025012505817e-01 5.277638819409704585e-01 4.878939469734867029e-01 5.004418508700655445e-03 4.806569951642488125e-01 4.987493746873436495e-01 4.564865766216441578e-01 4.885726423822874323e-03 4.483074870768717912e-01 4.656494914123728290e-01 3.143321660830415420e-01 6.810310350146819500e-03 3.044855761213940415e-01 3.279973319993330083e-01 2.462064365516091480e-01 7.240197712310980464e-03 2.370351842587960778e-01 2.596298149074537376e-01
1.002004008016031955e-01 5.229448057362013902e-01 6.269535471311643918e-03 5.134233783558446174e-01 5.323495080873770213e-01 4.911705852926464000e-01 5.076772044637410317e-03 4.834083708520927058e-01 5.023345005836251653e-01 4.599132899783224815e-01 4.693028767532019842e-03 4.525596131399032829e-01 4.689844922461230414e-01 3.177755544438886082e-01 6.690210339842045384e-03 3.087377021844255331e-01 3.312489578122394529e-01 2.495330998832749336e-01 7.372864925800318159e-03 2.404535601133900302e-01 2.640486910121727648e-01
1.022044088176352616e-01 5.265549441387360474e-01 6.115005046291645610e-03 5.172586293146573810e-01 5.347673836918459545e-01 4.943971985992995921e-01 4.729179349931355615e-03 4.861597465399366547e-01 5.040853760213439561e-01 4.631148907787226987e-01 4.977314170496636818e-03 4.564782391195597588e-01 4.719026179756544703e-01 3.213023178255794976e-01 6.894468969725257509e-03 3.122394530598632811e-01 3.368350842087710628e-01 2.534767383691846065e-01 7.956248939218753952e-03 2.441220610305152583e-01 2.698015674503918548e-01
