# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 2.480767317323497867e-01 1.950755018659653534e-02 2.235241296299541047e-01 2.839299725669590657e-01 8.675788809823584136e-02 1.280832384002847379e-01 0.000000000000000000e+00 3.477176630430635074e-01 8.080953571944951563e-02 2.424286071583485747e-01 0.000000000000000000e+00 8.080953571944951008e-01 1.453105362908193587e+00 1.332053256380618889e+00 0.000000000000000000e+00 3.150455544019900245e+00
1.497487437185929596e-02 3.036157650980670364e-01 2.023063614703464463e-02 2.666870182979216297e-01 3.309023808367992925e-01 3.603191815821299437e-01 2.431062137450287208e-01 0.000000000000000000e+00 6.200804435394862146e-01 3.430317612286596374e-01 6.006193322910170496e-01 0.000000000000000000e+00 1.811625415941587214e+00 3.106521006268061935e+00 1.259052877300996132e+00 0.000000000000000000e+00 5.089371969727030987e+00
1.994974874371859344e-02 3.467688217042348420e-01 1.682026417972525348e-02 3.153166072593170388e-01 3.647036637994323649e-01 6.912448502625787583e-01 1.473664528238427529e-01 4.908889617117843662e-01 9.597158443763117441e-01 8.468032826891892517e-01 9.789961799378823493e-01 0.000000000000000000e+00 2.423506074528927634e+00 4.579220137887223707e+00 1.201331170203688403e+00 2.980524933232764795e+00 6.780136483159836303e+00
2.492462311557788746e-02 3.932577870931863173e-01 1.811289081844691048e-02 3.576963115382919556e-01 4.242480095305404819e-01 7.033408119542033932e-01 1.112176641439499153e-01 5.362271909753576482e-01 8.478496333981083710e-01 1.291901772680753124e+00 1.059238315405251152e+00 0.000000000000000000e+00 2.267019225444379060e+00 4.375854879918323448e+00 9.115513788670788209e-01 3.408920127635333142e+00 5.989831537450539756e+00
2.989949748743718494e-02 4.314672233677544488e-01 1.732333935177669815e-02 4.008325416031494615e-01 4.507681570075426358e-01 6.826749018365265709e-01 9.902085491423713581e-02 4.913412277281934970e-01 8.304404525245502322e-01 1.745478650688057076e+00 1.046986746726044970e+00 0.000000000000000000e+00 2.663574238314668108e+00 4.616021200288092707e+00 7.652480553031862920e-01 3.343157631397774221e+00 5.866840317628127188e+00
3.487437185929648242e-02 4.641979285603835548e-01 1.505810069614246967e-02 4.368109776559523927e-01 4.885940044488920053e-01 7.410715730715008442e-01 1.166239670086944707e-01 5.305320540296991627e-01 9.686145782387189929e-01 2.807740443558169652e+00 1.053520791384962907e+00 0.000000000000000000e+00 4.393618137269343471e+00 4.916226104866628255e+00 6.802981344381239248e-01 3.573642112886751931e+00 5.926215011729127013e+00
3.984924623115577991e-02 4.955166439738298290e-01 1.452954587597387638e-02 4.728614834913420495e-01 5.174067211459698612e-01 8.256624342370997294e-01 1.286906766651672585e-01 5.780015496670907194e-01 1.032616665648906418e+00 3.440099986304733903e+00 7.092582458276083246e-01 2.530549649484102659e+00 5.020373462326498171e+00 5.226499297070558825e+00 7.772525552447768771e-01 4.083426794696245921e+00 6.771597268445529672e+00
4.482412060301507739e-02 5.236074119926644732e-01 1.577707446392666649e-02 4.961542143099703650e-01 5.448300626515591993e-01 8.370585620021057105e-01 1.070133867636420127e-01 6.501606334212419736e-01 1.078169437259030250e+00 3.708472948758571253e+00 1.026090263360990518e+00 2.305430673478643833e+00 5.509860197975394058e+00 5.388533264878397233e+00 9.033855718997610973e-01 4.225140037250876723e+00 7.616979525161932330e+00
4.979899497487437487e-02 5.487329415259550869e-01 1.348241065459018437e-02 5.262417025359987788e-01 5.716496094616747570e-01 8.557301849268090788e-01 1.356301393310371806e-01 6.644375013743547553e-01 1.197831740273205270e+00 3.512631957026889573e+00 6.191568569692414981e-01 2.561302463472350244e+00 4.436306000285438422e+00 5.612862505176857475e+00 1.096390169779158930e+00 4.694073740936791417e+00 8.462361781878335876e+00
5.477386934673367236e-02 5.730106033275524924e-01 1.640192371487800282e-02 5.441186424149954126e-01 5.974109640921515529e-01 8.903899523930404181e-01 1.714457166102101582e-01 7.308142043370803309e-01 1.317494043287380290e+00 3.578363680294338600e+00 7.317796265614511242e-01 2.817174253466055767e+00 4.879488940778131223e+00 5.599863234931756750e+00 7.911194399061622917e-01 4.652408680103640393e+00 7.599741183663027755e+00
