# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 6.807270775823294484e-02 2.574192474739180406e-02 4.876774498909536293e-02 1.382652137322679942e-01 nan nan nan nan nan nan nan nan nan nan nan nan
1.497487437185929596e-02 8.253793671288991995e-02 2.575790113183936900e-02 5.923786472810111531e-02 1.487647260200281596e-01 nan nan nan nan nan nan nan nan nan nan nan nan
1.994974874371859344e-02 9.383695324526208914e-02 2.517154570445769360e-02 7.190979012498216472e-02 1.558313796896892700e-01 nan nan nan nan nan nan nan nan 5.495439481161611406e-01 3.470070400435923408e-02 4.776342508845622392e-01 5.924936825579355526e-01
2.492462311557788746e-02 1.047904792400097540e-01 2.854577586801802097e-02 7.776966846453869930e-02 1.761196679111423080e-01 nan nan nan nan nan nan nan nan 6.204923049908437349e-01 2.786863421338585389e-02 5.681039418023915433e-01 6.581221763959033133e-01
2.989949748743718494e-02 1.123809308995188661e-01 2.868233573802451974e-02 8.515306131570225812e-02 1.861237398359422146e-01 1.779451201715291642e-01 2.661836922245530701e-02 1.415166455523022004e-01 2.249930158969684346e-01 4.746473020725055503e-01 3.213540193528564154e-02 4.052624293561032931e-01 5.157084296685705560e-01 6.789730030651186521e-01 1.769532269469399621e-02 6.523591169021614178e-01 7.048675865996141265e-01
3.487437185929648242e-02 1.184101329600002750e-01 2.803511225380822189e-02 9.344698726999164928e-02 1.887592305597348141e-01 1.916064661319175078e-01 2.762557897637915594e-02 1.513674862860723558e-01 2.430299466112301188e-01 5.141849836758120018e-01 3.162060358229713125e-02 4.542433660181577904e-01 5.569918662654523844e-01 7.350989862998502655e-01 1.948600687655258068e-02 6.860303295263087131e-01 7.642996932606653804e-01
3.984924623115577991e-02 1.252510733513713670e-01 2.925677510505052606e-02 9.826668309055285044e-02 1.995054640638056764e-01 2.001758926011604767e-01 1.870498596866128696e-02 1.683519711652975703e-01 2.224766277548121951e-01 5.537012301950996473e-01 2.873687005641132816e-02 5.032243026802123431e-01 5.953701742349144510e-01 7.887990534536626352e-01 2.138756262609445985e-02 7.315536658002506076e-01 8.162200480120618273e-01
4.482412060301507739e-02 1.325290243451228145e-01 3.208109143912313277e-02 1.060723477362355699e-01 2.158098700339581011e-01 2.092455677611189113e-01 2.025325282179952363e-02 1.696776835778860126e-01 2.321283374573155367e-01 5.865539528297539773e-01 2.109788683932402320e-02 5.522052393422667294e-01 6.157496339418319087e-01 8.307455220295828502e-01 1.701755454326445496e-02 7.862800561165396163e-01 8.516553207779502532e-01
4.979899497487437487e-02 1.379168078557032606e-01 3.346999449102908836e-02 1.091829221191809862e-01 2.249107089178356278e-01 2.170890269070430700e-01 2.003342641061300541e-02 1.805955111668877400e-01 2.482921116550325380e-01 6.174328359321716864e-01 1.745342678483104495e-02 5.881918166206686616e-01 6.434674014476908788e-01 8.675523937369901128e-01 1.888833454348965227e-02 8.378624827817345855e-01 8.899923609402800029e-01
5.477386934673367236e-02 1.424761869192111563e-01 3.059134789181611191e-02 1.151708712738961776e-01 2.205748342509401827e-01 2.272488593300978632e-01 2.468706321709385546e-02 1.755731197754767103e-01 2.636556040729253758e-01 6.503181550792584975e-01 1.605404531231942669e-02 6.146585207405103057e-01 6.768413220694047272e-01 9.075017787047816586e-01 1.844152819525495673e-02 8.753207497837435236e-01 9.374612427708151063e-01
5.974874371859296984e-02 1.482096344172713631e-01 3.230412450026786536e-02 1.209219382396589659e-01 2.322631681877918020e-01 2.380482313438367359e-01 2.201119032160013186e-02 1.887059111494892583e-01 2.778553024760476164e-01 6.783845036540271378e-01 2.035969560904648742e-02 6.272876734672383492e-01 7.035470231750785564e-01 9.497173359073709520e-01 1.877582138813679510e-02 9.112895672986303097e-01 9.722416533931678151e-01
6.472361809045226733e-02 1.529189672994638316e-01 3.218665892620857505e-02 1.255962083137127649e-01 2.361469976390000169e-01 2.468345900439399276e-01 2.339470489576184892e-02 1.916693424857041639e-01 2.797154326227940246e-01 7.070019240638918401e-01 2.138193837556691401e-02 6.503943575344609540e-01 7.346903394108422747e-01 9.845094343021149053e-01 1.604362889039333620e-02 9.562246126997824280e-01 1.011250195911615801e+00
6.969849246231155093e-02 1.568123447348443167e-01 3.080379609390816384e-02 1.306607137647021466e-01 2.353899853018451838e-01 2.529860903501065517e-01 2.408728622925272039e-02 2.038028671474489684e-01 2.781392605908094562e-01 7.307076733183326400e-01 1.991990425740312529e-02 6.775022003202693099e-01 7.532834210113212858e-01 1.017733535691859093e+00 1.693749785262681218e-02 9.892091738294387371e-01 1.043253255816136038e+00
7.467336683417084842e-02 1.612605164982783001e-01 3.013314492744589498e-02 1.349453221813453896e-01 2.369129959951740971e-01 2.534218325213430933e-01 2.137082727513364006e-02 2.156645852476502256e-01 2.734946043367449398e-01 7.525657192737081891e-01 1.738350244445178300e-02 7.074395272232789633e-01 7.718765026118002970e-01 1.047794577925600379e+00 1.776104886080820747e-02 1.027470381763545992e+00 1.083806032929671703e+00
7.964824120603014590e-02 1.652777409009437704e-01 2.983561795647819356e-02 1.378590896740240213e-01 2.399384993614802897e-01 2.558672903768326456e-01 2.073651861583243258e-02 2.178623308351582966e-01 2.824783047832290506e-01 7.704247672724823248e-01 1.831410492678086158e-02 7.363106337238438659e-01 7.913432771488360107e-01 1.073849452480962308e+00 2.464228609637313799e-02 1.039799915293180943e+00 1.123165684901361594e+00
8.462311557788944338e-02 1.690787958750630537e-01 2.909600360757989834e-02 1.428428390037220497e-01 2.413482429442246335e-01 2.616804329852602251e-01 2.104641640591243743e-02 2.203912308352428684e-01 2.947135058141401309e-01 7.930162525878240443e-01 1.837373478706804883e-02 7.642667497427197976e-01 8.184332003099595854e-01 1.104641798498530836e+00 2.224030548694363313e-02 1.070876274433661512e+00 1.150392238044327886e+00
8.959798994974874087e-02 1.732683800673126551e-01 2.913273083964266347e-02 1.464292896274894118e-01 2.455417357130015021e-01 2.714322162228535729e-01 2.058518366616283318e-02 2.310626953714142728e-01 3.066519617373824613e-01 8.141408628036590489e-01 1.768848956531606648e-02 7.898741327780905985e-01 8.448179187500457488e-01 1.129971236177897964e+00 2.551981368323377741e-02 1.078755906252716112e+00 1.178805950659086887e+00
9.457286432160803835e-02 1.772438735210354610e-01 2.888030481000840657e-02 1.499742139023226284e-01 2.499937672615836493e-01 2.800631830572361536e-01 2.068596744299322152e-02 2.415496117146411492e-01 3.139672885164496163e-01 8.364174846319010204e-01 2.158762081181446815e-02 7.946527052768062038e-01 8.703263836411193610e-01 1.156967889165195773e+00 2.283844763738772723e-02 1.110760255546454633e+00 1.193583153057175217e+00
