# bkg	0sq	1sq	2sq	bkg-weight	0sq-weight	1sq-weight	2sq-weight
1.061876416206359863e-01 9.937266111373901367e-01 9.999977350234985352e-01 8.073716759681701660e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
3.650766313076019287e-01 7.383059263229370117e-01 9.902191758155822754e-01 9.997786879539489746e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
2.644609808921813965e-01 8.437672257423400879e-01 8.313413262367248535e-01 9.419744014739990234e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
8.763809502124786377e-02 6.702805757522583008e-01 6.394094228744506836e-01 8.979856967926025391e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
9.077674150466918945e-01 2.764983773231506348e-01 8.600518107414245605e-01 6.068897247314453125e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.925089955329895020e-02 4.856225550174713135e-01 9.944993257522583008e-01 9.635832309722900391e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.315662980079650879e-01 9.875913858413696289e-01 8.425860404968261719e-01 5.891729593276977539e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
6.165598705410957336e-02 9.719051420688629150e-02 3.099201321601867676e-01 9.702278971672058105e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
6.196747347712516785e-02 8.955963850021362305e-01 9.133524298667907715e-01 9.950662851333618164e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.435888826847076416e-01 8.557022809982299805e-01 8.651414513587951660e-01 9.543924927711486816e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
5.435692071914672852e-01 7.057629227638244629e-01 9.869893193244934082e-01 9.999871253967285156e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
6.638486385345458984e-01 5.302897095680236816e-01 9.979991316795349121e-01 9.782114028930664062e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
2.791211009025573730e-01 3.272492587566375732e-01 9.963620305061340332e-01 9.893871545791625977e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
3.718095272779464722e-02 2.411160767078399658e-01 9.631095528602600098e-01 8.474770188331604004e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.516270786523818970e-01 6.022905707359313965e-01 9.994594454765319824e-01 9.826247096061706543e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
5.113634467124938965e-01 3.399541601538658142e-02 4.987646341323852539e-01 9.641183614730834961e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
3.574306964874267578e-01 1.790313869714736938e-01 9.995399713516235352e-01 9.388369917869567871e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
7.092559933662414551e-01 8.792301416397094727e-01 9.997462630271911621e-01 9.938465952873229980e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
3.174486458301544189e-01 9.900228381156921387e-01 5.081049799919128418e-01 7.102395296096801758e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
7.703875303268432617e-01 7.296799421310424805e-01 9.134100675582885742e-01 6.690492033958435059e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
7.210001349449157715e-02 7.297219634056091309e-01 9.380264282226562500e-01 9.999927282333374023e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.090963304042816162e-01 5.197220444679260254e-01 9.641054272651672363e-01 9.940288066864013672e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
3.474037051200866699e-01 7.702507376670837402e-01 9.985852241516113281e-01 7.821246981620788574e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
6.201783418655395508e-01 5.772324800491333008e-01 8.620633482933044434e-01 5.730259418487548828e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
2.141033485531806946e-02 6.531134843826293945e-01 9.841432571411132812e-01 4.978655874729156494e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
6.706462502479553223e-01 1.077464222908020020e-02 9.564542770385742188e-01 9.536177515983581543e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.461188018321990967e-01 6.740499138832092285e-01 9.870251417160034180e-01 9.807132482528686523e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
7.307499647140502930e-01 7.303632497787475586e-01 8.672603964805603027e-01 9.486218690872192383e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
9.155703783035278320e-01 9.925297647714614868e-02 5.010473728179931641e-01 9.840790629386901855e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
7.228803038597106934e-01 3.053584694862365723e-01 9.999641180038452148e-01 9.997751116752624512e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
5.227540731430053711e-01 7.196108698844909668e-01 9.996041655540466309e-01 8.654416203498840332e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.589219570159912109e-01 9.311706423759460449e-01 8.964174389839172363e-01 9.992622733116149902e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.012911915779113770e-01 5.277725458145141602e-01 9.997540116310119629e-01 9.793189167976379395e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
3.966747820377349854e-01 4.124326407909393311e-01 9.425760507583618164e-01 9.999994039535522461e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
2.191916108131408691e-02 9.890416264533996582e-01 7.972565889358520508e-01 8.123637437820434570e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.252766400575637817e-01 6.954449415206909180e-01 9.721724987030029297e-01 8.772782087326049805e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.720147021114826202e-02 6.553037762641906738e-01 9.814035892486572266e-01 9.999237060546875000e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
3.191418349742889404e-01 3.634066283702850342e-01 9.995573163032531738e-01 3.402365446090698242e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
