# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 2.280394446350160198e-01 1.020480397143255225e-01 1.569031154865022926e-01 5.129246145322647887e-01 1.523630976851405028e-01 1.377465634307030729e-01 0.000000000000000000e+00 3.038546345954180605e-01 7.203181044961369794e-01 6.670662860376287417e-01 0.000000000000000000e+00 1.595590150968497545e+00 2.063650519172516073e+00 1.306504791688951839e+00 0.000000000000000000e+00 3.155848367681713729e+00
1.497487437185929596e-02 2.736605519011731658e-01 9.702948063937495704e-02 1.905400131575993583e-01 5.296157932240411759e-01 2.861987946940087735e-01 1.972464360641682235e-01 0.000000000000000000e+00 4.550184980373596644e-01 1.521432373510781089e+00 1.036751858331869558e+00 0.000000000000000000e+00 2.389376205972925771e+00 3.356660121789819762e+00 1.761543989981108282e+00 0.000000000000000000e+00 4.725843284267088329e+00
1.994974874371859344e-02 3.093827611560794888e-01 9.225914774106172556e-02 2.317254132955719470e-01 5.421227404028996499e-01 4.046200756181804747e-01 2.275017271807356356e-01 0.000000000000000000e+00 6.061823614793012682e-01 2.215552202872528742e+00 1.204865137088887428e+00 0.000000000000000000e+00 3.183162260977354219e+00 4.254624458205626070e+00 2.287661907552300811e+00 0.000000000000000000e+00 6.295838200852464261e+00
2.492462311557788746e-02 3.455976050087387064e-01 1.049230106197449885e-01 2.503018638048182809e-01 6.141452426661379027e-01 5.297793653987120654e-01 2.772620062540119834e-01 0.000000000000000000e+00 7.573462249212429276e-01 2.842584461675059515e+00 1.490699848063106847e+00 0.000000000000000000e+00 3.976948315981782223e+00 5.559570579664923073e+00 1.942290392329950377e+00 1.580106510500306483e+00 7.865833117437838418e+00
2.989949748743718494e-02 3.695476553668620712e-01 1.047888053620851384e-01 2.740624547778414133e-01 6.442487680261479444e-01 6.332214582469948283e-01 3.322255616169892400e-01 0.000000000000000000e+00 9.085100883631844759e-01 3.370948997490788912e+00 1.759383368737622355e+00 0.000000000000000000e+00 4.770734370986210671e+00 7.157390610209072079e+00 1.637828971840512349e+00 4.717914017011606731e+00 9.435828034023213462e+00
3.487437185929648242e-02 3.881283303559777131e-01 1.009249535692739036e-01 3.009314858876294130e-01 6.458518363307332866e-01 7.378921211598905572e-01 3.295562517760948218e-01 0.000000000000000000e+00 1.059673951805126135e+00 3.706697857551458419e+00 2.014458999328927469e+00 0.000000000000000000e+00 5.564520425990639119e+00 7.505739416750321524e+00 1.956029340629845237e+00 4.493108404733903605e+00 1.100582295060858762e+01
3.984924623115577991e-02 4.101686518605668352e-01 1.051003517792554187e-01 3.162637082544835776e-01 6.813219754172296083e-01 1.010416333322532445e+00 1.855719722272225758e-01 6.990775385778730255e-01 1.210837815247067795e+00 4.183600917003684749e+00 2.148104133650993841e+00 0.000000000000000000e+00 6.358306480995066678e+00 8.004287707357105930e+00 1.780333718729542714e+00 4.753212372833989896e+00 1.207571696363977942e+01
4.482412060301507739e-02 4.341762313416347996e-01 1.158140708804600433e-01 3.416051142277285457e-01 7.394808761771783923e-01 1.069567571529104866e+00 2.286668540858151633e-01 6.810008393445047270e-01 1.362001678689009454e+00 5.662063966436507556e+00 1.157565800977747639e+00 4.057263427027648639e+00 7.152092535999495126e+00 7.821679782597283470e+00 1.349277897172198371e+00 5.346614674108346676e+00 1.084463238882652369e+01
4.979899497487437487e-02 4.514186413801813957e-01 1.204285439692787257e-01 3.513203760086258676e-01 7.691687091605320381e-01 1.089382880659173436e+00 2.422336436659871806e-01 7.300424199433011019e-01 1.513165542130951113e+00 6.008744830015255722e+00 1.391272500053838179e+00 3.972939295501961343e+00 7.945878591003924463e+00 7.615868450691968050e+00 1.244339833283911512e+00 5.940016975382703457e+00 9.613547814013267967e+00
5.477386934673367236e-02 4.651429047275689177e-01 1.086710092102768643e-01 3.706642230014244865e-01 7.464369413529063912e-01 1.143080417023984996e+00 2.966156105974661616e-01 6.794596345938707094e-01 1.664329405572892773e+00 6.322230891147506249e+00 1.466076236312636061e+00 4.109440230931171278e+00 8.739664646008352022e+00 7.730621417299440523e+00 1.137921712064786872e+00 6.111454124348789207e+00 9.979962794054870301e+00
5.974874371859296984e-02 4.838293775734922031e-01 1.150043855162555112e-01 3.892470713715376895e-01 7.869320762117177903e-01 1.183199367991242923e+00 2.649266831515151854e-01 7.411720234239561611e-01 1.810405103932586135e+00 6.404930613133491768e+00 1.576816897676455165e+00 3.892014950909984172e+00 9.492803058458639143e+00 8.170791206320762612e+00 1.101716513380666562e+00 6.285265844511821243e+00 9.705789182093305101e+00
6.472361809045226733e-02 4.987385919040733806e-01 1.140945668765488696e-01 4.042634281857508394e-01 7.973982586229695357e-01 1.223277806370135723e+00 2.576119320086007192e-01 7.433265266588633402e-01 1.743195964347746374e+00 6.589257365279297396e+00 1.416843243337344349e+00 3.995410182177270286e+00 9.782253831341357397e+00 8.193616580103380898e+00 9.094474454451030310e-01 6.808597483373613812e+00 1.002178879661726008e+01
6.969849246231155093e-02 5.107364810929353460e-01 1.084320776379736756e-01 4.206029894643684708e-01 7.905684094631177938e-01 1.233314019406928752e+00 2.440834975897808734e-01 8.004610966427354590e-01 1.592032100905805159e+00 6.582598595086480486e+00 1.240812181684623816e+00 4.203351526091386958e+00 9.183401962411027242e+00 8.288206943762283174e+00 9.120979659140127094e-01 6.955678700754892141e+00 9.836815154117237725e+00
7.467336683417084842e-02 5.248106781771568752e-01 1.055522102300382042e-01 4.343606193313813146e-01 7.929227547544459576e-01 1.177662412474417941e+00 1.944171870949510383e-01 8.575956666266075779e-01 1.440868237463863721e+00 6.487136792206977809e+00 1.020943925191641011e+00 4.503374454053209242e+00 8.584550093480693533e+00 8.300651365836277051e+00 9.637721092564477399e-01 7.334037635918755349e+00 1.053893822568003991e+01
