# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 4.921259842519683887e-04 2.966116860198113889e-04 0.000000000000000000e+00 9.842519685039369942e-04
2.004008016032063962e-03 4.710348706411698720e-03 1.325369487544767215e-03 2.812148481439819860e-03 7.592800899887513708e-03
4.008016032064127925e-03 9.266029246344207465e-03 1.089956972794347461e-03 7.592800899887513708e-03 1.167041619797525367e-02
6.012024048096191453e-03 1.408886389201349787e-02 2.070130972753627101e-03 1.054555680539932469e-02 1.799775028121484988e-02
8.016032064128255849e-03 1.913667041619797338e-02 2.382414286262466655e-03 1.392013498312710991e-02 2.348143982002249761e-02
1.002004008016032024e-02 2.481721034870641371e-02 2.942191449798392793e-03 2.109111361079864938e-02 3.191788526434195805e-02
1.202404809619238291e-02 3.020247469066366167e-02 3.333789867608783625e-03 2.559055118110236185e-02 3.669853768278965450e-02
1.402805611222444730e-02 3.562992125984252439e-02 4.083526222714544372e-03 3.065241844769403881e-02 4.415073115860517622e-02
1.603206412825651170e-02 4.071991001124859733e-02 3.633117353624276073e-03 3.585489313835770603e-02 4.766591676040494996e-02
1.803607214428857436e-02 4.701912260967379409e-02 3.331654267631019642e-03 4.133858267716535723e-02 5.329021372328458794e-02
2.004008016032064049e-02 5.257311586051743868e-02 3.384786070061754013e-03 4.654105736782902097e-02 5.863329583802024542e-02
2.204408817635270315e-02 5.667885264341957635e-02 4.173672695319909087e-03 5.146231721034870421e-02 6.580427446569178662e-02
2.404809619238476581e-02 6.190944881889762913e-02 3.504511352286031160e-03 5.694600674915635541e-02 7.002249718785151511e-02
2.605210420841683194e-02 6.715410573678290418e-02 4.053885413970966141e-03 6.200787401574803237e-02 7.677165354330708902e-02
2.805611222444889460e-02 7.262373453318335392e-02 3.712808190807337545e-03 6.903824521934757985e-02 8.155230596175477853e-02
3.006012024048096073e-02 7.677165354330708902e-02 3.736561275916440959e-03 7.297525309336333477e-02 8.506749156355455921e-02
3.206412825651302340e-02 8.132733408323958302e-02 3.607450553616327153e-03 7.634983127109111478e-02 8.858267716535432601e-02
3.406813627254508953e-02 8.557367829021374217e-02 4.404043598295755667e-03 7.930258717660292056e-02 9.364454443194600297e-02
3.607214428857714872e-02 8.984814398200226260e-02 4.350203735737284000e-03 8.295838020247468803e-02 9.828458942632170570e-02
3.807615230460921485e-02 9.460067491563554920e-02 4.954810908714741939e-03 8.675478065241844228e-02 1.037682789651293569e-01
4.008016032064128098e-02 9.890326209223847254e-02 4.539769322853892848e-03 9.251968503937008093e-02 1.068616422947131633e-01
4.208416833667334017e-02 1.030511811023621938e-01 4.828570313564843272e-03 9.434758155230596466e-02 1.103768278965129301e-01
4.408817635270540630e-02 1.068897637795275662e-01 4.341013698860880961e-03 1.006749156355455505e-01 1.143138357705286851e-01
4.609218436873747243e-02 1.110376827896512875e-01 5.184983364736550637e-03 1.030652418447694091e-01 1.190944881889763746e-01
4.809619238476953162e-02 1.151574803149606196e-01 5.712538925949449571e-03 1.065804274465691759e-01 1.258436445444319485e-01
5.010020040080159776e-02 1.194460067491563554e-01 5.700152829477722616e-03 1.129077615298087756e-01 1.309055118110236116e-01
5.210420841683366389e-02 1.233267716535433045e-01 5.450220176380441046e-03 1.161417322834645688e-01 1.341394825646794187e-01
5.410821643286573002e-02 1.275871766029246512e-01 5.826375333425758314e-03 1.195163104611923488e-01 1.386389201349831346e-01
5.611222444889778921e-02 1.323537682789651393e-01 6.033041681261365301e-03 1.248593925759280132e-01 1.452474690663667078e-01
5.811623246492985534e-02 1.358548931383576908e-01 6.220444471954971952e-03 1.286557930258717675e-01 1.491844769403824489e-01
6.012024048096192147e-02 1.399184476940382726e-01 5.722031172440737723e-03 1.337176602924634305e-01 1.531214848143981899e-01
6.212424849699398066e-02 1.436164229471316167e-01 5.591580887125561020e-03 1.369516310461192377e-01 1.559336332958380089e-01
6.412825651302604679e-02 1.482142857142856873e-01 5.868385225204675489e-03 1.401856017997750170e-01 1.605736782902137116e-01
6.613226452905811292e-02 1.521091113610798795e-01 6.127580555311685183e-03 1.437007874015747977e-01 1.646512935883014672e-01
6.813627254509017905e-02 1.563413948256467678e-01 7.071714768229661954e-03 1.462317210348706431e-01 1.721034870641169889e-01
7.014028056112224518e-02 1.605314960629921350e-01 7.101454478362176359e-03 1.503093363329583709e-01 1.768841394825646784e-01
7.214428857715429744e-02 1.644825646794150775e-01 7.267867043229981998e-03 1.531214848143981899e-01 1.801181102362204856e-01
7.414829659318636357e-02 1.683633295838020127e-01 8.101037891967869525e-03 1.548087739032620869e-01 1.837739032620922253e-01
7.615230460921842970e-02 1.719769403824522036e-01 8.791382911999590793e-03 1.573397075365579323e-01 1.889763779527559029e-01
7.815631262525049583e-02 1.752390326209223859e-01 8.868093627273426413e-03 1.605736782902137116e-01 1.929133858267716439e-01
8.016032064128256196e-02 1.796119235095612887e-01 8.521366741652986257e-03 1.649325084364454408e-01 1.965691788526434114e-01
8.216432865731462809e-02 1.828318335208098666e-01 8.642050737626716730e-03 1.673228346456692994e-01 1.995219347581552172e-01
8.416833667334668034e-02 1.862907761529808970e-01 8.258445116398494684e-03 1.725253093363329493e-01 2.030371203599549979e-01
8.617234468937874647e-02 1.898903262092238586e-01 8.502099706445317984e-03 1.764623172103487181e-01 2.078177727784026874e-01
8.817635270541081260e-02 1.932649043869515970e-01 8.461775341367413009e-03 1.795556805399325107e-01 2.104893138357705196e-01
