# thresholds	B-mean	B-std	B-min	B-max	0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
0.000000000000000000e+00 5.555519999999999072e+02 1.136868377216160297e-13 5.555520000000000209e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
4.752376188094046953e-04 5.555519999999999072e+02 1.136868377216160297e-13 5.555520000000000209e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
9.504752376188093906e-04 5.555488901030004172e+02 9.329690998640671751e-03 5.555209010300045520e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
1.425712856428214140e-03 5.555426703090013234e+02 1.991305685377875445e-02 5.554898020600088557e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
1.900950475237618781e-03 5.555177911330049483e+02 5.100610320900770406e-02 5.553965051500223353e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
2.376188094047023639e-03 5.554680327810120843e+02 9.839273757330985193e-02 5.552721092700403460e+02 5.555520000000000209e+02 7.006418298144803991e+00 2.955504843209943891e-04 7.005531646691840031e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759894765621407942e+01 2.955504843207279464e-04 1.759806100476112078e+01 1.759904617304218988e+01
2.851425712856428280e-03 5.554151645320197304e+02 1.568572363037930295e-01 5.550855154500671915e+02 5.555520000000000209e+02 7.006418298144803991e+00 2.955504843209943891e-04 7.005531646691840031e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759894765621407942e+01 2.955504843207279464e-04 1.759806100476112078e+01 1.759904617304218988e+01
3.326663331665832921e-03 5.553591863860277726e+02 1.779991596145323041e-01 5.550233175100760263e+02 5.555520000000000209e+02 7.006319781316696194e+00 3.940673124279925549e-04 7.005531646691840031e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759884913938597251e+01 3.940673124276372619e-04 1.759806100476112078e+01 1.759904617304218988e+01
3.801900950475237562e-03 5.552876587550380236e+02 2.213276792376630553e-01 5.548678226600984544e+02 5.555520000000000209e+02 7.006221264488589284e+00 6.308154898471611625e-04 7.004546478410769161e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759875062255786560e+01 6.308154898463567929e-04 1.759707583648005169e+01 1.759904617304218988e+01
4.277138569284642637e-03 5.552099113300492945e+02 2.678847296149166612e-01 5.546812288401254136e+02 5.555520000000000209e+02 7.006122747660482375e+00 6.534867087339175798e-04 7.004546478410769161e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759865210572976224e+01 6.534867087331141860e-04 1.759707583648005169e+01 1.759904617304218988e+01
