# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 8.805418719211822662e-03 4.634198655758060663e-03 3.022839229735781435e-03 2.004030452306314325e-02
2.004008016032063962e-03 1.167577205463322665e-01 8.802949718370145504e-03 1.030004478280340391e-01 1.333855575010298167e-01
4.008016032064127925e-03 1.750873219793819824e-01 6.431592250415158092e-03 1.665136138824895584e-01 1.843931930138826558e-01
6.012024048096191453e-03 2.145264218540080259e-01 6.294436195073980882e-03 2.054411106135244081e-01 2.278884908195253078e-01
8.016032064128255849e-03 2.461486789072996062e-01 5.458682067038941529e-03 2.362292879534258760e-01 2.530788177339901579e-01
1.002004008016032024e-02 2.696428571428571286e-01 5.750518375360556475e-03 2.585087326466636859e-01 2.805082848186296607e-01
1.202404809619238291e-02 2.905060456784595013e-01 4.861061918427022656e-03 2.809561128526645857e-01 3.000447828034035203e-01
1.402805611222444730e-02 3.097458575906851808e-01 5.486353221086295341e-03 3.003806538289297001e-01 3.201410658307209944e-01
1.603206412825651170e-02 3.268551096819702906e-01 5.309271479420520599e-03 3.187416032243618469e-01 3.353112404836542937e-01
1.803607214428857436e-02 3.421126287505597552e-01 4.446416674985056473e-03 3.359829825347066534e-01 3.501455441110613576e-01
2.004008016032064049e-02 3.551948051948052298e-01 4.043709847189334676e-03 3.475145544111061247e-01 3.612292879534259038e-01
2.204408817635270315e-02 3.659863165650601990e-01 3.879966353274237438e-03 3.584303627407075532e-01 3.713054187192117994e-01
2.404809619238476581e-02 3.770656068069860867e-01 4.550776970550651432e-03 3.697939991043439067e-01 3.829489476041200158e-01
2.605210420841683194e-02 3.873824451410658454e-01 4.598340253512276515e-03 3.789744738020600079e-01 3.940326914464845620e-01
2.805611222444889460e-02 3.967252575011195326e-01 4.010612743331487713e-03 3.896103896103896291e-01 4.017017465293327150e-01
3.006012024048096073e-02 4.043719211822661141e-01 4.507993817770098235e-03 3.969995521719659748e-01 4.109381997313031887e-01
3.206412825651302340e-02 4.116603224361845004e-01 4.330178833548204050e-03 4.041648007165248302e-01 4.179355127630989819e-01
3.406813627254508953e-02 4.186576354679804046e-01 4.296761359461518347e-03 4.105463502015226362e-01 4.239252127183161800e-01
3.607214428857714872e-02 4.255485893416928178e-01 4.483385469002415351e-03 4.156963725929243014e-01 4.304187192118226757e-01
3.807615230460921485e-02 4.324955217196596036e-01 4.208262011367690583e-03 4.237012987012986898e-01 4.375279892521271585e-01
4.008016032064128098e-02 4.379254366323331316e-01 4.660858473565880448e-03 4.285714285714285476e-01 4.454209583519928572e-01
4.208416833667334017e-02 4.437919838781907989e-01 4.505518513926112627e-03 4.346730855351544909e-01 4.510188087774294474e-01
4.408817635270540630e-02 4.497033139274518865e-01 4.678560684019085307e-03 4.395991939095387213e-01 4.574003582624272535e-01
4.609218436873747243e-02 4.552283922973578423e-01 4.907294202418080106e-03 4.444693237796686347e-01 4.614308105687415784e-01
4.809619238476953162e-02 4.605295566502461968e-01 5.044433577877246999e-03 4.497313031795790450e-01 4.669167039856694790e-01
5.010020040080159776e-02 4.653884908195253800e-01 4.829945892689095806e-03 4.551612180922525730e-01 4.722906403940886899e-01
5.210420841683366389e-02 4.706336766681594730e-01 4.883700228070496016e-03 4.590237348858038358e-01 4.771047917599641752e-01
5.410821643286573002e-02 4.753246753246752609e-01 4.834080123071068241e-03 4.636699507389162589e-01 4.812472010747873008e-01
5.611222444889778921e-02 4.800100761307657393e-01 4.890769228040809866e-03 4.678683385579937570e-01 4.858934169278996684e-01
5.811623246492985534e-02 4.842308553515449754e-01 4.621807836710503312e-03 4.728504254366323600e-01 4.891961486789073166e-01
6.012024048096192147e-02 4.885579937304075360e-01 4.880876181567869385e-03 4.763770712046573874e-01 4.945141065830720994e-01
6.212424849699398066e-02 4.927004030452306615e-01 4.832874265955953465e-03 4.802955665024630783e-01 4.980407523510971823e-01
