# thresholds	B-mean	B-std	B-min	B-max	0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
0.000000000000000000e+00 5.555519999999998618e+03 9.094947017729282379e-13 5.555519999999999527e+03 5.555519999999999527e+03 7.006516814972908946e+01 1.421085471520200372e-14 7.006516814972910367e+01 7.006516814972910367e+01 1.694489443441142384e+01 0.000000000000000000e+00 1.694489443441142384e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759904617304219130e+02 0.000000000000000000e+00 1.759904617304219130e+02 1.759904617304219130e+02
4.752376188094046953e-04 5.555519999999998618e+03 9.094947017729282379e-13 5.555519999999999527e+03 5.555519999999999527e+03 7.006516814972908946e+01 1.421085471520200372e-14 7.006516814972910367e+01 7.006516814972910367e+01 1.694489443441142384e+01 0.000000000000000000e+00 1.694489443441142384e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759904617304219130e+02 0.000000000000000000e+00 1.759904617304219130e+02 1.759904617304219130e+02
9.504752376188093906e-04 5.555488901030003035e+03 9.329690998620208953e-02 5.555209010300045520e+03 5.555519999999999527e+03 7.006516814972908946e+01 1.421085471520200372e-14 7.006516814972910367e+01 7.006516814972910367e+01 1.694489443441142384e+01 0.000000000000000000e+00 1.694489443441142384e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759904617304219130e+02 0.000000000000000000e+00 1.759904617304219130e+02 1.759904617304219130e+02
1.425712856428214140e-03 5.555426703090011870e+03 1.991305685374715195e-01 5.554898020600088785e+03 5.555519999999999527e+03 7.006516814972908946e+01 1.421085471520200372e-14 7.006516814972910367e+01 7.006516814972910367e+01 1.694489443441142384e+01 0.000000000000000000e+00 1.694489443441142384e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759904617304219130e+02 0.000000000000000000e+00 1.759904617304219130e+02 1.759904617304219130e+02
1.900950475237618781e-03 5.555177911330048119e+03 5.100610320895224703e-01 5.553965051500224035e+03 5.555519999999999527e+03 7.006516814972908946e+01 1.421085471520200372e-14 7.006516814972910367e+01 7.006516814972910367e+01 1.694489443441142384e+01 0.000000000000000000e+00 1.694489443441142384e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759904617304219130e+02 0.000000000000000000e+00 1.759904617304219130e+02 1.759904617304219130e+02
2.376188094047023639e-03 5.554680327810119707e+03 9.839273757331855608e-01 5.552721092700402551e+03 5.555519999999999527e+03 7.006418298144802748e+01 2.955504843211542981e-03 7.005531646691839853e+01 7.006516814972910367e+01 1.694489443441142384e+01 0.000000000000000000e+00 1.694489443441142384e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759894765621408510e+02 2.955504843211542981e-03 1.759806100476112078e+02 1.759904617304219130e+02
2.851425712856428280e-03 5.554151645320196621e+03 1.568572363037861628e+00 5.550855154500671233e+03 5.555519999999999527e+03 7.006418298144802748e+01 2.955504843211542981e-03 7.005531646691839853e+01 7.006516814972910367e+01 1.694489443441142384e+01 0.000000000000000000e+00 1.694489443441142384e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759894765621408510e+02 2.955504843211542981e-03 1.759806100476112078e+02 1.759904617304219130e+02
3.326663331665832921e-03 5.553591863860276135e+03 1.779991596145276134e+00 5.550233175100760491e+03 5.555519999999999527e+03 7.006319781316696549e+01 3.940673124282057307e-03 7.005531646691839853e+01 7.006516814972910367e+01 1.694489443441142384e+01 0.000000000000000000e+00 1.694489443441142384e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759884913938597606e+02 3.940673124282057307e-03 1.759806100476112078e+02 1.759904617304219130e+02
3.801900950475237562e-03 5.552876587550379554e+03 2.213276792376433821e+00 5.548678226600984999e+03 5.555519999999999527e+03 7.006221264488588929e+01 6.308154898472666770e-03 7.004546478410769339e+01 7.006516814972910367e+01 1.694489443441142384e+01 0.000000000000000000e+00 1.694489443441142384e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759875062255786986e+02 6.308154898472666770e-03 1.759707583648005027e+02 1.759904617304219130e+02
4.277138569284642637e-03 5.552099113300491808e+03 2.678847296149084567e+00 5.546812288401253682e+03 5.555519999999999527e+03 7.006122747660482730e+01 6.534867087340567697e-03 7.004546478410769339e+01 7.006516814972910367e+01 1.694489443441142384e+01 0.000000000000000000e+00 1.694489443441142384e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759865210572976366e+02 6.534867087340567697e-03 1.759707583648005027e+02 1.759904617304219130e+02
4.752376188094047278e-03 5.551446034930585483e+03 3.000526871549359154e+00 5.546190309001343849e+03 5.555519999999999527e+03 7.006024230832375110e+01 6.608709737250867064e-03 7.004546478410769339e+01 7.006516814972910367e+01 1.694489443441142384e+01 0.000000000000000000e+00 1.694489443441142384e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759855358890165746e+02 6.608709737250867931e-03 1.759707583648005027e+02 1.759904617304219130e+02
5.227613806903451919e-03 5.550326472010748148e+03 3.881893971999127668e+00 5.543080412001791046e+03 5.555519999999999527e+03 7.005925714004267491e+01 7.881346248564114615e-03 7.004546478410769339e+01 7.006516814972910367e+01 1.694489443441142384e+01 0.000000000000000000e+00 1.694489443441142384e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759845507207355126e+02 7.881346248564114615e-03 1.759707583648005027e+02 1.759904617304219130e+02
5.702851425712856560e-03 5.549238008060904576e+03 4.410794443644224572e+00 5.541836453201970471e+03 5.555209010300045520e+03 7.005531646691841274e+01 1.393238344309710719e-02 7.002576141848628311e+01 7.006516814972910367e+01 1.694390926613035475e+01 2.955504843210476993e-03 1.693504275160072226e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759796248793301743e+02 1.554569326099130601e-02 1.759510549991790924e+02 1.759904617304219130e+02
6.178089044522261201e-03 5.547931851321091926e+03 5.097196130422779525e+00 5.538726556202417669e+03 5.555209010300045520e+03 7.005334613035624614e+01 1.513444230615961124e-02 7.002576141848628311e+01 7.006516814972910367e+01 1.694390926613035475e+01 2.955504843210476993e-03 1.693504275160072226e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759776545427679935e+02 1.709203086675942576e-02 1.759412033163683873e+02 1.759904617304219130e+02
6.653326663331665843e-03 5.546998882221227177e+03 5.864774337056727127e+00 5.535616659202866686e+03 5.555209010300045520e+03 7.004940545723196976e+01 1.660235097616284683e-02 7.001590973567559217e+01 7.006516814972910367e+01 1.694390926613035475e+01 2.955504843210476993e-03 1.693504275160072226e+01 1.694489443441142384e+01 8.898039914628137126e+01 1.421085471520200372e-14 8.898039914628138547e+01 8.898039914628138547e+01 1.759737138696437455e+02 1.819230004236281964e-02 1.759412033163683873e+02 1.759904617304219130e+02
