# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 4.624036412952044206e-02 2.360106082356869858e-03 4.133855150479527618e-02 4.986243222577448064e-02 1.068808078146475105e-01 2.079274875610302720e-02 7.695202602382958390e-02 1.299659680466084821e-01 2.856426689458159696e-01 1.562265065186633703e-02 2.557864355783699972e-01 2.979235812543049589e-01 3.916639978376432185e-01 1.834047152522417373e-02 3.733183228985800239e-01 4.192103160666258432e-01
1.497487437185929596e-02 5.742578057229071747e-02 2.596941321457475835e-03 5.251142264604833493e-02 6.140971677830378561e-02 1.177240694685807859e-01 2.623681604457291788e-02 8.929541345163971577e-02 1.592059340380989341e-01 3.386086028309769902e-01 1.687492842862771403e-02 3.238051592389448730e-01 3.648028996457979845e-01 4.558426420730746220e-01 2.692091643790528802e-02 4.228916518122848855e-01 5.128099281616906868e-01
1.994974874371859344e-02 6.612577178108064446e-02 2.790596850529431395e-03 6.147145445853954837e-02 7.171992476519094273e-02 1.193322367075010659e-01 2.677837441175664329e-02 9.261506395921290102e-02 1.837395173694336414e-01 3.859504464613793262e-01 2.335613801966435893e-02 3.563245791607091983e-01 4.211788368807639071e-01 5.170243836285162153e-01 2.778058342611840897e-02 4.787682505282868650e-01 5.881028119999566206e-01
2.492462311557788746e-02 7.356403053692718574e-02 2.064388428723838015e-03 6.935339515013598521e-02 7.665776900561278862e-02 1.257220240482113394e-01 3.202920555714543205e-02 9.884845251688965939e-02 2.052441335108639575e-01 4.113153417488240038e-01 2.755904995378417183e-02 3.768173973138760346e-01 4.704253740990840260e-01 5.649423583994526155e-01 2.603605792195431978e-02 5.174253364404149957e-01 6.192478861714363347e-01
2.989949748743718494e-02 8.070014139561519639e-02 3.118507120040608059e-03 7.679143537983716683e-02 8.836296611023643222e-02 1.379946713948238535e-01 3.334969701625390553e-02 1.055210981922591051e-01 2.249344160690680272e-01 4.458235731009482228e-01 2.998777195262398304e-02 4.092851743680242516e-01 5.154545748224490520e-01 6.117758955780742136e-01 2.147850600145354699e-02 5.704115778315201890e-01 6.373279543065245578e-01
3.487437185929648242e-02 8.686348203532880119e-02 3.506323655586567663e-03 8.357205659722154178e-02 9.644649336675374662e-02 1.370609133146201142e-01 1.862369835568668253e-02 1.192114919168486969e-01 1.882490420275853560e-01 4.675891518124568047e-01 2.321948823990195587e-02 4.401724014425693055e-01 5.267683896402308719e-01 6.574140666475113415e-01 2.003553755367637815e-02 6.277659177745315011e-01 6.860171343078766970e-01
3.984924623115577991e-02 9.365289106100872785e-02 3.455929167733145461e-03 8.901005868647801633e-02 1.027594744021074619e-01 1.418270206588704840e-01 1.653025316291246993e-02 1.187753141977928861e-01 1.803498778063114816e-01 4.956939546406727848e-01 2.451737126416443646e-02 4.502743176628000721e-01 5.490015831328833862e-01 7.014974162001890168e-01 2.054015449266342191e-02 6.751944432209251445e-01 7.441719312984983459e-01
4.482412060301507739e-02 9.999127890828095333e-02 3.909594213407844090e-03 9.472152330776892337e-02 1.106840504464931263e-01 1.482694277776845093e-01 1.389332087860578255e-02 1.273125848874600285e-01 1.695852460845196363e-01 5.232311432608618418e-01 2.506586202807870381e-02 4.840963052741841244e-01 5.676609272823386343e-01 7.460076180277221969e-01 2.193737549090104405e-02 7.040695712371122239e-01 7.744025753559794500e-01
4.979899497487437487e-02 1.053990401820704276e-01 3.769749544332502440e-03 9.922482207800112364e-02 1.147654102451033525e-01 1.563581552863726187e-01 1.398001956050549943e-02 1.378979804595517333e-01 1.846631875741492068e-01 5.447767239162846220e-01 2.123214241584401793e-02 5.001597255088343630e-01 5.725863107711718358e-01 7.865609927835899295e-01 2.268739596774162204e-02 7.476459664466350574e-01 8.262118019659787649e-01
5.477386934673367236e-02 1.101106977643258045e-01 3.925072286190073312e-03 1.042766400760623963e-01 1.194549210690886709e-01 1.634763680005955067e-01 1.204002056736469713e-02 1.407387890286686816e-01 1.795964948825361784e-01 5.699875541988614902e-01 2.183224686928555286e-02 5.351065239890719916e-01 6.078388842330527675e-01 8.261745016939331387e-01 2.481451872349822035e-02 7.930153319422015290e-01 8.753352261126982059e-01
