# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 1.485272442964887807e-01 7.813013013591182596e-03 1.323479205192019670e-01 1.605532900071417746e-01 1.451706143209507693e-01 1.251309856764912243e-01 0.000000000000000000e+00 3.038546345954180050e-01 5.030733881265609941e-01 6.133931277946019778e-01 0.000000000000000000e+00 1.595590150968497323e+00 2.041662747982011972e+00 1.348377444401117398e+00 0.000000000000000000e+00 3.155848367681713729e+00
1.497487437185929596e-02 1.845384908229728005e-01 8.612505264119465348e-03 1.682818768649872176e-01 1.977818827840760740e-01 3.016863858410079868e-01 1.833873699952641712e-01 0.000000000000000000e+00 4.550184980373596644e-01 1.617371182879664193e+00 1.060031882229907296e+00 0.000000000000000000e+00 2.389376205972925327e+00 2.826340525341089371e+00 1.178655664159971916e+00 0.000000000000000000e+00 4.725843284267088329e+00
1.994974874371859344e-02 2.124766083616834167e-01 9.258559086553557263e-03 1.970718697263541819e-01 2.310902747212605080e-01 4.016005356327359554e-01 1.592033424337799818e-01 0.000000000000000000e+00 6.061823614793011572e-01 1.945268224302086013e+00 1.129042239459724595e+00 0.000000000000000000e+00 3.183162260977353331e+00 2.951185038649692505e+00 8.948541158422751440e-01 4.829516602200777386e-01 3.692973219794776885e+00
2.492462311557788746e-02 2.363295375748847016e-01 6.841294652742735231e-03 2.223988385377405619e-01 2.465976317895077485e-01 4.203875374442936907e-01 1.864966678273397571e-01 0.000000000000000000e+00 7.573462249212429276e-01 2.395186826001820091e+00 9.901374579711872403e-01 0.000000000000000000e+00 3.976948315981781334e+00 3.567982896716507923e+00 7.551925990400851774e-01 2.621944372479279473e+00 5.527995007715070130e+00
2.989949748743718494e-02 2.592775997569014002e-01 1.036502578816110055e-02 2.463275943925002098e-01 2.847858658500865281e-01 4.550751826775223385e-01 1.822052101727601459e-01 0.000000000000000000e+00 6.651387070045221561e-01 2.445340912371964048e+00 9.338941963057633133e-01 0.000000000000000000e+00 3.373418624964087620e+00 3.661807837488853856e+00 4.306808387044659403e-01 2.920474289225086117e+00 4.254799362243598004e+00
3.487437185929648242e-02 2.790514057809997395e-01 1.166575318277622390e-02 2.681379755403601184e-01 3.109671060750995308e-01 5.049575167343153259e-01 4.843032004724829448e-02 4.326100792735286804e-01 5.793084618686511478e-01 2.620892092438123377e+00 2.275331559470455123e-01 2.271705951161924641e+00 3.093571651287924329e+00 3.869821419420149677e+00 4.138743632848088660e-01 3.318380476022805503e+00 4.493108404733904493e+00
3.984924623115577991e-02 3.009417552942474927e-01 1.149747793260171014e-02 2.855552074371167648e-01 3.312788561650650276e-01 5.435702260632002680e-01 1.001595489795710781e-01 4.225972673123613577e-01 7.954557415062573078e-01 2.933824352921886369e+00 5.905915463259312492e-01 2.179011972095091121e+00 4.496001629573986413e+00 4.110916473799859361e+00 4.461635835573514175e-01 3.609683124925671116e+00 5.134056145466838750e+00
4.482412060301507739e-02 3.213825482192869121e-01 1.302443714321403073e-02 3.039083244916523374e-01 3.570468548117922691e-01 5.612771242228185020e-01 7.604294497742830616e-02 4.540005595630031143e-01 6.810008393445047270e-01 3.037113346902414079e+00 5.020585697578128226e-01 2.384030845333165338e+00 4.102591723016991487e+00 4.395982489064015120e+00 4.320719384362743942e-01 3.652433155343023596e+00 5.001300072402862895e+00
4.979899497487437487e-02 3.387595027655866953e-01 1.253823024823822602e-02 3.182994201875429252e-01 3.699701856075874873e-01 5.911538077036526673e-01 7.711973240201944191e-02 4.954903244951290864e-01 7.565827710654756677e-01 3.040033291167571150e+00 3.384657393741815623e-01 2.396862377020239521e+00 3.553504934089004141e+00 4.636735967492173316e+00 4.740794897057598045e-01 3.928951925091178410e+00 5.556377098375826051e+00
5.477386934673367236e-02 3.538577644090682428e-01 1.304797996847807673e-02 3.345248968080663521e-01 3.849744829701748916e-01 6.157336199833455259e-01 6.304096261173726401e-02 5.018141968945930564e-01 7.043967925188967527e-01 3.167370612971950550e+00 3.832912660959486573e-01 2.635108038576722489e+00 3.908496849805262130e+00 4.897130191915621822e+00 5.511438566860630273e-01 4.253801071005403500e+00 6.111454124348789207e+00
5.974874371859296984e-02 3.702545461503253810e-01 1.198284414168205615e-02 3.535712638544286079e-01 3.990035795629747195e-01 6.279342289640044150e-01 6.150291108571375592e-02 5.473918166125422147e-01 7.411720234239562721e-01 3.240812819003077827e+00 3.815718578201635069e-01 2.752070164267877317e+00 3.892014950909983284e+00 5.075030922271169587e+00 6.454569469440993856e-01 4.325816628870766678e+00 6.484496627831031645e+00
6.472361809045226733e-02 3.838966975910602653e-01 1.201139533839158842e-02 3.683071939824679175e-01 4.159210970296189913e-01 6.550799765632759897e-01 6.099802918350393649e-02 5.805838534050662414e-01 8.028844122540418349e-01 3.398253038359841494e+00 3.939616812290134273e-01 2.942862868265672560e+00 4.216076750859595101e+00 5.170187177597727057e+00 4.994374421922209706e-01 4.567346041277217772e+00 6.158608145702267223e+00
6.969849246231155093e-02 3.990973299319722223e-01 1.257692994807676871e-02 3.828292437712051410e-01 4.320270174869811353e-01 6.816044834658117058e-01 7.721243748532524709e-02 5.887777318336984145e-01 8.645968010841270646e-01 3.513592419104932141e+00 3.939270518503745766e-01 2.871435742658638546e+00 4.279244672337126687e+00 5.427612354395965788e+00 5.542732144322738419e-01 4.918407577058618863e+00 6.631979423982176769e+00
7.467336683417084842e-02 4.123374209206424057e-01 1.461898666122278360e-02 3.953946262335584216e-01 4.496326813495168939e-01 7.240003666731290588e-01 8.568624420996363844e-02 6.293031733541686323e-01 9.233468590649600571e-01 3.622078263943952603e+00 3.438368146374570222e-01 2.989809120319491420e+00 4.212521072854314319e+00 5.468439372529465103e+00 4.769080896070782005e-01 4.926876700817108379e+00 6.535972028371435094e+00
7.964824120603014590e-02 4.226653275015149758e-01 1.551858055624656327e-02 4.027183228239928359e-01 4.597132679601612093e-01 7.495599136416188912e-01 8.795048185534710961e-02 6.368025262370060613e-01 9.272122642928963820e-01 3.765596874184568232e+00 3.779987050799329396e-01 3.177148730257622677e+00 4.493166824006788573e+00 5.437175792571214750e+00 3.069438190978494574e-01 5.027155439975391715e+00 6.144258841507897806e+00
8.462311557788944338e-02 4.334728139595577789e-01 1.374079871841086056e-02 4.152145824478016278e-01 4.623813699915043651e-01 7.596585605630300497e-01 7.849043923783559362e-02 6.547316523792829912e-01 9.090962831348465834e-01 3.906948345593645566e+00 4.047774851473919244e-01 3.375595244008729345e+00 4.773812575159263716e+00 5.661321122364863179e+00 3.226659323885475161e-01 5.237432813361674100e+00 6.235964880281495759e+00
8.959798994974874087e-02 4.446937329931532901e-01 1.343132164790306754e-02 4.240706511163639947e-01 4.700018635475507467e-01 7.927226264742219808e-01 8.447683571760689070e-02 6.806191124166208750e-01 9.625407795899235674e-01 4.031184298401168320e+00 4.596295739533126645e-01 3.486317168532935717e+00 5.054458326311737970e+00 5.838018391819984387e+00 3.245835266038202271e-01 5.313044272095861942e+00 6.322653720184223225e+00
9.457286432160803835e-02 4.551896375847219178e-01 1.355655804370434203e-02 4.316738458310370730e-01 4.803463138644324393e-01 8.062271434212073817e-01 9.043965613682050653e-02 7.184100782771063454e-01 1.015985276045000774e+00 4.102053760314662512e+00 5.440804924141666721e-01 3.461872661307082044e+00 5.335104077464212224e+00 5.891976692654184333e+00 4.210476632089615312e-01 5.276035166066247228e+00 6.673715255965623427e+00
9.954773869346733584e-02 4.658000472435516737e-01 1.210784327907017330e-02 4.467276966062215249e-01 4.872240741521119967e-01 8.300467415569257046e-01 1.021746545859352068e-01 6.939376699780427371e-01 1.053402282400126788e+00 4.182677054424711827e+00 4.335674185499652222e-01 3.643979671652140429e+00 5.022879344567882320e+00 6.009178100058994332e+00 3.968131038962158241e-01 5.357268281506945229e+00 6.855480183513084746e+00
1.045226130653266333e-01 4.753413973570433937e-01 1.156139614726000089e-02 4.565085808721677796e-01 4.955161989233244912e-01 8.363272501318856911e-01 8.856114701016774837e-02 7.286170386442850644e-01 1.004329278227643174e+00 4.234494758921114155e+00 4.107530439406951728e-01 3.729208003483919676e+00 5.028463046091359523e+00 6.074817878068891730e+00 3.212098518266839897e-01 5.497625297133973632e+00 6.634765036037708619e+00
1.094974874371859308e-01 4.842983957748748236e-01 1.072397225686182870e-02 4.673067619440166021e-01 5.038712898707047305e-01 8.624899734752912162e-01 8.994432531427357103e-02 7.566878550216392663e-01 1.044288797709684413e+00 4.363958740720789820e+00 4.324639717679269468e-01 3.906703961342048448e+00 5.267798546842823448e+00 6.097545220300100155e+00 2.707382896159513663e-01 5.680929762960029272e+00 6.416841069303623080e+00
1.144723618090452283e-01 4.944253257854554495e-01 1.130804551091832942e-02 4.786535088585128772e-01 5.159207879756454451e-01 8.754672070973716913e-01 8.643768048069992715e-02 7.777705780584928119e-01 1.048745633509984287e+00 4.424987438637356441e+00 4.119168127304143057e-01 4.067834407162076893e+00 5.272679423214653660e+00 6.192695530886677346e+00 3.684051217750010099e-01 5.641892969182522144e+00 6.708381806275196979e+00
1.194472361809045258e-01 5.035175337497982406e-01 1.190069269127129459e-02 4.850534614119980104e-01 5.251207489041525012e-01 9.007676276133367299e-01 8.112727822072587913e-02 8.115718454982603358e-01 1.049864938212491161e+00 4.445544382090782065e+00 3.667682489042370375e-01 4.076770772467029680e+00 5.285983170108508489e+00 6.258017199355438542e+00 3.262973617721968145e-01 5.816578426262411838e+00 6.770354145052163375e+00
1.244221105527638233e-01 5.130245571617898515e-01 1.203693298774590435e-02 4.951047263512897700e-01 5.378159698790534460e-01 9.020096738820985172e-01 6.721224054551519500e-02 8.249419596379238273e-01 1.048556296921212549e+00 4.495668749301732880e+00 3.303674899144036226e-01 4.068861289141607607e+00 5.125937201746785021e+00 6.310958689121077825e+00 3.236659383039744431e-01 5.987967909058657057e+00 7.052333556225981681e+00
1.293969849246231207e-01 5.213326049495924375e-01 1.262243355277447437e-02 5.019513638116468446e-01 5.479547677497591529e-01 8.965262343045040661e-01 5.228899423786740469e-02 8.198343369839931061e-01 1.015183130351485552e+00 4.466412962109036933e+00 2.561476750213462217e-01 4.139166364891342376e+00 5.041831395466044086e+00 6.309959413510549453e+00 3.233813701367995175e-01 5.985583051396226040e+00 7.108587524994689488e+00
1.343718592964824043e-01 5.291782776375570929e-01 1.192381421798358043e-02 5.136153901893052431e-01 5.536127016021223923e-01 9.008891922907563687e-01 5.161355162908218969e-02 8.165902441287915536e-01 1.020049438936781794e+00 4.593505217008174490e+00 2.881253788379035674e-01 4.204777304523853232e+00 5.200022379457561073e+00 6.346970949540039264e+00 3.405454072800270793e-01 5.880615479093276754e+00 7.067620213719347788e+00
1.393467336683417157e-01 5.378878413432538474e-01 1.274899725027018975e-02 5.225143898618793692e-01 5.640194364902395563e-01 9.163704366297238391e-01 4.899321136783156561e-02 8.468230168171800853e-01 1.026923748394539482e+00 4.684515629561557759e+00 2.553797107700923052e-01 4.325167298105799141e+00 5.100835754412612388e+00 6.386491572461346244e+00 3.277265499766385815e-01 6.027052876449094931e+00 7.133803177028889664e+00
1.443216080402010271e-01 5.458466403157105074e-01 1.344518213292319846e-02 5.297602797876266312e-01 5.754771328476074865e-01 9.274146971433600006e-01 4.345614860121729817e-02 8.643383232328852861e-01 1.006051987974224682e+00 4.777764632539622802e+00 2.640389200135196401e-01 4.351847722759361048e+00 5.149175666348951630e+00 6.436624393484987827e+00 3.198916178436074231e-01 6.044340649698750845e+00 7.113045042797280892e+00
1.492964824120603107e-01 5.548510577001365407e-01 1.324803998314932028e-02 5.372821609070719262e-01 5.840742848683785349e-01 9.426517337330606594e-01 4.830296989836517507e-02 8.730388260255822486e-01 1.014379450136866367e+00 4.778739802593724662e+00 3.219697202734604358e-01 4.278485607279593594e+00 5.326671624207079958e+00 6.504619510575375685e+00 3.006112087107622455e-01 6.082611493567334549e+00 7.044941836617868880e+00
1.542713567839196220e-01 5.629080536547668157e-01 1.283905471154208125e-02 5.464315174469916991e-01 5.920480483508826497e-01 9.547027112256619708e-01 5.572461681697137015e-02 8.806350094352600744e-01 1.048180717576634446e+00 4.849606552905582291e+00 3.508572746150340205e-01 4.351426545646954303e+00 5.504167582065209174e+00 6.468483977379603012e+00 2.450992860800044193e-01 6.165175664055928983e+00 6.817361741534881503e+00
