# bkg-pred	mh=200GeV-pred	mh=300GeV-pred	mh=500GeV-pred	mh=700GeV-pred	mh=900GeV-pred	mh=1100GeV-pred
1.870050877332687378e-01 8.074452877044677734e-01 9.326117634773254395e-01 9.781866669654846191e-01 8.543905615806579590e-01 6.139025092124938965e-01 7.526865005493164062e-01
4.047238081693649292e-02 7.638933658599853516e-01 9.811624288558959961e-01 2.862170040607452393e-01 8.685594797134399414e-01 7.794755697250366211e-01 3.803160972893238068e-03
3.528436413034796715e-03 8.606816530227661133e-01 7.652619481086730957e-01 9.996266365051269531e-01 9.985205531120300293e-01 1.255022138357162476e-01 9.557244777679443359e-01
8.378254771232604980e-01 9.333767890930175781e-01 8.821127414703369141e-01 5.200642347335815430e-01 7.627003192901611328e-01 9.277546405792236328e-01 9.078654050827026367e-01
2.719578519463539124e-02 1.499454826116561890e-01 5.139980465173721313e-02 9.957789182662963867e-01 9.774799942970275879e-01 9.993945360183715820e-01 8.404260277748107910e-01
8.509535193443298340e-01 8.163402676582336426e-01 9.360024929046630859e-01 9.994820952415466309e-01 9.965851306915283203e-01 9.375832676887512207e-01 6.025918200612068176e-02
3.365917503833770752e-02 4.707973599433898926e-01 9.994737505912780762e-01 9.582902193069458008e-01 9.881618618965148926e-01 7.788242101669311523e-01 4.145147278904914856e-02
1.086075603961944580e-02 9.997836947441101074e-01 9.895161390304565430e-01 9.939622282981872559e-01 9.448557496070861816e-01 9.998896121978759766e-01 9.268581867218017578e-01
9.297276288270950317e-02 9.200843572616577148e-01 9.561597108840942383e-01 9.850319623947143555e-01 9.977758526802062988e-01 1.604350060224533081e-01 9.813230037689208984e-01
1.979342475533485413e-02 9.732702970504760742e-01 7.115232348442077637e-01 8.942003846168518066e-01 5.406600236892700195e-01 2.934046462178230286e-02 7.957495450973510742e-01
8.194128274917602539e-01 2.327924780547618866e-02 9.825564622879028320e-01 2.512704133987426758e-01 9.998173117637634277e-01 7.103989124298095703e-01 6.803337931632995605e-01
8.059605024755001068e-03 9.179325103759765625e-01 6.382845044136047363e-01 5.627769231796264648e-01 3.599713370203971863e-02 9.765594005584716797e-01 9.855194091796875000e-01
1.070736628025770187e-02 3.151385784149169922e-01 8.980770111083984375e-01 9.999188184738159180e-01 8.738597631454467773e-01 7.979564070701599121e-01 8.099300861358642578e-01
4.289755225181579590e-01 9.994714856147766113e-01 9.998451471328735352e-01 9.885314702987670898e-01 7.421249747276306152e-01 5.997788310050964355e-01 1.065684705972671509e-01
1.597593426704406738e-01 3.952759131789207458e-02 8.474251031875610352e-01 1.839339584112167358e-01 2.207990139722824097e-01 6.777971237897872925e-02 7.427776604890823364e-02
3.500059843063354492e-01 4.275569319725036621e-01 9.983038902282714844e-01 9.963995218276977539e-01 9.999196529388427734e-01 9.887032508850097656e-01 2.863151431083679199e-01
2.467862702906131744e-02 9.984090924263000488e-01 9.452602267265319824e-01 9.995817542076110840e-01 9.962067604064941406e-01 9.300455451011657715e-01 9.175286889076232910e-01
5.706775784492492676e-01 5.413739085197448730e-01 4.760296344757080078e-01 6.409646272659301758e-01 9.888684749603271484e-01 7.306323647499084473e-01 9.993966817855834961e-01
5.584334731101989746e-01 6.724113225936889648e-01 3.616671860218048096e-01 9.987244009971618652e-01 1.394012719392776489e-01 3.056770376861095428e-02 1.498434245586395264e-01
2.583693712949752808e-02 9.965555667877197266e-01 9.062969088554382324e-01 9.549263715744018555e-01 9.999742507934570312e-01 9.934241771697998047e-01 6.454808712005615234e-01
1.533783972263336182e-01 6.331033259630203247e-02 3.471792936325073242e-01 9.546167850494384766e-01 8.488055467605590820e-01 6.053567528724670410e-01 4.014945030212402344e-01
5.929370597004890442e-02 9.458988308906555176e-01 1.916503161191940308e-01 8.461312055587768555e-01 9.231367707252502441e-02 8.553532361984252930e-01 7.490577697753906250e-01
1.980177611112594604e-01 8.601798908784985542e-04 9.926699399948120117e-01 8.028846383094787598e-01 8.475531339645385742e-01 8.425795435905456543e-01 9.988265633583068848e-01
1.825218647718429565e-01 9.974857568740844727e-01 5.498917102813720703e-01 9.994125366210937500e-01 9.864698052406311035e-01 6.652190685272216797e-01 2.321676611900329590e-01
2.975027561187744141e-01 9.160678982734680176e-01 9.443942308425903320e-01 1.666412502527236938e-01 2.914358489215373993e-02 1.536261588335037231e-01 5.787742137908935547e-01
6.048572435975074768e-02 9.997385144233703613e-01 5.541704893112182617e-01 9.941353797912597656e-01 9.989651441574096680e-01 9.977400302886962891e-01 9.127956032752990723e-01
9.558593034744262695e-01 1.368321925401687622e-01 5.706990361213684082e-01 7.888942956924438477e-01 9.860540032386779785e-01 7.541341781616210938e-01 5.138047412037849426e-02
9.156662225723266602e-01 9.999582767486572266e-01 6.786381006240844727e-01 1.422469317913055420e-01 9.936330318450927734e-01 9.859841465950012207e-01 2.153947055339813232e-01
1.403246074914932251e-02 6.615175008773803711e-01 8.390121459960937500e-01 9.996435642242431641e-01 5.440981388092041016e-01 7.893963456153869629e-01 9.869486093521118164e-01
4.251088201999664307e-01 9.669097065925598145e-01 9.082731008529663086e-01 7.682897448539733887e-01 3.829028308391571045e-01 5.675323605537414551e-01 6.103453040122985840e-01
4.086785912513732910e-01 9.238888025283813477e-01 7.596179246902465820e-01 9.817504286766052246e-01 9.999552965164184570e-01 9.602416753768920898e-01 3.328529894351959229e-01
4.962948858737945557e-01 9.981379508972167969e-01 8.935250639915466309e-01 8.486911654472351074e-01 9.382254481315612793e-01 4.085636138916015625e-01 9.600405395030975342e-02
3.704939410090446472e-02 3.416562974452972412e-01 9.769491553306579590e-01 8.717922568321228027e-01 7.080873847007751465e-01 9.966728687286376953e-01 9.924451708793640137e-01
7.217457890510559082e-02 9.900037646293640137e-01 9.024245142936706543e-01 9.997785687446594238e-01 9.907197952270507812e-01 9.996742010116577148e-01 3.192337751388549805e-01
6.527321040630340576e-02 9.954769015312194824e-01 9.986844658851623535e-01 9.991575479507446289e-01 4.626980423927307129e-01 6.857299208641052246e-01 8.521649837493896484e-01
1.091999858617782593e-01 9.136462211608886719e-01 7.294455766677856445e-01 5.858607217669487000e-02 9.637355804443359375e-01 9.974535107612609863e-01 8.803502321243286133e-01
5.754133686423301697e-02 9.984909296035766602e-01 6.979418992996215820e-01 2.180399894714355469e-01 8.850824832916259766e-01 8.937677741050720215e-02 8.924097418785095215e-01
7.278798818588256836e-01 8.852930068969726562e-01 2.185054123401641846e-01 9.987346529960632324e-01 3.895868360996246338e-01 9.899124503135681152e-01 7.618340849876403809e-01
1.545377075672149658e-01 9.906992316246032715e-01 9.911041259765625000e-01 9.996147155761718750e-01 9.965776801109313965e-01 1.049557179212570190e-01 7.509362101554870605e-01
7.339482009410858154e-02 9.823397994041442871e-01 2.079990208148956299e-01 9.365682005882263184e-01 9.998514652252197266e-01 5.877320840954780579e-02 9.552252888679504395e-01
9.996289014816284180e-01 9.186713099479675293e-01 9.985696077346801758e-01 9.998517036437988281e-01 5.998923182487487793e-01 9.992497563362121582e-01 1.593246161937713623e-01
3.636582195758819580e-02 9.958338737487792969e-01 8.805525898933410645e-01 9.088059663772583008e-01 6.076162457466125488e-01 9.969753026962280273e-01 8.544664382934570312e-01
1.241240501403808594e-01 9.998993873596191406e-01 7.861245274543762207e-01 5.461972206830978394e-02 9.368734955787658691e-01 9.504214525222778320e-01 2.524332702159881592e-01
1.110762543976306915e-02 9.808923602104187012e-01 4.906640648841857910e-01 9.180834889411926270e-01 7.758241295814514160e-01 8.723919987678527832e-01 9.839038848876953125e-01
3.074958324432373047e-01 8.921177983283996582e-01 9.942443966865539551e-01 8.244593441486358643e-02 9.990144968032836914e-01 8.133397698402404785e-01 3.770652711391448975e-01
3.937401995062828064e-02 9.996059536933898926e-01 9.502012133598327637e-01 5.410102009773254395e-01 4.494275152683258057e-01 2.443874031305313110e-01 9.920356869697570801e-01
1.754097081720829010e-02 2.121921330690383911e-01 1.508417166769504547e-02 9.950045943260192871e-01 9.995311498641967773e-01 3.288665115833282471e-01 3.380583524703979492e-01
3.086678124964237213e-02 9.999061822891235352e-01 9.919770359992980957e-01 9.703006148338317871e-01 8.563094735145568848e-01 9.578692167997360229e-02 3.225282132625579834e-01
6.663894746452569962e-03 9.967802762985229492e-01 9.401441216468811035e-01 7.119714468717575073e-02 9.916087985038757324e-01 2.290047705173492432e-02 9.984990358352661133e-01
1.091949343681335449e-01 9.927508831024169922e-01 1.841588914394378662e-01 9.974506497383117676e-01 9.427934288978576660e-01 9.992763400077819824e-01 1.277502179145812988e-01
1.351779103279113770e-01 1.198418810963630676e-01 9.706960916519165039e-01 8.552415966987609863e-01 9.995098114013671875e-01 9.995063543319702148e-01 1.150869652628898621e-01
2.429346144199371338e-01 9.695490002632141113e-01 9.998849630355834961e-01 9.998942613601684570e-01 9.879436492919921875e-01 9.777029156684875488e-01 4.793893098831176758e-01
1.461864113807678223e-01 9.999680519104003906e-01 9.854043126106262207e-01 8.893836736679077148e-01 8.090112209320068359e-01 6.568652391433715820e-01 1.247865706682205200e-01
3.676623851060867310e-02 3.892987966537475586e-02 1.725723445415496826e-01 8.778573572635650635e-02 7.922487854957580566e-01 4.404242336750030518e-01 9.738130569458007812e-01
1.570372134447097778e-01 1.372386366128921509e-01 9.985231757164001465e-01 5.705868601799011230e-01 9.434653520584106445e-01 2.912518195807933807e-02 4.192989319562911987e-02
6.907876580953598022e-02 9.999989271163940430e-01 7.307777404785156250e-01 9.955314993858337402e-01 9.762945771217346191e-01 9.981755018234252930e-01 9.986938834190368652e-01
1.073812469840049744e-01 9.930917024612426758e-01 7.706127762794494629e-01 9.999811649322509766e-01 9.994381070137023926e-01 3.960259854793548584e-01 9.965468049049377441e-01
5.041737109422683716e-02 6.176671758294105530e-02 9.999511241912841797e-01 9.637212157249450684e-01 9.983100891113281250e-01 9.826555252075195312e-01 4.032312706112861633e-02
6.321050524711608887e-01 9.983192086219787598e-01 5.421212315559387207e-01 3.460295498371124268e-01 9.976923465728759766e-01 9.507241249084472656e-01 3.180922865867614746e-01
9.239456653594970703e-01 2.845523953437805176e-01 6.462542712688446045e-02 3.374891877174377441e-01 9.838356971740722656e-01 9.992132186889648438e-01 4.358279109001159668e-01
3.457286208868026733e-02 9.999984502792358398e-01 5.563052892684936523e-01 8.956963419914245605e-01 9.700067639350891113e-01 8.886212110519409180e-01 2.212937772274017334e-01
7.145823538303375244e-02 2.766708135604858398e-01 9.999775886535644531e-01 8.835412859916687012e-01 4.278689026832580566e-01 9.551710486412048340e-01 7.766506075859069824e-01
7.492181658744812012e-01 9.985845088958740234e-01 8.706384897232055664e-01 9.752799272537231445e-01 2.532590627670288086e-01 7.843746542930603027e-01 2.758209705352783203e-01
8.095731735229492188e-01 9.454728960990905762e-01 1.906866729259490967e-01 9.088016152381896973e-01 6.944662928581237793e-01 9.408450126647949219e-01 9.971765279769897461e-01
3.450451791286468506e-02 3.231687843799591064e-02 9.812720417976379395e-01 9.925806522369384766e-01 9.975703358650207520e-01 9.844062328338623047e-01 9.885810017585754395e-01
4.257906675338745117e-01 9.999580383300781250e-01 8.148596286773681641e-01 1.406477242708206177e-01 9.857026934623718262e-01 9.998243451118469238e-01 9.889568686485290527e-01
9.121955372393131256e-03 9.284470081329345703e-01 9.886623024940490723e-01 5.649603605270385742e-01 9.008079171180725098e-01 1.636504828929901123e-01 8.767780065536499023e-01
9.300947934389114380e-02 2.809312343597412109e-01 1.502048820257186890e-01 9.998218417167663574e-01 9.807558655738830566e-01 4.003983139991760254e-01 8.560255765914916992e-01
5.214087665081024170e-03 7.751317620277404785e-01 9.999910593032836914e-01 7.872999906539916992e-01 3.632209300994873047e-01 9.914997220039367676e-01 9.967466592788696289e-01
1.564029231667518616e-02 9.939882755279541016e-01 9.892175197601318359e-01 9.969605803489685059e-01 9.983915686607360840e-01 9.979536533355712891e-01 9.921388030052185059e-01
3.091080188751220703e-01 8.740761876106262207e-02 6.080650687217712402e-01 1.905933469533920288e-01 9.999971389770507812e-01 9.643837213516235352e-01 9.759733676910400391e-01
2.643008530139923096e-01 5.931739807128906250e-01 8.560476899147033691e-01 9.946488738059997559e-01 9.363285899162292480e-01 5.196080803871154785e-01 1.880633234977722168e-01
8.414804190397262573e-02 5.428083539009094238e-01 8.040321469306945801e-01 4.790852069854736328e-01 9.994254112243652344e-01 9.999201297760009766e-01 7.575930953025817871e-01
3.197823092341423035e-02 8.832189440727233887e-01 6.825716048479080200e-02 7.286173701286315918e-01 9.715020060539245605e-01 8.907397985458374023e-01 9.040425419807434082e-01
6.978411227464675903e-02 9.961642026901245117e-01 6.684308648109436035e-01 4.204476475715637207e-01 7.785977125167846680e-01 9.940311312675476074e-01 2.215481102466583252e-01
6.994221825152635574e-03 4.745801091194152832e-01 9.990068078041076660e-01 1.569373458623886108e-01 9.978892207145690918e-01 9.930973649024963379e-01 9.175479412078857422e-01
4.139898344874382019e-02 9.944736361503601074e-01 9.999897480010986328e-01 3.484989702701568604e-01 8.218449950218200684e-01 9.993324875831604004e-01 6.527171134948730469e-01
1.732257902622222900e-01 8.228350281715393066e-01 9.944186210632324219e-01 9.960865974426269531e-01 9.938437938690185547e-01 9.944183826446533203e-01 2.914273738861083984e-01
1.823323071002960205e-01 9.924119114875793457e-01 9.380540847778320312e-01 9.221317768096923828e-01 9.032883644104003906e-01 9.386009573936462402e-01 1.676000058650970459e-01
5.723953247070312500e-01 9.998770952224731445e-01 2.504686713218688965e-01 9.097120165824890137e-01 1.296147704124450684e-01 9.351629614830017090e-01 8.928657770156860352e-01
2.192359790205955505e-02 1.601007953286170959e-02 4.804640114307403564e-01 9.995083808898925781e-01 7.758595943450927734e-01 7.665935754776000977e-01 9.890893101692199707e-01
4.039701819419860840e-01 9.994320273399353027e-01 9.995498061180114746e-01 9.836952686309814453e-01 9.617689847946166992e-01 9.124255776405334473e-01 9.604587405920028687e-02
1.873154640197753906e-01 5.905500054359436035e-01 4.442051947116851807e-01 8.104876279830932617e-01 9.997534155845642090e-01 4.083485305309295654e-01 9.941038489341735840e-01
9.314670562744140625e-01 8.242264986038208008e-01 6.192654371261596680e-01 1.337212324142456055e-01 5.478312373161315918e-01 7.231250405311584473e-01 9.975492358207702637e-01
7.183084487915039062e-01 9.981688261032104492e-01 9.881961941719055176e-01 9.767506122589111328e-01 8.572355508804321289e-01 9.999547004699707031e-01 9.579255580902099609e-01
1.335850507020950317e-01 8.833485841751098633e-02 9.312798976898193359e-01 9.514827728271484375e-01 5.573877096176147461e-01 9.453814625740051270e-01 5.973159074783325195e-01
1.993026025593280792e-02 9.695551991462707520e-01 8.504579663276672363e-01 9.998469352722167969e-01 8.060402274131774902e-01 9.882910847663879395e-01 1.874524652957916260e-01
9.204978346824645996e-01 5.784906148910522461e-01 8.677498698234558105e-01 9.398368597030639648e-01 9.445934891700744629e-01 6.064237356185913086e-01 1.169424876570701599e-01
1.304806172847747803e-01 1.681294664740562439e-02 9.871231317520141602e-01 9.312850423157215118e-03 9.972767233848571777e-01 2.504585385322570801e-01 9.626518487930297852e-01
3.934299647808074951e-01 9.997026324272155762e-01 3.209982812404632568e-01 9.999096393585205078e-01 5.384904742240905762e-01 9.864513874053955078e-01 9.985936284065246582e-01
5.364559218287467957e-02 9.842770099639892578e-01 9.832805395126342773e-01 9.849092364311218262e-01 9.818937778472900391e-01 9.529852867126464844e-01 3.343262672424316406e-01
1.635474897921085358e-02 9.994588494300842285e-01 7.853410840034484863e-01 9.925174713134765625e-01 1.438717097043991089e-01 9.955661892890930176e-01 2.007708698511123657e-01
4.178144633769989014e-01 9.996229410171508789e-01 3.066218495368957520e-01 9.992501139640808105e-01 4.369873106479644775e-01 9.992305040359497070e-01 9.939712882041931152e-01
1.293831504881381989e-02 6.676872372627258301e-01 9.154002368450164795e-02 9.998729228973388672e-01 4.708663523197174072e-01 5.710926055908203125e-01 5.400132536888122559e-01
4.316892940551042557e-03 9.999998807907104492e-01 1.230299547314643860e-01 6.115574836730957031e-01 9.939054846763610840e-01 9.239398837089538574e-01 6.198121905326843262e-01
3.465451672673225403e-02 9.999477863311767578e-01 9.337631464004516602e-01 9.130641818046569824e-01 6.140536069869995117e-01 5.480821132659912109e-01 6.138724684715270996e-01
3.386586159467697144e-02 9.999777078628540039e-01 1.201608926057815552e-01 8.350531458854675293e-01 7.983849942684173584e-02 1.708337217569351196e-01 8.758414536714553833e-02
4.991104081273078918e-02 9.521244764328002930e-01 6.974896788597106934e-01 9.991117119789123535e-01 3.332405388355255127e-01 9.983780384063720703e-01 9.993929862976074219e-01
3.941663801670074463e-01 9.976165294647216797e-01 9.999929666519165039e-01 7.718386501073837280e-02 2.942331731319427490e-01 5.535660982131958008e-01 9.709814786911010742e-01
4.379063844680786133e-02 7.174070179462432861e-02 9.994372725486755371e-01 9.990198612213134766e-01 1.464375853538513184e-01 8.875220417976379395e-01 1.989392936229705811e-01
5.653149448335170746e-03 9.983847141265869141e-01 9.840223193168640137e-01 8.916565775871276855e-01 9.084861874580383301e-01 9.238487482070922852e-02 9.351875782012939453e-01
2.765141427516937256e-01 9.417476654052734375e-01 9.999712705612182617e-01 2.562057971954345703e-01 2.746471203863620758e-02 6.055405735969543457e-01 8.821427822113037109e-01
1.500960905104875565e-02 4.644262790679931641e-01 1.551313847303390503e-01 9.919131994247436523e-01 9.999991655349731445e-01 9.926825165748596191e-01 7.202118635177612305e-01
1.640295982360839844e-01 6.380384564399719238e-01 9.508574604988098145e-01 6.390987634658813477e-01 9.999246597290039062e-01 9.990523457527160645e-01 1.517110466957092285e-01
2.769882082939147949e-01 3.916855528950691223e-02 4.939730837941169739e-02 9.101759195327758789e-01 8.516069650650024414e-01 9.997704625129699707e-01 8.830521106719970703e-01
3.172655999660491943e-01 9.946203231811523438e-01 2.412284612655639648e-01 9.981899857521057129e-01 9.810652136802673340e-01 4.997871443629264832e-02 6.481667608022689819e-02
4.789909720420837402e-01 9.981135129928588867e-01 9.228320717811584473e-01 9.858244657516479492e-01 9.909422993659973145e-01 8.990375399589538574e-01 4.338404238224029541e-01
9.014200568199157715e-01 9.637773036956787109e-01 8.500266075134277344e-01 9.474800229072570801e-01 7.786837816238403320e-01 2.329635471105575562e-01 6.313244104385375977e-01
3.311175107955932617e-02 5.579940676689147949e-01 9.865400195121765137e-01 5.670561790466308594e-01 3.158944547176361084e-01 9.929274916648864746e-01 6.605877727270126343e-02
1.582822389900684357e-02 7.829384207725524902e-01 9.999645948410034180e-01 8.855972290039062500e-01 9.630911946296691895e-01 9.775753021240234375e-01 9.173880219459533691e-01
2.797561697661876678e-02 9.988467693328857422e-01 4.343958795070648193e-01 9.902038574218750000e-01 3.149723410606384277e-01 2.802237570285797119e-01 2.866820394992828369e-01
9.605033397674560547e-01 6.635125875473022461e-01 8.249261379241943359e-01 5.145664140582084656e-02 7.008599042892456055e-01 1.468298882246017456e-01 8.256019353866577148e-01
2.695863321423530579e-02 1.321355700492858887e-01 1.812448352575302124e-02 9.998143315315246582e-01 9.998008608818054199e-01 9.000707268714904785e-01 1.940327584743499756e-01
8.712932467460632324e-02 2.026166208088397980e-02 9.998978376388549805e-01 9.977393150329589844e-01 5.737836658954620361e-02 9.603385329246520996e-01 8.542270213365554810e-02
1.344719994813203812e-02 9.518038630485534668e-01 6.530645489692687988e-02 9.999184608459472656e-01 7.810161709785461426e-01 9.522871375083923340e-01 6.894959211349487305e-01
3.374021872878074646e-02 1.282588690519332886e-01 4.783400520682334900e-02 1.064210832118988037e-01 1.218600049614906311e-01 9.787716269493103027e-01 1.603325903415679932e-01
1.004287600517272949e-01 9.612509012222290039e-01 9.961438179016113281e-01 5.180539488792419434e-01 9.967983365058898926e-01 6.215280890464782715e-01 8.330006599426269531e-01
1.987036131322383881e-02 9.998201727867126465e-01 6.944743394851684570e-01 9.991575479507446289e-01 5.344448685646057129e-01 9.998247027397155762e-01 1.723404377698898315e-01
6.151495873928070068e-02 9.210596680641174316e-01 4.368284642696380615e-01 9.999887943267822266e-01 6.624866127967834473e-01 9.914372563362121582e-01 9.728399515151977539e-01
8.608618751168251038e-03 4.846730232238769531e-01 5.208317637443542480e-01 6.804810166358947754e-01 9.994500279426574707e-01 3.343741595745086670e-01 9.450181722640991211e-01
9.333265572786331177e-02 1.251966357231140137e-01 9.974200725555419922e-01 9.262382984161376953e-01 9.993756413459777832e-01 2.412266582250595093e-01 2.403767406940460205e-01
8.830767273902893066e-01 9.842324256896972656e-01 7.559260129928588867e-01 3.876083493232727051e-01 3.283590376377105713e-01 9.467101097106933594e-01 9.262993931770324707e-01
5.045862123370170593e-02 9.999991655349731445e-01 9.999628067016601562e-01 9.996401071548461914e-01 8.724354505538940430e-01 9.793053269386291504e-01 9.774461388587951660e-01
7.319958508014678955e-02 5.016422271728515625e-02 9.186407327651977539e-01 9.686394929885864258e-01 8.825042247772216797e-01 9.286098480224609375e-01 9.971886277198791504e-01
6.779727339744567871e-01 9.892181158065795898e-01 9.615831375122070312e-01 8.800508975982666016e-01 9.995667338371276855e-01 5.341744422912597656e-01 9.150661230087280273e-01
7.278250902891159058e-02 9.922955036163330078e-01 6.320147961378097534e-02 9.072073698043823242e-01 9.333776831626892090e-01 5.727380514144897461e-01 2.340635843575000763e-02
7.831234484910964966e-02 9.999454021453857422e-01 5.323188900947570801e-01 9.897324442863464355e-01 9.995126724243164062e-01 9.882987737655639648e-01 8.924804925918579102e-01
1.821458190679550171e-01 9.279162883758544922e-01 7.998771667480468750e-01 4.987646341323852539e-01 8.159903287887573242e-01 9.973668456077575684e-01 5.180273652076721191e-01
7.393510937690734863e-01 3.301871418952941895e-01 9.997825026512145996e-01 5.884060263633728027e-01 9.055694937705993652e-01 8.415942639112472534e-02 9.996407032012939453e-01
7.398953288793563843e-02 6.698608398437500000e-01 8.793135285377502441e-01 9.997485280036926270e-01 9.715381264686584473e-01 7.503671050071716309e-01 9.448222815990447998e-02
8.931597471237182617e-01 8.778148889541625977e-01 8.694056272506713867e-01 8.528816699981689453e-02 6.140745878219604492e-01 9.988143444061279297e-01 9.745526313781738281e-01
8.745091408491134644e-02 8.895535469055175781e-01 9.984213113784790039e-01 9.999126195907592773e-01 9.872893691062927246e-01 9.173412919044494629e-01 3.562995791435241699e-02
2.409811764955520630e-01 4.615866541862487793e-01 6.850369572639465332e-01 6.607548594474792480e-01 7.458108067512512207e-01 4.927217960357666016e-01 6.991519927978515625e-01
2.870690636336803436e-02 9.844748973846435547e-01 9.970386028289794922e-01 8.724179267883300781e-01 9.979257583618164062e-01 5.220942497253417969e-01 9.873924851417541504e-01
1.409007236361503601e-02 1.796885430812835693e-01 3.059765398502349854e-01 9.934691190719604492e-01 1.430337727069854736e-01 2.635208070278167725e-01 3.260791674256324768e-02
5.727713108062744141e-01 5.299842953681945801e-01 5.621727928519248962e-02 4.882039725780487061e-01 9.601816534996032715e-01 5.830534696578979492e-01 5.915820971131324768e-02
6.256543993949890137e-01 9.999958276748657227e-01 9.900922179222106934e-01 7.445542812347412109e-01 9.374812245368957520e-01 9.930103421211242676e-01 3.876772010698914528e-03
7.490079998970031738e-01 6.777574121952056885e-02 7.461571693420410156e-02 9.874538183212280273e-01 7.457550764083862305e-01 2.194102257490158081e-01 3.737746775150299072e-01
4.950410723686218262e-01 1.906416565179824829e-01 9.993119239807128906e-01 9.924409389495849609e-01 9.958920478820800781e-01 9.809757471084594727e-01 9.889627099037170410e-01
1.448785047978162766e-02 9.967390894889831543e-01 9.801438450813293457e-01 9.992974996566772461e-01 6.665638089179992676e-01 6.341332793235778809e-01 5.352545380592346191e-01
6.234014034271240234e-01 1.967814266681671143e-01 9.998545646667480469e-01 4.827927947044372559e-01 2.745117843151092529e-01 1.138332635164260864e-01 9.873083233833312988e-01
3.875981569290161133e-01 1.000000000000000000e+00 9.038132429122924805e-01 9.212601780891418457e-01 9.995977282524108887e-01 1.849692314863204956e-01 6.558289527893066406e-01
9.887452237308025360e-03 9.999500513076782227e-01 9.997856020927429199e-01 9.936350584030151367e-01 4.972445368766784668e-01 3.047148585319519043e-01 6.836515069007873535e-01
2.798392623662948608e-02 4.814090430736541748e-01 8.537139892578125000e-01 1.067745611071586609e-01 9.927523136138916016e-01 9.381629824638366699e-01 8.176561444997787476e-02
1.068800017237663269e-01 9.857564568519592285e-01 9.853999018669128418e-01 6.734985709190368652e-01 9.993202686309814453e-01 8.305028676986694336e-01 9.890929460525512695e-01
1.117584947496652603e-02 1.126077398657798767e-02 9.995922446250915527e-01 9.999668598175048828e-01 3.180372118949890137e-01 8.080170154571533203e-01 9.950568675994873047e-01
2.847598791122436523e-01 9.962609410285949707e-01 9.887115955352783203e-01 4.571487307548522949e-01 6.048800349235534668e-01 9.966436624526977539e-01 9.745028018951416016e-01
1.448968350887298584e-01 8.765599876642227173e-02 8.387079238891601562e-01 7.999786138534545898e-01 9.978608489036560059e-01 9.979082345962524414e-01 2.443726807832717896e-01
8.639729581773281097e-03 8.501299619674682617e-01 9.497002363204956055e-01 8.935829401016235352e-01 9.950587749481201172e-01 9.732115864753723145e-01 9.184483885765075684e-01
9.928945899009704590e-01 9.708462953567504883e-01 9.999591112136840820e-01 2.877818048000335693e-01 3.297649025917053223e-01 9.653970003128051758e-01 7.182442545890808105e-01
5.105946958065032959e-02 9.985680580139160156e-01 8.467142581939697266e-01 8.995572328567504883e-01 5.315806269645690918e-01 9.601178169250488281e-01 9.726674556732177734e-01
1.746732741594314575e-02 6.169547438621520996e-01 9.893079400062561035e-01 9.920487999916076660e-01 9.988290667533874512e-01 2.341562360525131226e-01 8.961409926414489746e-01
6.147478148341178894e-02 7.043005526065826416e-02 7.428733110427856445e-01 7.744767665863037109e-01 9.959993362426757812e-01 9.191511273384094238e-01 9.659432768821716309e-01
5.367199778556823730e-01 1.669024378061294556e-01 9.643717408180236816e-01 9.124792814254760742e-01 9.252075552940368652e-01 7.475286722183227539e-01 3.498456478118896484e-01
7.594946026802062988e-01 1.376165151596069336e-01 9.104337096214294434e-01 9.995558857917785645e-01 9.994200468063354492e-01 8.779606223106384277e-01 6.775643229484558105e-01
3.147183954715728760e-01 4.268353283405303955e-01 9.997358918190002441e-01 9.493942260742187500e-01 9.886926412582397461e-01 8.741362094879150391e-01 9.512985944747924805e-01
1.565134078264236450e-01 1.000000000000000000e+00 9.788534641265869141e-01 9.995980858802795410e-01 9.740637540817260742e-01 7.055358290672302246e-01 9.668104052543640137e-01
3.519420325756072998e-02 9.976365566253662109e-01 3.652576357126235962e-02 7.759562134742736816e-01 9.992603659629821777e-01 9.778583645820617676e-01 9.989271759986877441e-01
4.237146079540252686e-01 9.787995815277099609e-01 5.971549153327941895e-01 6.661764383316040039e-01 6.376523971557617188e-01 8.041302114725112915e-02 9.936736822128295898e-01
2.332887984812259674e-02 9.896077513694763184e-01 9.766643047332763672e-01 9.956964254379272461e-01 1.496614366769790649e-01 7.282851934432983398e-01 9.620321989059448242e-01
4.198704063892364502e-01 9.263507127761840820e-01 9.999018907546997070e-01 9.981354475021362305e-01 7.856834530830383301e-01 3.076617419719696045e-01 6.146931648254394531e-01
2.176408767700195312e-01 9.890140891075134277e-01 9.889292120933532715e-01 9.929595589637756348e-01 6.852602586150169373e-03 9.848579168319702148e-01 3.013596832752227783e-01
3.724745810031890869e-01 6.708835363388061523e-01 8.714661002159118652e-01 6.289428472518920898e-01 9.886875152587890625e-01 1.854918003082275391e-01 1.471423953771591187e-01
1.257616877555847168e-01 9.999984502792358398e-01 1.745952293276786804e-02 9.939462542533874512e-01 9.311779737472534180e-01 9.999678134918212891e-01 3.777219355106353760e-01
9.628079533576965332e-01 9.996409416198730469e-01 9.622461795806884766e-01 9.087083935737609863e-01 9.977387189865112305e-01 4.426846802234649658e-01 3.020855784416198730e-01
