# bkg	0sq	1sq	2sq	bkg-weight	0sq-weight	1sq-weight	2sq-weight
1.257669180631637573e-01 2.291137725114822388e-01 9.999963045120239258e-01 9.969086050987243652e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
3.998642321676015854e-03 9.240693449974060059e-01 9.997612833976745605e-01 9.988660812377929688e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.385036949068307877e-02 9.947521686553955078e-01 6.324187517166137695e-01 8.418431282043457031e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.283942908048629761e-02 3.891326487064361572e-01 9.380719661712646484e-01 9.928627610206604004e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.662361741065979004e-01 2.342545241117477417e-01 9.777809977531433105e-01 9.564939737319946289e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.817501485347747803e-01 1.093037053942680359e-01 9.998925924301147461e-01 4.468812048435211182e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
5.117663741111755371e-02 8.800429105758666992e-01 8.260878920555114746e-01 2.229085117578506470e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
5.540718790143728256e-03 1.550019383430480957e-01 9.738968610763549805e-01 9.554094672203063965e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
5.772375687956809998e-02 1.969958245754241943e-01 9.841187000274658203e-01 9.766160249710083008e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
8.417280763387680054e-02 8.583954572677612305e-01 7.419773936271667480e-01 9.530501365661621094e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
9.669122695922851562e-01 2.440246939659118652e-01 9.972557425498962402e-01 9.999907016754150391e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
3.332699462771415710e-02 9.215162992477416992e-01 9.959329962730407715e-01 8.431215286254882812e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.947308003902435303e-01 4.389340877532958984e-01 9.767157435417175293e-01 9.999136924743652344e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.420004516839981079e-01 1.476368606090545654e-01 9.317616224288940430e-01 8.945302963256835938e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
6.330937612801790237e-03 3.470862284302711487e-02 9.847306013107299805e-01 8.723293542861938477e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.272535443305969238e-02 3.596515357494354248e-01 4.307372272014617920e-01 4.302431344985961914e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.492959409952163696e-01 8.259350657463073730e-01 9.935835003852844238e-01 4.628537297248840332e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.860701888799667358e-01 9.955006241798400879e-01 9.999973773956298828e-01 9.408860802650451660e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
2.277280949056148529e-02 5.915063619613647461e-01 2.341669648885726929e-01 1.302240788936614990e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.250703930854797363e-01 3.750167191028594971e-01 9.999992847442626953e-01 2.310335636138916016e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.744194775819778442e-01 4.775614142417907715e-01 9.997891783714294434e-01 9.998885393142700195e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.756043478846549988e-02 2.584558129310607910e-01 9.214385747909545898e-01 9.945937991142272949e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
3.324422240257263184e-01 8.872833251953125000e-01 9.999948740005493164e-01 1.104910969734191895e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
5.081482529640197754e-01 9.057739377021789551e-01 9.999177455902099609e-01 1.015842556953430176e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
5.845824489369988441e-04 9.977719187736511230e-01 7.837948203086853027e-01 2.566242516040802002e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
6.181434988975524902e-01 5.488089844584465027e-02 9.333639740943908691e-01 9.991689920425415039e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.566040702164173126e-02 8.162748217582702637e-01 6.061351895332336426e-01 9.873051047325134277e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
