# FPR	mN=200GeV-mean	mN=200GeV-std	mN=200GeV-min	mN=200GeV-max	mN=300GeV-mean	mN=300GeV-std	mN=300GeV-min	mN=300GeV-max	mN=500GeV-mean	mN=500GeV-std	mN=500GeV-min	mN=500GeV-max	mN=700GeV-mean	mN=700GeV-std	mN=700GeV-min	mN=700GeV-max	mN=900GeV-mean	mN=900GeV-std	mN=900GeV-min	mN=900GeV-max	mN=1100GeV-mean	mN=1100GeV-std	mN=1100GeV-min	mN=1100GeV-max
2.004008016032064049e-02 3.694771694771694648e-01 6.359684304360427483e-03 3.588203588203588423e-01 3.781473781473781437e-01 3.933240933240932935e-01 6.299194596904068855e-03 3.836913836913836695e-01 4.020174020174019924e-01 4.326634326634327121e-01 9.596384630740060345e-03 4.207284207284207045e-01 4.461384461384461653e-01 4.042427042427042538e-01 1.005789908144672125e-02 3.866173866173865936e-01 4.189574189574189478e-01 3.323862323862324386e-01 1.117785747712282500e-02 3.157773157773157702e-01 3.491953491953491695e-01 2.150997150997150942e-01 1.065054699619644857e-02 1.966581966581966712e-01 2.286132286132286084e-01
2.204408817635270315e-02 3.800415800415800627e-01 5.959248827264868043e-03 3.697543697543697605e-01 3.912373912373912632e-01 4.045353045353046184e-01 6.242237196791832268e-03 3.954723954723954882e-01 4.149534149534149785e-01 4.454685454685455293e-01 9.622979688920863320e-03 4.346654346654346690e-01 4.600754600754600743e-01 4.176869176869176248e-01 9.691324640803886808e-03 3.995533995533995797e-01 4.317394317394317449e-01 3.463001463001462721e-01 1.171657825972561608e-02 3.270963270963270775e-01 3.616693616693616442e-01 2.281512281512281803e-01 1.131125627368194386e-02 2.084392084392084343e-01 2.451682451682451747e-01
2.404809619238476581e-02 3.897512897512897534e-01 5.588534884333560410e-03 3.769153769153769096e-01 3.987833987833988014e-01 4.143913143913143804e-01 5.505376273090289291e-03 4.049434049434049165e-01 4.218834218834218719e-01 4.571417571417571435e-01 9.574639897007431247e-03 4.433664433664433746e-01 4.730884730884730716e-01 4.300685300685301304e-01 9.590083702936007259e-03 4.104104104104104311e-01 4.463694463694463654e-01 3.588819588819588957e-01 1.127722844459735224e-02 3.364903364903364946e-01 3.746823746823746970e-01 2.396935396935397089e-01 1.135600779885683614e-02 2.162932162932162949e-01 2.537152537152537191e-01
2.605210420841683194e-02 3.997381997381997398e-01 6.358565468930014661e-03 3.852313852313852260e-01 4.093324093324093305e-01 4.239932239932239777e-01 6.853197187632671661e-03 4.118734118734118654e-01 4.339724339724339575e-01 4.681219681219681017e-01 9.762701873487709611e-03 4.545314545314545485e-01 4.820974820974820996e-01 4.422653422653423094e-01 1.069309304057357995e-02 4.230384230384230393e-01 4.583814583814583843e-01 3.708785708785708457e-01 1.197875722857367868e-02 3.481173481173481243e-01 3.848463848463848369e-01 2.506275506275506548e-01 1.215018517817124076e-02 2.268422268422268517e-01 2.651882651882652153e-01
2.805611222444889460e-02 4.082544082544082853e-01 6.295386156840104309e-03 3.933163933163933423e-01 4.180334180334180361e-01 4.331100331100331546e-01 6.711721771227797256e-03 4.221144221144221276e-01 4.418264418264418181e-01 4.789894874063210795e-01 1.027226072687099229e-02 4.657734657734657890e-01 4.941094941094941184e-01 4.537614537614538257e-01 1.084679398282100207e-02 4.352044352044351916e-01 4.679294679294679349e-01 3.824054824054824442e-01 1.184235400469672156e-02 3.614383614383614440e-01 3.967043967043967223e-01 2.619311619311619488e-01 1.249794746697334771e-02 2.374682374682374753e-01 2.754292754292754219e-01
3.006012024048096073e-02 4.170709170709170910e-01 6.454081046925489937e-03 4.040964040964040715e-01 4.288134288134288208e-01 4.428351428351428032e-01 6.526904611753182005e-03 4.346654346654346690e-01 4.539154539154539036e-01 4.901978901978901737e-01 9.497253299536136117e-03 4.762454762454762514e-01 5.028105028105027685e-01 4.647108647108647017e-01 1.063765469261347338e-02 4.461384461384461653e-01 4.794794794794794979e-01 3.939939939939939850e-01 1.150159508995369194e-02 3.726033726033726179e-01 4.102564102564102422e-01 2.729729729729729604e-01 1.275096398646011209e-02 2.471702471702471593e-01 2.892892892892892642e-01
3.206412825651302340e-02 4.244860244860245158e-01 6.755483173915847496e-03 4.104874104874104979e-01 4.365134365134364924e-01 4.509740509740510217e-01 6.761185551899502079e-03 4.415184415184414957e-01 4.615384615384615641e-01 4.989835989835989527e-01 9.469885704029427573e-03 4.859474859474859354e-01 5.117425117425117298e-01 4.741510741510740479e-01 1.068969636515006150e-02 4.579964579964579952e-01 4.868714868714868471e-01 4.037730037730037358e-01 1.168914935794254650e-02 3.826133826133826243e-01 4.177254177254177137e-01 2.825286825286825176e-01 1.349694285291119615e-02 2.560252560252559983e-01 3.000693000693000489e-01
3.406813627254508953e-02 4.323785323785324097e-01 6.160588445567689343e-03 4.212674212674212826e-01 4.440594440594440862e-01 4.592053592053592648e-01 6.855692677694729363e-03 4.483714483714483778e-01 4.699314699314699473e-01 5.076230076230076049e-01 9.801795264148548820e-03 4.949564949564949634e-01 5.214445214445214694e-01 4.838222838222838718e-01 1.133587591516584461e-02 4.680064680064680016e-01 4.996534996534996442e-01 4.141834141834142002e-01 1.112074128561804827e-02 3.948563948563948434e-01 4.281204281204281092e-01 2.926849926849927064e-01 1.376357583921600583e-02 2.676522676522676281e-01 3.090783090783090770e-01
3.607214428857714872e-02 4.400015400015400147e-01 6.127585624417965747e-03 4.285824285824285651e-01 4.512974512974513019e-01 4.673673673673673368e-01 6.157796824099151002e-03 4.577654577654577395e-01 4.774774774774774855e-01 5.164164164164164461e-01 9.089209245988712910e-03 5.027335027335027018e-01 5.295295295295294746e-01 4.939939939939940183e-01 1.065060266466460320e-02 4.781704781704781970e-01 5.081235081235081497e-01 4.239316239316239243e-01 1.052302333115009460e-02 4.046354046354046496e-01 4.368984368984368816e-01 3.028028028028028062e-01 1.336789863259176675e-02 2.769692769692769785e-01 3.196273196273196060e-01
3.807615230460921485e-02 4.468314468314468213e-01 5.520857194285852705e-03 4.368984368984368816e-01 4.559944559944559828e-01 4.745745745745745259e-01 5.567382462294464922e-03 4.657734657734657890e-01 4.840224840224840452e-01 5.242627242627242445e-01 8.510664934231795473e-03 5.122045122045122412e-01 5.349965349965349892e-01 5.023254023254023481e-01 9.657544150881462383e-03 4.878724878724878811e-01 5.169015169015168665e-01 4.330715330715330103e-01 9.939994189981708056e-03 4.168014168014168019e-01 4.489874489874489671e-01 3.116655116655117075e-01 1.243422267693611999e-02 2.891352891352891308e-01 3.274813274813274666e-01
4.008016032064128098e-02 4.542773542773542728e-01 6.471401830209697753e-03 4.435204435204435081e-01 4.654654654654654666e-01 4.824208824208823243e-01 5.844889149113453169e-03 4.753984753984754064e-01 4.961114961114961308e-01 5.329252329252328613e-01 8.814504569225873817e-03 5.210595210595210247e-01 5.486255486255485758e-01 5.119273119273120010e-01 9.950078540796920487e-03 4.971124971124971093e-01 5.262185262185262724e-01 4.429968429968429433e-01 1.045063245317373428e-02 4.271194271194271308e-01 4.591514591514591626e-01 3.212905212905212693e-01 1.217961116151529757e-02 3.017633017633017389e-01 3.422653422653422761e-01
4.208416833667334017e-02 4.609994609994609860e-01 6.217201935530247345e-03 4.507584507584507794e-01 4.705474705474705366e-01 4.895895895895895356e-01 5.770183556872619107e-03 4.820204820204820328e-01 5.019635019635019235e-01 5.404327404327403661e-01 9.063285223703152274e-03 5.270655270655271174e-01 5.539385539385539570e-01 5.201047201047200863e-01 1.051208706051458795e-02 5.054285054285054812e-01 5.354585354585355006e-01 4.519211519211518424e-01 1.120696112252691536e-02 4.381304381304381157e-01 4.715484715484715705e-01 3.300804427056932555e-01 1.237762910255276946e-02 3.100023100023099887e-01 3.489643489643489693e-01
4.408817635270540630e-02 4.669284669284669564e-01 6.243846936881954773e-03 4.556094556094555936e-01 4.763224763224763181e-01 4.958958958958958330e-01 5.916372456741651915e-03 4.880264880264880145e-01 5.087395087395087945e-01 5.474782474782473596e-01 8.961661164798708640e-03 5.349195349195349225e-01 5.614075614075614284e-01 5.274582274582275687e-01 1.097262984917887416e-02 5.125125125125125081e-01 5.446215446215446621e-01 4.597597597597597452e-01 1.170003184574100290e-02 4.460614460614460430e-01 4.797874797874797648e-01 3.380534380534380157e-01 1.261848027069542057e-02 3.191653191653191501e-01 3.577423577423577417e-01
4.609218436873747243e-02 4.742665742665742590e-01 6.904125073015287065e-03 4.608454608454608525e-01 4.834064834064834004e-01 5.033649033649034710e-01 6.124270720122215565e-03 4.959574959574959419e-01 5.154385154385154877e-01 5.555555555555555802e-01 9.579936041031654470e-03 5.410025410025409709e-01 5.696465696465696782e-01 5.357819357819357808e-01 1.161465445203864813e-02 5.206745206745206911e-01 5.554785554785555135e-01 4.687964826241379224e-01 1.246970194450899329e-02 4.532994532994533143e-01 4.911834911834911943e-01 3.470624470624470992e-01 1.359687278898035791e-02 3.261723261723261658e-01 3.698313698313698272e-01
4.809619238476953162e-02 4.812042812042811590e-01 7.567364487716533861e-03 4.672364672364672233e-01 4.912604912604912610e-01 5.100947100947100799e-01 6.808148078715245237e-03 5.012705012705013230e-01 5.223685223685223811e-01 5.626549626549626204e-01 9.876189686217437536e-03 5.482405482405482422e-01 5.764995764995765049e-01 5.429275429275428611e-01 1.183539025773062796e-02 5.275275275275275177e-01 5.632555632555632519e-01 4.771386771386770809e-01 1.217737168425986685e-02 4.621544621544621534e-01 4.993454993454993218e-01 3.559020559020558694e-01 1.379240760240302462e-02 3.374913374913374731e-01 3.802263802263802228e-01
5.010020040080159776e-02 4.876645876645875899e-01 7.723844677716767797e-03 4.737814737814737831e-01 4.986524986524986658e-01 5.165627165627166839e-01 7.338652701388254963e-03 5.057365057365057481e-01 5.298375298375298525e-01 5.694771694771694204e-01 1.006970254961475630e-02 5.552475552475552023e-01 5.838145838145838429e-01 5.509509509509508129e-01 1.206455330904329312e-02 5.321475321475321874e-01 5.724185724185724133e-01 4.851158851158851593e-01 1.238255090419500097e-02 4.717794717794717707e-01 5.084315084315084166e-01 3.645106645106644949e-01 1.412003595465080065e-02 3.465773465773465678e-01 3.906213906213906184e-01
5.210420841683366389e-02 4.938630938630939049e-01 7.627657320714797094e-03 4.807114807114807320e-01 5.059675059675059483e-01 5.228511384824010566e-01 7.419628273541666909e-03 5.102795102795102400e-01 5.347655347655347891e-01 5.761684761684762179e-01 9.846503582346814373e-03 5.614075614075614284e-01 5.892045892045891797e-01 5.579040579040579484e-01 1.198123424985106898e-02 5.379995379995380356e-01 5.784245784245783950e-01 4.927850927850928042e-01 1.217540449926823171e-02 4.774774774774774855e-01 5.152075152075151765e-01 3.728728728728728514e-01 1.401030101842473154e-02 3.553553553553553401e-01 3.993223993223993240e-01
5.410821643286573002e-02 4.989912989912989039e-01 7.193818475746865775e-03 4.858704858704858687e-01 5.089705089705089947e-01 5.283591283591284604e-01 6.647814033712030717e-03 5.172095172095172444e-01 5.384615384615384359e-01 5.821051821051820285e-01 8.971140150651472911e-03 5.692615692615692335e-01 5.944405944405944942e-01 5.645183645183645682e-01 1.076411504454637819e-02 5.481635481635481755e-01 5.840455840455840431e-01 4.999460999461000088e-01 1.139990235727559448e-02 4.871794871794871695e-01 5.209825209825209580e-01 3.805189805189804764e-01 1.334252926120066580e-02 3.628243628243628116e-01 4.061754061754061507e-01
5.611222444889778921e-02 5.042350042350042250e-01 7.600672101227308811e-03 4.942634942634942519e-01 5.141295141295141313e-01 5.339878339878338931e-01 7.282469284429863958e-03 5.204435204435204909e-01 5.451605451605451291e-01 5.872410872410873672e-01 9.487100086962617709e-03 5.722645722645722799e-01 5.998305998305998310e-01 5.703703703703704164e-01 1.118147173723097777e-02 5.511665511665512218e-01 5.888195888195888461e-01 5.064372064372063553e-01 1.216466946399358783e-02 4.902594902594902826e-01 5.276815276815276512e-01 3.875721875721875875e-01 1.357711158662746644e-02 3.709093709093709279e-01 4.134134134134134220e-01
5.811623246492985534e-02 5.097636097636096819e-01 7.514596065541484689e-03 4.998074998074998332e-01 5.202125202125201797e-01 5.395626395626396121e-01 6.847818198169478530e-03 5.281435281435281626e-01 5.510125510125509773e-01 5.932624932624932512e-01 9.394517454549129037e-03 5.795025795025795512e-01 6.052976052976053456e-01 5.768152768152766674e-01 1.108257964812437053e-02 5.600215600215600054e-01 5.965195965195965178e-01 5.134673134673135575e-01 1.230119067401333997e-02 4.988834988834988660e-01 5.342265342265342110e-01 3.952490952490952392e-01 1.297447641656140904e-02 3.772233772233772320e-01 4.207284207284207045e-01
6.012024048096192147e-02 5.144067144067144826e-01 7.654071029821206407e-03 5.051205051205051033e-01 5.250635250635250495e-01 5.444059444059445863e-01 6.682506591971615340e-03 5.343035343035342777e-01 5.558635558635558471e-01 5.982135982135982077e-01 8.662012425576612329e-03 5.835065835065834650e-01 6.098406098406098375e-01 5.820204820204819551e-01 1.038605456514413161e-02 5.669515669515668987e-01 5.999075999075998977e-01 5.196350196350195683e-01 1.184992159008417187e-02 5.036575036575036135e-01 5.393085393085392809e-01 4.016093016093016388e-01 1.301588539118163704e-02 3.839993839993839919e-01 4.267344267344267417e-01
6.212424849699398066e-02 5.197659197659197927e-01 7.846213390296480350e-03 5.100485100485100398e-01 5.304535304535304974e-01 5.495649495649496119e-01 6.709778050144272858e-03 5.396935396935397256e-01 5.601755601755601388e-01 6.040425040425040359e-01 8.625661904689531367e-03 5.876645876645876232e-01 6.160006160006159526e-01 5.882882882882881637e-01 1.019205608137583631e-02 5.728035728035728580e-01 6.049126049126049010e-01 5.262878262878263325e-01 1.197332380464265211e-02 5.082005082005082164e-01 5.456225456225456405e-01 4.090398090398090214e-01 1.291848354158750718e-02 3.924693924693924418e-01 4.336644336644336906e-01
6.412825651302604679e-02 5.238392238392238776e-01 7.595693661481270516e-03 5.136675136675136200e-01 5.345345345345345889e-01 5.536382536382535857e-01 6.245218924543779505e-03 5.438515438515438838e-01 5.625625625625625403e-01 6.082390082390082275e-01 8.164971400651041891e-03 5.942095942095941830e-01 6.203896203896204220e-01 5.931161931161931244e-01 9.567289778509697334e-03 5.798875798875798848e-01 6.103026103026103488e-01 5.314160314160314424e-01 1.134011428717786318e-02 5.162085162085161549e-01 5.510125510125509773e-01 4.150073150073149142e-01 1.271196647564890557e-02 3.970893970893971114e-01 4.409024409024409064e-01
6.613226452905811292e-02 5.285824285824285429e-01 7.397623857673693223e-03 5.189035189035189344e-01 5.403865403865404371e-01 5.584969584969584622e-01 6.414600933352680202e-03 5.496265496265496653e-01 5.672595672595672767e-01 6.132671132671132508e-01 8.084879750527894718e-03 5.991375991375991195e-01 6.257026257026256921e-01 5.983906983906983612e-01 9.631970994538854164e-03 5.865865865865865780e-01 6.173866173866173757e-01 5.376607376607376310e-01 1.150079089003228257e-02 5.230615230615230926e-01 5.586355586355585823e-01 4.216216216216216450e-01 1.282189782216203167e-02 4.019404019404019257e-01 4.491414491414491561e-01
6.813627254509017905e-02 5.325710325710326654e-01 7.120425735226408072e-03 5.220605220605221142e-01 5.430045430045430388e-01 5.630168630168630450e-01 6.235337678813646436e-03 5.555555555555555802e-01 5.729575729575729914e-01 6.176792176792176292e-01 7.887364113629034140e-03 6.049126049126049010e-01 6.296296296296296502e-01 6.029876029876030108e-01 9.477017327599703347e-03 5.916685916685916480e-01 6.216216216216216006e-01 5.431585431585431722e-01 1.097557703842773000e-02 5.299915299915299860e-01 5.636405636405635855e-01 4.278509278509278202e-01 1.270264414852967719e-02 4.077154077154077072e-01 4.543004543004542928e-01
7.014028056112224518e-02 5.367983367983367726e-01 6.960500316577877301e-03 5.258335258335258278e-01 5.460845460845460408e-01 5.671055671055670322e-01 6.331448094585490419e-03 5.594825594825594273e-01 5.770385770385770829e-01 6.218757218757218208e-01 7.186879642266635025e-03 6.102256102256101711e-01 6.323246323246323186e-01 6.076692076692076228e-01 8.900476171355833216e-03 5.962885962885963176e-01 6.257026257026256921e-01 5.487102487102487602e-01 1.030734259120730245e-02 5.356895356895357008e-01 5.674135674135674101e-01 4.338492338492338507e-01 1.262149410981393792e-02 4.140294140294140113e-01 4.604604604604604634e-01
7.214428857715429744e-02 5.407638407638406530e-01 6.436621541628213643e-03 5.301455301455301194e-01 5.494725494725494208e-01 5.711711711711712214e-01 6.019692476643552850e-03 5.641795641795641636e-01 5.805035805035805296e-01 6.257411257411257255e-01 7.041719138219539216e-03 6.143066143066142626e-01 6.364826364826364768e-01 6.122661122661122723e-01 8.493862404190742968e-03 6.009856009856009429e-01 6.296296296296296502e-01 5.541926541926541772e-01 9.985817559068693380e-03 5.413105413105413488e-01 5.727265727265726802e-01 4.394471394471394232e-01 1.211847408400418789e-02 4.196504196504196593e-01 4.652344652344652109e-01
7.414829659318636357e-02 5.445753445753446220e-01 5.978519235174276601e-03 5.351505351505351227e-01 5.528605528605529118e-01 5.749980749980749817e-01 5.464103637636033052e-03 5.689535689535689666e-01 5.830445830445830646e-01 6.298914298914299881e-01 6.755693808836512639e-03 6.171556171556171755e-01 6.394086394086394565e-01 6.164780164780164773e-01 8.363130043459687107e-03 6.049896049896049677e-01 6.334026334026333638e-01 5.592977592977592671e-01 9.955856859059026079e-03 5.467005467005466857e-01 5.775775775775775500e-01 4.449680449680449290e-01 1.182059278093478515e-02 4.258104258104258300e-01 4.704704704704704699e-01
7.615230460921842970e-02 5.487641487641488069e-01 6.602261583705447585e-03 5.389235389235389473e-01 5.595595595595596050e-01 5.788326788326788597e-01 5.717332198302122435e-03 5.724955724955724801e-01 5.867405867405867115e-01 6.341264341264341020e-01 6.668420059924809462e-03 6.212366212366212670e-01 6.443366443366442819e-01 6.208824208824209601e-01 8.161368891051172525e-03 6.108416108416108159e-01 6.380996380996381001e-01 5.643566643566643171e-01 1.004596075706819247e-02 5.504735504735505103e-01 5.828905828905829312e-01 4.504812504812504836e-01 1.197811376262035259e-02 4.325094325094325232e-01 4.769384769384769629e-01
7.815631262525049583e-02 5.527835527835527341e-01 6.248877666981904506e-03 5.421575421575421938e-01 5.624855624855624736e-01 5.826364826364827110e-01 5.787522689441859311e-03 5.763455763455763714e-01 5.902825902825903359e-01 6.384230384230384914e-01 6.246676034651077632e-03 6.272426272426272487e-01 6.485716485716486179e-01 6.253792253792254119e-01 7.901933834261963205e-03 6.147686147686147740e-01 6.417956417956417470e-01 5.696850696850696005e-01 9.264696493631954105e-03 5.573265573265573369e-01 5.871255871255871561e-01 4.561176561176562005e-01 1.135912693913579928e-02 4.395934395934396055e-01 4.816354816354816437e-01
8.016032064128256196e-02 5.569338569338569966e-01 6.368558088533370597e-03 5.460845460845460408e-01 5.662585662585662982e-01 5.866712866712866514e-01 5.518434951706690031e-03 5.805035805035805296e-01 5.949795949795949612e-01 6.422961422961421807e-01 6.465920712954930337e-03 6.305536305536305619e-01 6.528836528836529096e-01 6.298144298144299214e-01 8.202167330104322140e-03 6.185416185416184875e-01 6.471856471856471948e-01 5.749441749441750460e-01 8.886809697000057351e-03 5.634095634095633853e-01 5.916685916685916480e-01 4.618695618695619065e-01 1.104901737945271183e-02 4.467544467544467546e-01 4.877954877954878143e-01
8.216432865731462809e-02 5.609763609763610548e-01 5.990605990606013426e-03 5.503195503195502658e-01 5.704165704165704565e-01 5.901362901362900981e-01 5.225968621362820678e-03 5.840455840455840431e-01 5.979825979825980076e-01 6.463617463617463699e-01 5.895315173885721724e-03 6.365596365596365436e-01 6.555016555016555113e-01 6.342496342496343198e-01 8.025166565656596460e-03 6.227766227766228235e-01 6.504966504966505081e-01 5.800646800646800383e-01 8.766116368125362671e-03 5.696465696465696782e-01 5.966735966735966512e-01 4.671517671517671499e-01 1.080892677723738725e-02 4.517594517594517578e-01 4.914914914914915167e-01
8.416833667334668034e-02 5.642873642873642570e-01 6.119854513401525378e-03 5.539385539385539570e-01 5.734965734965734585e-01 5.939400939400938384e-01 5.390252884570750740e-03 5.875875875875875565e-01 6.024486024486024327e-01 6.496650496650497875e-01 6.250092028703402129e-03 6.390236390236390118e-01 6.595826595826596028e-01 6.383845383845384580e-01 8.130570084703367742e-03 6.280126280126280269e-01 6.549626549626549332e-01 5.843150843150841656e-01 8.897574634898533161e-03 5.734965734965734585e-01 6.009086009086008762e-01 4.722568722568721844e-01 1.082790841885377525e-02 4.576884576884576727e-01 4.961114961114961308e-01
8.617234468937874647e-02 5.683991683991684862e-01 5.669193092448740826e-03 5.586355586355585823e-01 5.771925771925772164e-01 5.984522984522984146e-01 5.001621781224158646e-03 5.923615923615923595e-01 6.058366058366058127e-01 6.541002541002540749e-01 6.333395587183821875e-03 6.426426426426425920e-01 6.627396627396627826e-01 6.433895433895433502e-01 8.340217407740838085e-03 6.328636328636328967e-01 6.597366597366597363e-01 5.897204897204897378e-01 8.725032947921967236e-03 5.777315777315776835e-01 6.049126049126049010e-01 4.782320782320782504e-01 1.054573894353110809e-02 4.640024640024639768e-01 4.999614999614999666e-01
