# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 1.664800716524854340e-02 8.833230597871707945e-03 3.526645768025078558e-03 3.985669502910882400e-02
2.004008016032063962e-03 1.681639028168293581e-01 1.164861803308355447e-02 1.508060904612628650e-01 1.819301388266905406e-01
4.008016032064127925e-03 2.333072100313479669e-01 9.116518344654982176e-03 2.145656068069861089e-01 2.455217196596506946e-01
6.012024048096191453e-03 2.690494849977608238e-01 8.997751857906780351e-03 2.515114196148678927e-01 2.836430810568741356e-01
8.016032064128255849e-03 2.987796686072548002e-01 7.727637365663162818e-03 2.859941782355575612e-01 3.103448275862069061e-01
1.002004008016032024e-02 3.203705776981639053e-01 7.111096820563775692e-03 3.105127630989699683e-01 3.302731751007613181e-01
1.202404809619238291e-02 3.408978952082399871e-01 5.683447667174090605e-03 3.301052395879982004e-01 3.496417375727720600e-01
1.402805611222444730e-02 3.578761755485893037e-01 5.883468624870083832e-03 3.507613076578594002e-01 3.668271383788624940e-01
1.603206412825651170e-02 3.716972682489923518e-01 5.791760154620996526e-03 3.613972234661889660e-01 3.790864308105687530e-01
1.803607214428857436e-02 3.841692789968652599e-01 6.084829938550956503e-03 3.747760859829825097e-01 3.921294223018361169e-01
2.004008016032064049e-02 3.962438423645320285e-01 5.944287228491365073e-03 3.856918943125839938e-01 4.038849081952530229e-01
2.204408817635270315e-02 4.076298701298701199e-01 6.272313341052783084e-03 3.972234661889834095e-01 4.169278996865203868e-01
2.404809619238476581e-02 4.178235557545901813e-01 6.101965094501227149e-03 4.068517689207344357e-01 4.246529332736229123e-01
2.605210420841683194e-02 4.272951186744290419e-01 6.937306518038180783e-03 4.146887595163457063e-01 4.352328705776981610e-01
2.805611222444889460e-02 4.363748320644872392e-01 6.802353424485717975e-03 4.251567398119122099e-01 4.443013882669055170e-01
3.006012024048096073e-02 4.456280788177339192e-01 6.090299190600600814e-03 4.357926556202418311e-01 4.528101209135692029e-01
3.206412825651302340e-02 4.545342588446036336e-01 6.513396657214904316e-03 4.441334527541423993e-01 4.616547245857590687e-01
3.406813627254508953e-02 4.616827138378861717e-01 6.732575921284589607e-03 4.515226153157187450e-01 4.707792207792207972e-01
3.607214428857714872e-02 4.696484549932826158e-01 5.914880649402294924e-03 4.605911330049261010e-01 4.772727272727272929e-01
3.807615230460921485e-02 4.765394088669950845e-01 5.516678044133209793e-03 4.684281236005373716e-01 4.835982982534706709e-01
4.008016032064128098e-02 4.837550380653829474e-01 4.839004158805498314e-03 4.743618450515001972e-01 4.908755038065382714e-01
4.208416833667334017e-02 4.908419167039856923e-01 5.350338639377438636e-03 4.816390506045678532e-01 4.983206448723689896e-01
4.408817635270540630e-02 4.975593372145096782e-01 5.544201042224389253e-03 4.876287505597850513e-01 5.064935064935064402e-01
4.609218436873747243e-02 5.043181302147510259e-01 5.643416834880210162e-03 4.944240249419573630e-01 5.142745185848633938e-01
4.809619238476953162e-02 5.112740707568294019e-01 6.328552495745224694e-03 5.031907747424988475e-01 5.207680250783699449e-01
5.010020040080159776e-02 5.164744738020600190e-01 6.607552877597270072e-03 5.071652485445589109e-01 5.270935960591133229e-01
5.210420841683366389e-02 5.229623824451410385e-01 6.694561044766087453e-03 5.143304970891178218e-01 5.328593819973130863e-01
5.410821643286573002e-02 5.286553963278101120e-01 6.080175273516888988e-03 5.197044334975369217e-01 5.375615763546798265e-01
5.611222444889778921e-02 5.338110165696372533e-01 6.239180365922047423e-03 5.242946708463950278e-01 5.425996417375728020e-01
5.811623246492985534e-02 5.394312583967757480e-01 5.920303124000931075e-03 5.302283922973578534e-01 5.478616211374831568e-01
6.012024048096192147e-02 5.447324227496641580e-01 6.452524929109835355e-03 5.350425436632333387e-01 5.542991491267352799e-01
6.212424849699398066e-02 5.493338557993729943e-01 6.558571613048766284e-03 5.392409314823107813e-01 5.577138378862517287e-01
