# bkg-pred	mN=200GeV-pred	mN=300GeV-pred	mN=500GeV-pred	mN=700GeV-pred	mN=900GeV-pred	mN=1100GeV-pred
1.333569735288619995e-01 2.446367591619491577e-01 8.625372648239135742e-01 2.034921199083328247e-01 1.955107785761356354e-02 4.156414568424224854e-01 9.361637830734252930e-01
4.466603994369506836e-01 7.673247158527374268e-02 9.934597015380859375e-01 9.999992847442626953e-01 5.740405321121215820e-01 8.730424940586090088e-02 9.920771121978759766e-01
3.846345841884613037e-02 9.877176284790039062e-01 9.999647140502929688e-01 9.998440742492675781e-01 2.612089812755584717e-01 9.600461721420288086e-01 5.009750723838806152e-01
1.080712210386991501e-02 9.954073429107666016e-01 9.447149634361267090e-01 1.023854464292526245e-01 9.931511878967285156e-01 1.697111427783966064e-01 9.213682413101196289e-01
2.803233265876770020e-01 1.798220574855804443e-01 9.333800077438354492e-01 1.770861446857452393e-02 9.458008408546447754e-02 2.649883329868316650e-01 7.864365577697753906e-01
3.465950861573219299e-02 6.653013825416564941e-01 9.998395442962646484e-01 9.994450211524963379e-01 8.638886362314224243e-02 1.781663000583648682e-01 9.665256738662719727e-01
4.768738895654678345e-02 9.982767105102539062e-01 9.969224333763122559e-01 8.786708116531372070e-02 9.959082603454589844e-01 9.795231819152832031e-01 8.946734070777893066e-01
2.288244515657424927e-01 7.061409950256347656e-01 1.447273492813110352e-01 9.997937083244323730e-01 8.831956982612609863e-01 5.887622237205505371e-01 9.956418275833129883e-01
6.608098000288009644e-02 9.699943065643310547e-01 2.575001716613769531e-01 4.316709935665130615e-01 7.487837076187133789e-01 9.936264753341674805e-01 4.333648085594177246e-01
4.132671654224395752e-01 5.569921731948852539e-01 8.306644558906555176e-01 5.662469193339347839e-02 8.501054346561431885e-02 9.991441965103149414e-01 6.038663387298583984e-01
8.789528161287307739e-02 4.545095264911651611e-01 9.985191226005554199e-01 9.984092116355895996e-01 6.398869752883911133e-01 9.755170941352844238e-01 9.143357276916503906e-01
5.512023568153381348e-01 9.831957221031188965e-01 5.449980124831199646e-02 7.605110406875610352e-01 9.831250905990600586e-01 9.406186938285827637e-01 1.364039182662963867e-01
4.142584651708602905e-02 9.500351548194885254e-01 1.812027394771575928e-01 9.992439746856689453e-01 6.028886437416076660e-01 4.511868357658386230e-01 7.175908088684082031e-01
2.453789301216602325e-02 9.903592467308044434e-01 9.798393845558166504e-01 5.885557532310485840e-01 9.964446425437927246e-01 1.050117909908294678e-01 9.965349435806274414e-01
1.515758968889713287e-02 2.075229287147521973e-01 9.697238802909851074e-01 9.669970870018005371e-01 9.973788261413574219e-01 1.023472324013710022e-01 9.999457597732543945e-01
3.872509896755218506e-01 8.563472628593444824e-01 2.122114785015583038e-02 9.996851682662963867e-01 5.102479085326194763e-02 9.999247789382934570e-01 7.782656550407409668e-01
8.577021956443786621e-01 1.986969709396362305e-01 3.977003991603851318e-01 9.999872446060180664e-01 3.089910149574279785e-01 3.663447201251983643e-01 9.567776322364807129e-01
6.818284392356872559e-01 3.367191255092620850e-01 8.030910491943359375e-01 8.319336771965026855e-01 4.475675523281097412e-01 7.279496192932128906e-01 9.225577116012573242e-01
8.228180408477783203e-01 9.999572038650512695e-01 9.195197820663452148e-01 8.543717265129089355e-01 9.973261356353759766e-01 9.811218976974487305e-01 9.832586050033569336e-01
2.141811400651931763e-01 2.314775884151458740e-01 4.961850941181182861e-01 7.755740284919738770e-01 7.388734221458435059e-01 7.920181751251220703e-01 4.430956244468688965e-01
1.925913989543914795e-01 5.869958996772766113e-01 9.694132208824157715e-01 9.996784925460815430e-01 9.843839406967163086e-01 7.686354517936706543e-01 9.597826600074768066e-01
8.545746207237243652e-01 9.973295927047729492e-01 8.777513504028320312e-01 7.816845774650573730e-01 9.955951571464538574e-01 9.419211149215698242e-01 9.274708032608032227e-01
1.810996830463409424e-01 9.625929594039916992e-01 9.307702779769897461e-01 6.070932149887084961e-01 3.739910721778869629e-01 8.999391198158264160e-01 8.266661763191223145e-01
5.708782672882080078e-01 2.687402665615081787e-01 1.949144899845123291e-02 6.238394379615783691e-01 1.422788798809051514e-01 9.924780130386352539e-01 9.972998499870300293e-01
4.457427561283111572e-02 8.949838876724243164e-01 9.984509944915771484e-01 9.885635375976562500e-01 6.277980804443359375e-01 5.505581498146057129e-01 8.738712072372436523e-01
1.015411019325256348e-01 8.927952647209167480e-01 2.815534733235836029e-02 9.991058707237243652e-01 2.590487003326416016e-01 7.400919217616319656e-03 9.872367382049560547e-01
2.956318259239196777e-01 9.994342923164367676e-01 5.419423580169677734e-01 4.393416047096252441e-01 8.536204099655151367e-01 5.733396410942077637e-01 7.946123480796813965e-01
4.075241982936859131e-01 5.486809015274047852e-01 9.435897693037986755e-03 4.789973795413970947e-02 9.887918829917907715e-01 9.724310040473937988e-01 4.843676686286926270e-01
9.438093751668930054e-02 4.388630092144012451e-01 3.640175461769104004e-01 9.999711513519287109e-01 9.999034404754638672e-01 6.063933968544006348e-01 6.896594911813735962e-02
2.965364977717399597e-02 3.851939141750335693e-01 9.510347843170166016e-01 9.531069546937942505e-02 9.920767545700073242e-01 5.733273625373840332e-01 4.455978050827980042e-02
9.999068975448608398e-01 4.461533576250076294e-02 1.359492987394332886e-01 9.280278682708740234e-01 9.715031385421752930e-01 2.827861346304416656e-02 9.744463562965393066e-01
2.555147111415863037e-01 8.489918112754821777e-01 9.805071353912353516e-01 8.315240740776062012e-01 5.771232843399047852e-01 1.219382584095001221e-01 9.948197007179260254e-01
7.136437296867370605e-02 6.669188290834426880e-02 9.690428972244262695e-01 9.957088232040405273e-01 9.978467226028442383e-01 1.035517081618309021e-01 4.189404845237731934e-01
1.245637983083724976e-02 9.999710321426391602e-01 9.999285936355590820e-01 9.987961053848266602e-01 2.471785247325897217e-02 7.534492015838623047e-02 2.594794891774654388e-02
2.645720243453979492e-01 1.926039606332778931e-01 8.115821480751037598e-01 9.995124340057373047e-01 7.874834537506103516e-02 6.499397158622741699e-01 9.985622763633728027e-01
1.713133417069911957e-02 9.998351335525512695e-01 4.104035496711730957e-01 8.267661929130554199e-01 4.387173652648925781e-01 2.019106596708297729e-01 9.408199787139892578e-01
1.732363551855087280e-01 9.999490976333618164e-01 9.244886040687561035e-01 6.175723671913146973e-01 3.003357946872711182e-01 1.563918292522430420e-01 7.557004690170288086e-01
5.453675240278244019e-02 4.178816974163055420e-01 9.993824958801269531e-01 2.112498320639133453e-02 9.152513146400451660e-01 9.761768579483032227e-01 8.825126290321350098e-01
1.046593710780143738e-01 9.921436309814453125e-01 9.982901215553283691e-01 8.749768137931823730e-02 1.587214320898056030e-01 8.570703864097595215e-01 9.999511241912841797e-01
2.025479823350906372e-01 8.990963697433471680e-01 9.998632669448852539e-01 9.999591112136840820e-01 1.987647563219070435e-01 6.740391254425048828e-01 9.899036884307861328e-01
3.355686366558074951e-02 3.484420105814933777e-02 9.982819557189941406e-01 9.245386123657226562e-01 9.903311729431152344e-01 1.481748968362808228e-01 9.944526553153991699e-01
4.915075004100799561e-02 9.817041754722595215e-01 1.579772084951400757e-01 4.244451820850372314e-01 7.768400907516479492e-01 9.187328629195690155e-03 9.997135996818542480e-01
4.814500454813241959e-03 4.778205454349517822e-01 3.482328057289123535e-01 8.629691600799560547e-01 9.994864463806152344e-01 2.831906378269195557e-01 2.295578420162200928e-01
1.184659264981746674e-02 9.343767166137695312e-01 1.460729986429214478e-01 8.589614629745483398e-01 6.500394642353057861e-02 1.595940291881561279e-01 1.164538860321044922e-01
8.331139087677001953e-01 9.999942779541015625e-01 9.999202489852905273e-01 9.983664155006408691e-01 9.975959658622741699e-01 1.666285246610641479e-01 9.588826894760131836e-01
2.920719236135482788e-02 9.179298877716064453e-01 9.648358225822448730e-01 3.734919726848602295e-01 9.997325539588928223e-01 1.373439133167266846e-01 9.705668091773986816e-01
1.536265853792428970e-02 9.540138840675354004e-01 9.976699948310852051e-01 9.990745782852172852e-01 7.886998057365417480e-01 4.769031405448913574e-01 9.707314372062683105e-01
6.269034147262573242e-01 8.435095548629760742e-01 9.612262248992919922e-01 9.995247125625610352e-01 8.891907930374145508e-01 4.517149031162261963e-01 9.189785458147525787e-03
6.702505797147750854e-02 7.636694312095642090e-01 9.204382300376892090e-01 2.074202299118041992e-01 9.966398477554321289e-01 2.404157519340515137e-01 8.937096595764160156e-01
7.472039759159088135e-02 9.107450842857360840e-01 9.997543692588806152e-01 9.996312856674194336e-01 2.668174505233764648e-01 9.800554513931274414e-01 3.303342461585998535e-01
1.017758697271347046e-01 1.667171567678451538e-01 9.968343377113342285e-01 9.960187077522277832e-01 9.450187087059020996e-01 8.539320230484008789e-01 9.391434788703918457e-01
1.540074199438095093e-01 9.697498679161071777e-01 9.973813891410827637e-01 9.992369413375854492e-01 9.996237754821777344e-01 9.636592864990234375e-01 9.357781410217285156e-01
9.918644428253173828e-01 9.994568228721618652e-01 9.346846938133239746e-01 6.451854109764099121e-01 1.912212744355201721e-02 8.977766036987304688e-01 9.978760480880737305e-01
1.846309602260589600e-01 9.996334314346313477e-01 9.529143571853637695e-01 1.921921372413635254e-01 4.926492571830749512e-01 5.868313908576965332e-01 1.413585543632507324e-01
4.345981776714324951e-01 9.867662191390991211e-01 9.817242622375488281e-01 9.999991655349731445e-01 7.487356662750244141e-01 1.680772453546524048e-01 9.994593262672424316e-01
5.948672443628311157e-02 9.759983420372009277e-01 9.127985835075378418e-01 3.401792049407958984e-01 3.642754256725311279e-02 9.940312504768371582e-01 9.982761144638061523e-01
9.069390892982482910e-01 9.999220371246337891e-01 9.731227159500122070e-01 9.997850060462951660e-01 1.748740673065185547e-02 9.827483296394348145e-01 9.997460246086120605e-01
2.075044661760330200e-01 9.997870326042175293e-01 7.170408368110656738e-01 9.996328353881835938e-01 9.417977929115295410e-01 2.816461920738220215e-01 9.922405481338500977e-01
3.594457805156707764e-01 9.705122709274291992e-01 9.630728363990783691e-01 9.996383190155029297e-01 9.999624490737915039e-01 9.476719498634338379e-01 9.966507554054260254e-01
1.028781477361917496e-02 6.997302174568176270e-02 4.732547104358673096e-01 5.814039707183837891e-02 9.939728379249572754e-01 1.619835346937179565e-01 1.920313090085983276e-01
9.712862372398376465e-01 9.908984303474426270e-01 9.464352726936340332e-01 9.485384821891784668e-01 9.910667538642883301e-01 9.599513411521911621e-01 2.777471840381622314e-01
2.675548791885375977e-01 7.539547681808471680e-01 1.515881717205047607e-01 2.124114781618118286e-01 9.137018322944641113e-01 9.991586208343505859e-01 9.570823907852172852e-01
4.930438101291656494e-01 9.877033233642578125e-01 2.186563909053802490e-01 2.259580045938491821e-01 9.923266172409057617e-01 3.551956638693809509e-02 4.636685848236083984e-01
1.960010640323162079e-02 5.745404958724975586e-01 2.806126698851585388e-02 2.627576887607574463e-01 8.226395249366760254e-01 5.345274135470390320e-02 6.773911118507385254e-01
4.097618628293275833e-03 7.720428109169006348e-01 4.196282327175140381e-01 8.919822573661804199e-01 9.999904632568359375e-01 1.927256137132644653e-01 9.624990224838256836e-01
2.873504720628261566e-02 9.999990463256835938e-01 9.999690055847167969e-01 5.136268734931945801e-01 8.441804051399230957e-01 8.830012083053588867e-01 3.797560557723045349e-02
4.551255702972412109e-02 7.874630689620971680e-01 8.600084185600280762e-01 5.099872946739196777e-01 3.476074635982513428e-01 5.557680726051330566e-01 7.158096134662628174e-02
1.220223493874073029e-02 9.939339756965637207e-01 9.325041770935058594e-01 9.985003471374511719e-01 4.554724097251892090e-01 3.833816647529602051e-01 2.814626879990100861e-02
5.484312772750854492e-01 2.224529832601547241e-01 9.997823834419250488e-01 9.337653517723083496e-01 8.040991425514221191e-01 7.234033942222595215e-01 9.992187023162841797e-01
1.061127036809921265e-01 9.579669237136840820e-01 8.981145620346069336e-01 3.981371223926544189e-02 8.550447225570678711e-02 2.170425653457641602e-01 3.703657090663909912e-01
3.777640685439109802e-02 1.776307225227355957e-01 1.618828438222408295e-02 9.999898672103881836e-01 9.974970221519470215e-01 3.775630146265029907e-02 6.036555171012878418e-01
3.426569327712059021e-02 8.438062071800231934e-01 8.796905875205993652e-01 9.996638298034667969e-01 9.990774393081665039e-01 9.765334725379943848e-01 8.235222101211547852e-01
1.579485088586807251e-01 6.297249794006347656e-01 9.772302508354187012e-01 2.548896670341491699e-01 3.437428474426269531e-01 8.592839837074279785e-01 9.968660473823547363e-01
3.264982402324676514e-01 9.508936405181884766e-01 9.993377327919006348e-01 9.751562476158142090e-01 9.997038245201110840e-01 2.675370275974273682e-01 4.761373996734619141e-01
6.624513268470764160e-01 8.410880565643310547e-01 8.279848694801330566e-01 3.204451501369476318e-01 9.999548196792602539e-01 2.914908900856971741e-02 6.417214274406433105e-01
2.520927190780639648e-01 9.971992969512939453e-01 5.689303576946258545e-02 9.985173344612121582e-01 4.231928884983062744e-01 1.884419918060302734e-01 4.657575488090515137e-01
5.703586339950561523e-01 9.980249404907226562e-01 8.351508378982543945e-01 9.990299940109252930e-01 3.644114732742309570e-01 7.238038629293441772e-02 9.079337716102600098e-01
6.649718433618545532e-02 7.138600945472717285e-01 5.620439052581787109e-01 9.887188673019409180e-01 9.995573163032531738e-01 7.519155740737915039e-01 9.983670115470886230e-01
7.562010884284973145e-01 9.938305020332336426e-01 4.237194955348968506e-01 7.708682417869567871e-01 8.805722594261169434e-01 9.991354346275329590e-01 9.661416411399841309e-01
6.808508653193712234e-03 5.948144197463989258e-01 7.536307573318481445e-01 4.339425861835479736e-01 7.079813480377197266e-01 9.918234944343566895e-01 6.095615401864051819e-02
3.649450466036796570e-02 5.514660477638244629e-02 6.567739844322204590e-01 8.461544662714004517e-02 9.780908823013305664e-01 9.636281132698059082e-01 9.966558218002319336e-01
9.170219302177429199e-02 9.915277361869812012e-01 1.383932828903198242e-01 3.004400730133056641e-01 9.902122616767883301e-01 9.946392178535461426e-01 8.007998466491699219e-01
8.972631096839904785e-01 9.324630498886108398e-01 9.931917786598205566e-01 9.995843768119812012e-01 6.025879979133605957e-01 5.485078319907188416e-02 8.703810572624206543e-01
3.746198490262031555e-02 1.414805352687835693e-01 9.940143227577209473e-01 8.776187896728515625e-01 9.984760880470275879e-01 7.672410011291503906e-01 5.713831782341003418e-01
5.358678102493286133e-01 7.566550970077514648e-01 9.997597336769104004e-01 9.977999329566955566e-01 1.197325810790061951e-01 4.718414843082427979e-01 8.107152581214904785e-01
9.817178249359130859e-01 2.660183608531951904e-02 4.344752430915832520e-01 9.982841610908508301e-01 4.992346838116645813e-02 3.544564247131347656e-01 9.945177435874938965e-01
4.427539929747581482e-02 9.966297745704650879e-01 1.508732140064239502e-01 9.832630157470703125e-01 6.748961806297302246e-01 2.445399612188339233e-01 4.928535521030426025e-01
3.296198695898056030e-02 9.929913282394409180e-01 9.999729394912719727e-01 9.993332028388977051e-01 8.711419105529785156e-01 1.534361392259597778e-02 3.062629103660583496e-01
4.695811308920383453e-03 9.937568902969360352e-01 3.360827863216400146e-01 9.999951124191284180e-01 5.585447698831558228e-02 4.950233921408653259e-02 8.190166950225830078e-01
2.672868371009826660e-01 9.016283750534057617e-01 5.746054053306579590e-01 9.961481094360351562e-01 8.972124457359313965e-01 9.388688206672668457e-01 7.135106921195983887e-01
7.150411605834960938e-02 7.085906863212585449e-01 9.025577306747436523e-01 9.999264478683471680e-01 2.243634015321731567e-01 9.005181193351745605e-01 9.917947649955749512e-01
6.615686416625976562e-02 9.977933168411254883e-01 9.999817609786987305e-01 9.975379705429077148e-01 6.278384923934936523e-01 4.322031736373901367e-01 5.379078537225723267e-02
3.304668664932250977e-01 9.963061809539794922e-01 9.845821261405944824e-01 6.381769776344299316e-01 3.565111160278320312e-01 9.853166937828063965e-01 8.235422372817993164e-01
1.285206824541091919e-01 4.089148938655853271e-01 1.090993210673332214e-01 7.967651486396789551e-01 5.818052291870117188e-01 2.612783014774322510e-01 9.893777966499328613e-01
1.323967725038528442e-01 8.525769710540771484e-01 8.106876164674758911e-03 9.972071051597595215e-01 9.881218671798706055e-01 3.172306343913078308e-02 1.019719094038009644e-01
6.698580086231231689e-02 5.795272588729858398e-01 1.855101138353347778e-01 4.110581055283546448e-02 9.999413490295410156e-01 9.999442100524902344e-01 9.997997879981994629e-01
1.605723984539508820e-02 9.979852437973022461e-01 9.999810457229614258e-01 9.999030828475952148e-01 9.753828048706054688e-01 9.948892593383789062e-01 9.973541498184204102e-01
4.996296390891075134e-02 9.460456967353820801e-01 9.932042360305786133e-01 1.407164037227630615e-01 9.991267323493957520e-01 8.365291357040405273e-02 9.669870734214782715e-01
1.880042441189289093e-02 9.645898938179016113e-01 1.351202279329299927e-02 3.340508416295051575e-02 8.339571952819824219e-01 4.181234240531921387e-01 9.976114034652709961e-01
6.062597036361694336e-03 9.601355195045471191e-01 9.962905645370483398e-01 9.554604291915893555e-01 9.807010889053344727e-01 6.666642427444458008e-01 9.998167157173156738e-01
6.317599415779113770e-01 8.497714996337890625e-01 7.438963055610656738e-01 9.585144519805908203e-01 8.903146386146545410e-01 9.941657781600952148e-01 3.312649726867675781e-01
1.966185867786407471e-02 3.868798315525054932e-01 3.772893249988555908e-01 9.979579448699951172e-01 4.562415182590484619e-01 5.429882407188415527e-01 1.922550648450851440e-01
2.069820463657379150e-02 9.344313740730285645e-01 9.854596257209777832e-01 9.963697195053100586e-01 9.999790191650390625e-01 7.740774750709533691e-01 8.078341484069824219e-01
2.996558882296085358e-02 9.531844854354858398e-01 9.999965429306030273e-01 9.460769295692443848e-01 9.930549263954162598e-01 3.117563128471374512e-01 9.869887828826904297e-01
1.819718629121780396e-02 3.464105725288391113e-01 9.999577999114990234e-01 9.275422096252441406e-01 1.564688235521316528e-01 9.884904623031616211e-01 9.864754080772399902e-01
3.945948928594589233e-02 9.681957960128784180e-01 6.403701305389404297e-01 9.202811121940612793e-01 3.388322889804840088e-01 7.599558830261230469e-01 9.983183145523071289e-01
6.388052552938461304e-02 9.999866485595703125e-01 9.920433163642883301e-01 7.747935652732849121e-01 8.681388497352600098e-01 3.122899495065212250e-02 1.593693196773529053e-01
8.062107115983963013e-02 1.228284910321235657e-01 9.774208664894104004e-01 9.988384842872619629e-01 5.346758961677551270e-01 3.350882977247238159e-02 9.967381358146667480e-01
2.281568571925163269e-02 2.462152093648910522e-01 7.867642641067504883e-01 5.227049589157104492e-01 5.226830840110778809e-01 6.266123652458190918e-01 9.477737545967102051e-01
1.623732894659042358e-01 9.999003410339355469e-01 9.169230461120605469e-01 9.990854263305664062e-01 5.579429864883422852e-02 4.819124937057495117e-01 9.727734923362731934e-01
8.579601049423217773e-01 9.979542493820190430e-01 8.633328080177307129e-01 5.656936168670654297e-01 2.077562958002090454e-01 7.824262976646423340e-01 9.929363131523132324e-01
7.948829978704452515e-02 2.693958580493927002e-01 3.075847327709197998e-01 9.995061159133911133e-01 9.896788597106933594e-01 2.484405934810638428e-01 9.075180888175964355e-01
1.925302110612392426e-02 8.058014512062072754e-01 2.676125615835189819e-02 9.993621706962585449e-01 6.777110099792480469e-01 8.886082768440246582e-01 2.566829621791839600e-01
3.717054724693298340e-01 9.660169482231140137e-01 9.734653830528259277e-01 8.772136569023132324e-01 9.999957084655761719e-01 9.224269390106201172e-01 9.992254972457885742e-01
3.437692224979400635e-01 5.845381021499633789e-01 9.883518815040588379e-01 6.262112259864807129e-01 9.645949006080627441e-01 9.167102724313735962e-02 9.995452761650085449e-01
1.368909236043691635e-02 2.310283482074737549e-01 9.890717267990112305e-01 3.313492834568023682e-01 9.673736691474914551e-01 2.613096833229064941e-01 9.978857636451721191e-01
1.063721403479576111e-01 7.710271477699279785e-01 9.999563694000244141e-01 9.684312939643859863e-01 1.001013442873954773e-01 8.007177114486694336e-01 9.040725231170654297e-01
3.741161525249481201e-02 9.994270801544189453e-01 9.981160163879394531e-01 9.991953969001770020e-01 5.864347815513610840e-01 9.994691014289855957e-01 9.936230778694152832e-01
1.490958482027053833e-01 8.562988787889480591e-02 3.178990483283996582e-01 7.050042152404785156e-01 9.389739036560058594e-01 9.400193393230438232e-02 9.639795422554016113e-01
3.180799260735511780e-02 9.744406938552856445e-01 5.694972276687622070e-01 9.571266174316406250e-01 4.450006484985351562e-01 1.299967337399721146e-02 9.305256605148315430e-01
5.743284150958061218e-02 1.092499569058418274e-01 1.382021009922027588e-01 6.807571053504943848e-01 4.906255602836608887e-01 1.273121982812881470e-01 9.999936819076538086e-01
3.866662830114364624e-02 9.234594702720642090e-01 3.920934498310089111e-01 5.130184888839721680e-01 3.159192949533462524e-02 8.923896402120590210e-02 3.017252087593078613e-01
5.096961855888366699e-01 9.974713325500488281e-01 9.915351867675781250e-01 6.154693365097045898e-01 9.221635758876800537e-02 8.676193356513977051e-01 9.999160766601562500e-01
2.559254691004753113e-02 4.939508810639381409e-02 9.773840904235839844e-01 6.091229319572448730e-01 3.458045125007629395e-01 9.828538894653320312e-01 9.958813190460205078e-01
9.895352274179458618e-02 9.981603026390075684e-01 2.333636283874511719e-01 9.943053126335144043e-01 6.588326692581176758e-01 4.964571911841630936e-03 9.323856830596923828e-01
3.424500301480293274e-02 9.966596364974975586e-01 7.223874330520629883e-01 9.999923706054687500e-01 9.092386811971664429e-02 2.333172410726547241e-02 1.601013988256454468e-01
2.006757818162441254e-02 1.321120858192443848e-01 6.170894503593444824e-01 9.996614456176757812e-01 7.339571416378021240e-02 9.146813154220581055e-01 5.827842354774475098e-01
4.342769272625446320e-03 8.463498204946517944e-02 9.998822212219238281e-01 9.951385259628295898e-01 4.051363095641136169e-02 8.721856772899627686e-02 7.945428788661956787e-02
4.334889948368072510e-01 5.718950629234313965e-01 6.873091459274291992e-01 9.197768568992614746e-01 9.949689507484436035e-01 1.341324001550674438e-01 9.623000025749206543e-01
3.074342310428619385e-01 9.997199177742004395e-01 1.206410601735115051e-01 6.118525266647338867e-01 9.999682903289794922e-01 9.918974637985229492e-01 9.981818199157714844e-01
5.766501426696777344e-01 9.005052447319030762e-01 6.373857259750366211e-01 8.795154094696044922e-02 2.074077725410461426e-01 1.518049985170364380e-01 8.394459486007690430e-01
2.622948884963989258e-01 5.918687582015991211e-01 9.999004602432250977e-01 8.136593103408813477e-01 4.126665294170379639e-01 9.974594712257385254e-01 6.127726659178733826e-02
4.608496278524398804e-02 8.742302060127258301e-01 8.271442055702209473e-01 9.999698400497436523e-01 8.498727679252624512e-01 7.724691033363342285e-01 8.579234480857849121e-01
2.803432755172252655e-02 9.858421683311462402e-01 5.910143852233886719e-01 9.907705783843994141e-01 5.698216557502746582e-01 4.296910464763641357e-01 6.103125214576721191e-01
2.494562566280364990e-01 9.996341466903686523e-01 3.560273945331573486e-01 9.559550881385803223e-01 9.932257533073425293e-01 9.963353872299194336e-01 2.010112404823303223e-01
8.826535195112228394e-03 9.994852542877197266e-01 9.998503923416137695e-01 3.376957774162292480e-01 9.987784028053283691e-01 7.368857860565185547e-01 9.330287575721740723e-01
9.950869679450988770e-01 9.798588752746582031e-01 7.759016752243041992e-01 9.820011258125305176e-01 9.715369939804077148e-01 3.313024938106536865e-01 9.942190647125244141e-01
5.554841831326484680e-02 1.607003360986709595e-01 6.895285099744796753e-02 9.996802806854248047e-01 9.110926985740661621e-01 9.999625682830810547e-01 9.011530876159667969e-01
1.629500417038798332e-03 9.885259866714477539e-01 9.304151535034179688e-01 1.964361220598220825e-01 5.219145119190216064e-02 9.987406134605407715e-01 2.264238148927688599e-01
8.812238574028015137e-01 9.044316411018371582e-01 9.689037799835205078e-01 2.898000180721282959e-01 5.715790763497352600e-02 3.882569074630737305e-01 8.686296939849853516e-01
1.330268569290637970e-02 7.905917167663574219e-01 9.928449988365173340e-01 9.999766349792480469e-01 4.416411221027374268e-01 8.319243788719177246e-01 7.042020559310913086e-02
1.554133594036102295e-01 9.692859649658203125e-01 2.677046358585357666e-01 8.361888527870178223e-01 4.641012251377105713e-01 5.769596695899963379e-01 9.445819854736328125e-01
3.013121485710144043e-01 9.933731555938720703e-01 9.870666861534118652e-01 7.718462347984313965e-01 2.894474193453788757e-02 9.963840246200561523e-01 7.318432331085205078e-01
1.879595369100570679e-01 8.152591437101364136e-02 9.225143194198608398e-01 8.186448812484741211e-01 6.360457539558410645e-01 9.092118144035339355e-01 2.437819540500640869e-02
6.926709413528442383e-01 5.706172436475753784e-02 9.998620748519897461e-01 9.993234872817993164e-01 8.302237987518310547e-01 8.520377278327941895e-01 9.944127202033996582e-01
2.689210511744022369e-02 7.094143629074096680e-01 9.895942211151123047e-01 9.303123950958251953e-01 3.780064880847930908e-01 2.972135245800018311e-01 9.153818488121032715e-01
6.299241632223129272e-02 9.960063099861145020e-01 6.781241893768310547e-01 6.234827041625976562e-01 1.057351976633071899e-01 3.889356255531311035e-01 9.980910420417785645e-01
2.353556267917156219e-02 9.992160797119140625e-01 9.477018117904663086e-01 9.999111890792846680e-01 9.999725818634033203e-01 3.802962899208068848e-01 2.664778232574462891e-01
2.457556426525115967e-01 9.974272847175598145e-01 9.998888969421386719e-01 2.805512547492980957e-01 1.873374283313751221e-01 6.800454258918762207e-01 9.998686313629150391e-01
1.790588721632957458e-02 9.837168455123901367e-01 1.027183085680007935e-01 2.067593783140182495e-01 9.916691780090332031e-01 8.645527064800262451e-02 9.154326915740966797e-01
4.588766768574714661e-02 9.999924898147583008e-01 9.996532201766967773e-01 6.779020428657531738e-01 7.530491948127746582e-01 9.902490973472595215e-01 9.933984279632568359e-01
2.398525550961494446e-02 5.840409398078918457e-01 1.392118781805038452e-01 9.967585206031799316e-01 1.753078997135162354e-01 4.135196506977081299e-01 9.987512826919555664e-01
4.290357604622840881e-02 9.705799818038940430e-02 4.848042726516723633e-01 9.740417003631591797e-01 8.689614534378051758e-01 9.971273541450500488e-01 5.681326985359191895e-01
2.365541607141494751e-01 7.131617516279220581e-02 9.966693520545959473e-01 9.986415505409240723e-01 7.265535742044448853e-02 5.778387188911437988e-01 9.784667491912841797e-01
1.493882574141025543e-02 9.999375343322753906e-01 9.994077682495117188e-01 1.747973412275314331e-01 9.991801381111145020e-01 8.236700296401977539e-01 9.795886874198913574e-01
2.985314130783081055e-01 4.933480918407440186e-02 2.333799898624420166e-01 3.720485866069793701e-01 9.769150018692016602e-01 6.331214308738708496e-01 9.826174378395080566e-01
4.721453413367271423e-02 9.972358345985412598e-01 9.994586110115051270e-01 4.200130701065063477e-01 1.128054186701774597e-01 9.711323380470275879e-01 8.523938059806823730e-01
6.940580159425735474e-02 1.984035372734069824e-01 9.532745480537414551e-01 9.998830556869506836e-01 9.940278530120849609e-01 9.957901835441589355e-01 9.668896794319152832e-01
2.351293526589870453e-02 9.675123691558837891e-01 9.042551368474960327e-02 6.072382926940917969e-01 6.749019622802734375e-01 5.201156064867973328e-02 3.125278949737548828e-01
6.290474534034729004e-02 9.939712882041931152e-01 9.999475479125976562e-01 9.923626184463500977e-01 6.218873858451843262e-01 9.833463430404663086e-01 4.941421747207641602e-01
1.453222930431365967e-01 1.353249251842498779e-01 9.176892042160034180e-01 9.927283525466918945e-01 9.832381010055541992e-01 9.998863935470581055e-01 9.998835325241088867e-01
4.054679274559020996e-01 7.144342660903930664e-01 2.825990505516529083e-02 9.318325519561767578e-01 8.435019254684448242e-01 9.842139482498168945e-01 9.994229078292846680e-01
1.828747242689132690e-02 8.572306632995605469e-01 1.254462003707885742e-01 9.907968044281005859e-01 9.998210072517395020e-01 3.697057962417602539e-01 9.930461645126342773e-02
5.179459974169731140e-02 1.181038767099380493e-01 4.223181605339050293e-01 9.933884143829345703e-01 9.082865118980407715e-01 1.603315919637680054e-01 9.686681628227233887e-02
3.353389725089073181e-02 9.975621700286865234e-01 9.997484087944030762e-01 1.068158149719238281e-01 2.631928026676177979e-01 7.846556305885314941e-01 7.664864063262939453e-01
