# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 3.632141060069101202e-01 4.250578506557296105e-02 2.954747036117589265e-01 4.372849054461125928e-01 nan nan nan nan 6.268688888992091091e-01 8.256312626834458324e-02 5.430084121800526908e-01 8.155753646267415169e-01 9.194060046387442231e-01 5.892311161958789512e-02 8.477099767024629529e-01 1.050952391206856573e+00
1.497487437185929596e-02 3.973334240848631627e-01 2.646887811114953873e-02 3.673499562756926129e-01 4.634104662904868221e-01 nan nan nan nan 7.851029041415480414e-01 5.891982140230253573e-02 7.209113243475184785e-01 9.222150889737120716e-01 1.204680392948323631e+00 5.705957460341901794e-02 1.135814634031764303e+00 1.351447484179397085e+00
1.994974874371859344e-02 4.442052621205710428e-01 2.982769353369728663e-02 4.096177657838671049e-01 5.093979852736267855e-01 nan nan nan nan 9.433369193838869737e-01 4.539411504750395093e-02 8.814772670121623355e-01 1.028854813320682737e+00 1.489954781257903704e+00 9.358302306561892825e-02 1.388923172806193929e+00 1.733832853545224095e+00
2.492462311557788746e-02 4.839779088366409354e-01 3.933941726103037939e-02 4.374598573666121371e-01 5.540233157356218019e-01 nan nan nan nan 1.101570934626225906e+00 5.083218271728062038e-02 1.042043209676806192e+00 1.234386825795230624e+00 1.765121164838512113e+00 1.183385078849034239e-01 1.599713749381872496e+00 2.015138175621341343e+00
2.989949748743718494e-02 5.174677581603648324e-01 3.961080206866356840e-02 4.633299703933652092e-01 5.814810322790616715e-01 nan nan nan nan 1.259804949868564394e+00 7.100282184991071888e-02 1.189193940987317344e+00 1.449316827663746921e+00 2.032662445020135600e+00 1.396222698241819937e-01 1.810504325957551508e+00 2.228716538359392096e+00
3.487437185929648242e-02 5.476291913854869353e-01 2.721217117846022951e-02 4.975987420254214255e-01 5.959156145924628944e-01 nan nan nan nan 1.418038965110903327e+00 9.712412374630463585e-02 1.305392353496032110e+00 1.664246829532263217e+00 2.270618529573064315e+00 1.445042598709761761e-01 2.021294902533230076e+00 2.429776227757115770e+00
3.984924623115577991e-02 5.779286265506979881e-01 3.594502795264517547e-02 4.965099203371460823e-01 6.259399742662701271e-01 nan nan nan nan 1.568121291595657496e+00 1.068582675336506305e-01 1.421590766004746875e+00 1.797659943824934548e+00 2.476097018645101677e+00 1.383804238236050199e-01 2.227429166884508316e+00 2.621959570350387736e+00
4.482412060301507739e-02 6.082225407837786868e-01 3.472132140191801219e-02 5.391765211932901813e-01 6.542375060757381622e-01 nan nan nan nan 1.716433954795746786e+00 1.181553526215522315e-01 1.537789178513461863e+00 1.913376425270953973e+00 2.640836063934757671e+00 1.114156049376244656e-01 2.423508629497450162e+00 2.751866009542180969e+00
4.979899497487437487e-02 6.277372588255305530e-01 3.704066200299465511e-02 5.611847846716722099e-01 6.738241713990837933e-01 7.081334994557606510e-01 9.457240447661097171e-02 5.694147849795091476e-01 8.925601663794355822e-01 1.860681786121906045e+00 1.281927301264993158e-01 1.653987591022176629e+00 2.030012661704458932e+00 2.789159495539101474e+00 8.610424124339158269e-02 2.619588092110392452e+00 2.887363112981843116e+00
5.477386934673367236e-02 6.424929712902530676e-01 4.195651682870338295e-02 5.695700030737240738e-01 6.991464849500432788e-01 7.575747747388013043e-01 1.022869584637161600e-01 6.012243731418065451e-01 9.534435191395669307e-01 1.992155429171784675e+00 1.318143530600429103e-01 1.770186003530891394e+00 2.129722970746445121e+00 2.928184334519598586e+00 6.226812588871213916e-02 2.815667554723334298e+00 3.014151112285588852e+00
