# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 1.773933440844450982e-02 1.062084834733108621e-02 7.330303474563847023e-04 3.423251722621316329e-02
2.004008016032063962e-03 1.263304500806333441e-01 1.568750709386817696e-02 1.026242486438938561e-01 1.521037970971998166e-01
4.008016032064127925e-03 1.733030347456384623e-01 1.837067651577745792e-02 1.523970092361823792e-01 2.003371939598299345e-01
6.012024048096191453e-03 2.059522064213458459e-01 1.366256091634816122e-02 1.884621023310364962e-01 2.277525289546987186e-01
8.016032064128255849e-03 2.316962322240140593e-01 1.293933741115504445e-02 2.112593461369300651e-01 2.523090455944876354e-01
1.002004008016032024e-02 2.496261545227972112e-01 1.360505904684915744e-02 2.284855593021551112e-01 2.733470165664858564e-01
1.202404809619238291e-02 2.666031373698871110e-01 1.443150413169843813e-02 2.441724087377217522e-01 2.913062600791672674e-01
1.402805611222444730e-02 2.827884474417241001e-01 1.424396233493301078e-02 2.650637736402287059e-01 3.107315642867614636e-01
1.603206412825651170e-02 2.963055270488198500e-01 1.500242194264731106e-02 2.764257440258026666e-01 3.275179592435126796e-01
1.803607214428857436e-02 3.088330156868494547e-01 1.607137734342191024e-02 2.887406538630699071e-01 3.418853540536578306e-01
2.004008016032064049e-02 3.201876557689488090e-01 1.525756489965347448e-02 3.016419879783023283e-01 3.510482333968626412e-01
2.204408817635270315e-02 3.315862776718956351e-01 1.416343816301211291e-02 3.152030494062454391e-01 3.587450520451546665e-01
2.404809619238476581e-02 3.411743146166251739e-01 1.355190734595247692e-02 3.264917167570737244e-01 3.662219615892097768e-01
2.605210420841683194e-02 3.508869667204222442e-01 1.442982108536715324e-02 3.329423838146899350e-01 3.767042955578360774e-01
2.805611222444889460e-02 3.596393490690513728e-01 1.449902897233240791e-02 3.424717783316229558e-01 3.868201143527342234e-01
3.006012024048096073e-02 3.680691980647998740e-01 1.462970647640489570e-02 3.513414455358451760e-01 3.962029028001759490e-01
3.206412825651302340e-02 3.756047500366514469e-01 1.443273278050932057e-02 3.589649611493915815e-01 4.044861457264330995e-01
3.406813627254508953e-02 3.824861275108492609e-01 1.504729360478652446e-02 3.658376715313048089e-01 4.115965400967599996e-01
3.607214428857714872e-02 3.902360357718809292e-01 1.539790224426079365e-02 3.730391438205541976e-01 4.205395103357278952e-01
3.807615230460921485e-02 3.965327664565312937e-01 1.575664887770349479e-02 3.791965987391878179e-01 4.260372379416507704e-01
4.008016032064128098e-02 4.028734789620290191e-01 1.587910229369075832e-02 3.841079020671455679e-01 4.328544201729951357e-01
4.208416833667334017e-02 4.090822460049845510e-01 1.543216219347369120e-02 3.907051751942530182e-01 4.377657235009529413e-01
4.408817635270540630e-02 4.150491130332795708e-01 1.570730100945694901e-02 3.965694179739041036e-01 4.439964814543322369e-01
4.609218436873747243e-02 4.197038557396275960e-01 1.627063855324900263e-02 3.989884181205101688e-01 4.490543908517812821e-01
4.809619238476953162e-02 4.253481894150418219e-01 1.714683806080484832e-02 4.036798123442310593e-01 4.554317548746518174e-01
5.010020040080159776e-02 4.312490837120656617e-01 1.668710862532023567e-02 4.095440551238821447e-01 4.599032399941357374e-01
5.210420841683366389e-02 4.359844597566339131e-01 1.730001471554537540e-02 4.137956311391291497e-01 4.665005131212432432e-01
5.410821643286573002e-02 4.409177539950153712e-01 1.820186827711040706e-02 4.169476616331916352e-01 4.730977862483506935e-01
5.611222444889778921e-02 4.461369300689048134e-01 1.823218449610254643e-02 4.214191467526755552e-01 4.773493622635976985e-01
5.811623246492985534e-02 4.507183697405072742e-01 1.793825910526852460e-02 4.272833895323266407e-01 4.826271807652836587e-01
6.012024048096192147e-02 4.559448761178712672e-01 1.798414927492028928e-02 4.334408444509602609e-01 4.887113326491716592e-01
6.212424849699398066e-02 4.602697551678639476e-01 1.833707318213631185e-02 4.365928749450227464e-01 4.925963934906905095e-01
6.412825651302604679e-02 4.645433220935346053e-01 1.811436646005154527e-02 4.404779357865415412e-01 4.969212725406831899e-01
6.613226452905811292e-02 4.688608708400527902e-01 1.831783438112606285e-02 4.442163905585691519e-01 5.024190001466061206e-01
6.813627254509017905e-02 4.728778771441137785e-01 1.813461375556230798e-02 4.478082392611054119e-01 5.057176367101597902e-01
7.014028056112224518e-02 4.771001319454626355e-01 1.882250655703226680e-02 4.505204515466940118e-01 5.112886673508283408e-01
7.214428857715429744e-02 4.815789473684211619e-01 1.902320525327536732e-02 4.546254214924497772e-01 5.160533646092948512e-01
7.414829659318636357e-02 4.851854566779064681e-01 1.917738102631942956e-02 4.583638762644773323e-01 5.208913649025069814e-01
7.615230460921842970e-02 4.890192053951033513e-01 1.898972521487571341e-02 4.625421492449787175e-01 5.241900014660606510e-01
7.815631262525049583e-02 4.930801935200117003e-01 1.889965479242793414e-02 4.681864829203928879e-01 5.287347896202903019e-01
8.016032064128256196e-02 4.971851634657674657e-01 1.883118296474281875e-02 4.717050285881835281e-01 5.334261838440111925e-01
8.216432865731462809e-02 5.007183697405073186e-01 1.885882946940223640e-02 4.757366954991936736e-01 5.368714264770561018e-01
8.416833667334668034e-02 5.047573669549919595e-01 1.928835193259175948e-02 4.792552411669843138e-01 5.428822753261984824e-01
8.617234468937874647e-02 5.085911156721887316e-01 1.959229273279320532e-02 4.829203929042662491e-01 5.468406392024629525e-01
8.817635270541081260e-02 5.119190734496407158e-01 1.964281167008559426e-02 4.856326051898548490e-01 5.496994575575429032e-01
9.018036072144287874e-02 5.152561243289980331e-01 1.936544427055016809e-02 4.889312417534085742e-01 5.521917607388946436e-01
9.218436873747494487e-02 5.186409617358158641e-01 1.979806408621237121e-02 4.917167570737428495e-01 5.552704881982114538e-01
9.418837675350701100e-02 5.221961589209793697e-01 2.002181652176069152e-02 4.958950300542442347e-01 5.593754581439671636e-01
9.619238476953906325e-02 5.256853833748718063e-01 2.022593189688491958e-02 5.000000000000000000e-01 5.631139129159947743e-01
9.819639278557112938e-02 5.287861017446122691e-01 2.037624091141727878e-02 5.027122122855885999e-01 5.664858525142940637e-01
1.002004008016031955e-01 5.317182231344378396e-01 2.044566189948165275e-02 5.052778185016859602e-01 5.689048526609001843e-01
1.022044088176352616e-01 5.346723354346869517e-01 2.079047752204536345e-02 5.079167277525289403e-01 5.717636710159800240e-01
1.042084168336673278e-01 5.376411083418852765e-01 2.088241873076971539e-02 5.110687582465913703e-01 5.742559741973317644e-01
1.062124248496993939e-01 5.404925963934906763e-01 2.108726379022479031e-02 5.145140008796363906e-01 5.772613986219029547e-01
1.082164328657314600e-01 5.436372965840786664e-01 2.102062267089568198e-02 5.172262131652249906e-01 5.806333382202023552e-01
1.102204408817635123e-01 5.467673361677174437e-01 2.075237266271677192e-02 5.214044861457264313e-01 5.837853687142647852e-01
1.122244488977955784e-01 5.499486878756780772e-01 2.122206285506865464e-02 5.242633045008063819e-01 5.889898841812051256e-01
1.142284569138276445e-01 5.531007183697405072e-01 2.153366198264440590e-02 5.264623955431755320e-01 5.914821873625567550e-01
1.162324649298597107e-01 5.555856912476176968e-01 2.106801270618888569e-02 5.304940624541856220e-01 5.930948541269608354e-01
1.182364729458917768e-01 5.581146459463421916e-01 2.115611939388162624e-02 5.326198504618091523e-01 5.952206421345843657e-01
