# bkg	0sq	1sq	2sq	bkg-weight	0sq-weight	1sq-weight	2sq-weight
1.061876416206359863e-01 7.642341256141662598e-01 9.999926090240478516e-01 9.993550181388854980e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.650766313076019287e-01 8.596244454383850098e-01 8.587143421173095703e-01 9.990801811218261719e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.644609808921813965e-01 2.681123316287994385e-01 7.262074351310729980e-01 9.708538055419921875e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
8.763809502124786377e-02 6.611557602882385254e-01 8.429764509201049805e-01 9.980329871177673340e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
9.077674150466918945e-01 6.632469892501831055e-01 9.702963829040527344e-01 2.368937283754348755e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.925089955329895020e-02 7.585812211036682129e-01 9.971043467521667480e-01 9.967893958091735840e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.315662980079650879e-01 2.797710895538330078e-01 4.153518676757812500e-01 9.953498840332031250e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
6.165598705410957336e-02 9.588443636894226074e-01 9.686855673789978027e-01 9.998661279678344727e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
6.196747347712516785e-02 8.088341951370239258e-01 9.999700784683227539e-01 9.801955819129943848e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.435888826847076416e-01 7.379952669143676758e-01 6.574267745018005371e-01 9.974728226661682129e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
5.435692071914672852e-01 9.853782653808593750e-01 9.488632678985595703e-01 9.998742341995239258e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
