# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 8.936128139212970445e-02 3.484573802918748686e-02 8.305319359303935806e-03 1.483092742732845526e-01
2.004008016032063962e-03 2.703183705754400035e-01 3.640143304819735970e-02 2.100059323709709269e-01 3.296420802847537801e-01
4.008016032064127925e-03 3.560609056753015755e-01 2.823296169364704344e-02 3.175795926438599870e-01 3.893612813921297211e-01
6.012024048096191453e-03 4.125964010282776040e-01 2.083309830451202105e-02 3.828356733241051746e-01 4.593632588491200486e-01
8.016032064128255849e-03 4.524026102432271434e-01 1.827683812068346680e-02 4.257464900138421826e-01 4.925845362863357502e-01
1.002004008016032024e-02 4.822622107969151140e-01 1.607218845824304188e-02 4.589677674510579397e-01 5.131500889855645786e-01
1.202404809619238291e-02 5.075341111330828880e-01 1.867062908503915736e-02 4.779513545580383882e-01 5.337156416847933516e-01
1.402805611222444730e-02 5.348032430294640260e-01 2.039969972246380089e-02 4.999011271504844589e-01 5.681233933161953242e-01
1.603206412825651170e-02 5.578010678267747435e-01 2.181177190675514729e-02 5.188847142574648519e-01 5.948190626853866458e-01
1.803607214428857436e-02 5.748467470832508974e-01 2.035954992352561124e-02 5.426141981411903847e-01 6.072770417243424923e-01
2.004008016032064049e-02 5.895590270911608144e-01 1.886564442846187101e-02 5.614000395491397510e-01 6.219102234526399098e-01
2.204408817635270315e-02 6.036385208621711795e-01 1.690886459731142169e-02 5.799881352580581462e-01 6.361479137828752739e-01
2.404809619238476581e-02 6.190231362467867315e-01 1.423719595740474859e-02 5.973897567727901592e-01 6.440577417441171182e-01
2.605210420841683194e-02 6.312042713070991073e-01 1.334043547984070828e-02 6.132094126952738478e-01 6.557247379869487469e-01
2.805611222444889460e-02 6.436227012062486486e-01 1.475209421999810512e-02 6.177575637729879610e-01 6.646232944433458911e-01
3.006012024048096073e-02 6.544789400830531845e-01 1.360083647706515804e-02 6.302155428119438074e-01 6.717421396084635177e-01
3.206412825651302340e-02 6.637136642278029797e-01 1.423362497713355143e-02 6.383231164722167339e-01 6.822226616571089863e-01
3.406813627254508953e-02 6.729088392327466916e-01 1.483737253668405108e-02 6.499901127150484736e-01 6.958671148902511039e-01
3.607214428857714872e-02 6.805220486454419682e-01 1.649445700847478394e-02 6.567134664821040468e-01 7.079296025311448970e-01
3.807615230460921485e-02 6.879572869290093706e-01 1.683186485904427862e-02 6.648210401423768623e-01 7.160371761914178235e-01
4.008016032064128098e-02 6.960450860193792000e-01 1.625547828281728377e-02 6.743128336958671420e-01 7.213763100652560434e-01
4.208416833667334017e-02 7.040933359699426131e-01 1.657038164351619033e-02 6.842001186474193641e-01 7.336365434051809187e-01
4.408817635270540630e-02 7.103025509195176612e-01 1.621972858591188421e-02 6.907257267154439662e-01 7.377892030848328675e-01
4.609218436873747243e-02 7.164326675894799878e-01 1.610334909345765078e-02 6.956693691912201327e-01 7.449080482499506051e-01
4.809619238476953162e-02 7.225825588293454116e-01 1.724325487522544373e-02 7.012062487640894348e-01 7.500494364247577428e-01
5.010020040080159776e-02 7.274471030255091897e-01 1.779141033152333712e-02 7.045679256476171659e-01 7.555863159976270449e-01
5.210420841683366389e-02 7.333399248566344619e-01 1.860307837388943883e-02 7.103025509195175502e-01 7.623096697646826181e-01
5.410821643286573002e-02 7.378089776547358536e-01 1.855429042422845551e-02 7.138619735020763635e-01 7.676488036385208380e-01
