# FPR	msq=2.0TeV-mean	msq=2.0TeV-std	msq=2.0TeV-min	msq=2.0TeV-max	msq=2.2TeV-mean	msq=2.2TeV-std	msq=2.2TeV-min	msq=2.2TeV-max	msq=2.3TeV-mean	msq=2.3TeV-std	msq=2.3TeV-min	msq=2.3TeV-max	msq=2.7TeV-mean	msq=2.7TeV-std	msq=2.7TeV-min	msq=2.7TeV-max	msq=3.0TeV-mean	msq=3.0TeV-std	msq=3.0TeV-min	msq=3.0TeV-max
3.406813627254508953e-02 4.036434884108720533e-01 1.543604919740471614e-02 3.800233450058362328e-01 4.291312322828080839e-01 3.818242454560613619e-01 1.580677817321108833e-02 3.636818409204602420e-01 4.136234784058696046e-01 3.556028014007003302e-01 1.386977741027256052e-02 3.385025846256461413e-01 3.799399699849925205e-01 2.213606803401700629e-01 1.946091579738664853e-02 2.001834250458562614e-01 2.613806903451725838e-01 1.562447890611972645e-01 2.455059566958531919e-02 1.323995330998832820e-01 2.088544272136068081e-01
3.607214428857714872e-02 4.123061530765382843e-01 1.577361087874332157e-02 3.889444722361180551e-01 4.396364849091212168e-01 3.895197598799399752e-01 1.654390057120257856e-02 3.713523428380857139e-01 4.226279806569951392e-01 3.625479406369851443e-01 1.468840721386307363e-02 3.442554610638652868e-01 3.886109721527430394e-01 2.277638819409704696e-01 2.004158616154639791e-02 2.067700516925129184e-01 2.693013173253293591e-01 1.624395531098882794e-01 2.494911788870217764e-02 1.376521594130398485e-01 2.157745539436384807e-01
3.807615230460921485e-02 4.196264799066199980e-01 1.666908349116425631e-02 3.948640987160246807e-01 4.459729864932466259e-01 3.959729864932466370e-01 1.716711925537463268e-02 3.766049691512423081e-01 4.280473570118392690e-01 3.689428047357011797e-01 1.527804658898251206e-02 3.508420877105219438e-01 3.936134734033683302e-01 2.329331332332832960e-01 2.021818641117151261e-02 2.119393029848257448e-01 2.731365682841420672e-01 1.682341170585292534e-01 2.594514371119524196e-02 1.405702851425712774e-01 2.206103051525762915e-01
4.008016032064128098e-02 4.267800566950141206e-01 1.678535273738357772e-02 4.019509754877438890e-01 4.535601133900283299e-01 4.023261630815406775e-01 1.706791757732671264e-02 3.828580957145239494e-01 4.345506086376521582e-01 3.752209438052359625e-01 1.550879378856807357e-02 3.571785892946472973e-01 4.012839753209938576e-01 2.381107220276805214e-01 1.996428584190054756e-02 2.166083041520760477e-01 2.789728197432049250e-01 1.737368684342170955e-01 2.610588401365049674e-02 1.466566616641654108e-01 2.271135567783892084e-01
4.208416833667334017e-02 4.325245956311488671e-01 1.647196083572052827e-02 4.082041020510255303e-01 4.577288644322161093e-01 4.083458395864599244e-01 1.655988484950248613e-02 3.890278472569618229e-01 4.388027347006836498e-01 3.802317825579456523e-01 1.565463432192857468e-02 3.615974653993663246e-01 4.067867266966816997e-01 2.430798732699682996e-01 2.007033489102890908e-02 2.211939302984825828e-01 2.828080707020176887e-01 1.782891445722861179e-01 2.608383762759277844e-02 1.517425379356344972e-01 2.310321827580456844e-01
4.408817635270540630e-02 4.385609471402367454e-01 1.617159279003143463e-02 4.149574787393696673e-01 4.638986159746539828e-01 4.142321160580289541e-01 1.680398879900716833e-02 3.948640987160246807e-01 4.454727363681840746e-01 3.858095714523928632e-01 1.638017666432362018e-02 3.660163415040853518e-01 4.150408537602134351e-01 2.481240620310155298e-01 2.065345848992723374e-02 2.264465566116391493e-01 2.894780723695181135e-01 1.835084208771052550e-01 2.685045913588644112e-02 1.567450391862597880e-01 2.374520593630148335e-01
4.609218436873747243e-02 4.450225112556277507e-01 1.662340691500802103e-02 4.223778555944638913e-01 4.724862431215607894e-01 4.194430548607637199e-01 1.717269619004914774e-02 3.974487243621810939e-01 4.517258629314657159e-01 3.909454727363682047e-01 1.698854793177928535e-02 3.717692179423044974e-01 4.212106053026513086e-01 2.532099383024845607e-01 2.122777806230264144e-02 2.292813073203268381e-01 2.961480740370184828e-01 1.879439719859929969e-01 2.734234964024663192e-02 1.594130398532599691e-01 2.427880606970151678e-01
4.809619238476953162e-02 4.512506253126564171e-01 1.702472399482959572e-02 4.267133566783391507e-01 4.782391195597798794e-01 4.247040186760046576e-01 1.773841336639330954e-02 4.022011005502751368e-01 4.575621143905285737e-01 3.962898115724529102e-01 1.769831754158735296e-02 3.764382191095547725e-01 4.293813573453393317e-01 2.578372519593129519e-01 2.192028242141321262e-02 2.326996831749207906e-01 3.019843254960813961e-01 1.927130231782557823e-01 2.806599866624811743e-02 1.634984158746039806e-01 2.493746873436718248e-01
5.010020040080159776e-02 4.573953643488411491e-01 1.747517365400707776e-02 4.321327330331832806e-01 4.843254960813740406e-01 4.307070201767550510e-01 1.778088190380027606e-02 4.092046023011505773e-01 4.629814907453727035e-01 4.017592129398032119e-01 1.747509608540118511e-02 3.802734700683675362e-01 4.346339836584959260e-01 2.632149408037351423e-01 2.212189288214373370e-02 2.380356845089211248e-01 3.075704518926129505e-01 1.980073370018342327e-01 2.772713881792478879e-02 1.699182924795731298e-01 2.544605636151409112e-01
5.210420841683366389e-02 4.630648657662164713e-01 1.797407664133808883e-02 4.370518592629648036e-01 4.930798732699683273e-01 4.355761213940302912e-01 1.845016120109073399e-02 4.129564782391195732e-01 4.701517425379356241e-01 4.068617642154411240e-01 1.804842745897140138e-02 3.851925962981490592e-01 4.422211105552776300e-01 2.678672669668167861e-01 2.289074217457804511e-02 2.412039353009838294e-01 3.148240787060196944e-01 2.025346006336501414e-01 2.814681431719278162e-02 1.738369184592296057e-01 2.614640653660163516e-01
5.410821643286573002e-02 4.681090545272637016e-01 1.820954165508330627e-02 4.427213606803401813e-01 4.986659996664999372e-01 4.405035851258962687e-01 1.881769602858091375e-02 4.159579789894947699e-01 4.754877438719359861e-01 4.119726529931632686e-01 1.844830553504420156e-02 3.891945972986493030e-01 4.476404869101217043e-01 2.725779556444888896e-01 2.301377277718968245e-02 2.439553109888277505e-01 3.189928297482074182e-01 2.072369518092379292e-01 2.830348522519732235e-02 1.766716691679172946e-01 2.655494413873603632e-01
5.611222444889778921e-02 4.740036685009171302e-01 1.848478177558656593e-02 4.502251125562781175e-01 5.064198766049691214e-01 4.457478739369684639e-01 1.924587524356168380e-02 4.217108554277138599e-01 4.821577455394364109e-01 4.169501417375354180e-01 1.894556596505152929e-02 3.947807236951809129e-01 4.544772386193096647e-01 2.775887943971985794e-01 2.325565932163741953e-02 2.491245622811405769e-01 3.261630815407703943e-01 2.122894780723695030e-01 2.894323469725464115e-02 1.812572953143238297e-01 2.719693179923294846e-01
5.811623246492985534e-02 4.791479072869768707e-01 1.885814882168045103e-02 4.552276138069034639e-01 5.120893780223445546e-01 4.505502751375687898e-01 1.920959213692076395e-02 4.267967316991829185e-01 4.863264965816241348e-01 4.214940803735200414e-01 1.913576428626093812e-02 3.991162247790561723e-01 4.592296148074037077e-01 2.821660830415207988e-01 2.366570409969132038e-02 2.527096881774220649e-01 3.313323328330832207e-01 2.166166416541603912e-01 2.911473037918462306e-02 1.851759212939803334e-01 2.761380690345172639e-01
6.012024048096192147e-02 4.846089711522428845e-01 1.835584731561496624e-02 4.611472402868100895e-01 5.175921293980323412e-01 4.555194263798565402e-01 1.885239017814297618e-02 4.337168584292145912e-01 4.915791228947807290e-01 4.262464565616141954e-01 1.886219393604989664e-02 4.031182257795564716e-01 4.649824912456227977e-01 2.866850091712522808e-01 2.398104609476317886e-02 2.575454393863598201e-01 3.374187093546773264e-01 2.212106053026513253e-01 2.966076883585958349e-02 1.899282974820743763e-01 2.835584458896114879e-01
6.212424849699398066e-02 4.893530098382524729e-01 1.881624974346007492e-02 4.647323661830915498e-01 5.206770051692513057e-01 4.601050525262631585e-01 1.910533645243714732e-02 4.372186093046523392e-01 4.947473736868434058e-01 4.306903451725863086e-01 1.925075067449211197e-02 4.062864765716191484e-01 4.690678672669668092e-01 2.916875104218775716e-01 2.424886909356950213e-02 2.625479406369851665e-01 3.421710855427713693e-01 2.254043688510922183e-01 2.982508162043059907e-02 1.934300483575120966e-01 2.863098215774553812e-01
6.412825651302604679e-02 4.941970985492746271e-01 1.918680789290587441e-02 4.696514924128731283e-01 5.272636318159079627e-01 4.639986659996664931e-01 1.950205007420578035e-02 4.407203601800900317e-01 5.007503751875937992e-01 4.350008337502084821e-01 1.923800513696190262e-02 4.107053526763381757e-01 4.745706186426546513e-01 2.959479739869935733e-01 2.453811143563301711e-02 2.686343171585792722e-01 3.480907120226779949e-01 2.297815574453893617e-01 2.997598115020035092e-02 1.980156745039186317e-01 2.920626980156745267e-01
6.613226452905811292e-02 4.981824245456061284e-01 1.922139816870251094e-02 4.738202434550608522e-01 5.310155077538769586e-01 4.677588794397198879e-01 1.941424732835740630e-02 4.443054860763714919e-01 5.045856261464065629e-01 4.388694347173586752e-01 1.939209786088346918e-02 4.142904785726196359e-01 4.787393696848424307e-01 2.999416374854094181e-01 2.452629682755810489e-02 2.747206936801734334e-01 3.518425879606469908e-01 2.338169084542271459e-01 3.022921635627656700e-02 2.023511755877938911e-01 2.956478239119559870e-01
6.813627254509017905e-02 5.026263131565782416e-01 1.950908679692275882e-02 4.770718692679672968e-01 5.350175087543771468e-01 4.721027180256795464e-01 1.951279034718560179e-02 4.477238619309654721e-01 5.087543771885942867e-01 4.426129731532433276e-01 1.959565050007632328e-02 4.174587293646823682e-01 4.827413706853426745e-01 3.043438385859597028e-01 2.424373144448892931e-02 2.792229448057362284e-01 3.553443388360846833e-01 2.385442721360680474e-01 3.000331998748772405e-02 2.069368017342004262e-01 2.996498249124562308e-01
7.014028056112224518e-02 5.072452893113224004e-01 1.965962660331679532e-02 4.809071202267800604e-01 5.397698849424712453e-01 4.764882441220609222e-01 2.017079388316960972e-02 4.503918625979656531e-01 5.155077538769384793e-01 4.468984492246123041e-01 1.979061859963702694e-02 4.210438552609638285e-01 4.867433716858429182e-01 3.087710521927630181e-01 2.457530750971809522e-02 2.818075704518925861e-01 3.594297148574286949e-01 2.431298982824746102e-01 3.058030396589189043e-02 2.101050525262631308e-01 3.054860763715190886e-01
7.214428857715429744e-02 5.115641153910288619e-01 1.979151777136091417e-02 4.854927463731865678e-01 5.442721360680340403e-01 4.805986326496581862e-01 2.026538063855343186e-02 4.544772386193096647e-01 5.195097548774386675e-01 4.514757378689344125e-01 2.002250734986443098e-02 4.251292312823078401e-01 4.919959979989995125e-01 3.126313156578289787e-01 2.426499744976383030e-02 2.859763214940803655e-01 3.622644655661164115e-01 2.476238119059529785e-01 3.040461932721540139e-02 2.147740536935134337e-01 3.095714523928631001e-01
7.414829659318636357e-02 5.162664665666165664e-01 2.030713096771461987e-02 4.897448724362181149e-01 5.496915124228780591e-01 4.843921960980488994e-01 2.043184116878090165e-02 4.579789894947473572e-01 5.231782557945638956e-01 4.557945639486410405e-01 2.018198425423263498e-02 4.284642321160580525e-01 4.967483741870935554e-01 3.170001667500417231e-01 2.424970615200561230e-02 2.904785726196431606e-01 3.663498415874604230e-01 2.521927630481907157e-01 3.095558121642111651e-02 2.181924295481073861e-01 3.141570785392696075e-01
7.615230460921842970e-02 5.205269301317325681e-01 2.009091667671155865e-02 4.941637485409371422e-01 5.547773886943472288e-01 4.881857595464398902e-01 2.049561012659532194e-02 4.621477405369351366e-01 5.279306319826579941e-01 4.596965149241286630e-01 2.038638436390653730e-02 4.322994830748707606e-01 5.017508754377189018e-01 3.207603801900951179e-01 2.433099107939093800e-02 2.953143238285809713e-01 3.710188427547106982e-01 2.561864265466066160e-01 3.120325164772979470e-02 2.229448057362014290e-01 3.186593296648324025e-01
7.815631262525049583e-02 5.242954810738702509e-01 2.021101307690931909e-02 4.967483741870935554e-01 5.590295147573787204e-01 4.920877105219275682e-01 2.059840424956528582e-02 4.674837418709354431e-01 5.326830081707520925e-01 4.634233783558445730e-01 2.052594295045715236e-02 4.373853593463398193e-01 5.055861263965315544e-01 3.242704685676170984e-01 2.466452536999291095e-02 2.986493246623311837e-01 3.752709688177421898e-01 2.601800900450225162e-01 3.146390801841360968e-02 2.282808070702017633e-01 3.240787060196765323e-01
8.016032064128256196e-02 5.279222944805735951e-01 1.963216905533906806e-02 5.015841253960313662e-01 5.617808904452226137e-01 4.959229614807403874e-01 2.039293869299137196e-02 4.711522427880606712e-01 5.361847590461897850e-01 4.671252292813073415e-01 2.005733556643892954e-02 4.408037352009337995e-01 5.080040020010004875e-01 3.282057695514423723e-01 2.450137100226401979e-02 3.019009504752376283e-01 3.786893446723361700e-01 2.640486910121727648e-01 3.109005226277151632e-02 2.308654327163581765e-01 3.266633316658328900e-01
8.216432865731462809e-02 5.320076705019176622e-01 1.906961707780287230e-02 5.061697515424379290e-01 5.657828914457229130e-01 4.999166249791562322e-01 2.048115490322937812e-02 4.744872436218108835e-01 5.410205102551275402e-01 4.710521927630481609e-01 2.004058027565328373e-02 4.437218609304652284e-01 5.115057528764381800e-01 3.325662831415707732e-01 2.467824000901861284e-02 3.064865766216441356e-01 3.838585959646489965e-01 2.679923294980823267e-01 3.133862969892271810e-02 2.333666833416708219e-01 3.312489578122394529e-01
8.416833667334668034e-02 5.359012839753209967e-01 1.931553626263252457e-02 5.109221277305319164e-01 5.704518926129731327e-01 5.038769384692345366e-01 2.077039784342652948e-02 4.784058696014674150e-01 5.464398866099716701e-01 4.748290812072702427e-01 2.050366032330077151e-02 4.471402367850592086e-01 5.170085042521260776e-01 3.364682341170585067e-01 2.505058521034729188e-02 3.104052026013006671e-01 3.893613473403368386e-01 2.721360680340170202e-01 3.153390546939769529e-02 2.372019343004835856e-01 3.363348340837085115e-01
8.617234468937874647e-02 5.394113723528430882e-01 1.920896247108044852e-02 5.140903785225946487e-01 5.739536434884108251e-01 5.073370018342504562e-01 2.065379506006943811e-02 4.818242454560613397e-01 5.493580123395030990e-01 4.783058195764549048e-01 2.079376362864657907e-02 4.497248624312156218e-01 5.204268801067200023e-01 3.402117725529431036e-01 2.545526228169098237e-02 3.120727030181757455e-01 3.930298482574620667e-01 2.758545939636484756e-01 3.176126962632218331e-02 2.414540603635150773e-01 3.399199599799899718e-01
8.817635270541081260e-02 5.432549608137402508e-01 1.913349736511762295e-02 5.171752542938136132e-01 5.772886443221610930e-01 5.112056028014007047e-01 2.072784848841526667e-02 4.845756211439052885e-01 5.526096381524094880e-01 4.821160580290145825e-01 2.073083469828537750e-02 4.518926129731532515e-01 5.234283808570951990e-01 3.439052859763215286e-01 2.572307351565835884e-02 3.156578289144572058e-01 3.966983491745872947e-01 2.800733700183424824e-01 3.204211284976669211e-02 2.445389361347340418e-01 3.441720860430215190e-01
9.018036072144287874e-02 5.463898615974652762e-01 1.891566639605436403e-02 5.195931298982824353e-01 5.794563948640987228e-01 5.140570285142571638e-01 2.060403083432382765e-02 4.876604969151242530e-01 5.546940136735034610e-01 4.851925962981490370e-01 2.062928514171179228e-02 4.544772386193096647e-01 5.255961313990328287e-01 3.472819743204935694e-01 2.587861932735851037e-02 3.186593296648324025e-01 3.995330998832749558e-01 2.834000333500082958e-01 3.198297641015228343e-02 2.489578122394530690e-01 3.465065866266466843e-01
9.218436873747494487e-02 5.500083375020843324e-01 1.896457541740753996e-02 5.231782557945638956e-01 5.818742704685676559e-01 5.174920793730197754e-01 2.086807985360599263e-02 4.901617475404368984e-01 5.575287643821911221e-01 4.887110221777554164e-01 2.088390996263800314e-02 4.578122394530598771e-01 5.290145072536268644e-01 3.514007003501751214e-01 2.664522834353664701e-02 3.223278305819576306e-01 4.042021010505252865e-01 2.873853593463397971e-01 3.233305345222615979e-02 2.531265632816407929e-01 3.503418375854593925e-01
9.418837675350701100e-02 5.540770385192596015e-01 1.897217606364213008e-02 5.291812572953142890e-01 5.869601467400367145e-01 5.212356178089044834e-01 2.113819220740830937e-02 4.947473736868434058e-01 5.615307653826913104e-01 4.920460230115057954e-01 2.068927917048729234e-02 4.623144905786226722e-01 5.321827580456894857e-01 3.553693513423378247e-01 2.614327579792121228e-02 3.279139569784892405e-01 4.072036018009004277e-01 2.918125729531432233e-01 3.216095651714782205e-02 2.576288144072035879e-01 3.549274637318659553e-01
9.619238476953906325e-02 5.579122894780723652e-01 1.913016915453279870e-02 5.342671335667833477e-01 5.901283975320993358e-01 5.247373686843421758e-01 2.142530561337136624e-02 4.991662497915624330e-01 5.651992662998165384e-01 4.956144739036185132e-01 2.118828812197608852e-02 4.659829914957479002e-01 5.364348841087209774e-01 3.593463398365849826e-01 2.608615076212305803e-02 3.316658329164582364e-01 4.099549774887443765e-01 2.960730365182591695e-01 3.178155729840672489e-02 2.620476905119226152e-01 3.583458395864598800e-01
9.819639278557112938e-02 5.610555277638819005e-01 1.914429371380017841e-02 5.366850091712522808e-01 5.931298982824745325e-01 5.279973319993329639e-01 2.162397670083270398e-02 5.019176254794063263e-01 5.685342671335668063e-01 4.988160747040186749e-01 2.109555429837179849e-02 4.682341170585292423e-01 5.390195097548774461e-01 3.629481407370352963e-01 2.596929944550563710e-02 3.357512089378022480e-01 4.127063531765882698e-01 2.997748874437218269e-01 3.168841492900700829e-02 2.661330665332666268e-01 3.613473403368350767e-01
1.002004008016031955e-01 5.639986659996665264e-01 1.929140882111979316e-02 5.392696348174087495e-01 5.963815240953810326e-01 5.310071702517925596e-01 2.152307874758424902e-02 5.042521260630314917e-01 5.708687677171919717e-01 5.020093380023344931e-01 2.156663615823987620e-02 4.706519926629981754e-01 5.433550108387527056e-01 3.661914290478573419e-01 2.583486250171799711e-02 3.386693346673336769e-01 4.157912289478072343e-01 3.034183758545939691e-01 3.196324284989334602e-02 2.688844422211105756e-01 3.658495914623978718e-01
1.022044088176352616e-01 5.668417542104384754e-01 1.993580435471637574e-02 5.413540103385026114e-01 5.997998999499749573e-01 5.336501584125397102e-01 2.183948792625325930e-02 5.065866266466566570e-01 5.736201434050358650e-01 5.047190261797565025e-01 2.190349867999908870e-02 4.733199933299983564e-01 5.460230115057528311e-01 3.694764048691011604e-01 2.656499435871056622e-02 3.405035851258962909e-01 4.197098549274637103e-01 3.068117392029348078e-01 3.215694571725983414e-02 2.715524428881107011e-01 3.687677171919293007e-01
1.042084168336673278e-01 5.703518425879606779e-01 2.000972013581898273e-02 5.443555110888778081e-01 6.028847757211939218e-01 5.366516591629147959e-01 2.204471499198444942e-02 5.095047523761880859e-01 5.762881440720359905e-01 5.080123395030847755e-01 2.241177166489752640e-02 4.754877438719359861e-01 5.496915124228780591e-01 3.728697682174420547e-01 2.675093228131065690e-02 3.431715857928964719e-01 4.233783558445889383e-01 3.106803401700850564e-01 3.222435495440896525e-02 2.750541937635484491e-01 3.726863431715857766e-01
