# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 1.114404178015757640e-01 3.746747277427976003e-02 7.926758641483919177e-02 2.125650656404482197e-01 nan nan nan nan nan nan nan nan 4.206080027524105036e-01 3.752885829122351580e-02 3.308189295990650591e-01 4.537229258347270089e-01
1.497487437185929596e-02 1.288590074944304109e-01 3.590341855274258032e-02 9.519093366210788776e-02 2.169344615682133603e-01 1.812201119141244321e-01 2.812413442198804375e-02 1.384979954379100819e-01 2.089665534560996574e-01 nan nan nan nan 5.245966834195574524e-01 3.476972179850279510e-02 4.449188311244024474e-01 5.554494739700416295e-01
1.994974874371859344e-02 1.526170229042004001e-01 4.609659889773257829e-02 1.118285680778225294e-01 2.750674230072599480e-01 2.087010629543056550e-01 2.729224690130533162e-02 1.727829126060947962e-01 2.411514512746452399e-01 nan nan nan nan 6.112108420048070201e-01 2.496422691975187791e-02 5.590187326497398912e-01 6.410617630053072613e-01
2.492462311557788746e-02 1.629257223897058460e-01 3.982685745056731980e-02 1.261032055186211420e-01 2.594471537031166619e-01 2.257214693461609689e-01 2.659758941203698920e-02 1.900960798769748827e-01 2.696213616973601179e-01 4.066213016815455328e-01 3.450985037471474004e-02 3.269430588339510280e-01 4.361720790404741144e-01 6.829561316522986258e-01 1.579745380774633112e-02 6.594853212295702649e-01 7.158823863911548679e-01
2.989949748743718494e-02 1.763955500356513550e-01 4.227899612981236843e-02 1.379315000595144614e-01 2.763155137735198719e-01 2.461649849734155460e-01 2.878862223446543994e-02 1.962340173500854990e-01 2.951547483032702091e-01 4.482668597227046914e-01 3.252849262228993399e-02 3.731938475302898350e-01 4.778837741893326996e-01 7.560448288378986970e-01 1.699631235167173987e-02 7.228583146164943019e-01 7.844485078715510706e-01
3.487437185929648242e-02 1.854429985738353659e-01 4.510650186006315288e-02 1.447142463643624199e-01 3.024529902771667667e-01 2.672612765721499306e-01 3.090088443421570158e-02 2.189532052743256296e-01 3.188145856020795366e-01 4.871869376695914799e-01 2.994937990599762234e-02 4.194446362266286976e-01 5.160922084594939951e-01 8.033538225398434429e-01 2.066738435055972406e-02 7.722409371853687921e-01 8.315441436448404167e-01
3.984924623115577991e-02 1.954455975279197621e-01 4.535080986355533722e-02 1.558364176919394828e-01 3.107093939593856269e-01 2.651086577740923711e-01 3.437223623960782015e-02 2.121955636313666016e-01 3.373954736699537604e-01 5.245235284277838250e-01 2.689914730692978886e-02 4.656954249229675047e-01 5.516989471882762786e-01 8.527215971720665255e-01 1.881332899861502816e-02 8.191285747024884545e-01 8.865040529993353235e-01
4.482412060301507739e-02 2.020433130347460415e-01 4.342505190361404394e-02 1.631148386107695025e-01 3.105357003751177403e-01 2.746039964220485796e-01 3.039649830229897501e-02 2.205816089981253170e-01 3.229254117690111281e-01 5.556257748995856449e-01 2.067026202263894802e-02 5.119462136193063673e-01 5.848621637647748450e-01 9.044427226949920406e-01 1.744869364891590835e-02 8.634921983652352750e-01 9.247917704211200407e-01
4.979899497487437487e-02 2.117663344409919934e-01 4.788221745158674492e-02 1.699382871412938312e-01 3.353023764141105922e-01 2.885798707389062856e-01 2.434723718537423059e-02 2.401544104324092599e-01 3.317837020969497952e-01 5.852215927264445838e-01 1.714114636928055352e-02 5.581970023156451743e-01 6.163793513334621110e-01 9.461006018057792621e-01 1.823770050007096286e-02 9.118290099439037011e-01 9.785383267884150138e-01
5.477386934673367236e-02 2.191084618254468541e-01 4.612541769145005882e-02 1.787682317906505447e-01 3.338383338117039134e-01 2.943244084325711274e-01 2.183492687465480100e-02 2.473756869778295508e-01 3.307019742780153426e-01 6.136763923032680923e-01 1.483426274418931171e-02 5.962576459143359431e-01 6.461670338870649788e-01 9.858282899243360209e-01 2.001279574094880914e-02 9.587189413740887511e-01 1.017045223152489131e+00
5.974874371859296984e-02 2.262768839857879910e-01 4.582684445785390609e-02 1.845913783989102108e-01 3.403037002519905818e-01 3.050959010130666060e-01 2.411723966377935999e-02 2.652713996749115899e-01 3.500234793881691897e-01 6.442713489676720195e-01 1.837617332125720052e-02 6.062480515832765482e-01 6.753436161273791427e-01 1.015278299257276196e+00 2.626238140395837153e-02 9.850510134023099384e-01 1.062896730913498233e+00
6.472361809045226733e-02 2.331016342739682390e-01 4.394199168970086555e-02 1.955520849770027714e-01 3.428752633337113775e-01 3.063341457033333382e-01 1.992058491413022797e-02 2.826423752058959682e-01 3.451193637387475754e-01 6.735811462912455472e-01 1.924252252912008604e-02 6.357950187523563335e-01 7.026312121084066220e-01 1.052682748085903341e+00 3.046165438285433624e-02 1.004241810503789356e+00 1.102162225836627929e+00
6.969849246231155093e-02 2.397868085960670470e-01 4.206389586538736292e-02 2.014856842875822618e-01 3.421143686918337590e-01 3.066602757882727071e-01 2.889350280642457094e-02 2.690551874441159397e-01 3.630052654505824816e-01 6.942909342728073030e-01 1.925456558969861065e-02 6.640821693546952176e-01 7.236774051265524310e-01 1.087777465253385811e+00 2.829138137758921423e-02 1.048223044660081538e+00 1.140350240794890002e+00
7.467336683417084842e-02 2.462398734801520273e-01 4.295482026091081845e-02 2.070101244783097427e-01 3.527164058682945580e-01 3.153197577863870449e-01 3.519903122643795734e-02 2.683061117359885617e-01 3.748143094078641435e-01 7.078898980381114203e-01 2.052052342328501353e-02 6.734156896891605459e-01 7.319787723203214913e-01 1.113728118877974183e+00 3.223966601436067947e-02 1.064339637798086713e+00 1.160094310274121909e+00
