# bkg	0sq	1sq	2sq	bkg-weight	0sq-weight	1sq-weight	2sq-weight
1.022470146417617798e-01 6.184211373329162598e-01 9.986376166343688965e-01 9.979683756828308105e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
2.503295242786407471e-01 9.478930234909057617e-01 9.986934065818786621e-01 9.990253448486328125e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
3.113624155521392822e-01 8.297806978225708008e-01 8.990247845649719238e-01 6.654124855995178223e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
3.567078113555908203e-01 9.276974946260452271e-02 9.708356261253356934e-01 5.343609452247619629e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
2.899158596992492676e-01 6.657879054546356201e-02 9.847191572189331055e-01 6.454547047615051270e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.506826877593994141e-01 5.111283063888549805e-01 9.996303319931030273e-01 9.994150400161743164e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
5.693173408508300781e-02 4.975652098655700684e-01 9.449096322059631348e-01 4.270826876163482666e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
6.493435800075531006e-02 1.168903633952140808e-01 1.590578556060791016e-01 9.822659492492675781e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
7.267709821462631226e-02 2.150172591209411621e-01 9.821798801422119141e-01 9.914950132369995117e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
7.637804150581359863e-01 5.804812908172607422e-01 8.728808164596557617e-01 7.645593881607055664e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
6.091061234474182129e-01 2.134201526641845703e-01 9.982175230979919434e-01 9.993663430213928223e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
3.115169405937194824e-01 7.333651185035705566e-01 9.995782971382141113e-01 9.652056097984313965e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.669705063104629517e-01 4.196770787239074707e-01 9.936624765396118164e-01 9.986697435379028320e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.419672489166259766e-01 3.462581634521484375e-01 8.899189233779907227e-01 9.878665208816528320e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.555066823959350586e-01 1.458341479301452637e-01 9.865521788597106934e-01 9.475966691970825195e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.303356736898422241e-01 6.035262346267700195e-02 6.093037724494934082e-01 7.746770977973937988e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.002667367458343506e-01 4.668245464563369751e-02 9.938377737998962402e-01 5.568931102752685547e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
5.163016915321350098e-01 3.751535415649414062e-01 9.996002316474914551e-01 5.204479694366455078e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
8.687248080968856812e-02 5.940396785736083984e-01 7.143275439739227295e-02 6.893863081932067871e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
9.208613038063049316e-01 1.730292588472366333e-01 9.998539686203002930e-01 6.287730932235717773e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.615603685379028320e-01 9.504701495170593262e-01 9.384011626243591309e-01 9.986091852188110352e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
6.012516617774963379e-01 5.034578442573547363e-01 7.894415855407714844e-01 7.614530920982360840e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
1.768940091133117676e-01 7.792908549308776855e-01 9.985522627830505371e-01 6.766989231109619141e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
4.680126160383224487e-02 5.290991663932800293e-01 9.987128973007202148e-01 2.765764594078063965e-01 1.036632333184057379e-07 3.283894270234772176e-09 3.283894270234772176e-09 3.283894270234772176e-09
