# thresholds		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
0.000000000000000000e+00 2.954053229019272808e-01 5.551115123125782702e-17 2.954053229019273363e-01 2.954053229019273363e-01 7.178194089878488227e-02 0.000000000000000000e+00 7.178194089878488227e-02 7.178194089878488227e-02 3.745256750966503567e-01 0.000000000000000000e+00 3.745256750966503567e-01 3.745256750966503567e-01 7.351138174608112807e-01 0.000000000000000000e+00 7.351138174608112807e-01 7.351138174608112807e-01
4.752376188094046953e-04 2.954061394553977871e-01 2.449660411352194700e-06 2.954053229019273363e-01 2.954134884366318436e-01 7.178214120851408864e-02 6.009291876274413868e-07 7.178194089878488227e-02 7.178394399607697374e-02 3.745267068836309332e-01 3.095360941696157027e-06 3.745256750966503567e-01 3.745359929664560106e-01 7.351158118925653628e-01 5.983295262479426499e-06 7.351138174608112807e-01 7.351337617783528788e-01
9.504752376188093906e-04 2.954126723572162438e-01 9.968398331342201430e-06 2.954053229019273363e-01 2.954379891041258865e-01 7.178374380374749619e-02 2.445362526870323950e-06 7.178194089878488227e-02 7.178995429424990526e-02 3.745349617764776040e-01 1.259594161028523065e-05 3.745256750966503567e-01 3.745669516931015020e-01 7.351317684830747101e-01 2.434776238781164316e-05 7.351138174608112807e-01 7.351936044723270669e-01
1.425712856428214140e-03 2.954207966068514990e-01 2.869589522132779191e-05 2.953803748385471217e-01 2.954706661455009931e-01 7.178674942259902214e-02 6.220945072572536714e-06 7.178194089878488227e-02 7.179797037404668514e-02 3.745504435286434175e-01 3.204371704882096587e-05 3.745256750966503567e-01 3.746082419398829022e-01 7.351576422818716372e-01 6.363213184333459300e-05 7.351131867627178629e-01 7.352734174690003233e-01
1.900950475237618781e-03 2.954387728227287901e-01 4.871135895660746811e-05 2.953967070403323292e-01 2.955360527697682427e-01 7.179115927406505560e-02 1.145077267897283588e-05 7.178194089878488227e-02 7.181401059263260722e-02 3.745731582880333366e-01 5.898200110594653696e-05 3.745256750966503567e-01 3.746908634145434402e-01 7.352015489704004647e-01 1.150800158807312895e-04 7.351138174608112807e-01 7.354331214742607647e-01
2.376188094047023639e-03 2.954492723634761231e-01 6.054395749635027948e-05 2.953967070403323292e-01 2.955601782002716948e-01 7.179677420887119188e-02 1.752992717280954789e-05 7.178194089878488227e-02 7.183006156654871133e-02 3.746020801686128499e-01 9.029480762808612547e-05 3.745256750966503567e-01 3.747735395809045356e-01 7.352452923829713161e-01 1.625472679987166711e-04 7.351138174608112807e-01 7.355523851791954115e-01
2.851425712856428280e-03 2.954892981081031489e-01 9.107737171092466339e-05 2.954053229019273363e-01 2.956829598277704862e-01 7.180760726247706338e-02 2.593766238124179792e-05 7.178194089878488227e-02 7.186018617349561322e-02 3.746578796963073166e-01 1.336012028334757475e-04 3.745256750966503567e-01 3.749287050142869893e-01 7.353490918990425174e-01 2.432353746759974603e-04 7.351138174608112807e-01 7.358522903841138163e-01
3.326663331665832921e-03 2.955219558549262437e-01 1.294866602451662111e-04 2.953967070403323292e-01 2.957730970021697492e-01 7.181764551013963827e-02 3.417909799708075918e-05 7.178194089878488227e-02 7.188230165623511747e-02 3.747095847873852525e-01 1.760504871357991162e-04 3.745256750966503567e-01 3.750426155663466043e-01 7.354409240690903404e-01 3.300669129691696725e-04 7.351138174608112807e-01 7.360724541623346884e-01
3.801900950475237562e-03 2.955595414946454169e-01 1.535747026841870048e-04 2.954053229019273363e-01 2.958712088719832600e-01 7.182889541025798408e-02 4.269553615782076765e-05 7.178194089878488227e-02 7.191652032773732106e-02 3.747675304020451348e-01 2.199152183648433491e-04 3.745256750966503567e-01 3.752188635445453113e-01 7.355448072541702631e-01 4.042454667250644832e-04 7.351138174608112807e-01 7.363725058731180884e-01
4.277138569284642637e-03 2.955813235389862514e-01 1.578833967018335117e-04 2.954053229019273363e-01 2.959612609398916128e-01 7.184337010592789508e-02 5.290134590115807233e-05 7.178194089878488227e-02 7.194877081743358826e-02 3.748420854918419476e-01 2.724804827074833800e-04 3.745256750966503567e-01 3.753849711815597234e-01 7.356523789032026750e-01 4.662914077506522242e-04 7.351138174608112807e-01 7.366529178589193982e-01
4.752376188094047278e-03 2.956244984630224115e-01 1.605554402511456759e-04 2.954461573480627323e-01 2.959604466196387729e-01 7.186107212148576395e-02 6.274650146289201562e-05 7.179195806248446499e-02 7.197904508977084892e-02 3.749332628907944831e-01 3.231868163715521112e-04 3.745772729747845475e-01 3.755408976139133492e-01 7.358001648728058619e-01 5.276170089333288762e-04 7.352135552848360067e-01 7.368323676598537153e-01
5.227613806903451919e-03 2.956801721153607954e-01 1.818793919441037709e-04 2.954624958686565828e-01 2.960257924871603219e-01 7.187778480559543770e-02 7.230358051825995687e-05 7.179596610235942922e-02 7.201542471128266620e-02 3.750193434725736519e-01 3.724082433053805792e-04 3.745979180980575918e-01 3.757282660641068639e-01 7.359543244342617863e-01 6.067634124940934253e-04 7.352534617829521446e-01 7.371130971611289384e-01
