# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 4.944641275465012920e-02 1.544269897231358851e-02 1.793622674933569375e-02 7.849867139061116050e-02
2.004008016032063962e-03 2.030668733392382852e-01 1.650770432833573512e-02 1.791408325952170144e-01 2.335031000885739727e-01
4.008016032064127925e-03 2.809145305668910853e-01 1.416302670665221808e-02 2.506643046944198594e-01 3.098981399468556108e-01
6.012024048096191453e-03 3.374446412754649738e-01 1.505576566550565799e-02 3.183126660761735893e-01 3.671390611160318951e-01
8.016032064128255849e-03 3.727302922940655683e-01 1.575165361722972307e-02 3.505314437555358542e-01 3.983613817537643986e-01
1.002004008016032024e-02 4.010739592559787181e-01 1.639734391730726312e-02 3.757750221434897897e-01 4.285872453498671408e-01
1.202404809619238291e-02 4.279450841452613341e-01 1.712436401085082327e-02 4.016829052258635846e-01 4.637953941541186897e-01
1.402805611222444730e-02 4.516718334809565749e-01 1.443623500975104931e-02 4.309123117803365655e-01 4.857174490699734393e-01
1.603206412825651170e-02 4.731620903454384353e-01 1.565798404159347498e-02 4.572630646589902481e-01 5.100752878653675992e-01
1.803607214428857436e-02 4.928476527900797488e-01 1.472427188389963809e-02 4.768600531443755730e-01 5.310008857395925874e-01
2.004008016032064049e-02 5.130978742249778790e-01 1.338344995403577264e-02 4.982285208148804490e-01 5.500442869796280387e-01
2.204408817635270315e-02 5.283990256864481427e-01 1.343420634976220593e-02 5.107395925597874031e-01 5.621124889282550496e-01
2.404809619238476581e-02 5.431576616474755870e-01 1.254285529101828618e-02 5.313330380868024339e-01 5.770593445527014698e-01
2.605210420841683194e-02 5.575620017714790766e-01 1.302598669785762046e-02 5.401904340124003001e-01 5.891275465013285917e-01
2.805611222444889460e-02 5.719220549158547939e-01 1.338135688174238620e-02 5.538086802480071125e-01 5.994242692648361626e-01
3.006012024048096073e-02 5.831488042515500236e-01 1.112465215427690772e-02 5.658768821966342344e-01 6.034100974313552079e-01
3.206412825651302340e-02 5.950620017714791654e-01 1.046361317661576376e-02 5.772807794508414414e-01 6.152568644818423582e-01
3.406813627254508953e-02 6.065987599645705775e-01 1.091022574329280140e-02 5.900132860938883672e-01 6.273250664304694801e-01
3.607214428857714872e-02 6.167515500442869447e-01 9.721628821971386308e-03 6.015279007971656711e-01 6.338573959255978663e-01
3.807615230460921485e-02 6.265721877767935766e-01 9.928682544620408973e-03 6.096102745792737476e-01 6.422719220549159003e-01
4.008016032064128098e-02 6.359499557130204872e-01 1.040419474300790549e-02 6.175819309123117273e-01 6.542294065544730364e-01
4.208416833667334017e-02 6.451284322409212013e-01 1.003210066765978202e-02 6.268821966341895369e-01 6.627546501328609452e-01
4.408817635270540630e-02 6.538640389725421942e-01 9.372485474473227912e-03 6.382860938883968549e-01 6.724977856510185870e-01
4.609218436873747243e-02 6.611824623560671466e-01 9.241133878369044499e-03 6.431576616474756758e-01 6.770372010628875614e-01
4.809619238476953162e-02 6.686558901682904121e-01 8.635116410742419216e-03 6.532329495128432750e-01 6.814658990256864390e-01
5.010020040080159776e-02 6.748007085916739589e-01 8.309977041704804182e-03 6.615367581930912122e-01 6.892161204605845581e-01
5.210420841683366389e-02 6.817316209034542940e-01 8.859914389521033468e-03 6.674047829937997944e-01 6.970770593445526631e-01
5.410821643286573002e-02 6.876550044286978691e-01 8.837229311926972364e-03 6.729406554472985302e-01 7.023914968999114272e-01
5.611222444889778921e-02 6.942205491585473620e-01 8.130430917484223266e-03 6.806908768821966493e-01 7.078166519043401772e-01
5.811623246492985534e-02 6.998228520814879783e-01 8.710839110422054915e-03 6.842338352524357514e-01 7.150132860938883672e-01
6.012024048096192147e-02 7.068534100974313006e-01 9.029420352492288637e-03 6.915411868910540383e-01 7.227635075287864863e-01
6.212424849699398066e-02 7.122453498671390548e-01 8.116880365917072612e-03 6.984056687333923819e-01 7.260850310008857278e-01
6.412825651302604679e-02 7.173604960141718445e-01 7.727221344279276358e-03 7.027236492471213847e-01 7.316209034543844636e-01
6.613226452905811292e-02 7.220770593445525742e-01 7.992971699313015238e-03 7.058237378210806545e-01 7.369353410097431167e-01
6.813627254509017905e-02 7.264836138175375657e-01 7.515456077467567303e-03 7.144596988485385491e-01 7.413640389725421054e-01
7.014028056112224518e-02 7.308680248007086711e-01 7.234485184960164073e-03 7.193312666076173700e-01 7.454605845881311366e-01
7.214428857715429744e-02 7.349202834366697079e-01 7.347135173946044498e-03 7.226527900797166115e-01 7.484499557130204206e-01
7.414829659318636357e-02 7.389946855624447419e-01 7.852544826584222440e-03 7.258635961027457562e-01 7.544286979627989886e-01
7.615230460921842970e-02 7.435341009743136054e-01 7.143326447260702622e-03 7.318423383525243242e-01 7.573073516386182868e-01
7.815631262525049583e-02 7.471877767936225823e-01 7.109439753110551735e-03 7.349424269264835941e-01 7.611824623560673464e-01
8.016032064128256196e-02 7.508968113374667741e-01 6.526969697668034975e-03 7.393711248892825827e-01 7.637289636846766872e-01
8.216432865731462809e-02 7.541519043401241351e-01 6.161154961062250898e-03 7.432462356067316422e-01 7.671612046058459145e-01
8.416833667334668034e-02 7.579495128432240936e-01 6.484262661924413904e-03 7.484499557130204206e-01 7.719220549158547495e-01
8.617234468937874647e-02 7.614813994685560861e-01 6.046642689776271333e-03 7.528786536758192982e-01 7.746899911426040619e-01
