# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 1.434302325581395532e-01 6.122954289116405019e-02 3.430232558139535010e-02 2.720930232558139705e-01
2.004008016032063962e-03 2.550581395348837654e-01 2.783183925588827295e-02 2.133720930232558266e-01 2.982558139534883801e-01
4.008016032064127925e-03 3.153488372093023462e-01 2.344285250761708045e-02 2.802325581395349041e-01 3.488372093023255904e-01
6.012024048096191453e-03 3.536046511627907174e-01 2.076778040818873586e-02 3.046511627906976494e-01 3.854651162790697638e-01
8.016032064128255849e-03 3.772674418604650692e-01 1.898137839562049831e-02 3.354651162790697749e-01 3.988372093023255793e-01
1.002004008016032024e-02 4.098255813953488591e-01 2.547075704755252107e-02 3.732558139534883912e-01 4.447674418604651292e-01
1.202404809619238291e-02 4.326162790697674621e-01 2.148560651185487877e-02 3.883720930232558155e-01 4.552325581395348930e-01
1.402805611222444730e-02 4.617441860465117398e-01 1.795711796061927670e-02 4.308139534883720922e-01 4.947674418604651181e-01
1.603206412825651170e-02 4.839534883720930658e-01 1.777054642303007095e-02 4.668604651162790442e-01 5.186046511627907529e-01
1.803607214428857436e-02 5.091279069767440379e-01 1.642593633654348614e-02 4.790697674418604723e-01 5.383720930232558377e-01
2.004008016032064049e-02 5.224999999999999645e-01 1.609121259473830431e-02 4.970930232558139483e-01 5.517441860465116532e-01
2.204408817635270315e-02 5.359302325581396520e-01 2.013307539140661920e-02 5.046511627906976605e-01 5.639534883720930258e-01
2.404809619238476581e-02 5.547674418604651159e-01 2.014314646171352918e-02 5.215116279069766936e-01 5.883720930232557711e-01
2.605210420841683194e-02 5.676162790697674154e-01 1.722746134965373252e-02 5.354651162790697860e-01 5.936046511627907085e-01
2.805611222444889460e-02 5.809302325581395809e-01 1.385820178180428332e-02 5.552325581395348708e-01 6.034883720930233064e-01
3.006012024048096073e-02 5.904069767441860739e-01 1.196954513825224456e-02 5.732558139534883468e-01 6.110465116279070186e-01
3.206412825651302340e-02 6.069767441860465240e-01 1.231131249541062705e-02 5.906976744186046568e-01 6.319767441860465462e-01
3.406813627254508953e-02 6.140116279069767202e-01 1.346642661415647924e-02 5.953488372093023173e-01 6.412790697674418672e-01
3.607214428857714872e-02 6.246511627906976560e-01 1.203979789570359775e-02 6.116279069767441845e-01 6.500000000000000222e-01
3.807615230460921485e-02 6.338372093023255660e-01 1.284817950542292697e-02 6.151162790697674021e-01 6.529069767441860739e-01
4.008016032064128098e-02 6.403488372093023573e-01 1.398784529928823531e-02 6.220930232558139483e-01 6.610465116279069520e-01
4.208416833667334017e-02 6.523255813953487969e-01 1.100051623745610697e-02 6.325581395348837122e-01 6.668604651162790553e-01
4.408817635270540630e-02 6.594186046511627541e-01 1.056413107324081016e-02 6.406976744186047013e-01 6.767441860465116532e-01
4.609218436873747243e-02 6.659302325581395454e-01 9.659564849274476089e-03 6.470930232558139705e-01 6.831395348837209225e-01
4.809619238476953162e-02 6.722674418604650537e-01 8.782919223808324447e-03 6.581395348837209003e-01 6.901162790697674687e-01
5.010020040080159776e-02 6.818604651162791797e-01 1.317806657349504355e-02 6.622093023255813948e-01 7.087209302325581106e-01
5.210420841683366389e-02 6.869186046511627231e-01 1.256473233490939916e-02 6.651162790697674465e-01 7.127906976744186052e-01
5.410821643286573002e-02 6.943023255813953742e-01 1.289282693900675215e-02 6.761627906976743763e-01 7.168604651162790997e-01
5.611222444889778921e-02 6.989534883720931457e-01 1.268934474209661503e-02 6.784883720930232620e-01 7.186046511627907085e-01
