# bkg-pred	mN=200GeV-pred	mN=300GeV-pred	mN=500GeV-pred	mN=700GeV-pred	mN=900GeV-pred	mN=1100GeV-pred
2.910382151603698730e-01 8.666178584098815918e-01 9.953284263610839844e-01 1.162581816315650940e-01 9.950783252716064453e-01 9.859895706176757812e-01 7.500728964805603027e-01
8.192625641822814941e-01 7.355067729949951172e-01 9.992579817771911621e-01 5.738697052001953125e-01 2.546402812004089355e-01 5.113060474395751953e-01 4.889024794101715088e-01
2.394704371690750122e-01 7.747085690498352051e-01 3.593336343765258789e-01 2.515873908996582031e-01 3.601092100143432617e-01 2.988802790641784668e-01 7.561260461807250977e-02
1.213424876332283020e-01 8.876005411148071289e-01 8.637479543685913086e-01 3.115252852439880371e-01 8.803098201751708984e-01 3.896459341049194336e-01 7.324082255363464355e-01
5.670189857482910156e-01 9.992214441299438477e-01 2.015466392040252686e-01 2.118553370237350464e-01 2.785793244838714600e-01 1.159022152423858643e-01 9.872382879257202148e-01
4.851424098014831543e-01 5.815688371658325195e-01 9.697227478027343750e-01 1.879480183124542236e-01 2.762974500656127930e-01 9.170918464660644531e-01 9.862397313117980957e-01
4.514230787754058838e-01 7.774718403816223145e-01 8.001397252082824707e-01 9.289881587028503418e-01 7.194801568984985352e-01 2.218213826417922974e-01 9.960447549819946289e-01
7.515054941177368164e-01 1.138205677270889282e-01 9.746400713920593262e-01 4.473547637462615967e-01 9.892916083335876465e-01 7.775775343179702759e-02 1.904074996709823608e-01
2.283570915460586548e-02 9.955204725265502930e-01 2.630375027656555176e-01 5.880100727081298828e-01 9.993315935134887695e-01 2.808373868465423584e-01 9.210814833641052246e-01
1.954266130924224854e-01 5.373787879943847656e-01 9.851546883583068848e-01 2.885444164276123047e-01 9.999887943267822266e-01 2.521519064903259277e-01 9.018022418022155762e-01
1.936634629964828491e-02 5.492742657661437988e-01 8.887416124343872070e-02 8.553881049156188965e-01 1.145299524068832397e-01 3.197027146816253662e-01 7.771685123443603516e-01
6.161667108535766602e-01 9.273351430892944336e-01 4.428686797618865967e-01 9.525535106658935547e-01 9.962425231933593750e-01 9.636480212211608887e-01 9.974272847175598145e-01
1.337410658597946167e-01 9.397336840629577637e-01 5.065227672457695007e-02 5.938376784324645996e-01 9.997897744178771973e-01 3.858413398265838623e-01 7.952517271041870117e-01
3.895980715751647949e-01 7.407630085945129395e-01 3.641743957996368408e-01 7.620177268981933594e-01 6.817782670259475708e-02 1.943587362766265869e-01 9.022773504257202148e-01
3.011103868484497070e-01 3.403759598731994629e-01 5.403080582618713379e-01 9.718496799468994141e-01 9.995648264884948730e-01 8.739945292472839355e-01 3.861996531486511230e-01
5.360845848917961121e-02 5.129355192184448242e-01 9.957658052444458008e-01 8.031751513481140137e-01 3.845786750316619873e-01 1.080986633896827698e-01 4.950344264507293701e-01
4.390627890825271606e-02 7.988625764846801758e-01 9.986544847488403320e-01 2.611258327960968018e-01 6.918090581893920898e-01 4.537883400917053223e-01 9.684764742851257324e-01
4.670883119106292725e-01 7.863111793994903564e-02 9.931496977806091309e-01 9.215722084045410156e-01 9.929869771003723145e-01 2.555380463600158691e-01 6.718111634254455566e-01
5.099213123321533203e-01 3.075275123119354248e-01 9.947779178619384766e-01 3.100086450576782227e-01 4.030079543590545654e-01 9.926152229309082031e-01 6.127724051475524902e-01
1.573854088783264160e-01 6.461649537086486816e-01 7.428632378578186035e-01 3.505565524101257324e-01 1.545293182134628296e-01 5.737537741661071777e-01 9.947882890701293945e-01
3.188328742980957031e-01 1.940882951021194458e-01 5.668087005615234375e-01 9.293324351310729980e-01 9.832505583763122559e-01 7.665800452232360840e-01 9.747599959373474121e-01
6.241672635078430176e-01 9.861359596252441406e-01 2.420942485332489014e-01 7.067672610282897949e-01 3.531640470027923584e-01 3.074679672718048096e-01 9.673887491226196289e-01
7.120547890663146973e-01 9.925938248634338379e-01 2.494548559188842773e-01 9.427024126052856445e-01 9.999450445175170898e-01 5.200063586235046387e-01 9.994982481002807617e-01
2.557910382747650146e-01 7.190338969230651855e-01 9.969389438629150391e-01 9.961126446723937988e-01 3.209360539913177490e-01 7.753975987434387207e-01 8.044774532318115234e-01
1.980322152376174927e-01 1.768239438533782959e-01 7.382442951202392578e-01 9.497640728950500488e-01 5.498670935630798340e-01 3.047457933425903320e-01 9.017822742462158203e-01
1.627361923456192017e-01 9.370774626731872559e-01 6.727113127708435059e-01 1.704247891902923584e-01 9.580305814743041992e-01 5.033598840236663818e-02 9.179360270500183105e-01
1.289217621088027954e-01 5.166926383972167969e-01 2.733787894248962402e-01 9.988015890121459961e-01 2.692194283008575439e-01 9.919651746749877930e-01 6.766385436058044434e-01
8.763871788978576660e-01 2.214918732643127441e-01 8.901873826980590820e-01 5.482100248336791992e-01 1.885479539632797241e-01 1.205936968326568604e-01 3.906561732292175293e-01
1.075312718749046326e-01 6.254554390907287598e-01 8.569991588592529297e-01 1.404025554656982422e-01 8.569864034652709961e-01 7.264707088470458984e-01 1.213784217834472656e-01
3.377940058708190918e-01 9.969961643218994141e-01 9.996050000190734863e-01 8.688361644744873047e-01 4.974801242351531982e-01 4.000968933105468750e-01 9.483614563941955566e-01
1.194788292050361633e-01 4.795371592044830322e-01 4.610087350010871887e-02 9.970362186431884766e-01 1.266324073076248169e-01 2.906398773193359375e-01 9.977927207946777344e-01
1.890748739242553711e-01 9.877285957336425781e-01 5.931330919265747070e-01 6.614118814468383789e-02 2.279231846332550049e-01 5.308783650398254395e-01 8.530275225639343262e-01
1.702470183372497559e-01 9.278561472892761230e-01 9.714424014091491699e-01 7.650795578956604004e-01 8.102159500122070312e-01 6.188776716589927673e-02 9.867284893989562988e-01
2.858925461769104004e-01 9.367163777351379395e-01 1.219304427504539490e-01 1.702985614538192749e-01 9.421340227127075195e-01 9.975562095642089844e-01 7.538942098617553711e-01
4.500312507152557373e-01 7.919125556945800781e-01 9.999052286148071289e-01 9.997661709785461426e-01 2.015680223703384399e-01 6.223351359367370605e-01 9.909399747848510742e-01
5.356871485710144043e-01 9.886228442192077637e-01 9.836513400077819824e-01 9.137091040611267090e-01 7.866984605789184570e-01 3.252550363540649414e-01 9.948434829711914062e-01
1.522868126630783081e-01 4.701758027076721191e-01 9.993610978126525879e-01 9.813634157180786133e-01 6.825407743453979492e-01 2.487765699625015259e-01 9.058511853218078613e-01
3.241684734821319580e-01 9.826107621192932129e-01 5.651049017906188965e-01 9.938842654228210449e-01 6.299408078193664551e-01 2.802396416664123535e-01 5.174322724342346191e-01
3.169311881065368652e-01 6.060403585433959961e-01 2.994287312030792236e-01 6.134327054023742676e-01 3.929015100002288818e-01 5.340416431427001953e-01 3.263347744941711426e-01
1.687441468238830566e-01 9.791972041130065918e-01 9.999935626983642578e-01 9.688134789466857910e-01 2.235679626464843750e-01 2.309489846229553223e-01 2.298063188791275024e-01
2.229171991348266602e-01 9.569822251796722412e-02 9.875950813293457031e-01 3.580982387065887451e-01 9.999909400939941406e-01 4.509886205196380615e-01 2.236421853303909302e-01
1.309000849723815918e-01 2.744187712669372559e-01 9.834522604942321777e-01 2.690183520317077637e-01 9.980079531669616699e-01 3.363325893878936768e-01 9.916282892227172852e-01
4.755168780684471130e-02 9.869443178176879883e-01 7.155007123947143555e-02 2.003981620073318481e-01 9.681051373481750488e-01 1.931086331605911255e-01 5.977198481559753418e-01
1.487590968608856201e-01 3.959180116653442383e-01 5.891380310058593750e-01 8.377445936203002930e-01 9.462971091270446777e-01 2.791164815425872803e-02 5.547679066658020020e-01
6.587525457143783569e-02 2.509462833404541016e-01 3.746210336685180664e-01 2.166893631219863892e-01 8.571911454200744629e-01 5.892349481582641602e-01 9.678243398666381836e-01
8.606753945350646973e-01 2.464752197265625000e-01 5.824011564254760742e-01 9.617328643798828125e-01 5.443594455718994141e-01 5.533013343811035156e-01 4.492692351341247559e-01
3.652908205986022949e-01 9.798251986503601074e-01 9.957054257392883301e-01 9.337576627731323242e-01 5.293930768966674805e-01 7.369616031646728516e-01 2.493765801191329956e-01
1.999846398830413818e-01 7.708154916763305664e-01 4.084739387035369873e-01 9.973881840705871582e-01 9.180622100830078125e-01 9.998857975006103516e-01 2.223236262798309326e-01
7.944173365831375122e-02 6.924996972084045410e-01 9.993046522140502930e-01 5.492197871208190918e-01 6.405394077301025391e-01 8.032599687576293945e-01 9.725337028503417969e-01
6.534766405820846558e-02 4.968025088310241699e-01 6.657008528709411621e-01 7.387259006500244141e-01 1.198754012584686279e-01 9.344513416290283203e-01 6.676704287528991699e-01
2.459948807954788208e-01 9.701428413391113281e-01 9.937858581542968750e-01 9.999275207519531250e-01 8.273150324821472168e-01 8.495281338691711426e-01 3.566322624683380127e-01
9.967347979545593262e-01 5.137009024620056152e-01 5.981554985046386719e-01 8.873132467269897461e-01 9.301458001136779785e-01 3.457227349281311035e-02 9.983167648315429688e-01
9.624378085136413574e-01 9.816277623176574707e-01 9.760984033346176147e-02 5.404748916625976562e-01 9.622170329093933105e-01 9.967834949493408203e-01 9.808943867683410645e-01
1.914023160934448242e-01 9.977666139602661133e-01 2.549259066581726074e-01 9.692097306251525879e-01 9.995784163475036621e-01 4.954799264669418335e-02 9.241933226585388184e-01
2.897595167160034180e-01 5.680800676345825195e-01 7.614639997482299805e-01 1.416483521461486816e-01 5.711972117424011230e-01 9.999672174453735352e-01 2.105778306722640991e-01
2.280793339014053345e-01 9.998699426651000977e-01 6.119851469993591309e-01 9.840872883796691895e-01 7.694970369338989258e-01 8.543587923049926758e-01 9.999028444290161133e-01
1.488359272480010986e-01 9.429610371589660645e-01 3.646861910820007324e-01 9.905943870544433594e-01 2.535207942128181458e-02 4.332888424396514893e-01 9.815976619720458984e-01
3.296637535095214844e-01 7.778580784797668457e-01 9.999853372573852539e-01 9.205055236816406250e-01 3.376908600330352783e-02 2.127377539873123169e-01 9.790634512901306152e-01
1.219090446829795837e-01 2.860499918460845947e-02 8.961141705513000488e-01 9.802748560905456543e-01 3.239783942699432373e-01 2.199857085943222046e-01 7.453868985176086426e-01
2.680495381355285645e-01 6.277297735214233398e-01 9.967113733291625977e-01 1.088105142116546631e-01 2.893578708171844482e-01 5.218725204467773438e-01 9.849497079849243164e-01
7.014335691928863525e-02 2.578703463077545166e-01 2.413411736488342285e-01 9.928989410400390625e-01 1.086891219019889832e-01 9.949198365211486816e-01 5.617464184761047363e-01
4.194544553756713867e-01 5.909864306449890137e-01 9.900909662246704102e-01 6.763433814048767090e-01 9.190877079963684082e-01 9.971460700035095215e-01 9.189200401306152344e-01
8.739148825407028198e-02 8.918816447257995605e-01 7.721987962722778320e-01 6.225156188011169434e-01 4.439252912998199463e-01 8.789390325546264648e-02 9.512107968330383301e-01
9.571961760520935059e-01 9.999328851699829102e-01 2.778752446174621582e-01 4.653403759002685547e-01 9.105822443962097168e-01 9.992743134498596191e-01 3.844441175460815430e-01
1.944780349731445312e-01 9.175376296043395996e-01 9.423242211341857910e-01 5.968952178955078125e-01 9.585495293140411377e-02 4.408981204032897949e-01 9.937857389450073242e-01
8.220349550247192383e-01 8.219598531723022461e-01 4.475086033344268799e-01 4.613069295883178711e-01 1.389852464199066162e-01 9.910812973976135254e-01 9.865170717239379883e-01
9.119333028793334961e-01 1.937019079923629761e-01 8.764485120773315430e-01 9.970521926879882812e-01 9.859575629234313965e-01 5.532727837562561035e-01 9.373330473899841309e-01
3.026811480522155762e-01 9.154438227415084839e-02 9.026558995246887207e-01 6.567988991737365723e-01 7.752205133438110352e-01 1.415699422359466553e-01 2.747655510902404785e-01
2.890648245811462402e-01 9.892413020133972168e-01 9.997351765632629395e-01 3.047133386135101318e-01 1.684304326772689819e-01 7.666686773300170898e-01 7.935553193092346191e-01
2.575791180133819580e-01 9.986674785614013672e-01 8.286364078521728516e-01 1.386066228151321411e-01 7.435050010681152344e-01 9.528869986534118652e-01 9.928606152534484863e-01
4.205045476555824280e-02 9.980295300483703613e-01 9.801457524299621582e-01 5.233082771301269531e-01 9.963936209678649902e-01 3.091609776020050049e-01 6.515491008758544922e-01
9.185578674077987671e-02 7.872361540794372559e-01 9.263315796852111816e-01 9.975588321685791016e-01 4.492997527122497559e-01 9.498799443244934082e-01 5.153999924659729004e-01
4.917708933353424072e-01 1.145096272230148315e-01 1.551529616117477417e-01 9.997668862342834473e-01 2.691897451877593994e-01 8.045346140861511230e-01 2.798517644405364990e-01
8.999233245849609375e-01 7.238740921020507812e-01 2.414600402116775513e-01 4.519162699580192566e-02 4.489735960960388184e-01 7.561053037643432617e-01 8.217005729675292969e-01
3.551176190376281738e-01 4.330023229122161865e-01 9.909790754318237305e-01 9.769053459167480469e-01 8.375015258789062500e-01 2.907291650772094727e-01 4.022226035594940186e-01
2.300800830125808716e-01 6.263225525617599487e-02 9.914610385894775391e-01 9.912579655647277832e-01 3.838236331939697266e-01 9.388667345046997070e-01 9.828901886940002441e-01
7.759402394294738770e-01 9.900734424591064453e-01 9.982331991195678711e-01 9.865854978561401367e-01 5.065279603004455566e-01 1.902665495872497559e-01 9.823566675186157227e-01
5.457010865211486816e-01 4.793684184551239014e-01 1.567482650279998779e-01 2.933807969093322754e-01 5.521724224090576172e-01 2.776689529418945312e-01 1.851243227720260620e-01
4.526797831058502197e-01 7.434247732162475586e-01 9.564207792282104492e-01 2.880868911743164062e-01 2.316332906484603882e-01 9.261975288391113281e-01 9.723807573318481445e-01
8.738725185394287109e-01 8.843135237693786621e-01 6.146296858787536621e-01 9.775381684303283691e-01 3.382732570171356201e-01 6.290137767791748047e-01 9.507015347480773926e-01
3.204559087753295898e-01 5.837361812591552734e-01 9.370026588439941406e-01 2.762866020202636719e-01 9.960964322090148926e-01 3.197906315326690674e-01 9.846330881118774414e-01
1.920431703329086304e-01 5.389342904090881348e-01 5.220161676406860352e-01 3.772120475769042969e-01 3.865464627742767334e-01 9.674845933914184570e-01 9.859883189201354980e-01
1.352523565292358398e-01 9.834126234054565430e-01 2.304533869028091431e-01 7.783007621765136719e-01 2.376872003078460693e-01 5.582081675529479980e-01 6.363261938095092773e-01
3.134289383888244629e-01 4.113205969333648682e-01 9.319429993629455566e-01 7.309822440147399902e-01 9.207311272621154785e-01 1.542937904596328735e-01 2.099982798099517822e-01
1.744045466184616089e-01 1.826413273811340332e-01 5.297998785972595215e-01 2.729832231998443604e-01 3.752895295619964600e-01 9.764434099197387695e-01 1.022243350744247437e-01
2.042304426431655884e-01 9.616467356681823730e-01 9.837454557418823242e-01 9.919846653938293457e-01 9.981495141983032227e-01 1.246232986450195312e-01 8.358425498008728027e-01
1.250728070735931396e-01 4.909111857414245605e-01 3.072371184825897217e-01 8.590658307075500488e-01 1.125226989388465881e-01 5.553982853889465332e-01 6.020489335060119629e-01
8.255280554294586182e-02 6.601935029029846191e-01 1.623363494873046875e-01 5.022996068000793457e-01 2.162409871816635132e-01 2.626281678676605225e-01 3.063385188579559326e-01
1.893755793571472168e-02 9.572958946228027344e-01 1.716672927141189575e-01 2.879891395568847656e-01 9.802175760269165039e-01 3.941911160945892334e-01 6.227802038192749023e-01
6.018841862678527832e-01 9.996643066406250000e-01 9.840967655181884766e-01 9.999934434890747070e-01 2.854371666908264160e-01 9.996016621589660645e-01 8.516752719879150391e-01
2.324267029762268066e-01 1.431526541709899902e-01 9.679944515228271484e-01 9.906123280525207520e-01 9.600624442100524902e-01 8.532484620809555054e-02 9.689544439315795898e-01
1.600513458251953125e-01 8.604341149330139160e-01 3.360504209995269775e-01 2.612659335136413574e-01 2.332301735877990723e-01 2.802116870880126953e-01 9.992797970771789551e-01
3.355204761028289795e-01 9.987927675247192383e-01 9.878302216529846191e-01 5.730356574058532715e-01 5.547507405281066895e-01 9.582931399345397949e-01 7.094639539718627930e-01
4.442961513996124268e-01 8.758994340896606445e-01 9.654302597045898438e-01 1.801986843347549438e-01 4.793769717216491699e-01 2.347754240036010742e-01 3.902218043804168701e-01
1.799574792385101318e-01 9.998970031738281250e-01 7.701395452022552490e-02 4.714409112930297852e-01 9.937347769737243652e-01 3.387591242790222168e-02 6.236726045608520508e-01
4.985350370407104492e-01 7.740525901317596436e-02 9.995794892311096191e-01 7.348656654357910156e-01 2.809092700481414795e-01 7.504063248634338379e-01 9.957886338233947754e-01
9.263932108879089355e-01 3.617488741874694824e-01 9.417288303375244141e-01 9.748476743698120117e-02 6.805641055107116699e-01 3.564907610416412354e-01 1.915456205606460571e-01
4.749732613563537598e-01 7.680234909057617188e-01 9.999045133590698242e-01 4.159263968467712402e-01 9.817179441452026367e-01 8.674638867378234863e-01 9.216810464859008789e-01
4.689349830150604248e-01 9.231523871421813965e-01 9.999856948852539062e-01 3.244763016700744629e-01 6.321805715560913086e-01 7.372508943080902100e-02 6.350506544113159180e-01
1.998861134052276611e-01 8.723409175872802734e-01 1.652521193027496338e-01 9.906058907508850098e-01 9.974591135978698730e-01 5.460151433944702148e-01 9.926407933235168457e-01
1.608584672212600708e-01 9.927392601966857910e-01 9.518913030624389648e-01 5.863788723945617676e-01 3.888745605945587158e-01 9.998705387115478516e-01 9.736019372940063477e-01
8.700151443481445312e-01 9.955703616142272949e-01 9.992615580558776855e-01 9.729173183441162109e-01 3.450939953327178955e-01 7.311869263648986816e-01 8.880872130393981934e-01
1.470461785793304443e-01 9.953788518905639648e-01 9.695921540260314941e-01 4.698052704334259033e-01 4.168972373008728027e-01 9.239926934242248535e-01 9.047241806983947754e-01
2.659023404121398926e-01 9.700499773025512695e-01 9.985740184783935547e-01 9.515457153320312500e-01 9.965184926986694336e-01 1.997120827436447144e-01 8.080299496650695801e-01
4.278280735015869141e-01 5.219150781631469727e-01 9.964436888694763184e-01 9.014989137649536133e-01 9.557840824127197266e-01 1.326464414596557617e-01 2.337725013494491577e-01
4.045329242944717407e-02 9.817657470703125000e-01 6.435208916664123535e-01 2.621548175811767578e-01 9.999338388442993164e-01 7.462728023529052734e-02 1.143369078636169434e-01
7.329497337341308594e-01 8.395858407020568848e-01 3.108846843242645264e-01 2.343596071004867554e-01 8.704926073551177979e-02 6.858268380165100098e-02 5.232372283935546875e-01
6.916928887367248535e-01 6.627865433692932129e-01 9.998542070388793945e-01 7.261602878570556641e-01 3.410459756851196289e-01 8.649927377700805664e-02 9.911440610885620117e-01
6.095549836754798889e-02 8.589648455381393433e-02 9.995042085647583008e-01 6.996589303016662598e-01 2.465295940637588501e-01 1.728081554174423218e-01 8.035269379615783691e-01
6.459306478500366211e-01 9.172806739807128906e-01 9.995961785316467285e-01 9.979993700981140137e-01 4.075276553630828857e-01 5.327424407005310059e-01 8.133286833763122559e-01
6.030588597059249878e-02 9.188778996467590332e-01 2.126298546791076660e-01 2.135703414678573608e-01 9.599924683570861816e-01 4.581537246704101562e-01 9.726564884185791016e-01
1.280234903097152710e-01 9.827341437339782715e-01 6.096249222755432129e-01 9.642986059188842773e-01 9.835603237152099609e-01 1.820954829454421997e-01 5.462493374943733215e-02
9.571746587753295898e-01 6.428611874580383301e-01 9.663790464401245117e-01 8.540916442871093750e-01 9.992800354957580566e-01 7.075958698987960815e-02 4.546046853065490723e-01
2.108650654554367065e-01 1.169097051024436951e-01 9.945704340934753418e-01 9.998936653137207031e-01 5.409208312630653381e-02 1.440156549215316772e-01 7.096797823905944824e-01
6.335072517395019531e-01 2.968329489231109619e-01 3.705995082855224609e-01 9.997251629829406738e-01 9.993962049484252930e-01 9.916222095489501953e-01 9.778000116348266602e-01
2.358997911214828491e-01 8.682394027709960938e-01 6.877638697624206543e-01 9.377521872520446777e-01 1.293242424726486206e-01 9.996516704559326172e-01 7.806402444839477539e-01
2.191593199968338013e-01 9.534649848937988281e-01 9.988149404525756836e-01 9.831086993217468262e-01 1.268255412578582764e-01 7.070137858390808105e-01 3.305104970932006836e-01
2.715874612331390381e-01 9.890852570533752441e-01 9.792527556419372559e-01 9.219059944152832031e-01 2.200661152601242065e-01 2.006178200244903564e-01 9.966149926185607910e-01
5.813946127891540527e-01 7.449406385421752930e-01 9.771407842636108398e-01 8.205547928810119629e-01 7.729908227920532227e-01 8.539694547653198242e-01 5.729474425315856934e-01
2.658779919147491455e-01 1.863531023263931274e-01 9.671477079391479492e-01 7.702875733375549316e-01 8.821370601654052734e-01 9.914060831069946289e-01 9.802085161209106445e-01
1.476593762636184692e-01 9.875941872596740723e-01 8.705173134803771973e-01 8.932003378868103027e-01 6.983460783958435059e-01 5.447697043418884277e-01 9.789499044418334961e-01
1.996768862009048462e-01 5.362864732742309570e-01 9.525737166404724121e-01 4.734265804290771484e-01 5.096799135208129883e-01 5.005438327789306641e-01 9.651287794113159180e-01
8.412662148475646973e-02 9.703590273857116699e-01 9.977626800537109375e-01 8.746821880340576172e-01 2.578646838665008545e-01 2.346231788396835327e-01 9.893542528152465820e-01
4.153466597199440002e-02 3.355048596858978271e-01 9.956218600273132324e-01 1.982154697179794312e-01 9.838802218437194824e-01 9.974697828292846680e-01 9.921518564224243164e-01
1.300694048404693604e-01 7.422029376029968262e-01 9.828731417655944824e-01 1.748686134815216064e-01 1.972611248493194580e-01 3.151042461395263672e-01 9.992146492004394531e-01
2.629485428333282471e-01 3.992124497890472412e-01 9.085511416196823120e-02 2.279408127069473267e-01 9.990090131759643555e-01 4.870701432228088379e-01 6.852692365646362305e-01
6.628373265266418457e-01 3.715850114822387695e-01 5.480895638465881348e-01 6.586525589227676392e-02 2.460173331201076508e-02 9.999126195907592773e-01 9.848654270172119141e-01
1.569222807884216309e-01 4.794266819953918457e-01 7.034224271774291992e-01 9.935769438743591309e-01 1.727598905563354492e-01 9.877104163169860840e-01 5.655894875526428223e-01
4.918742924928665161e-02 9.803769588470458984e-01 3.220072686672210693e-01 7.371044158935546875e-01 1.716915369033813477e-01 3.084481954574584961e-01 9.813641905784606934e-01
4.022584259510040283e-01 9.991967082023620605e-01 2.526656091213226318e-01 9.993686079978942871e-01 6.325238943099975586e-01 4.263626039028167725e-01 9.990718364715576172e-01
3.759173452854156494e-01 9.886358976364135742e-01 9.690986275672912598e-01 9.608520269393920898e-01 2.296012938022613525e-01 6.506115198135375977e-01 9.371330738067626953e-01
1.704028844833374023e-01 9.999375343322753906e-01 9.995204210281372070e-01 9.998289346694946289e-01 4.511572718620300293e-01 1.722338497638702393e-01 5.813450813293457031e-01
2.365576624870300293e-01 4.811499714851379395e-01 9.979251623153686523e-01 4.599526822566986084e-01 2.614094913005828857e-01 2.545167505741119385e-01 9.625251889228820801e-01
2.039456814527511597e-01 4.207617342472076416e-01 9.998475313186645508e-01 8.089716434478759766e-01 7.813299894332885742e-01 2.404665499925613403e-01 9.838908314704895020e-01
2.943468093872070312e-01 8.714711666107177734e-01 9.184145331382751465e-01 9.971912503242492676e-01 9.994769692420959473e-01 2.276488393545150757e-01 1.748874783515930176e-01
4.042425155639648438e-01 9.991552829742431641e-01 9.999563694000244141e-01 6.547655463218688965e-01 5.712667703628540039e-01 9.176779389381408691e-01 9.561625123023986816e-01
8.139167726039886475e-02 9.855007529258728027e-01 9.708205461502075195e-01 7.692611217498779297e-02 9.959490299224853516e-01 1.533190757036209106e-01 7.292082905769348145e-01
1.085829138755798340e-01 2.118760496377944946e-01 9.991024732589721680e-01 3.311365842819213867e-01 8.395086526870727539e-01 2.254504263401031494e-01 6.373087167739868164e-01
2.079639285802841187e-01 2.935214936733245850e-01 9.328177571296691895e-01 5.446759611368179321e-02 5.231523513793945312e-01 7.587692737579345703e-01 9.938535690307617188e-01
3.548501431941986084e-02 9.763934016227722168e-01 9.610407948493957520e-01 4.034554362297058105e-01 1.238232702016830444e-01 1.569600105285644531e-01 9.990723133087158203e-01
1.407641768455505371e-01 7.101101279258728027e-01 9.808862805366516113e-01 4.225052893161773682e-01 9.966840147972106934e-01 8.275349438190460205e-02 2.332529276609420776e-01
7.686418890953063965e-01 9.096382260322570801e-01 3.086721897125244141e-01 3.053269982337951660e-01 9.179983139038085938e-01 7.097075581550598145e-01 9.950868487358093262e-01
6.873679161071777344e-02 6.906189322471618652e-01 2.045111656188964844e-01 9.997468590736389160e-01 9.656846523284912109e-01 5.552075505256652832e-01 9.941747784614562988e-01
8.038220405578613281e-01 5.762100815773010254e-01 9.143223762512207031e-01 1.980352103710174561e-01 9.041581749916076660e-01 5.241060256958007812e-01 9.988558292388916016e-01
2.944301255047321320e-02 9.831843972206115723e-01 2.645988762378692627e-01 9.764417409896850586e-01 6.119070202112197876e-02 2.821918427944183350e-01 1.365950703620910645e-01
4.198778867721557617e-01 5.502898693084716797e-01 9.830626249313354492e-01 9.941376447677612305e-01 9.985560774803161621e-01 4.276255965232849121e-01 9.999089241027832031e-01
6.768429875373840332e-01 6.133520007133483887e-01 9.867416024208068848e-01 9.982610344886779785e-01 1.673269122838973999e-01 2.869518101215362549e-01 8.700287938117980957e-01
4.841846227645874023e-01 2.486029267311096191e-02 1.190557852387428284e-01 8.324056863784790039e-01 9.781275987625122070e-01 1.764778643846511841e-01 9.523811936378479004e-01
2.983467094600200653e-02 7.867527604103088379e-01 9.214074164628982544e-02 4.165711104869842529e-01 2.342008799314498901e-01 6.967905908823013306e-02 9.473589658737182617e-01
1.001907587051391602e-01 3.896770775318145752e-01 9.989294409751892090e-01 6.357215642929077148e-01 9.438669681549072266e-01 7.723841071128845215e-01 3.554748296737670898e-01
2.382778227329254150e-01 1.720454543828964233e-01 3.923217654228210449e-01 4.728572070598602295e-01 2.310255765914916992e-01 7.001451253890991211e-01 4.073858857154846191e-01
2.483399026095867157e-02 9.847204685211181641e-01 7.571793198585510254e-01 1.022805795073509216e-01 4.580702483654022217e-01 2.534999549388885498e-01 9.911419153213500977e-01
1.182708423584699631e-02 9.996240139007568359e-01 9.997686743736267090e-01 9.942312240600585938e-01 1.894350796937942505e-01 9.980687499046325684e-01 9.937914013862609863e-01
8.112186193466186523e-01 5.298919081687927246e-01 3.924684524536132812e-01 1.274458318948745728e-01 7.419587373733520508e-01 7.650204002857208252e-02 9.976794123649597168e-01
2.823313772678375244e-01 9.182063937187194824e-01 3.530858159065246582e-01 8.944034576416015625e-01 2.995708882808685303e-01 4.978329539299011230e-01 9.193021059036254883e-01
4.526973366737365723e-01 8.961578458547592163e-02 4.081093072891235352e-01 9.561070799827575684e-01 9.853656291961669922e-01 3.290202915668487549e-01 9.085729718208312988e-01
7.611329853534698486e-02 4.313511252403259277e-01 8.694160580635070801e-01 9.915830492973327637e-01 1.787685155868530273e-01 9.993853569030761719e-01 6.248679757118225098e-01
1.479186117649078369e-01 4.874645173549652100e-01 8.131604790687561035e-01 9.962349534034729004e-01 9.978048205375671387e-01 8.653260469436645508e-01 6.753253340721130371e-01
1.556764394044876099e-01 6.634049415588378906e-01 9.158259630203247070e-01 8.305645585060119629e-01 8.746680617332458496e-01 3.299198150634765625e-01 9.866859912872314453e-01
5.889530777931213379e-01 7.220245599746704102e-01 9.991914629936218262e-01 9.968205690383911133e-01 1.178127378225326538e-01 8.622045069932937622e-02 9.621540904045104980e-01
6.184673681855201721e-02 9.938253164291381836e-01 8.125430941581726074e-01 3.235256075859069824e-01 1.917175948619842529e-01 9.511204957962036133e-01 9.909976720809936523e-01
6.147620081901550293e-01 3.504584133625030518e-01 9.758607149124145508e-01 4.023409485816955566e-01 2.622328102588653564e-01 9.676517844200134277e-01 8.133366703987121582e-01
1.999197453260421753e-01 9.999339580535888672e-01 9.872546792030334473e-01 9.900001883506774902e-01 3.956665471196174622e-02 2.780411541461944580e-01 9.933702945709228516e-01
7.299221754074096680e-01 9.995843768119812012e-01 5.088371634483337402e-01 4.354155063629150391e-01 6.543106436729431152e-01 9.978323578834533691e-01 8.831927776336669922e-01
8.879305124282836914e-01 2.526791989803314209e-01 5.686069726943969727e-01 5.534375309944152832e-01 2.564847767353057861e-01 7.943639755249023438e-01 7.792181372642517090e-01
