# FPR	mN=200GeV-mean	mN=200GeV-std	mN=200GeV-min	mN=200GeV-max	mN=300GeV-mean	mN=300GeV-std	mN=300GeV-min	mN=300GeV-max	mN=500GeV-mean	mN=500GeV-std	mN=500GeV-min	mN=500GeV-max	mN=700GeV-mean	mN=700GeV-std	mN=700GeV-min	mN=700GeV-max	mN=900GeV-mean	mN=900GeV-std	mN=900GeV-min	mN=900GeV-max	mN=1100GeV-mean	mN=1100GeV-std	mN=1100GeV-min	mN=1100GeV-max
2.064128256513025894e-01 6.336798336798337150e-01 3.936233091147722102e-03 6.277046277046277600e-01 6.394856394856395232e-01 6.831061831061830958e-01 3.520554336832945174e-03 6.768306768306768806e-01 6.898436898436898224e-01 7.742280742280742700e-01 4.479320231753871479e-03 7.666127666127665607e-01 7.795487795487795468e-01 7.881804881804882479e-01 7.005437214210977724e-03 7.770077770077770118e-01 8.018788018788018945e-01 7.530145530145531119e-01 1.059976470823345042e-02 7.351197351197351626e-01 7.753907753907753886e-01 6.632016632016631830e-01 1.440786462918494312e-02 6.354046354046354317e-01 6.965426965426965156e-01
2.084168336673346555e-01 6.359359359359360031e-01 3.734694245298826598e-03 6.302456302456302950e-01 6.409486409486409020e-01 6.848771848771849635e-01 3.426676456015553904e-03 6.787556787556787707e-01 6.915376915376915123e-01 7.757834757834757289e-01 4.174291994986681700e-03 7.689227689227688955e-01 7.809347809347809699e-01 7.897512897512898311e-01 6.888150763680643898e-03 7.783167783167783682e-01 8.038808038808038514e-01 7.548779548779549486e-01 1.039946973926236286e-02 7.373527373527373197e-01 7.773927773927773455e-01 6.657580657580658423e-01 1.454815744132424878e-02 6.381766381766381668e-01 7.000077000076999623e-01
2.104208416833667217e-01 6.376992376992376421e-01 3.669245558246613231e-03 6.322476322476322519e-01 6.424886424886424585e-01 6.865557865557864181e-01 3.420060508765326683e-03 6.798336798336798159e-01 6.930006930006930022e-01 7.772079772079771853e-01 4.170277537815922884e-03 7.703857703857703854e-01 7.823977823977823487e-01 7.912142912142912099e-01 7.045927798391604137e-03 7.798567798567798137e-01 8.056518056518056081e-01 7.566104566104565610e-01 1.020502038678894677e-02 7.399707399707399214e-01 7.790867790867790355e-01 6.679217679217679393e-01 1.431621951487463580e-02 6.411026411026411465e-01 7.019327019327019634e-01
2.124248496993987878e-01 6.396088396088395189e-01 3.673186157082108765e-03 6.344036344036344532e-01 6.447216447216447266e-01 6.883267883267883969e-01 3.673323355844881812e-03 6.806806806806806609e-01 6.946946946946946921e-01 7.788326788326788153e-01 4.184732812732483778e-03 7.716947716947717417e-01 7.846307846307846168e-01 7.927619927619927731e-01 7.184499188809586462e-03 7.817047817047817482e-01 8.084238084238084543e-01 7.582505582505580932e-01 1.044180098557267837e-02 7.413567413567413444e-01 7.814737814737814370e-01 6.704396704396703432e-01 1.455195525414339046e-02 6.437976437976438149e-01 7.056287056287056103e-01
2.144288577154308539e-01 6.414568414568415644e-01 4.101755868988985268e-03 6.350966350966350538e-01 6.474936474936474617e-01 6.900746900746901336e-01 3.729857024559105668e-03 6.827596827596827955e-01 6.961576961576961819e-01 7.802186802186802383e-01 4.164138250596076396e-03 7.727727727727727869e-01 7.861707861707861733e-01 7.941787941787942229e-01 7.139530849135007802e-03 7.828597828597828601e-01 8.096558096558096329e-01 7.599368599368599986e-01 1.059544841981413868e-02 7.419727419727419893e-01 7.830907830907830602e-01 6.725186725186725889e-01 1.480036825560707148e-02 6.444136444136444597e-01 7.074767074767074337e-01
2.164328657314629201e-01 6.431123431123431100e-01 3.957451898991998750e-03 6.370216370216370549e-01 6.488796488796488848e-01 6.917609917609917058e-01 3.804528533059031107e-03 6.842226842226841743e-01 6.981596981596981388e-01 7.818356818356818616e-01 4.259440758556574946e-03 7.742357742357742767e-01 7.877107877107877298e-01 7.957418957418957994e-01 7.053396188414901707e-03 7.843227843227843499e-01 8.107338107338107891e-01 7.614691614691614374e-01 1.070815019360706229e-02 7.431277431277431011e-01 7.842457842457842832e-01 6.746900746900748036e-01 1.482993497267344300e-02 6.464156464156464166e-01 7.096327096327096351e-01
2.184368737474949584e-01 6.450450450450450068e-01 4.173347346392190967e-03 6.387926387926388117e-01 6.511126511126511529e-01 6.935088935088934425e-01 3.995584373952463554e-03 6.859166859166858643e-01 7.003927003927004069e-01 7.835604835604836893e-01 4.704755113650364862e-03 7.753907753907753886e-01 7.899437899437899979e-01 7.973896973896974494e-01 7.298620364813147160e-03 7.853237853237853283e-01 8.127358127358127460e-01 7.633710633710634186e-01 1.079553436829359427e-02 7.445907445907445910e-01 7.860167860167860399e-01 6.770770770770770941e-01 1.497309213979370474e-02 6.482636482636482400e-01 7.124047124047123702e-01
2.204408817635270246e-01 6.468699468699469213e-01 4.098610741117419097e-03 6.404096404096404349e-01 6.533456533456533100e-01 6.951720951720952169e-01 3.923650727327124624e-03 6.877646877646877988e-01 7.020867020867020969e-01 7.848309848309849013e-01 4.877843964980822442e-03 7.763917763917763670e-01 7.921767921767921550e-01 7.987987987987987815e-01 7.302839287761310645e-03 7.868637868637868849e-01 8.142758142758143025e-01 7.649880649880650418e-01 1.095970798152386995e-02 7.459767459767460140e-01 7.884037884037884414e-01 6.791714791714791311e-01 1.503980042922669312e-02 6.504966504966505081e-01 7.149457149457149052e-01
2.224448897795590907e-01 6.485793485793485136e-01 4.042240033619048413e-03 6.419496419496419914e-01 6.545776545776545996e-01 6.969353969353970779e-01 3.687564156220900745e-03 6.908446908446908008e-01 7.042427042427041872e-01 7.860706860706859755e-01 4.807056282753221534e-03 7.775467775467775899e-01 7.933317933317933779e-01 8.001078001077999158e-01 7.193225040614354901e-03 7.887887887887887750e-01 8.152768152768152810e-01 7.665973665973665474e-01 1.063960527662036193e-02 7.482867482867482378e-01 7.896357896357896200e-01 6.813351813351813391e-01 1.498609238646637747e-02 6.532686532686532432e-01 7.173327173327173067e-01
2.244488977955911568e-01 6.501732501732501168e-01 3.825098469679171290e-03 6.440286440286440151e-01 6.562716562716562896e-01 6.984830984830983081e-01 3.809877907535211619e-03 6.920766920766920904e-01 7.060137060137060550e-01 7.875028875028875497e-01 4.683864746889702252e-03 7.795487795487795468e-01 7.942557942557942896e-01 8.016555016555017010e-01 7.163527848917135635e-03 7.906367906367905984e-01 8.165858165858166373e-01 7.683298683298682707e-01 1.052493037688174461e-02 7.501347501347501723e-01 7.910987910987911098e-01 6.835835835835836205e-01 1.472434161184311800e-02 6.565026565026564898e-01 7.191037191037190635e-01
2.264529058116232230e-01 6.515669515669516576e-01 3.904055774868965458e-03 6.455686455686455716e-01 6.580426580426580463e-01 6.998844998844997445e-01 3.935781185575693876e-03 6.933856933856933358e-01 7.079387079387079451e-01 7.887733887733888727e-01 4.606098009406285956e-03 7.808577808577809032e-01 7.960267960267960463e-01 8.029106029106027886e-01 7.165824255312380070e-03 7.918687918687918881e-01 8.176638176638176825e-01 7.697081697081697982e-01 1.047228223346184997e-02 7.512127512127512174e-01 7.918687918687918881e-01 6.854007854007855283e-01 1.458020602922343971e-02 6.583506583506583132e-01 7.201817201817202196e-01
2.284569138276552891e-01 6.530299530299530364e-01 3.930844503800896145e-03 6.468006468006467502e-01 6.598136598136598030e-01 7.013013013013013053e-01 4.083589302487053950e-03 6.942326942326941808e-01 7.094017094017094349e-01 7.901670901670900804e-01 4.519117397769589414e-03 7.823977823977823487e-01 7.972587972587972249e-01 8.042119042119042494e-01 7.271029653748609968e-03 7.924847924847925329e-01 8.192038192038192390e-01 7.713790713790713571e-01 1.027161690397971304e-02 7.526757526757527073e-01 7.931007931007930667e-01 6.874181874181874985e-01 1.457549628451707685e-02 6.602756602756603144e-01 7.221067221067221098e-01
2.304609218436873552e-01 6.549549549549549265e-01 3.799070185697303766e-03 6.489566489566489516e-01 6.615076615076614930e-01 7.027181027181026440e-01 4.135241086130358491e-03 6.958496958496958040e-01 7.107877107877107470e-01 7.914837914837915545e-01 4.537127854825983610e-03 7.840147840147839720e-01 7.984137984137984478e-01 8.056672056672056215e-01 7.128460694277045234e-03 7.942557942557942896e-01 8.205128205128204844e-01 7.731962731962732649e-01 1.020785522284247890e-02 7.554477554477554424e-01 7.951027951027951346e-01 6.896819896819896822e-01 1.475504921824176939e-02 6.625856625856625381e-01 7.249557249557249117e-01
2.324649298597194214e-01 6.568337568337568877e-01 3.746676896285760887e-03 6.508046508046507750e-01 6.632016632016631830e-01 7.044583044583044851e-01 3.927577611163946512e-03 6.980056980056980054e-01 7.122507122507122368e-01 7.927927927927929108e-01 4.624365899179965801e-03 7.851697851697851949e-01 7.997227997227996932e-01 8.072303072303071980e-01 7.306268665541275180e-03 7.960267960267960463e-01 8.224378224378224855e-01 7.749441749441748906e-01 1.026794222330696185e-02 7.573727573727573326e-01 7.971817971817971582e-01 6.917224917224917835e-01 1.472193145040128805e-02 6.649726649726649397e-01 7.271887271887271798e-01
2.344689378757514875e-01 6.582890582890583708e-01 3.620936296366758338e-03 6.520366520366520646e-01 6.646646646646646728e-01 7.059367059367058772e-01 3.650973083877168297e-03 6.993916993916994285e-01 7.130977130977130818e-01 7.940324940324942071e-01 4.642849246107027227e-03 7.866327866327866847e-01 8.009548009548009828e-01 8.086394086394086411e-01 7.565374142084093333e-03 7.968737968737968913e-01 8.237468237468237309e-01 7.765226765226765915e-01 1.018295377947831329e-02 7.593747593747594005e-01 7.985677985677985813e-01 6.937783937783936761e-01 1.451509455655490381e-02 6.673596673596673412e-01 7.284977284977285361e-01
2.364729458917835536e-01 6.596827596827596896e-01 3.862311888609124000e-03 6.529606529606529763e-01 6.660506660506660959e-01 7.072380072380072269e-01 3.601834470989768392e-03 7.010857010857011185e-01 7.142527142527143047e-01 7.952490952490952614e-01 4.607983385061248036e-03 7.878647878647878633e-01 8.021868021868021614e-01 8.099022099022098464e-01 7.360401877002199951e-03 7.981057981057980699e-01 8.242088242088242422e-01 7.776853776853777100e-01 9.965832944393212059e-03 7.608377608377608903e-01 7.992607992607992928e-01 6.955801955801954595e-01 1.442860020995799346e-02 6.692846692846692314e-01 7.298837298837298482e-01
2.384769539078156197e-01 6.612689612689611751e-01 3.947100856222794316e-03 6.538846538846538881e-01 6.677446677446677858e-01 7.088704088704088635e-01 3.342628240818279212e-03 7.029337029337029419e-01 7.150997150997151497e-01 7.966966966966966268e-01 4.728337678754771130e-03 7.885577885577885748e-01 8.034958034958035178e-01 8.110726110726108606e-01 7.474577974613431236e-03 7.988757988757988482e-01 8.258258258258258655e-01 7.791483791483791999e-01 9.965000002124971973e-03 7.619157619157619354e-01 8.006468006468006049e-01 6.976360976360975741e-01 1.443080052304095313e-02 6.715176715176714994e-01 7.322707322707322497e-01
2.404809619238476859e-01 6.630707630707630695e-01 4.289263699698094359e-03 6.552706552706553111e-01 6.703626703626703875e-01 7.104104104104104200e-01 3.464738232364750030e-03 7.040117040117039870e-01 7.164857164857164618e-01 7.979055979055978964e-01 4.844669596744826529e-03 7.897127897127896867e-01 8.046508046508046297e-01 8.124047124047123480e-01 7.446114475294226057e-03 8.004158004158004047e-01 8.269038269038269107e-01 7.808500808500807855e-01 9.995455298692159860e-03 7.635327635327635587e-01 8.020328020328020280e-01 6.996072996072995043e-01 1.467613387842983501e-02 6.733656733656733229e-01 7.348887348887348514e-01
2.424849699398797520e-01 6.647647647647648705e-01 4.237390565069473584e-03 6.568106568106567567e-01 6.719796719796720108e-01 7.119735119735118856e-01 3.369613459816776270e-03 7.060137060137060550e-01 7.177177177177177514e-01 7.993223993223994572e-01 5.039453564838071442e-03 7.907137907137906652e-01 8.061908061908061862e-01 8.137907137907138821e-01 7.231291189897716409e-03 8.024178024178024726e-01 8.282898282898283338e-01 7.824054824054824664e-01 9.951225535765953478e-03 7.653807653807653821e-01 8.034188034188034511e-01 7.018865018865019234e-01 1.453720669250271359e-02 6.758296758296757911e-01 7.369677369677369860e-01
2.444889779559117904e-01 6.664510664510664428e-01 4.257735254404731995e-03 6.587356587356587578e-01 6.736736736736737008e-01 7.133749133749133220e-01 3.484319422922016896e-03 7.071687071687071668e-01 7.192577192577193079e-01 8.006160006160005782e-01 5.171769083627391142e-03 7.919457919457919548e-01 8.081928081928081431e-01 8.150458150458149698e-01 7.220374039310604140e-03 8.038808038808038514e-01 8.295218295218295124e-01 7.838376838376837075e-01 1.002131967076168133e-02 7.666897666897667385e-01 8.048048048048047631e-01 7.036729036729035824e-01 1.474643751129815945e-02 6.772926772926772809e-01 7.392777392777393208e-01
2.464929859719438565e-01 6.679679679679682014e-01 4.396353769413197631e-03 6.599676599676599364e-01 6.752906752906753240e-01 7.149457149457150162e-01 3.551198138939008937e-03 7.089397089397089236e-01 7.211057211057211314e-01 8.018095018095017235e-01 5.089635195055430480e-03 7.928697928697928665e-01 8.090398090398089881e-01 8.163009163009162794e-01 7.274127625757772012e-03 8.050358050358050743e-01 8.311388311388311356e-01 7.853622853622853617e-01 9.980662536983679264e-03 7.683837683837684285e-01 8.064218064218063864e-01 7.054593054593054635e-01 1.484839425626230912e-02 6.788326788326788375e-01 7.412797412797412777e-01
2.484969939879759226e-01 6.694617694617694958e-01 4.115299352581856286e-03 6.622776622776622713e-01 6.769076769076769473e-01 7.164857164857163507e-01 3.418491242076418437e-03 7.113267113267113251e-01 7.227227227227227546e-01 8.030338030338031174e-01 4.966952621196619490e-03 7.941017941017941562e-01 8.104258104258104112e-01 8.177023177023177158e-01 7.264519612227470641e-03 8.070378070378070312e-01 8.329098329098328923e-01 7.867636867636866871e-01 9.735200462145680508e-03 7.702317702317702519e-01 8.074228074228074759e-01 7.070532070532070668e-01 1.470746823450684061e-02 6.812966812966813057e-01 7.426657426657427008e-01
2.505010020040079888e-01 6.708092708092707745e-01 3.914876561591906085e-03 6.643566643566644059e-01 6.778316778316778590e-01 7.181566181566181317e-01 3.525905749450804118e-03 7.130977130977130818e-01 7.250327250327249784e-01 8.042735042735043027e-01 4.728763996267463035e-03 7.954107954107954015e-01 8.114268114268113896e-01 8.189266189266188878e-01 7.073721781002529838e-03 8.083468083468083876e-01 8.335258335258335372e-01 7.881342881342880968e-01 9.341810423507677583e-03 7.722337722337722088e-01 8.079618079618079429e-01 7.091476091476091037e-01 1.440111630652617970e-02 6.836066836066836405e-01 7.438207438207438127e-01
2.525050100200400549e-01 6.723800723800723578e-01 4.360380495532137531e-03 6.654346654346654510e-01 6.806036806036805942e-01 7.196735196735196682e-01 3.973711305662164413e-03 7.146377146377146383e-01 7.278817278817278913e-01 8.055209055209054947e-01 4.646117267438455017e-03 7.963347963347963132e-01 8.127358127358127460e-01 8.203434203434204486e-01 6.957058159974538296e-03 8.095018095018094995e-01 8.342188342188342487e-01 7.896049896049894823e-01 9.313839683778768821e-03 7.733117733117733650e-01 8.090398090398089881e-01 7.111881111881112050e-01 1.440439927984604913e-02 6.848386848386848191e-01 7.449757449757449246e-01
2.545090180360721210e-01 6.738661738661738676e-01 4.426700875521397995e-03 6.667436667436666964e-01 6.819896819896820173e-01 7.211596211596212891e-01 3.927162453374511211e-03 7.155617155617155500e-01 7.292677292677293144e-01 8.066220066220065599e-01 4.752246135004395584e-03 7.974127974127973584e-01 8.136598136598136577e-01 8.214984214984214494e-01 6.989961642175060788e-03 8.104258104258104112e-01 8.354508354508354273e-01 7.913451913451913233e-01 9.342099196087976995e-03 7.747747747747747438e-01 8.104258104258104112e-01 7.130823130823129574e-01 1.472203616068378136e-02 6.863016863016863089e-01 7.478247478247478375e-01
2.565130260521041872e-01 6.753753753753753974e-01 4.704124963004414559e-03 6.675906675906675414e-01 6.839146839146839074e-01 7.225071225071225678e-01 4.037888736589283385e-03 7.166397166397165952e-01 7.308077308077307599e-01 8.079464079464079296e-01 4.889329059395907014e-03 7.983367983367983811e-01 8.153538153538153477e-01 8.226765226765226924e-01 7.231405976462155702e-03 8.110418110418110560e-01 8.366828366828367169e-01 7.927080927080927264e-01 9.481924046504351666e-03 7.757757757757757222e-01 8.120428120428120344e-01 7.149149149149148785e-01 1.502094482438909133e-02 6.875336875336874876e-01 7.504427504427504392e-01
2.585170340681362533e-01 6.769153769153769540e-01 4.845801499603639116e-03 6.685146685146685641e-01 6.851466851466851971e-01 7.239624239624239399e-01 3.926467909493845145e-03 7.185647185647185964e-01 7.324247324247323832e-01 8.090013090013090657e-01 4.958619629069425938e-03 7.994147994147994263e-01 8.168168168168168375e-01 8.240625240625240044e-01 7.074664664258660703e-03 8.125818125818126125e-01 8.377608377608377621e-01 7.939477939477939117e-01 9.478831452051529952e-03 7.766997766997767449e-01 8.129668129668129462e-01 7.166628166628166152e-01 1.482598641944363541e-02 6.894586894586894887e-01 7.516747516747517288e-01
2.605210420841683194e-01 6.783783783783783328e-01 5.075987346444964417e-03 6.700546700546700096e-01 6.873796873796873541e-01 7.255794255794255632e-01 3.950404133929876112e-03 7.199507199507199084e-01 7.341957341957342509e-01 8.102795102795102844e-01 4.869114953103598556e-03 8.008778008778009161e-01 8.185108185108185275e-01 8.252945252945252941e-01 7.009160139888578542e-03 8.139678139678139246e-01 8.383768383768384069e-01 7.953799953799952638e-01 9.390739477372796185e-03 7.781627781627781237e-01 8.142758142758143025e-01 7.185955185955185121e-01 1.463857129419825383e-02 6.920766920766920904e-01 7.533687533687534188e-01
2.625250501002003856e-01 6.800800800800802515e-01 5.080931634228770533e-03 6.713636713636713660e-01 6.889966889966889774e-01 7.270655270655270730e-01 3.803554402665713062e-03 7.224147224147223767e-01 7.355817355817355629e-01 8.115115115115114630e-01 4.812899036752296342e-03 8.022638022638022282e-01 8.193578193578193725e-01 8.267498267498268882e-01 7.165807707268514321e-03 8.152768152768152810e-01 8.399938399938400302e-01 7.969507969507968470e-01 9.276512173617331228e-03 7.799337799337798804e-01 8.157388157388157923e-01 7.206129206129207043e-01 1.444416365967647956e-02 6.946946946946946921e-01 7.549857549857549310e-01
2.645290581162324517e-01 6.817663817663817127e-01 5.330991769728959592e-03 6.722106722106722110e-01 6.908446908446908008e-01 7.286132286132285252e-01 4.013506679508007172e-03 7.234157234157234662e-01 7.375067375067374531e-01 8.129822129822128485e-01 4.993833449036925304e-03 8.038038038038037847e-01 8.212828212828212626e-01 8.282128282128281560e-01 7.293984453257716834e-03 8.162008162008161927e-01 8.414568414568414090e-01 7.984753984753985012e-01 9.427199646984112807e-03 7.810887810887811034e-01 8.170478170478170377e-01 7.225456225456226012e-01 1.440757862537755257e-02 6.963116963116963154e-01 7.563717563717563541e-01
2.665330661322645178e-01 6.833910833910833427e-01 5.318225362563515878e-03 6.747516747516747460e-01 6.927696927696928020e-01 7.301686301686303171e-01 3.899588299239110326e-03 7.244167244167244446e-01 7.388157388157388095e-01 8.141834141834142224e-01 4.937596540797441376e-03 8.054208054208054079e-01 8.226688226688226857e-01 8.295680295680296634e-01 7.164914056144410827e-03 8.181258181258180828e-01 8.429198429198428988e-01 8.000385000385001888e-01 9.212726977317385949e-03 7.833217833217833714e-01 8.182028182028181496e-01 7.244013244013243202e-01 1.437188646427580395e-02 6.986216986216986502e-01 7.582967582967582443e-01
2.685370741482965840e-01 6.847000847000848101e-01 5.276702410326804087e-03 6.763686763686763692e-01 6.939246939246939139e-01 7.315854315854315448e-01 4.118525310652418336e-03 7.255717255717255565e-01 7.404327404327404327e-01 8.151613151613151809e-01 5.057943931635468064e-03 8.058828058828059193e-01 8.241318241318241755e-01 8.306075306075306752e-01 7.261760466737904318e-03 8.187418187418187276e-01 8.439208439208438772e-01 8.010703010703009719e-01 9.154285884317596433e-03 7.845537845537845500e-01 8.192038192038192390e-01 7.260260260260259502e-01 1.429190503491030266e-02 7.000847000847001400e-01 7.596827596827596674e-01
2.705410821643286501e-01 6.861553861553861822e-01 5.122380568401680052e-03 6.780626780626780592e-01 6.950796950796950258e-01 7.329868329868330923e-01 3.990810812745458624e-03 7.271887271887271798e-01 7.411257411257411443e-01 8.161623161623161593e-01 5.074562124197094792e-03 8.067298067298067643e-01 8.249788249788250205e-01 8.317471317471317738e-01 7.194828027204624304e-03 8.197428197428197061e-01 8.450758450758451001e-01 8.024948024948024283e-01 9.054436402424793917e-03 7.861707861707861733e-01 8.207438207438207955e-01 7.280126280126280047e-01 1.425957646498797124e-02 7.021637021637021636e-01 7.618387618387618687e-01
2.725450901803607162e-01 6.874566874566873098e-01 5.054748628858004265e-03 6.795256795256795490e-01 6.963116963116963154e-01 7.343112343112342399e-01 3.812903555881342124e-03 7.283437283437282916e-01 7.418957418957419225e-01 8.173943173943174489e-01 5.047382945856572316e-03 8.077308077308077428e-01 8.258258258258258655e-01 8.327866327866327856e-01 7.277236499955803614e-03 8.208978208978209290e-01 8.463078463078462788e-01 8.036729036729035602e-01 9.076610868581250907e-03 7.870947870947870850e-01 8.214368214368213961e-01 7.298914298914299659e-01 1.424024568534515943e-02 7.042427042427041872e-01 7.633017633017632475e-01
2.745490981963927823e-01 6.892892892892892309e-01 5.205433011098927094e-03 6.811426811426811723e-01 6.980826980826980721e-01 7.358897358897358298e-01 4.128094703651392916e-03 7.297297297297297147e-01 7.439747439747439461e-01 8.187649187649188587e-01 4.849421813346440138e-03 8.091168091168091658e-01 8.267498267498267772e-01 8.341803341803339933e-01 7.190772480364412966e-03 8.222068222068221743e-01 8.474628474628475017e-01 8.052591052591052678e-01 8.951731702688637410e-03 7.888657888657888417e-01 8.222068222068221743e-01 7.320320320320321539e-01 1.385250217807026257e-02 7.078617078617078784e-01 7.651497651497651820e-01
2.765531062124248485e-01 6.908369908369909052e-01 5.431257074294785700e-03 6.826826826826827288e-01 6.996996996996996954e-01 7.373219373219372930e-01 4.076381458322437742e-03 7.313467313467313380e-01 7.454377454377454360e-01 8.199507199507198862e-01 4.824292946907519399e-03 8.105798105798105446e-01 8.281358281358280893e-01 8.352352352352351295e-01 7.222246019184267764e-03 8.230538230538230193e-01 8.488488488488488137e-01 8.064372064372065108e-01 8.972594009248742800e-03 7.898667898667898202e-01 8.232848232848233305e-01 7.338954338954338796e-01 1.395866986853455324e-02 7.098637098637098353e-01 7.676907676907677169e-01
2.785571142284569146e-01 6.924770924770925484e-01 5.590841918261989056e-03 6.839916839916839741e-01 7.014707014707014521e-01 7.389851389851389563e-01 4.216455596466984340e-03 7.327327327327327611e-01 7.472087472087471927e-01 8.212520212520212359e-01 4.916947824893767513e-03 8.115808115808116341e-01 8.294448294448294456e-01 8.366058366058366502e-01 7.194955756272930839e-03 8.245168245168245091e-01 8.501578501578501701e-01 8.079772079772080673e-01 8.816411304955041814e-03 7.914837914837914434e-01 8.249788249788250205e-01 7.357742357742357298e-01 1.390231005977986788e-02 7.118657118657119032e-01 7.694617694617694736e-01
2.805611222444889807e-01 6.941094941094940740e-01 5.434067336548762707e-03 6.858396858396857976e-01 7.030877030877030753e-01 7.406175406175407039e-01 4.259322439501050418e-03 7.354277354277354295e-01 7.494417494417494607e-01 8.222838222838222411e-01 4.846235835365418285e-03 8.125048125048125458e-01 8.304458304458304241e-01 8.377300377300377354e-01 7.048531699832859439e-03 8.259028259028259322e-01 8.508508508508508816e-01 8.091861091861091149e-01 8.809727511820124313e-03 7.931777931777931334e-01 8.265958265958266438e-01 7.374451374451375107e-01 1.384031350614443531e-02 7.144837144837145049e-01 7.716177716177715640e-01
2.825651302605209914e-01 6.956802956802956572e-01 5.403167333000641337e-03 6.872256872256872207e-01 7.054747054747054769e-01 7.420189420189420293e-01 4.229288372024571190e-03 7.371217371217371195e-01 7.506737506737506394e-01 8.234465234465234706e-01 4.663872480395594294e-03 8.137368137368137244e-01 8.309078309078309355e-01 8.387079387079386938e-01 6.924704729663447127e-03 8.273658273658273110e-01 8.517748517748517934e-01 8.105798105798106556e-01 8.624214871748600228e-03 7.947177947177946900e-01 8.279818279818279558e-01 7.390313390313389963e-01 1.379607609805197886e-02 7.164087164087163950e-01 7.730037730037729871e-01
2.845691382765530575e-01 6.973126973126972938e-01 5.523219334036364760e-03 6.889966889966889774e-01 7.068607068607068999e-01 7.434588434588433881e-01 4.316134213391715872e-03 7.388927388927388762e-01 7.530607530607530409e-01 8.245861245861245692e-01 4.623782495826095351e-03 8.154308154308154144e-01 8.322938322938322475e-01 8.399014399014399501e-01 6.861462992635155092e-03 8.290598290598291120e-01 8.523908523908524382e-01 8.117810117810118076e-01 8.464700801696870697e-03 7.964117964117963799e-01 8.289058289058288675e-01 7.409409409409409841e-01 1.394012762546032076e-02 7.184107184107184629e-01 7.753907753907753886e-01
2.865731462925851236e-01 6.990913990913990572e-01 5.646731229757191890e-03 6.902286902286902670e-01 7.080927080927080786e-01 7.447601447601448488e-01 4.533833582220848056e-03 7.398167398167397879e-01 7.550627550627551088e-01 8.257796257796256034e-01 4.803620042166960660e-03 8.163548163548163261e-01 8.336028336028336039e-01 8.410564410564409510e-01 6.827506123734578686e-03 8.300608300608300905e-01 8.533918533918534166e-01 8.130746130746130396e-01 8.593167195217996795e-03 7.976437976437976696e-01 8.305228305228304908e-01 7.428197428197428343e-01 1.386963552994046299e-02 7.201817201817202196e-01 7.770077770077770118e-01
2.885771543086171897e-01 7.006237006237007181e-01 5.347487652273727812e-03 6.923076923076922906e-01 7.093247093247093682e-01 7.460152460152460474e-01 4.408447744819435528e-03 7.408947408947409441e-01 7.559867559867560205e-01 8.268422268422268573e-01 4.830526048779827317e-03 8.172788172788172378e-01 8.343728343728343821e-01 8.420728420728419428e-01 6.767426334735585601e-03 8.311388311388311356e-01 8.542388542388542616e-01 8.144529144529144560e-01 8.547775044936737135e-03 7.993377993377993596e-01 8.319858319858319806e-01 7.445753445753445776e-01 1.364152800907532208e-02 7.225687225687226212e-01 7.786247786247786351e-01
2.905811623246492559e-01 7.021252021252022413e-01 5.374390255472000048e-03 6.936166936166936470e-01 7.110957110957111249e-01 7.473704473704473328e-01 4.525934575106795206e-03 7.418957418957419225e-01 7.575267575267575770e-01 8.278971278971279935e-01 4.752651595201546134e-03 8.182028182028181496e-01 8.356048356048355608e-01 8.432663432663431990e-01 6.568900893671223741e-03 8.324478324478324920e-01 8.551628551628551733e-01 8.158543158543158924e-01 8.437132132444421714e-03 8.010318010318010495e-01 8.333718333718334037e-01 7.461076461076461275e-01 1.372905326902109854e-02 7.235697235697235996e-01 7.800107800107800582e-01
2.925851703406813220e-01 7.036883036883037068e-01 5.566929838015277805e-03 6.950796950796950258e-01 7.128667128667128816e-01 7.488411488411488293e-01 4.444952413151807315e-03 7.435897435897436125e-01 7.587587587587587556e-01 8.290829290829291320e-01 4.395355677107797010e-03 8.199738199738200173e-01 8.359898359898360054e-01 8.445522445522444244e-01 6.556392652406205744e-03 8.335258335258335372e-01 8.564718564718564187e-01 8.172095172095172888e-01 8.369766694234618415e-03 8.022638022638022282e-01 8.346808346808346490e-01 7.476476476476476840e-01 1.376338629667188396e-02 7.254177254177254230e-01 7.818587818587818816e-01
2.945891783567133881e-01 7.050743050743051299e-01 5.793435851700122312e-03 6.963116963116963154e-01 7.144067144067144381e-01 7.501578501578500813e-01 4.657715499964094202e-03 7.448987448987448579e-01 7.605297605297605124e-01 8.300993300993301238e-01 4.425629245922988071e-03 8.210518210518210624e-01 8.369908369908369838e-01 8.456610456610457183e-01 6.528880073374550286e-03 8.349118349118349602e-01 8.577808577808577750e-01 8.183953183953184274e-01 8.513524229725151840e-03 8.028028028028028062e-01 8.357588357588358052e-01 7.492954492954493340e-01 1.374145928441435592e-02 7.276507276507276911e-01 7.838607838607838385e-01
