# thresholds	B-mean	B-std	B-min	B-max	0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
0.000000000000000000e+00 5.555519999999998618e+03 9.094947017729282379e-13 5.555519999999999527e+03 5.555519999999999527e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598333351747872300e+01 0.000000000000000000e+00 1.598333351747872300e+01 1.598333351747872300e+01 7.560932072994025077e+01 0.000000000000000000e+00 7.560932072994025077e+01 7.560932072994025077e+01 9.240028178319148822e+01 1.421085471520200372e-14 9.240028178319147401e+01 9.240028178319147401e+01
4.752376188094046953e-04 5.555519999999998618e+03 9.094947017729282379e-13 5.555519999999999527e+03 5.555519999999999527e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598333351747872300e+01 0.000000000000000000e+00 1.598333351747872300e+01 1.598333351747872300e+01 7.560932072994025077e+01 0.000000000000000000e+00 7.560932072994025077e+01 7.560932072994025077e+01 9.240028178319148822e+01 1.421085471520200372e-14 9.240028178319147401e+01 9.240028178319147401e+01
9.504752376188093906e-04 5.555288770498626036e+03 3.728463678167276973e-01 5.554595081994505563e+03 5.555519999999999527e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598333351747872300e+01 0.000000000000000000e+00 1.598333351747872300e+01 1.598333351747872300e+01 7.560932072994025077e+01 0.000000000000000000e+00 7.560932072994025077e+01 7.560932072994025077e+01 9.240028178319148822e+01 1.421085471520200372e-14 9.240028178319147401e+01 9.240028178319147401e+01
1.425712856428214140e-03 5.554826311495878144e+03 9.972400567972885543e-01 5.552745245983517634e+03 5.555519999999999527e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598333351747872300e+01 0.000000000000000000e+00 1.598333351747872300e+01 1.598333351747872300e+01 7.560932072994025077e+01 0.000000000000000000e+00 7.560932072994025077e+01 7.560932072994025077e+01 9.240028178319148822e+01 1.421085471520200372e-14 9.240028178319147401e+01 9.240028178319147401e+01
1.900950475237618781e-03 5.554225114792307977e+03 1.715467344513164960e+00 5.550895409972529706e+03 5.555519999999999527e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598333351747872300e+01 0.000000000000000000e+00 1.598333351747872300e+01 1.598333351747872300e+01 7.560932072994025077e+01 0.000000000000000000e+00 7.560932072994025077e+01 7.560932072994025077e+01 9.240028178319148822e+01 1.421085471520200372e-14 9.240028178319147401e+01 9.240028178319147401e+01
2.376188094047023639e-03 5.553346442687088711e+03 2.533414407463785434e+00 5.548583114958793885e+03 5.555519999999999527e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598333351747872300e+01 0.000000000000000000e+00 1.598333351747872300e+01 1.598333351747872300e+01 7.560932072994025077e+01 0.000000000000000000e+00 7.560932072994025077e+01 7.560932072994025077e+01 9.240028178319148822e+01 1.421085471520200372e-14 9.240028178319147401e+01 9.240028178319147401e+01
2.851425712856428280e-03 5.551496606676100782e+03 4.015944559703680028e+00 5.542571147923083117e+03 5.555519999999999527e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598333351747872300e+01 0.000000000000000000e+00 1.598333351747872300e+01 1.598333351747872300e+01 7.560932072994025077e+01 0.000000000000000000e+00 7.560932072994025077e+01 7.560932072994025077e+01 9.240028178319148822e+01 1.421085471520200372e-14 9.240028178319147401e+01 9.240028178319147401e+01
3.326663331665832921e-03 5.550109229667859836e+03 4.876914689919486179e+00 5.539796393906601224e+03 5.555519999999999527e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598333351747872300e+01 0.000000000000000000e+00 1.598333351747872300e+01 1.598333351747872300e+01 7.560855156085855810e+01 2.307507245069473703e-03 7.560162903912335253e+01 7.560932072994025077e+01 9.239951261410979555e+01 2.307507245065210186e-03 9.239259009237458997e+01 9.240028178319147401e+01
3.801900950475237562e-03 5.548259393656870998e+03 6.280084282220007807e+00 5.534709344876383511e+03 5.555519999999999527e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598333351747872300e+01 0.000000000000000000e+00 1.598333351747872300e+01 1.598333351747872300e+01 7.560855156085855810e+01 2.307507245069473703e-03 7.560162903912335253e+01 7.560932072994025077e+01 9.239951261410979555e+01 2.307507245065210186e-03 9.239259009237458997e+01 9.240028178319147401e+01
4.277138569284642637e-03 5.545993344543409876e+03 7.943532706144675437e+00 5.529159836843419725e+03 5.555519999999999527e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598256434839703743e+01 2.307507245064677193e-03 1.597564182666184074e+01 1.598333351747872300e+01 7.560855156085855810e+01 2.307507245069473703e-03 7.560162903912335253e+01 7.560932072994025077e+01 9.239874344502808867e+01 3.076676326753613726e-03 9.239259009237458997e+01 9.240028178319147401e+01
4.752376188094047278e-03 5.543819787230499060e+03 9.658752708804019704e+00 5.524997705818695977e+03 5.554132622991758581e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598102601023365921e+01 3.524775539055966054e-03 1.597564182666184074e+01 1.598333351747872300e+01 7.560855156085855810e+01 2.307507245069473703e-03 7.560162903912335253e+01 7.560932072994025077e+01 9.239720510686473176e+01 5.102090488605312557e-03 9.238489840155770594e+01 9.240028178319147401e+01
5.227613806903451919e-03 5.541461246316491270e+03 1.090697572410985217e+01 5.519910656788478263e+03 5.553670163989011598e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598102601023365921e+01 3.524775539055966054e-03 1.597564182666184074e+01 1.598333351747872300e+01 7.560778239177686544e+01 3.076676326759297548e-03 7.560162903912335253e+01 7.560932072994025077e+01 9.239643593778302488e+01 5.159743058539075986e-03 9.238489840155770594e+01 9.240028178319147401e+01
5.702851425712856560e-03 5.539056459502205144e+03 1.178172739449091999e+01 5.517598361774743353e+03 5.552282786980769743e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598102601023365921e+01 3.524775539055966054e-03 1.597564182666184074e+01 1.598333351747872300e+01 7.560778239177686544e+01 3.076676326759297548e-03 7.560162903912335253e+01 7.560932072994025077e+01 9.239643593778302488e+01 5.159743058539075986e-03 9.238489840155770594e+01 9.240028178319147401e+01
6.178089044522261201e-03 5.536559180887370530e+03 1.278763952115344615e+01 5.512048853741779567e+03 5.551357868975276688e+03 8.076275357725053450e-01 1.110223024625156540e-16 8.076275357725052340e-01 8.076275357725052340e-01 1.598102601023365921e+01 3.524775539055966054e-03 1.597564182666184074e+01 1.598333351747872300e+01 7.560701322269517277e+01 4.925085189644536239e-03 7.559393734830648270e+01 7.560932072994025077e+01 9.239566676870133222e+01 7.049551078113561013e-03 9.237720671074082190e+01 9.240028178319147401e+01
6.653326663331665843e-03 5.533460705568966659e+03 1.462431085231277095e+01 5.506499345708814872e+03 5.550432950969782723e+03 8.068583666908171192e-01 2.307507245064310732e-03 7.999358449556241979e-01 8.076275357725052340e-01 1.598025684115197009e+01 3.768143552122530694e-03 1.597564182666184074e+01 1.598333351747872300e+01 7.560624405361349432e+01 5.102090488607883417e-03 7.559393734830648270e+01 7.560932072994025077e+01 9.239335926145626843e+01 7.256326604009702072e-03 9.237720671074082190e+01 9.240028178319147401e+01
7.128564282141070484e-03 5.530038508948638992e+03 1.676814103425202873e+01 5.496787706651127337e+03 5.549508032964287850e+03 8.068583666908171192e-01 2.307507245064310732e-03 7.999358449556241979e-01 8.076275357725052340e-01 1.598025684115197009e+01 3.768143552122530694e-03 1.597564182666184074e+01 1.598333351747872300e+01 7.560624405361349432e+01 5.102090488607883417e-03 7.559393734830648270e+01 7.560932072994025077e+01 9.239335926145626843e+01 7.256326604009702072e-03 9.237720671074082190e+01 9.240028178319147401e+01
7.603801900950475125e-03 5.525968869724464639e+03 1.989267279366338315e+01 5.485226231582451874e+03 5.548120655956047813e+03 8.068583666908171192e-01 2.307507245064310732e-03 7.999358449556241979e-01 8.076275357725052340e-01 1.598025684115197009e+01 3.768143552122530694e-03 1.597564182666184074e+01 1.598333351747872300e+01 7.560547488453178744e+01 5.159743058542253132e-03 7.559393734830648270e+01 7.560932072994025077e+01 9.239259009237458997e+01 6.879657411385435226e-03 9.237720671074082190e+01 9.240028178319147401e+01
8.079039519759880633e-03 5.522130460001664687e+03 2.208966783858972249e+01 5.475977051527511321e+03 5.546270819945058975e+03 8.068583666908171192e-01 2.307507245064310732e-03 7.999358449556241979e-01 8.076275357725052340e-01 1.597871850298859364e+01 5.102090488604133812e-03 1.596795013584495848e+01 1.598333351747872300e+01 7.560316737728672365e+01 6.705460595152114983e-03 7.559393734830648270e+01 7.560932072994025077e+01 9.238874424696612664e+01 9.262022244230774456e-03 9.236951501992395208e+01 9.240028178319147401e+01
8.554277138569285274e-03 5.518477033879963528e+03 2.346673011371294137e+01 5.469502625489053571e+03 5.544420983934071046e+03 8.068583666908171192e-01 2.307507245064310732e-03 7.999358449556241979e-01 8.076275357725052340e-01 1.597871850298859364e+01 5.102090488604133812e-03 1.596795013584495848e+01 1.598333351747872300e+01 7.560239820820504519e+01 6.389198248572186718e-03 7.559393734830648270e+01 7.560932072994025077e+01 9.238797507788444818e+01 9.230028980257999269e-03 9.236951501992395208e+01 9.240028178319147401e+01
