# thresholds		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.752376188094046953e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.504752376188093906e-04 1.000020813127299180e+00 3.356041727605464225e-05 1.000000000000000000e+00 1.000083253548826878e+00 1.000020813127299180e+00 3.356041727605464225e-05 1.000000000000000000e+00 1.000083253548826878e+00 1.000020813127299180e+00 3.356041727615103460e-05 1.000000000000000000e+00 1.000083253548827100e+00 1.000020813127299180e+00 3.356041727605464225e-05 1.000000000000000000e+00 1.000083253548826878e+00
1.425712856428214140e-03 1.000062450301040018e+00 8.978129236336114094e-05 1.000000000000000000e+00 1.000249823045909370e+00 1.000062450301040018e+00 8.978129236336114094e-05 1.000000000000000000e+00 1.000249823045909370e+00 1.000062450301040240e+00 8.978129236340232707e-05 1.000000000000000000e+00 1.000249823045909592e+00 1.000062450301040018e+00 8.978129236336114094e-05 1.000000000000000000e+00 1.000249823045909370e+00
1.900950475237618781e-03 1.000116596576820838e+00 1.544825792216242527e-04 1.000000000000000000e+00 1.000416475799989158e+00 1.000116596576820838e+00 1.544825792216230600e-04 1.000000000000000000e+00 1.000416475799989158e+00 1.000116596576821060e+00 1.544825792216697349e-04 1.000000000000000000e+00 1.000416475799989380e+00 1.000116596576820838e+00 1.544825792216661842e-04 1.000000000000000000e+00 1.000416475799989380e+00
2.376188094047023639e-03 1.000195756916161027e+00 2.282146566966863628e-04 1.000000000000000000e+00 1.000624908928446244e+00 1.000195756916161027e+00 2.282146566966932475e-04 1.000000000000000000e+00 1.000624908928446244e+00 1.000195756916161027e+00 2.282146566967126818e-04 1.000000000000000000e+00 1.000624908928446466e+00 1.000195756916161027e+00 2.282146566966932475e-04 1.000000000000000000e+00 1.000624908928446244e+00
2.851425712856428280e-03 1.000362500943084543e+00 3.620195016075278033e-04 1.000000000000000000e+00 1.001167445360862995e+00 1.000362500943084321e+00 3.620195016075423858e-04 1.000000000000000000e+00 1.001167445360862995e+00 1.000362500943084765e+00 3.620195016075546915e-04 1.000000000000000000e+00 1.001167445360863217e+00 1.000362500943084321e+00 3.620195016075423858e-04 1.000000000000000000e+00 1.001167445360862995e+00
3.326663331665832921e-03 1.000487618314987559e+00 4.398110088967744518e-04 1.000000000000000000e+00 1.001418144612410188e+00 1.000487618314987337e+00 4.398110088967761865e-04 1.000000000000000000e+00 1.001418144612410188e+00 1.000477430948307767e+00 4.188180276823124434e-04 1.000000000000000000e+00 1.001316270945613374e+00 1.000479282194579378e+00 4.225460722355192590e-04 1.000000000000000000e+00 1.001334783408330154e+00
3.801900950475237562e-03 1.000654581152403022e+00 5.667703211320590647e-04 1.000000000000000000e+00 1.001878249458469927e+00 1.000654581152403022e+00 5.667703211320471385e-04 1.000000000000000000e+00 1.001878249458469927e+00 1.000644389105104448e+00 5.451789860795230522e-04 1.000000000000000000e+00 1.001776328985483300e+00 1.000646241201937237e+00 5.490390912874589012e-04 1.000000000000000000e+00 1.001794849953811850e+00
4.277138569284642637e-03 1.000859279550417202e+00 7.174460945423053555e-04 1.000000000000000000e+00 1.002380906024649576e+00 1.000811069995708014e+00 6.674344222420421730e-04 1.000000000000000000e+00 1.002380906024649576e+00 1.000849082389623668e+00 6.961552971260602518e-04 1.000000000000000000e+00 1.002278934416712008e+00 1.000842596161980680e+00 6.890936548146907488e-04 1.000000000000000000e+00 1.002297464677273764e+00
