# bkg	0sq	1sq	2sq	bkg-weight	0sq-weight	1sq-weight	2sq-weight
2.031626850366592407e-01 6.709169149398803711e-01 9.987593889236450195e-01 9.502160549163818359e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.603197395801544189e-01 8.822656273841857910e-01 7.655085921287536621e-01 9.864809513092041016e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.705730974674224854e-01 3.307001292705535889e-01 8.622304201126098633e-01 8.124602437019348145e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.380793154239654541e-01 8.313764333724975586e-01 8.671082258224487305e-01 9.902182221412658691e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
9.307326674461364746e-01 6.424681544303894043e-01 9.432135224342346191e-01 6.341925263404846191e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.317914217710494995e-01 5.931227207183837891e-01 6.269285678863525391e-01 9.980492591857910156e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.028773933649063110e-01 4.838052392005920410e-01 1.592526137828826904e-01 9.953061938285827637e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.725638747215270996e-01 1.333409100770950317e-01 6.728259921073913574e-01 9.976969361305236816e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.455908417701721191e-01 5.266090035438537598e-01 9.997482895851135254e-01 9.932827949523925781e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.475331366062164307e-01 6.215241551399230957e-01 4.146118164062500000e-01 9.946899414062500000e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
6.286042332649230957e-01 9.761986732482910156e-01 8.965358734130859375e-01 9.998238682746887207e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.050593376159667969e-01 5.956683754920959473e-01 9.994760155677795410e-01 9.058750867843627930e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.046516120433807373e-01 2.068110853433609009e-01 9.755512475967407227e-01 9.890578389167785645e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
5.543917417526245117e-01 4.713300168514251709e-01 8.467899560928344727e-01 9.943503737449645996e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.856929540634155273e-01 3.800931870937347412e-01 9.005376100540161133e-01 9.998410940170288086e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.673012524843215942e-01 6.397030949592590332e-01 2.311805039644241333e-01 9.197683930397033691e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.046814501285552979e-01 2.593776285648345947e-01 9.912454485893249512e-01 9.943121671676635742e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.345923066139221191e-01 1.819733679294586182e-01 5.646432042121887207e-01 9.994291663169860840e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.972441911697387695e-01 5.485110878944396973e-01 9.532365202903747559e-01 4.045254290103912354e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
8.034271001815795898e-01 9.234289526939392090e-01 4.494727551937103271e-01 9.998912811279296875e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.664382159709930420e-01 3.767068982124328613e-01 8.238781690597534180e-01 9.565266966819763184e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
8.407007455825805664e-01 8.847137689590454102e-01 9.894559979438781738e-01 3.337152302265167236e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.841531813144683838e-01 6.261153221130371094e-01 9.712265729904174805e-01 9.748274683952331543e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
7.494288682937622070e-02 2.011759951710700989e-02 9.247568249702453613e-01 6.188476681709289551e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.792398691177368164e-01 7.932348847389221191e-01 9.994284510612487793e-01 9.823962450027465820e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.005493283271789551e-01 9.307686239480972290e-02 9.038757681846618652e-01 9.852930903434753418e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.817693352699279785e-01 7.683233618736267090e-01 2.287358045578002930e-01 9.993829727172851562e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
9.897635132074356079e-02 2.919079959392547607e-01 6.623151898384094238e-01 8.567717671394348145e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
8.835242986679077148e-01 9.831510782241821289e-01 2.867965996265411377e-01 9.660810232162475586e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.375352323055267334e-01 4.350555539131164551e-01 4.846729934215545654e-01 8.441998362541198730e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.359981775283813477e-01 3.285098969936370850e-01 5.704631805419921875e-01 9.804595708847045898e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
5.061909556388854980e-01 5.107812285423278809e-01 9.817889332771301270e-01 9.970602393150329590e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
7.111229300498962402e-01 5.395310521125793457e-01 9.995815157890319824e-01 9.540863037109375000e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.206122457981109619e-01 9.874811768531799316e-02 9.801264405250549316e-01 9.911220073699951172e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.727793321013450623e-02 6.872376203536987305e-01 9.925406575202941895e-01 9.907295107841491699e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.019464954733848572e-01 3.520241081714630127e-01 9.973163008689880371e-01 9.989793896675109863e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.586515307426452637e-01 4.885702431201934814e-01 8.688820153474807739e-02 9.976938366889953613e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.839136362075805664e-01 2.801183164119720459e-01 7.666567564010620117e-01 8.079810738563537598e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.851971685886383057e-01 9.425039887428283691e-01 9.876809120178222656e-01 9.945993423461914062e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.681101202964782715e-01 6.958575844764709473e-01 5.949603915214538574e-01 9.906445741653442383e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.226043939590454102e-01 5.579578876495361328e-01 3.154124617576599121e-01 9.569315314292907715e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.766186892986297607e-01 6.015843749046325684e-01 5.077167749404907227e-01 9.909438490867614746e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
7.655072212219238281e-01 4.940664768218994141e-01 9.038417935371398926e-01 9.930496215820312500e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
8.706510066986083984e-02 2.310318797826766968e-01 9.998533725738525391e-01 4.827745854854583740e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
7.112573087215423584e-02 7.069550156593322754e-01 4.131229817867279053e-01 9.474563598632812500e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.165877982974052429e-02 9.648560732603073120e-02 7.804324626922607422e-01 9.494796395301818848e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
3.907397091388702393e-01 6.826633214950561523e-01 9.984539747238159180e-01 9.996794462203979492e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
5.785601735115051270e-01 5.653018355369567871e-01 9.840361475944519043e-01 7.680450379848480225e-02 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
5.461471080780029297e-01 4.796696007251739502e-01 6.194240450859069824e-01 9.964163303375244141e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
4.395508468151092529e-01 3.647987842559814453e-01 7.911448478698730469e-01 1.860990673303604126e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
2.660100162029266357e-01 6.930339336395263672e-01 9.690491557121276855e-01 9.751137495040893555e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
1.899642497301101685e-01 7.050978541374206543e-01 3.993126004934310913e-02 3.244940638542175293e-01 1.225480134877584045e-07 5.035185456677905659e-09 5.035185456677905659e-09 5.035185456677905659e-09
